territoire;specialite;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Brabant flamand;MEDECINE LEGALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Prov Brabant flamand;MEDECINE D'URGENCE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE AIGUE;42;18;24;0;0;2;5;7;2;2;0;0;0;0;0;1;6;8;6;1;1;0;1
Prov Brabant flamand;GERIATRIE;31;19;12;0;0;2;6;6;2;1;2;0;0;0;0;0;1;1;3;2;1;2;2
Prov Brabant flamand;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;96;37;59;0;0;0;4;7;11;8;4;3;0;0;0;0;3;3;11;16;14;11;1
Prov Brabant flamand;ONCOLOGIE MEDICALE;27;10;17;0;0;1;2;3;3;1;0;0;0;0;0;1;2;4;3;1;3;3;0
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;10;5;5;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;2;1;2;0
Prov Flandre occidentale;MEDECINE DU TRAVAIL;102;47;55;0;0;1;13;6;16;5;5;1;0;0;0;2;1;1;6;12;10;11;12
Prov Flandre occidentale;ANESTHESIE-REANIMATION;227;67;160;0;0;12;14;14;13;4;1;4;5;0;0;14;20;21;22;22;21;11;29
Prov Flandre occidentale;CHIRURGIE;132;12;120;0;0;4;3;1;1;0;2;0;1;0;0;6;7;12;14;10;19;16;36
Prov Flandre occidentale;NEUROCHIRURGIE;15;1;14;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;1;1;4;2;1
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;21;3;18;0;0;0;0;1;1;0;1;0;0;0;0;2;3;1;4;0;1;1;6
Prov Flandre occidentale;NEUROLOGIE;33;9;24;0;0;3;2;1;3;0;0;0;0;0;0;3;6;1;6;2;4;1;1
Prov Flandre occidentale;PSYCHIATRIE;31;13;18;0;0;0;0;7;5;1;0;0;0;0;0;0;2;5;9;1;0;0;1
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;119;37;82;0;0;8;7;12;7;1;0;1;1;0;0;2;2;4;8;11;9;14;32
Prov Flandre occidentale;OPHTALMOLOGIE;118;65;53;0;0;7;12;11;8;8;9;5;5;0;0;3;1;3;5;5;4;4;28
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;67;13;54;0;0;0;2;4;6;1;0;0;0;0;0;4;6;3;4;7;5;5;20
Prov Flandre occidentale;UROLOGIE;46;2;44;0;0;0;1;1;0;0;0;0;0;0;0;2;7;7;3;5;10;3;7
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;120;6;114;0;0;1;1;1;2;1;0;0;0;0;0;13;10;10;21;17;12;8;23
Prov Flandre occidentale;STOMATOLOGIE;32;4;28;0;0;0;1;2;0;1;0;0;0;0;0;6;2;5;5;3;0;3;4
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;68;37;31;0;1;3;10;5;2;2;4;4;6;0;0;0;2;0;5;4;3;4;13
Prov Flandre occidentale;PNEUMOLOGIE;41;14;27;0;0;8;0;3;3;0;0;0;0;0;0;0;2;1;4;6;6;4;4
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;54;5;49;0;0;2;0;1;2;0;0;0;0;0;0;3;8;4;3;10;9;4;8
Prov Flandre occidentale;PEDIATRIE;115;66;49;0;0;11;13;9;8;0;13;5;7;0;0;0;2;5;3;4;5;6;24
Prov Flandre occidentale;CARDIOLOGIE;77;7;70;0;0;2;1;2;1;0;0;1;0;0;0;5;9;7;10;6;13;4;16
Prov Flandre occidentale;NEUROPSYCHIATRIE;38;2;36;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;4;10;19
Prov Flandre occidentale;MEDECINE PHYSIQUE ET READAPTATION;58;19;39;0;0;4;2;7;4;2;0;0;0;0;0;1;2;1;4;8;5;7;11
Prov Flandre occidentale;BIOLOGIE CLINIQUE;54;18;36;0;0;1;5;0;4;0;1;3;4;0;0;0;2;4;1;4;6;5;14
Prov Flandre occidentale;RADIODIAGNOSTIC;165;25;140;0;0;4;4;7;4;2;2;1;1;0;0;9;9;16;25;22;25;11;23
Prov Flandre occidentale;RADIOTHERAPIE-ONCOLOGIE;22;13;9;0;0;3;5;1;3;0;1;0;0;0;0;2;2;0;0;2;0;0;3
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;12;6;0;0;3;3;1;0;0;3;2;0;0;0;0;1;0;1;1;2;1;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE;31;8;23;0;0;2;3;1;1;0;1;0;0;0;0;1;0;1;2;1;3;7;8
Prov Flandre occidentale;ANATOMIE PATHOLOGIQUE;37;7;30;0;0;0;3;0;1;0;2;0;1;0;0;3;5;2;1;2;3;5;9
Prov Flandre occidentale;MEDECINE INTERNE;112;22;90;0;0;7;6;2;4;1;1;0;1;0;0;2;7;8;6;5;10;10;42
Prov Flandre occidentale;RHUMATOLOGIE;20;6;14;0;0;0;1;2;1;0;2;0;0;0;0;1;1;0;1;0;1;4;6
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;65;22;43;0;0;9;2;0;0;1;5;3;2;0;0;1;3;0;3;5;5;5;21
Prov Flandre occidentale;MEDECINE AIGUE;17;4;13;0;0;1;1;0;2;0;0;0;0;0;0;3;3;3;2;1;1;0;0
Prov Flandre occidentale;GERIATRIE;32;16;16;0;0;5;3;4;1;0;2;1;0;0;0;1;1;0;2;2;3;3;4
Prov Flandre occidentale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;46;8;38;0;0;0;2;2;1;2;1;0;0;0;0;0;0;0;4;13;11;6;4
Prov Flandre occidentale;ONCOLOGIE MEDICALE;21;11;10;0;0;3;4;3;0;1;0;0;0;0;0;0;1;3;3;1;0;2;0
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Flandre orientale;MEDECINE DU TRAVAIL;137;75;62;0;0;4;15;10;20;12;8;5;1;0;0;3;8;2;4;6;16;12;11
Prov Flandre orientale;ANESTHESIE-REANIMATION;256;94;162;0;0;17;17;19;20;5;7;3;6;0;0;13;27;24;23;26;16;10;23
Prov Flandre orientale;CHIRURGIE;186;29;157;0;0;5;6;8;3;2;3;2;0;0;0;11;19;18;18;23;16;9;43
Prov Flandre orientale;NEUROCHIRURGIE;26;3;23;0;0;0;1;1;0;0;0;0;1;0;0;2;5;3;1;4;2;2;4
Prov Flandre orientale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;34;6;28;0;0;0;1;2;1;1;0;1;0;0;0;3;4;3;7;1;3;4;3
Prov Flandre orientale;NEUROLOGIE;41;23;18;0;0;7;8;4;3;1;0;0;0;0;0;1;6;3;4;1;1;1;1
Prov Flandre orientale;PSYCHIATRIE;50;27;23;0;0;0;2;13;8;1;3;0;0;0;0;0;5;9;7;0;0;1;1
Prov Flandre orientale;GYNECOLOGIE-OBSTETRIQUE;164;68;96;0;0;14;13;17;13;5;2;2;2;0;0;4;7;5;11;12;14;9;34
Prov Flandre orientale;OPHTALMOLOGIE;137;78;59;0;0;9;15;8;11;14;7;7;7;0;0;0;3;5;7;7;5;9;23
Prov Flandre orientale;OTO-RHINO-LARYNGOLOGIE;76;27;49;0;0;4;6;3;6;3;2;1;2;0;0;3;4;6;4;10;5;3;14
Prov Flandre orientale;UROLOGIE;51;5;46;0;0;1;1;2;0;0;1;0;0;0;0;4;5;3;9;4;7;8;6
Prov Flandre orientale;CHIRURGIE ORTHOPEDIQUE;143;8;135;0;0;0;3;3;1;1;0;0;0;0;0;9;19;13;23;24;15;15;17
Prov Flandre orientale;STOMATOLOGIE;42;8;34;0;0;1;4;1;0;1;1;0;0;0;0;2;4;3;2;6;4;1;12
Prov Flandre orientale;DERMATO-VENEREOLOGIE;92;73;19;0;0;14;8;19;9;8;8;3;4;0;0;0;0;0;2;3;2;2;10
Prov Flandre orientale;PNEUMOLOGIE;55;18;37;0;0;6;8;3;0;0;1;0;0;0;0;0;5;3;7;12;2;3;5
Prov Flandre orientale;GASTRO-ENTEROLOGIE;73;21;52;0;0;6;9;3;0;1;1;1;0;0;0;3;7;7;10;6;10;5;4
Prov Flandre orientale;PEDIATRIE;164;92;72;0;0;11;20;17;21;9;4;6;4;0;0;3;3;5;5;5;8;14;29
Prov Flandre orientale;CARDIOLOGIE;121;25;96;0;0;5;7;7;3;1;1;0;1;0;0;9;14;15;17;8;10;13;10
Prov Flandre orientale;NEUROPSYCHIATRIE;41;9;32;0;0;0;0;0;1;2;3;1;2;0;0;0;0;0;0;6;4;8;14
Prov Flandre orientale;MEDECINE PHYSIQUE ET READAPTATION;78;34;44;0;0;4;6;7;4;8;1;3;1;0;0;3;4;4;15;3;7;2;6
Prov Flandre orientale;BIOLOGIE CLINIQUE;99;44;55;0;0;5;9;6;5;5;5;2;7;0;0;2;3;7;5;9;10;5;14
Prov Flandre orientale;RADIODIAGNOSTIC;178;34;144;0;0;6;12;6;3;2;2;1;2;0;0;11;16;15;29;23;18;8;24
Prov Flandre orientale;RADIOTHERAPIE-ONCOLOGIE;28;12;16;0;0;4;4;2;1;1;0;0;0;0;0;2;1;3;0;5;1;0;4
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;19;16;3;0;0;5;6;1;0;1;1;2;0;0;0;1;1;0;0;0;1;0;0
Prov Flandre orientale;MEDECINE NUCLEAIRE;40;11;29;0;0;1;2;2;1;3;1;0;1;0;0;1;2;3;0;3;5;5;10
Prov Flandre orientale;ANATOMIE PATHOLOGIQUE;46;24;22;0;0;5;4;5;4;2;4;0;0;0;0;1;7;1;2;1;0;3;7
Prov Flandre orientale;MEDECINE INTERNE;193;59;134;0;0;21;11;6;7;6;2;2;4;0;0;4;14;10;14;10;11;15;56
Prov Flandre orientale;RHUMATOLOGIE;38;18;20;0;0;1;3;2;3;3;1;1;4;0;0;1;0;2;3;5;3;2;4
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;106;42;64;0;0;12;8;1;2;1;8;9;1;0;0;6;5;1;1;13;12;13;13
Prov Flandre orientale;MEDECINE LEGALE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
Prov Flandre orientale;MEDECINE D'URGENCE;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE AIGUE;16;10;6;0;0;1;5;0;2;2;0;0;0;0;0;0;1;3;0;1;1;0;0
Prov Flandre orientale;GERIATRIE;30;17;13;0;0;1;4;4;3;2;3;0;0;0;0;0;1;2;1;3;4;2;0
Prov Flandre orientale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;79;22;57;0;0;0;2;6;3;8;2;1;0;0;0;0;1;4;8;5;23;12;4
Prov Flandre orientale;ONCOLOGIE MEDICALE;17;13;4;0;0;2;7;1;3;0;0;0;0;0;0;1;1;0;1;0;1;0;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;4;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Anvers;MEDECINE DU TRAVAIL;167;79;88;0;0;4;21;15;9;14;12;3;1;0;0;1;1;7;14;19;23;11;12
Prov Anvers;ANESTHESIE-REANIMATION;314;122;192;0;0;23;29;20;20;10;6;8;6;0;0;14;24;32;27;27;26;15;27
Prov Anvers;CHIRURGIE;240;38;202;0;0;9;11;5;3;3;4;1;2;0;0;17;25;22;24;34;21;21;38
Prov Anvers;NEUROCHIRURGIE;39;3;36;0;0;0;0;2;1;0;0;0;0;0;0;5;4;6;6;3;4;5;3
Prov Anvers;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;34;9;25;0;0;0;1;0;0;5;1;2;0;0;0;1;2;4;5;4;4;0;5
Prov Anvers;NEUROLOGIE;50;23;27;0;1;7;6;5;1;2;1;0;0;0;0;5;4;5;7;2;1;0;3
Prov Anvers;PSYCHIATRIE;66;37;29;0;0;0;3;17;15;1;0;1;0;0;0;0;5;10;11;3;0;0;0
Prov Anvers;GYNECOLOGIE-OBSTETRIQUE;184;74;110;0;0;15;19;15;10;7;4;0;4;0;0;7;4;11;16;11;13;15;33
Prov Anvers;OPHTALMOLOGIE;170;90;80;0;0;12;12;12;16;11;12;9;6;0;0;4;6;5;10;9;12;7;27
Prov Anvers;OTO-RHINO-LARYNGOLOGIE;90;35;55;0;0;9;5;7;4;4;5;1;0;0;0;2;5;5;7;11;7;4;14
Prov Anvers;UROLOGIE;68;6;62;0;0;1;2;1;1;1;0;0;0;0;0;7;10;4;9;4;11;6;11
Prov Anvers;CHIRURGIE ORTHOPEDIQUE;167;12;155;0;0;0;4;4;1;1;1;1;0;0;0;10;19;17;30;19;21;10;29
Prov Anvers;STOMATOLOGIE;46;7;39;0;0;1;3;1;2;0;0;0;0;0;0;3;4;3;6;6;3;2;12
Prov Anvers;DERMATO-VENEREOLOGIE;93;56;37;0;1;8;8;12;7;7;6;2;5;0;0;1;4;2;6;4;8;1;11
Prov Anvers;PNEUMOLOGIE;59;22;37;0;0;5;4;5;2;4;0;1;1;0;0;0;4;6;9;6;7;2;3
Prov Anvers;GASTRO-ENTEROLOGIE;65;15;50;0;0;2;5;3;4;1;0;0;0;0;0;8;8;3;10;8;5;5;3
Prov Anvers;PEDIATRIE;214;129;85;0;0;13;33;29;24;9;13;2;6;0;0;5;5;7;3;8;7;9;41
Prov Anvers;CARDIOLOGIE;128;25;103;0;0;3;9;5;5;0;1;2;0;0;0;12;15;14;14;14;15;6;13
Prov Anvers;NEUROPSYCHIATRIE;65;14;51;0;0;0;0;0;2;2;4;1;5;0;0;0;0;0;2;11;7;8;23
Prov Anvers;MEDECINE PHYSIQUE ET READAPTATION;73;34;39;0;0;5;6;7;8;4;0;0;4;0;0;4;4;5;7;4;6;5;4
Prov Anvers;BIOLOGIE CLINIQUE;67;36;31;0;0;5;3;7;5;3;4;4;5;0;0;0;2;3;8;5;4;2;7
Prov Anvers;RADIODIAGNOSTIC;211;47;164;0;0;4;8;12;9;4;7;2;1;0;0;14;11;14;33;23;22;14;33
Prov Anvers;RADIOTHERAPIE-ONCOLOGIE;31;16;15;0;0;3;3;5;2;1;1;1;0;0;0;1;1;3;3;4;1;1;1
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;55;40;15;0;0;10;17;3;5;3;1;1;0;0;0;2;4;0;1;1;4;1;2
Prov Anvers;MEDECINE NUCLEAIRE;27;4;23;0;0;1;1;0;2;0;0;0;0;0;0;3;2;4;3;3;2;4;2
Prov Anvers;ANATOMIE PATHOLOGIQUE;58;26;32;0;0;3;5;7;3;3;3;0;2;0;0;2;1;2;5;4;4;4;10
Prov Anvers;MEDECINE INTERNE;253;80;173;0;0;19;16;14;12;11;6;0;2;0;0;5;10;14;15;13;35;16;65
Prov Anvers;RHUMATOLOGIE;27;9;18;0;0;2;2;2;3;0;0;0;0;0;0;0;2;0;1;1;3;4;7
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;124;38;86;0;0;10;9;1;0;4;7;5;2;0;0;4;10;2;1;16;15;21;17
Prov Anvers;MEDECINE D'URGENCE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE AIGUE;21;8;13;0;0;0;6;0;1;0;0;0;1;0;1;1;3;3;2;3;0;0;0
Prov Anvers;GERIATRIE;24;13;11;0;0;1;4;5;1;1;1;0;0;0;0;0;1;0;1;2;5;1;1
Prov Anvers;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;75;26;49;0;0;1;2;7;7;5;2;2;0;0;0;0;2;2;6;10;16;8;5
Prov Anvers;ONCOLOGIE MEDICALE;19;8;11;0;0;1;3;1;1;2;0;0;0;0;0;0;2;2;2;3;1;0;1
Prov Anvers;GESTION DE DONNEES DE SANTE;6;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0
Prov Limbourg;MEDECINE DU TRAVAIL;71;30;41;0;0;1;6;7;9;3;3;1;0;0;0;0;5;1;7;10;11;2;5
Prov Limbourg;ANESTHESIE-REANIMATION;121;51;70;0;0;5;12;12;10;4;3;1;4;0;0;9;11;7;14;9;9;2;9
Prov Limbourg;CHIRURGIE;84;16;68;0;0;1;6;2;3;3;1;0;0;0;0;5;11;8;9;6;9;5;15
Prov Limbourg;NEUROCHIRURGIE;18;3;15;0;0;0;2;0;1;0;0;0;0;0;0;1;3;3;1;4;1;0;2
Prov Limbourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;3;2;2
Prov Limbourg;NEUROLOGIE;14;6;8;0;0;2;1;1;2;0;0;0;0;0;0;3;0;2;1;0;0;2;0
Prov Limbourg;PSYCHIATRIE;42;23;19;0;0;0;4;11;6;1;0;0;1;0;0;0;1;12;3;2;1;0;0
Prov Limbourg;GYNECOLOGIE-OBSTETRIQUE;69;27;42;0;0;5;7;7;2;4;1;1;0;0;0;0;2;4;3;7;7;4;15
Prov Limbourg;OPHTALMOLOGIE;59;35;24;0;0;6;5;10;3;4;3;1;3;0;0;1;2;1;4;3;6;2;5
Prov Limbourg;OTO-RHINO-LARYNGOLOGIE;37;13;24;0;0;3;5;0;1;2;0;1;1;0;0;1;1;2;3;8;2;0;7
Prov Limbourg;UROLOGIE;28;1;27;0;0;0;0;0;1;0;0;0;0;0;0;0;6;4;5;5;3;2;2
Prov Limbourg;CHIRURGIE ORTHOPEDIQUE;61;2;59;0;0;0;2;0;0;0;0;0;0;0;0;6;6;7;7;11;9;6;7
Prov Limbourg;STOMATOLOGIE;18;3;15;0;0;0;1;0;1;0;0;0;1;0;0;3;3;1;3;3;1;1;0
Prov Limbourg;DERMATO-VENEREOLOGIE;48;33;15;0;0;8;7;3;9;2;1;1;2;0;0;1;2;1;1;1;1;1;7
Prov Limbourg;PNEUMOLOGIE;21;5;16;0;0;2;1;1;0;1;0;0;0;0;0;0;3;1;2;5;2;2;1
Prov Limbourg;GASTRO-ENTEROLOGIE;33;9;24;0;0;4;2;0;0;1;1;1;0;0;0;3;5;3;3;5;3;2;0
Prov Limbourg;PEDIATRIE;65;29;36;0;0;3;6;5;2;2;5;2;4;0;0;0;3;4;4;5;7;2;11
Prov Limbourg;CARDIOLOGIE;62;6;56;0;0;1;1;3;0;1;0;0;0;0;0;6;8;8;7;9;3;6;9
Prov Limbourg;NEUROPSYCHIATRIE;22;8;14;0;0;0;0;0;0;4;1;2;1;0;0;0;0;0;1;1;3;4;5
Prov Limbourg;MEDECINE PHYSIQUE ET READAPTATION;37;8;29;0;0;2;1;2;1;2;0;0;0;0;0;1;6;0;3;2;2;11;4
Prov Limbourg;BIOLOGIE CLINIQUE;30;10;20;0;0;1;3;3;2;0;0;0;1;0;0;0;2;2;2;3;4;2;5
Prov Limbourg;RADIODIAGNOSTIC;95;19;76;0;0;2;4;4;7;1;1;0;0;0;0;7;7;5;16;9;14;7;11
Prov Limbourg;RADIOTHERAPIE-ONCOLOGIE;11;4;7;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;3;2;0;1
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;17;13;4;0;0;4;4;2;2;1;0;0;0;0;0;0;1;0;1;1;1;0;0
Prov Limbourg;MEDECINE NUCLEAIRE;21;6;15;0;0;0;1;3;1;0;1;0;0;0;0;0;1;1;4;1;3;1;4
Prov Limbourg;ANATOMIE PATHOLOGIQUE;23;8;15;0;0;0;1;4;2;1;0;0;0;0;0;0;2;0;2;2;2;3;4
Prov Limbourg;MEDECINE INTERNE;71;18;53;0;0;4;4;4;2;2;1;0;1;0;0;5;3;4;6;6;6;9;14
Prov Limbourg;RHUMATOLOGIE;15;5;10;0;0;0;0;1;3;1;0;0;0;0;0;0;0;1;2;0;2;1;4
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;51;14;37;0;0;4;5;1;1;2;1;0;0;0;0;2;5;0;2;4;9;7;8
Prov Limbourg;MEDECINE AIGUE;14;5;9;0;0;0;4;0;1;0;0;0;0;0;0;0;3;4;0;1;1;0;0
Prov Limbourg;GERIATRIE;15;6;9;0;0;0;3;2;1;0;0;0;0;0;0;0;1;2;1;4;1;0;0
Prov Limbourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;49;12;37;0;0;0;3;1;4;0;2;2;0;0;0;0;0;4;4;10;15;3;1
Prov Limbourg;ONCOLOGIE MEDICALE;5;3;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Prov Limbourg;GESTION DE DONNEES DE SANTE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
Prov Brabant wallon;MEDECINE DU TRAVAIL;51;30;21;0;0;2;3;7;7;8;1;1;1;0;0;0;1;2;2;3;6;3;4
Prov Brabant wallon;ANESTHESIE-REANIMATION;125;50;75;0;1;8;6;6;4;2;7;4;12;0;0;6;12;9;11;13;9;8;7
Prov Brabant wallon;CHIRURGIE;108;13;95;0;0;0;0;2;1;5;3;2;0;0;0;1;10;10;13;9;14;10;28
Prov Brabant wallon;NEUROCHIRURGIE;9;3;6;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;3;0;0;1;1
Prov Brabant wallon;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;22;5;17;0;0;0;1;2;1;1;0;0;0;0;0;2;2;4;4;1;2;0;2
Prov Brabant wallon;NEUROLOGIE;31;15;16;0;0;3;4;5;3;0;0;0;0;0;0;2;6;6;1;0;0;0;1
Prov Brabant wallon;PSYCHIATRIE;91;37;54;0;0;2;1;8;3;12;5;2;4;0;0;0;5;3;6;3;15;6;16
Prov Brabant wallon;GYNECOLOGIE-OBSTETRIQUE;80;45;35;0;0;7;7;9;5;8;4;2;3;0;0;0;0;7;4;4;6;5;9
Prov Brabant wallon;OPHTALMOLOGIE;70;39;31;0;0;5;4;4;10;3;2;1;10;0;0;0;3;2;6;2;5;2;11
Prov Brabant wallon;OTO-RHINO-LARYNGOLOGIE;48;11;37;0;0;2;1;4;2;2;0;0;0;0;0;2;3;2;1;7;4;8;10
Prov Brabant wallon;UROLOGIE;22;2;20;0;0;0;0;1;1;0;0;0;0;0;0;1;3;2;4;1;2;3;4
Prov Brabant wallon;CHIRURGIE ORTHOPEDIQUE;75;4;71;0;0;0;1;1;1;1;0;0;0;0;0;2;8;9;13;12;9;7;11
Prov Brabant wallon;STOMATOLOGIE;25;3;22;0;0;0;1;0;0;1;0;1;0;0;0;1;1;2;0;2;4;2;10
Prov Brabant wallon;DERMATO-VENEREOLOGIE;50;37;13;0;0;3;5;8;7;5;5;2;2;0;0;0;1;0;1;0;3;3;5
Prov Brabant wallon;PNEUMOLOGIE;25;13;12;0;0;3;2;3;1;0;1;1;2;0;0;0;0;2;0;6;2;1;1
Prov Brabant wallon;GASTRO-ENTEROLOGIE;48;10;38;0;0;1;2;1;2;3;0;1;0;0;0;2;4;2;7;5;6;5;7
Prov Brabant wallon;PEDIATRIE;130;80;50;0;0;9;17;13;12;11;5;0;13;0;0;4;2;5;4;6;3;3;23
Prov Brabant wallon;CARDIOLOGIE;76;17;59;0;0;3;2;2;3;4;0;1;2;0;0;5;5;12;12;8;2;4;11
Prov Brabant wallon;NEUROPSYCHIATRIE;32;10;22;0;0;0;0;0;0;4;2;1;3;0;0;0;0;0;0;3;3;4;12
Prov Brabant wallon;MEDECINE PHYSIQUE ET READAPTATION;26;10;16;0;0;1;2;1;1;1;0;1;3;0;0;1;1;0;2;2;2;4;4
Prov Brabant wallon;BIOLOGIE CLINIQUE;64;29;35;0;0;1;0;0;4;5;5;1;13;0;0;1;1;0;3;2;4;4;20
Prov Brabant wallon;RADIODIAGNOSTIC;127;40;87;0;0;2;8;7;9;11;2;1;0;0;0;2;3;7;14;16;10;10;25
Prov Brabant wallon;RADIOTHERAPIE-ONCOLOGIE;22;9;13;0;0;1;1;0;1;3;0;2;1;0;0;0;1;2;1;4;1;0;4
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;10;6;4;0;0;2;1;0;0;0;1;1;1;0;0;0;2;0;0;0;1;1;0
Prov Brabant wallon;MEDECINE NUCLEAIRE;31;11;20;0;0;1;0;1;5;2;1;1;0;0;0;0;0;1;5;1;5;3;5
Prov Brabant wallon;ANATOMIE PATHOLOGIQUE;19;8;11;0;0;0;1;2;1;2;1;1;0;0;0;0;0;0;2;1;2;4;2
Prov Brabant wallon;MEDECINE INTERNE;146;37;109;0;0;5;10;6;7;4;2;1;2;0;0;2;9;11;22;19;11;6;29
Prov Brabant wallon;RHUMATOLOGIE;11;4;7;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2;0;1;2;2
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;15;8;7;0;0;3;3;1;0;1;0;0;0;0;0;1;0;2;0;1;2;0;1
Prov Brabant wallon;MEDECINE D'URGENCE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Brabant wallon;MEDECINE AIGUE;32;13;19;0;1;0;2;7;1;1;1;0;0;0;0;0;5;5;4;2;1;2;0
Prov Brabant wallon;GERIATRIE;16;9;7;0;0;2;3;4;0;0;0;0;0;0;0;0;0;1;1;3;2;0;0
Prov Brabant wallon;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;32;10;22;0;0;0;1;1;1;3;2;2;0;0;0;0;0;0;5;5;9;3;0
Prov Brabant wallon;ONCOLOGIE MEDICALE;10;3;7;0;0;0;0;2;0;0;1;0;0;0;0;0;2;1;0;0;1;0;3
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;13;5;8;0;0;0;0;1;2;2;0;0;0;0;0;0;1;2;2;2;0;1;0
Prov Hainaut;MEDECINE DU TRAVAIL;72;44;28;0;0;2;6;5;6;12;6;5;2;0;0;1;5;1;1;2;3;10;5
Prov Hainaut;ANESTHESIE-REANIMATION;191;65;126;0;0;3;11;11;8;4;8;8;12;0;0;4;14;19;28;17;14;12;18
Prov Hainaut;CHIRURGIE;188;26;162;0;0;5;8;1;4;2;2;4;0;0;0;3;10;17;18;21;17;23;53
Prov Hainaut;NEUROCHIRURGIE;10;2;8;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;3;1;0;3
Prov Hainaut;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;7;3;4;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0
Prov Hainaut;NEUROLOGIE;34;13;21;0;1;3;6;3;0;0;0;0;0;0;0;2;3;3;6;2;4;1;0
