Territoire-Spécialité;Unnamed: 1;Total;Genre;Unnamed: 4;Femme;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Homme;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21
;Médecine interne;118.0;70;48;10;59;1;0;0;0;0;0;6;34;6;1;1;0;0;0;0
;Rhumatologie;3.0;2;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Médecine aiguë;6.0;2;4;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0
;Gynécologie-obstétrique;52.0;49;3;3;41;4;1;0;0;0;0;0;2;1;0;0;0;0;0;0
;Ophtalmologie;24.0;14;10;1;11;2;0;0;0;0;0;0;8;1;0;0;1;0;0;0
;Oto-rhino-laryngologie;23.0;13;10;0;11;2;0;0;0;0;0;1;8;1;0;0;0;0;0;0
;Stomatologie;8.0;5;3;2;3;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
;Dermato-vénéréologie;16.0;12;4;2;9;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0
;Pédiatrie;63.0;53;10;7;38;8;0;0;0;0;0;1;8;1;0;0;0;0;0;0
;Médecine physique et réadaptation;12.0;5;7;0;4;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0
;Biologie clinique;14.0;7;7;0;5;2;0;0;0;0;0;2;5;0;0;0;0;0;0;0
;Radiodiagnostic;26.0;5;21;0;4;0;0;0;1;0;0;2;18;1;0;0;0;0;0;0
;Radiothérapie - oncologie;8.0;3;5;0;2;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0
;Médecine nucléaire;6.0;3;3;0;3;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Anatomie pathologique;6.0;4;2;0;3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Oncologie médicale;2.0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Génétique clinique;5.0;4;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine du travail;8.0;7;1;0;3;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
Limbourg;Toutes les spécialités;241.0;128;113;17;91;19;1;0;0;0;0;14;83;13;0;1;2;0;0;0
;Gériatrie;4.0;2;2;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Médecine d'urgence;14.0;6;8;1;3;2;0;0;0;0;0;1;6;0;0;0;1;0;0;0
;Anesthésie-réanimation;31.0;11;20;0;9;2;0;0;0;0;0;4;14;1;0;0;1;0;0;0
;Chirurgie;20.0;9;11;0;7;2;0;0;0;0;0;1;9;0;0;1;0;0;0;0
;Neurochirurgie;4.0;2;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;"Chirurgie plastique, reconstructrice et
esthétique";2.0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Urologie;8.0;2;6;0;2;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0
;Chirurgie orthopédique;15.0;5;10;3;1;1;0;0;0;0;0;0;7;3;0;0;0;0;0;0
;Neurologie;5.0;3;2;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";8.0;7;1;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";14.0;9;5;1;7;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0
;Pneumologie;2.0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Gastro-entérologie;8.0;4;4;0;3;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0
;Cardiologie;4.0;1;3;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Médecine interne;30.0;17;13;5;11;1;0;0;0;0;0;2;11;0;0;0;0;0;0;0
;Médecine aiguë;2.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gynécologie-obstétrique;13.0;10;3;0;10;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
;Ophtalmologie;7.0;5;2;1;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0
;Oto-rhino-laryngologie;7.0;6;1;0;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Stomatologie;8.0;2;6;0;2;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
;Dermato-vénéréologie;3.0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pédiatrie;11.0;8;3;1;6;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Médecine physique et réadaptation;3.0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Biologie clinique;2.0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Radiodiagnostic;6.0;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
;Radiothérapie - oncologie;2.0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Anatomie pathologique;5.0;3;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Génétique clinique;1.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Médecine du travail;2.0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brabant Wallon;Toutes les spécialités;315.0;188;127;21;133;31;1;1;1;0;0;13;87;23;0;0;2;1;1;0
;Gériatrie;15.0;11;4;2;7;2;0;0;0;0;0;1;0;3;0;0;0;0;0;0
;Médecine d'urgence;33.0;19;14;0;14;4;0;0;1;0;0;0;9;3;0;0;2;0;0;0
;Anesthésie-réanimation;27.0;14;13;1;10;3;0;0;0;0;0;1;8;4;0;0;0;0;0;0
;Chirurgie;21.0;8;13;1;5;2;0;0;0;0;0;1;10;2;0;0;0;0;0;0
;Neurochirurgie;2.0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Chirurgie plastique, reconstructrice et
esthétique";1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Urologie;6.0;4;2;0;1;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0
;Chirurgie orthopédique;20.0;4;16;1;3;0;0;0;0;0;0;1;12;3;0;0;0;0;0;0
;Neurologie;6.0;3;3;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";7.0;7;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";10.0;7;3;1;6;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Pneumologie;6.0;3;3;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Gastro-entérologie;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Cardiologie;6.0;3;3;0;0;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Médecine interne;54.0;32;22;4;25;3;0;0;0;0;0;6;15;1;0;0;0;0;0;0
;Rhumatologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine aiguë;2.0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gynécologie-obstétrique;17.0;15;2;4;10;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Ophtalmologie;4.0;2;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
;Oto-rhino-laryngologie;7.0;4;3;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Stomatologie;3.0;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Dermato-vénéréologie;4.0;3;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Pédiatrie;32.0;27;5;2;24;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0
;Médecine physique et réadaptation;6.0;3;3;1;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Biologie clinique;2.0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
;Radiodiagnostic;10.0;2;8;0;2;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0
;Radiothérapie - oncologie;1.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Médecine nucléaire;2.0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Anatomie pathologique;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Oncologie médicale;6.0;5;1;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine du travail;2.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Hainaut;Toutes les spécialités;425.0;255;170;36;174;36;6;0;2;0;1;16;122;30;1;1;0;0;0;0
;Gériatrie;14.0;10;4;1;6;2;0;0;1;0;0;0;3;1;0;0;0;0;0;0
;Médecine d'urgence;42.0;22;20;2;16;3;1;0;0;0;0;0;13;6;1;0;0;0;0;0
;Anesthésie-réanimation;30.0;14;16;2;11;1;0;0;0;0;0;3;10;3;0;0;0;0;0;0
;Chirurgie;35.0;24;11;2;16;6;0;0;0;0;0;0;11;0;0;0;0;0;0;0
;Neurochirurgie;5.0;2;3;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
;"Chirurgie plastique, reconstructrice et
esthétique";5.0;2;3;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0
;Urologie;7.0;4;3;0;2;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Chirurgie orthopédique;19.0;11;8;0;7;4;0;0;0;0;0;0;7;1;0;0;0;0;0;0
;Neurologie;15.0;9;6;1;7;1;0;0;0;0;0;1;1;4;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";8.0;6;2;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";18.0;9;9;1;6;1;1;0;0;0;0;0;9;0;0;0;0;0;0;0
;Pneumologie;5.0;4;1;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gastro-entérologie;4.0;2;2;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0
;Cardiologie;11.0;4;7;0;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0
;Médecine interne;52.0;25;27;5;20;0;0;0;0;0;0;6;21;0;0;0;0;0;0;0
;Rhumatologie;4.0;2;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Gynécologie-obstétrique;23.0;21;2;3;18;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Ophtalmologie;11.0;6;5;1;4;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0
;Oto-rhino-laryngologie;8.0;5;3;0;4;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0
;Stomatologie;4.0;2;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Dermato-vénéréologie;9.0;7;2;4;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
;Pédiatrie;35.0;28;7;6;19;3;0;0;0;0;0;1;6;0;0;0;0;0;0;0
;Médecine physique et réadaptation;8.0;5;3;1;3;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Biologie clinique;6.0;0;6;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0
;Radiodiagnostic;19.0;12;7;2;9;1;0;0;0;0;0;1;6;0;0;0;0;0;0;0
;Radiothérapie - oncologie;3.0;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine nucléaire;4.0;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Anatomie pathologique;7.0;5;2;1;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Oncologie médicale;2.0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine du travail;12.0;8;4;0;3;1;2;0;1;0;1;0;0;4;0;0;0;0;0;0
Liège;Toutes les spécialités;711.0;397;314;31;295;64;2;3;2;0;0;26;216;57;9;1;3;2;0;0
;Gériatrie;15.0;13;2;1;7;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Médecine d'urgence;70.0;35;35;2;24;9;0;0;0;0;0;0;23;7;2;0;1;2;0;0
;Médecine légale;4.0;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Anesthésie-réanimation;107.0;41;66;6;29;4;1;1;0;0;0;5;43;13;4;0;1;0;0;0
;Chirurgie;35.0;21;14;0;17;4;0;0;0;0;0;2;6;5;1;0;0;0;0;0
;Neurochirurgie;6.0;2;4;0;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0
;"Chirurgie plastique, reconstructrice et
esthétique";7.0;4;3;1;1;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Urologie;13.0;5;8;1;2;2;0;0;0;0;0;0;6;2;0;0;0;0;0;0
;Chirurgie orthopédique;26.0;7;19;0;5;2;0;0;0;0;0;0;16;3;0;0;0;0;0;0
;Neurologie;17.0;10;7;1;9;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";14.0;9;5;0;9;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";20.0;10;10;1;5;2;1;1;0;0;0;0;10;0;0;0;0;0;0;0
;Pneumologie;17.0;8;9;0;7;1;0;0;0;0;0;2;4;3;0;0;0;0;0;0
;Gastro-entérologie;22.0;16;6;2;10;3;0;1;0;0;0;0;4;2;0;0;0;0;0;0
;Cardiologie;27.0;13;14;0;9;4;0;0;0;0;0;2;9;3;0;0;0;0;0;0
;Médecine interne;64.0;38;26;3;29;6;0;0;0;0;0;6;17;3;0;0;0;0;0;0
;Rhumatologie;9.0;7;2;0;6;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
;Médecine aiguë;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Gynécologie-obstétrique;39.0;34;5;4;28;2;0;0;0;0;0;1;3;1;0;0;0;0;0;0
;Ophtalmologie;16.0;11;5;1;9;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0
;Oto-rhino-laryngologie;17.0;10;7;0;10;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0
;Stomatologie;5.0;1;4;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
;Dermato-vénéréologie;6.0;4;2;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Pédiatrie;48.0;39;9;3;30;6;0;0;0;0;0;2;7;0;0;0;0;0;0;0
;Médecine physique et réadaptation;18.0;10;8;1;8;1;0;0;0;0;0;0;6;2;0;0;0;0;0;0
;Biologie clinique;8.0;5;3;0;5;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Radiodiagnostic;31.0;13;18;2;9;2;0;0;0;0;0;1;15;2;0;0;0;0;0;0
;Radiothérapie - oncologie;7.0;6;1;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine nucléaire;8.0;3;5;0;1;2;0;0;0;0;0;1;3;1;0;0;0;0;0;0
;Anatomie pathologique;9.0;4;5;0;3;1;0;0;0;0;0;1;2;0;1;1;0;0;0;0
;Oncologie médicale;14.0;8;6;1;6;1;0;0;0;0;0;0;4;2;0;0;0;0;0;0
;Médecine du travail;11.0;8;3;0;4;2;0;0;2;0;0;0;1;0;1;0;1;0;0;0
Namur;Toutes les spécialités;209.0;102;107;5;78;14;4;0;0;1;0;9;79;15;1;1;1;0;0;1
;Gériatrie;8.0;5;3;1;3;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Médecine d'urgence;21.0;10;11;0;7;2;0;0;0;1;0;1;9;1;0;0;0;0;0;0
;Anesthésie-réanimation;30.0;9;21;0;9;0;0;0;0;0;0;1;16;4;0;0;0;0;0;0
;Chirurgie;20.0;5;15;1;3;1;0;0;0;0;0;2;12;1;0;0;0;0;0;0
;Neurochirurgie;4.0;2;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Urologie;3.0;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Chirurgie orthopédique;11.0;4;7;0;2;2;0;0;0;0;0;0;5;1;0;0;1;0;0;0
;Neurologie;6.0;3;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";3.0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";5.0;5;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pneumologie;3.0;1;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Gastro-entérologie;2.0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Cardiologie;4.0;1;3;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Médecine interne;29.0;12;17;1;10;1;0;0;0;0;0;3;13;0;1;0;0;0;0;0
;Rhumatologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Médecine aiguë;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gynécologie-obstétrique;7.0;5;2;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Ophtalmologie;5.0;4;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Oto-rhino-laryngologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Stomatologie;3.0;1;2;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
;Dermato-vénéréologie;5.0;5;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pédiatrie;16.0;12;4;1;10;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0
;Médecine physique et réadaptation;2.0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Biologie clinique;2.0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Radiodiagnostic;5.0;0;5;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0
;Radiothérapie - oncologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine nucléaire;2.0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;Anatomie pathologique;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Oncologie médicale;3.0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Médecine du travail;5.0;3;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1
Luxembourg;Toutes les spécialités;75.0;42;33;7;31;3;0;0;1;0;0;5;25;3;0;0;0;0;0;0
;Médecine d'urgence;8.0;6;2;5;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Anesthésie-réanimation;6.0;2;4;0;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
;Chirurgie;5.0;4;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Neurochirurgie;1.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Chirurgie orthopédique;4.0;2;2;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";2.0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";3.0;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Pneumologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gastro-entérologie;2.0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Cardiologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Médecine interne;14.0;6;8;0;6;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0
;Rhumatologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Médecine aiguë;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gynécologie-obstétrique;6.0;5;1;1;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Ophtalmologie;2.0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Oto-rhino-laryngologie;1.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Dermato-vénéréologie;3.0;1;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Pédiatrie;9.0;8;1;0;7;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Biologie clinique;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Radiodiagnostic;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Oncologie médicale;1.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Médecine du travail;2.0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Région de Bruxelles
Capitale";Toutes les spécialités;1270.0;717;553;29;490;168;19;7;2;2;0;23;353;157;13;5;2;0;0;0
;Gériatrie;23.0;20;3;2;9;7;2;0;0;0;0;0;3;0;0;0;0;0;0;0
;Médecine d'urgence;115.0;60;55;1;33;18;7;1;0;0;0;1;26;19;5;2;2;0;0;0
;Médecine légale;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Anesthésie-réanimation;129.0;58;71;2;36;18;2;0;0;0;0;2;44;25;0;0;0;0;0;0
;Chirurgie;71.0;33;38;1;27;5;0;0;0;0;0;2;21;13;2;0;0;0;0;0
;Neurochirurgie;14.0;4;10;0;3;1;0;0;0;0;0;1;7;2;0;0;0;0;0;0
;"Chirurgie plastique, reconstructrice et
esthétique";10.0;6;4;0;4;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0
;Urologie;23.0;8;15;0;6;2;0;0;0;0;0;0;8;7;0;0;0;0;0;0
;Chirurgie orthopédique;57.0;14;43;1;7;6;0;0;0;0;0;2;26;13;1;1;0;0;0;0
;Neurologie;35.0;23;12;4;15;4;0;0;0;0;0;2;9;1;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
infanto-juvénile";33.0;28;5;0;15;11;1;1;0;0;0;1;2;2;0;0;0;0;0;0
;"Psychiatrie, particulièrement en psychiatrie
adulte";70.0;40;30;1;24;10;2;1;0;2;0;1;21;7;1;0;0;0;0;0
;Pneumologie;16.0;10;6;0;5;5;0;0;0;0;0;0;4;2;0;0;0;0;0;0
;Gastro-entérologie;18.0;10;8;0;4;6;0;0;0;0;0;0;5;3;0;0;0;0;0;0
;Cardiologie;28.0;12;16;0;3;9;0;0;0;0;0;0;4;11;1;0;0;0;0;0
;Médecine interne;186.0;93;93;4;78;10;0;1;0;0;0;7;67;17;1;1;0;0;0;0
;Rhumatologie;2.0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Gynécologie-obstétrique;61.0;56;5;1;43;12;0;0;0;0;0;1;4;0;0;0;0;0;0;0
;Ophtalmologie;37.0;20;17;1;15;3;0;1;0;0;0;1;13;2;1;0;0;0;0;0
;Oto-rhino-laryngologie;25.0;11;14;0;7;4;0;0;0;0;0;0;9;5;0;0;0;0;0;0
;Stomatologie;18.0;6;12;0;6;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0
;Dermato-vénéréologie;24.0;20;4;1;17;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0
;Pédiatrie;120.0;101;19;7;78;16;0;0;0;0;0;0;13;6;0;0;0;0;0;0
;Médecine physique et réadaptation;19.0;12;7;1;6;3;1;0;1;0;0;0;4;3;0;0;0;0;0;0
;Biologie clinique;12.0;4;8;0;3;0;1;0;0;0;0;0;5;3;0;0;0;0;0;0
;Radiodiagnostic;76.0;38;38;1;28;8;1;0;0;0;0;2;32;4;0;0;0;0;0;0
;Radiothérapie - oncologie;8.0;1;7;0;0;1;0;0;0;0;0;0;5;2;0;0;0;0;0;0
;Médecine nucléaire;6.0;1;5;0;1;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0
;Anatomie pathologique;12.0;10;2;1;9;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Oncologie médicale;8.0;5;3;0;3;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0
;Génétique clinique;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Médecine du travail;12.0;9;3;0;2;2;2;2;1;0;0;0;1;0;1;1;0;0;0;0
