Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
Prov Namen;BIJZONDERE BEROEPSTITEL - GEESTELIJKE GEZONDHEIDSZORG EN PSYCHIATRIE;31;21;10;0;2;3;8;3;1;2;2;0;0;0;2;1;1;0;2;2;1;1;0
Prov Namen;BIJZONDERE BEROEPSBEKWAAMHEID - GERIATRIE;88;79;9;0;8;9;14;14;16;7;5;6;0;0;1;1;5;0;1;0;1;0;0
Prov Namen;BIJZONDERE BEROEPSBEKWAAMHEID - DIABETOLOGIE;27;24;3;0;0;2;2;2;7;5;4;2;0;1;0;0;0;1;0;1;0;0;0
Prov Namen;BIJZONDERE BEROEPSBEKWAAMHEID - GEESTELIJKE GEZONDHEIDSZORG EN PSYCHIATRIE;74;59;15;0;0;1;3;11;14;15;12;3;0;0;0;1;1;5;1;5;2;0;0
Prov Namen;BIJZONDERE BEROEPSBEKWAAMHEID - PALLIATIEVE ZORG;4;3;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Prov Luxemburg;GEEN ERKENNING;3355;3018;337;95;196;274;344;335;377;451;347;272;327;14;28;35;63;59;20;55;33;17;13
Prov Luxemburg;BIJZONDERE BEROEPSTITEL - INTENSIEVE ZORG EN SPOEDGEVALLENZORG;287;214;73;22;37;31;29;33;28;20;10;2;2;7;16;7;12;10;5;8;5;3;0
Prov Luxemburg;BIJZONDERE BEROEPSTITEL - GERIATRIE;26;24;2;0;10;3;0;4;2;1;1;3;0;0;0;1;0;1;0;0;0;0;0
Prov Luxemburg;BIJZONDERE BEROEPSTITEL - ONCOLOGIE;28;25;3;1;2;4;3;2;6;2;3;2;0;0;2;0;0;0;0;1;0;0;0
Prov Luxemburg;BIJZONDERE BEROEPSTITEL - PEDIATRIE EN NEONATOLOGIE;67;65;2;7;15;15;5;4;5;6;7;1;0;0;0;1;1;0;0;0;0;0;0
Prov Luxemburg;BIJZONDERE BEROEPSTITEL - GEESTELIJKE GEZONDHEIDSZORG EN PSYCHIATRIE;14;11;3;1;0;5;1;2;0;1;1;0;0;0;0;1;0;2;0;0;0;0;0
Prov Luxemburg;BIJZONDERE BEROEPSBEKWAAMHEID - GERIATRIE;23;21;2;0;3;4;3;1;3;2;1;4;0;0;0;1;0;1;0;0;0;0;0
Prov Luxemburg;BIJZONDERE BEROEPSBEKWAAMHEID - DIABETOLOGIE;14;13;1;0;0;0;1;2;6;1;2;1;0;0;1;0;0;0;0;0;0;0;0
Prov Luxemburg;BIJZONDERE BEROEPSBEKWAAMHEID - GEESTELIJKE GEZONDHEIDSZORG EN PSYCHIATRIE;11;9;2;0;0;1;2;1;4;0;1;0;0;0;0;0;0;0;0;1;1;0;0
Prov Luxemburg;BIJZONDERE BEROEPSBEKWAAMHEID - PALLIATIEVE ZORG;5;4;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;GEEN ERKENNING;8042;7027;1015;237;795;660;718;637;667;793;768;549;1203;38;172;191;158;128;100;88;77;35;28
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSTITEL - INTENSIEVE ZORG EN SPOEDGEVALLENZORG;440;302;138;12;78;66;43;33;28;19;14;7;2;10;31;35;23;12;7;11;7;0;2
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSTITEL - GERIATRIE;96;77;19;1;11;15;12;6;14;8;7;2;1;0;0;2;5;1;5;4;1;1;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSTITEL - ONCOLOGIE;190;170;20;10;27;25;25;16;21;21;20;4;1;0;1;5;7;1;1;3;1;1;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSTITEL - PEDIATRIE EN NEONATOLOGIE;313;298;15;15;75;60;42;32;22;29;19;3;1;2;4;2;4;2;1;0;0;0;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSTITEL - GEESTELIJKE GEZONDHEIDSZORG EN PSYCHIATRIE;89;63;26;0;11;3;13;8;8;9;9;2;0;0;3;7;6;3;2;4;1;0;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSBEKWAAMHEID - GERIATRIE;103;88;15;0;1;10;11;19;17;14;12;3;1;0;1;4;3;1;5;0;1;0;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSBEKWAAMHEID - DIABETOLOGIE;32;26;6;0;0;2;8;6;3;3;3;1;0;0;1;0;1;0;1;3;0;0;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSBEKWAAMHEID - GEESTELIJKE GEZONDHEIDSZORG EN PSYCHIATRIE;25;19;6;0;1;1;2;0;3;2;7;3;0;0;0;1;1;1;2;0;1;0;0
Prov Brussels hoofdstedelijk gewest;BIJZONDERE BEROEPSBEKWAAMHEID - PALLIATIEVE ZORG;11;10;1;0;0;0;0;1;3;2;4;0;0;0;0;0;0;0;0;0;1;0;0
