gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;vrouw_60-64;vrouw_65plus;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64;man_65plus
West-Vlaanderen;Stomatologie;38;6;32;0;1;1;1;0;2;0;1;0;0;2;1;4;4;3;8;4;6
West-Vlaanderen;Dermato-venereologie;85;56;29;0;8;7;3;8;8;5;1;16;0;1;2;1;2;0;4;2;17
West-Vlaanderen;Pediatrie;157;101;56;0;10;17;14;12;11;11;3;23;0;2;3;3;2;4;3;3;36
West-Vlaanderen;Fysische geneeskunde en revalidatie;71;27;44;0;4;3;5;3;6;3;2;1;0;2;5;4;3;0;4;6;20
West-Vlaanderen;Klinische biologie;55;20;35;0;1;3;2;4;1;2;1;6;0;2;0;3;3;3;2;4;18
West-Vlaanderen;Rontgendiagnose;211;38;173;0;9;5;4;5;7;4;2;2;0;19;7;11;11;15;23;24;63
West-Vlaanderen;Radiotherapie-oncologie;28;18;10;0;2;0;4;5;2;3;1;1;0;1;0;1;3;1;0;1;3
West-Vlaanderen;Nucleaire geneeskunde;29;9;20;0;0;0;3;3;2;1;0;0;0;1;2;1;0;1;0;2;13
West-Vlaanderen;Pathologische anatomie;42;16;26;0;4;3;2;3;1;1;0;2;0;1;0;2;4;4;1;3;11
West-Vlaanderen;Medische oncologie;31;22;9;0;4;4;4;2;3;3;1;1;0;0;1;0;0;4;1;1;2
West-Vlaanderen;Klinische genetica;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
West-Vlaanderen;Arbeidsgeneeskunde;114;62;52;0;2;1;5;12;7;12;13;10;0;0;0;1;4;0;5;11;31
West-Vlaanderen;Verzekeringsgeneeskunde en medische expertise;51;10;41;0;0;0;0;1;3;2;3;1;0;0;0;0;0;1;1;11;28
Oost-Vlaanderen;Alle specialiteiten;3682;1642;2040;7;242;250;250;236;215;161;119;162;0;185;167;152;213;176;230;242;675
Oost-Vlaanderen;Geriatrie;53;33;20;0;9;3;6;4;4;3;3;1;0;2;2;0;1;3;0;3;9
Oost-Vlaanderen;Urgentiegeneeskunde;43;24;19;0;11;8;3;1;1;0;0;0;0;8;6;3;2;0;0;0;0
Oost-Vlaanderen;Gerechtelijke geneeskunde;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Oost-Vlaanderen;Beheer van gezondheidsgegevens;4;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0
Oost-Vlaanderen;Anesthesie-reanimatie;374;143;231;0;18;27;23;15;20;16;10;14;0;43;27;20;28;23;24;22;44
Oost-Vlaanderen;Heelkunde;208;48;160;0;6;8;10;7;8;2;2;5;0;5;14;17;16;15;20;22;51
Oost-Vlaanderen;Neurochirurgie;31;4;27;0;0;2;0;1;0;1;0;0;0;1;5;4;4;3;1;3;6
Oost-Vlaanderen;Plastische, reconstructieve en esthetische heelkunde;49;9;40;0;1;1;1;1;2;1;1;1;0;4;2;6;5;3;9;1;10
Oost-Vlaanderen;Urologie;83;20;63;0;4;5;7;1;1;1;0;1;0;14;5;5;4;5;5;6;19
Oost-Vlaanderen;Orthopedische heelkunde;173;18;155;0;6;3;2;2;3;1;1;0;0;18;15;10;22;10;21;22;37
Oost-Vlaanderen;Neurologie;85;49;36;1;10;8;12;7;3;4;1;3;0;3;6;3;7;2;4;3;8
Oost-Vlaanderen;Psychiatrie;49;25;24;0;0;0;0;0;11;9;2;3;0;0;0;0;3;8;10;2;1
Oost-Vlaanderen;Neuropsychiatrie;18;5;13;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;2;11
Oost-Vlaanderen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;50;44;6;0;5;17;5;8;4;1;1;3;0;0;1;3;1;0;0;0;1
Oost-Vlaanderen;Psychiatrie, meer bepaald volwassenpsychiatrie;144;77;67;1;13;13;17;9;3;0;3;18;0;6;4;3;11;1;0;11;31
Oost-Vlaanderen;Pneumologie;86;36;50;0;3;11;7;10;4;0;0;1;0;5;2;6;3;5;7;12;10
Oost-Vlaanderen;Gastro-enterologie;112;39;73;0;8;8;6;11;5;0;0;1;0;8;6;7;6;7;8;9;22
Oost-Vlaanderen;Cardiologie;156;37;119;0;2;8;6;9;7;3;0;2;0;11;13;13;16;11;15;10;30
Oost-Vlaanderen;Inwendige geneeskunde;223;102;121;1;23;21;17;13;8;7;6;6;0;14;6;7;7;10;9;13;55
Oost-Vlaanderen;Reumatologie;48;25;23;0;4;5;1;2;3;2;3;5;0;0;2;2;0;0;5;3;11
Oost-Vlaanderen;Acute geneeskunde;16;9;7;0;0;0;1;3;0;2;3;0;0;0;0;1;1;3;0;1;1
Oost-Vlaanderen;Gynaecologie-verloskunde;187;110;77;1;22;16;20;13;17;13;4;4;0;2;3;2;5;6;8;12;39
Oost-Vlaanderen;Oftalmologie;156;98;58;2;11;9;11;16;10;6;14;19;0;3;1;4;4;4;6;9;27
Oost-Vlaanderen;Otorhinolaryngologie;92;44;48;0;7;5;6;9;3;6;3;5;0;0;3;2;6;5;3;10;19
Oost-Vlaanderen;Stomatologie;56;17;39;0;2;4;3;3;3;0;1;1;0;4;5;3;5;2;4;6;10
Oost-Vlaanderen;Dermato-venereologie;110;94;16;0;12;10;13;11;17;11;9;11;0;1;2;0;0;0;2;2;9
Oost-Vlaanderen;Pediatrie;224;161;63;1;37;18;21;16;23;22;10;13;0;3;4;2;6;6;3;6;33
Oost-Vlaanderen;Fysische geneeskunde en revalidatie;94;43;51;0;4;5;4;8;7;4;6;5;0;9;4;3;5;4;11;4;11
Oost-Vlaanderen;Klinische biologie;100;51;49;0;3;3;10;9;7;5;5;9;0;1;0;1;4;6;6;8;23
Oost-Vlaanderen;Rontgendiagnose;222;64;158;0;11;11;9;14;9;4;2;4;0;16;17;11;16;12;27;19;40
Oost-Vlaanderen;Radiotherapie-oncologie;29;13;16;0;0;1;5;3;2;1;1;0;0;1;1;2;2;2;1;4;3
Oost-Vlaanderen;Nucleaire geneeskunde;43;14;29;0;2;3;0;2;1;1;4;1;0;2;4;1;2;3;2;3;12
Oost-Vlaanderen;Pathologische anatomie;61;32;29;0;3;5;6;3;4;5;3;3;0;0;2;4;6;4;2;2;9
Oost-Vlaanderen;Medische oncologie;39;27;12;0;4;7;4;6;3;2;1;0;0;0;5;1;1;1;2;0;2
Oost-Vlaanderen;Klinische genetica;13;6;7;0;0;0;0;1;3;0;0;2;0;0;0;2;1;2;2;0;0
Oost-Vlaanderen;Arbeidsgeneeskunde;174;97;77;0;0;4;14;17;13;24;13;12;0;1;0;4;12;5;6;6;43
Oost-Vlaanderen;Verzekeringsgeneeskunde en medische expertise;75;22;53;0;1;1;0;0;6;2;7;5;0;0;0;0;1;4;7;4;37
Antwerpen;Alle specialiteiten;4252;1855;2397;11;275;276;238;275;264;193;125;198;1;182;189;202;232;232;282;289;788
Antwerpen;Geriatrie;60;34;26;0;10;3;4;4;6;2;3;2;0;2;3;1;2;2;3;3;10
Antwerpen;Urgentiegeneeskunde;57;33;24;0;13;14;3;0;2;1;0;0;0;12;6;2;2;2;0;0;0
Antwerpen;Gerechtelijke geneeskunde;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Antwerpen;Beheer van gezondheidsgegevens;6;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1
Antwerpen;Anesthesie-reanimatie;428;198;230;1;35;35;24;31;24;20;8;20;0;27;23;22;22;31;27;26;52
Antwerpen;Heelkunde;267;56;211;0;8;9;10;11;5;1;4;8;0;17;11;21;21;24;25;29;63
Antwerpen;Neurochirurgie;49;5;44;0;2;1;0;0;1;1;0;0;0;2;4;8;5;8;5;3;9
Antwerpen;Plastische, reconstructieve en esthetische heelkunde;45;15;30;0;1;4;0;1;0;0;5;4;0;1;3;3;3;4;4;5;7
Antwerpen;Urologie;84;15;69;0;5;2;3;3;1;0;1;0;0;3;8;9;10;4;9;3;23
Antwerpen;Orthopedische heelkunde;211;31;180;0;9;4;6;1;6;2;1;2;0;7;15;18;26;18;25;16;55
Antwerpen;Neurologie;115;56;59;0;9;19;9;9;3;2;1;4;0;8;5;7;5;6;4;12;12
Antwerpen;Psychiatrie;68;37;31;0;0;0;0;2;18;13;4;0;0;0;0;0;4;11;12;4;0
Antwerpen;Neuropsychiatrie;31;6;25;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;3;22
Antwerpen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;84;67;17;0;5;11;16;19;6;3;5;2;0;1;0;4;3;1;1;0;7
Antwerpen;Psychiatrie, meer bepaald volwassenpsychiatrie;158;65;93;2;11;9;10;15;3;1;2;12;0;9;4;3;14;4;0;13;46
Antwerpen;Pneumologie;90;43;47;0;6;4;11;7;8;3;3;1;0;4;5;2;3;5;8;6;14
Antwerpen;Gastro-enterologie;112;39;73;0;8;11;4;7;2;5;1;1;0;7;8;9;10;4;11;9;15
Antwerpen;Cardiologie;178;39;139;0;6;7;6;7;5;4;1;3;0;11;12;19;23;14;20;9;31
Antwerpen;Inwendige geneeskunde;260;116;144;0;15;20;22;18;17;11;6;7;0;9;10;5;10;13;15;12;70
Antwerpen;Reumatologie;31;14;17;0;2;3;2;3;2;2;0;0;0;1;1;1;2;0;1;1;10
Antwerpen;Acute geneeskunde;35;14;21;0;2;1;2;6;1;0;0;2;0;0;3;3;6;4;2;2;1
Antwerpen;Gynaecologie-verloskunde;251;140;111;1;32;27;18;20;16;13;6;7;0;6;3;8;5;8;18;9;54
Antwerpen;Oftalmologie;209;127;82;4;17;15;12;14;12;16;12;25;1;8;6;5;5;7;7;8;35
Antwerpen;Otorhinolaryngologie;105;54;51;0;10;8;10;4;8;4;5;5;0;3;4;2;7;6;5;8;16
Antwerpen;Stomatologie;60;15;45;0;5;2;2;1;3;0;2;0;0;3;7;7;3;3;5;7;10
Antwerpen;Dermato-venereologie;117;76;41;1;4;11;8;8;16;7;6;15;0;3;3;3;3;3;4;4;18
Antwerpen;Pediatrie;264;181;83;0;26;25;19;32;27;27;10;15;0;6;4;8;7;5;5;9;39
Antwerpen;Fysische geneeskunde en revalidatie;94;48;46;2;6;4;3;6;10;7;5;5;0;6;3;3;4;2;10;5;13
Antwerpen;Klinische biologie;78;47;31;0;6;6;3;5;5;6;4;12;0;3;1;2;1;2;8;4;10
Antwerpen;Rontgendiagnose;257;73;184;0;7;10;6;9;10;14;5;12;0;15;17;13;12;19;24;25;59
Antwerpen;Radiotherapie-oncologie;43;22;21;0;4;1;4;4;5;2;0;2;0;0;6;3;2;2;0;7;1
Antwerpen;Nucleaire geneeskunde;33;7;26;0;2;0;1;1;1;1;1;0;0;1;4;3;0;4;4;2;8
Antwerpen;Pathologische anatomie;69;38;31;0;3;2;6;4;10;4;4;5;0;3;1;4;1;2;5;4;11
Antwerpen;Medische oncologie;31;14;17;0;2;2;3;2;2;1;2;0;0;3;4;0;3;1;1;4;1
Antwerpen;Klinische genetica;10;8;2;0;0;0;2;0;2;1;1;2;0;0;1;0;0;0;0;0;1
Antwerpen;Arbeidsgeneeskunde;188;96;92;0;2;6;8;20;20;13;10;17;0;1;2;4;6;9;6;27;37
Antwerpen;Verzekeringsgeneeskunde en medische expertise;72;24;48;0;1;0;1;1;7;5;6;3;0;0;1;0;2;3;6;9;27
Limburg;Alle specialiteiten;1703;699;1004;3;85;126;97;106;103;81;42;56;2;56;79;83;118;96;113;135;322
Limburg;Geriatrie;31;18;13;0;5;5;0;5;1;2;0;0;0;1;0;1;1;1;1;3;5
Limburg;Urgentiegeneeskunde;13;7;6;0;2;3;1;1;0;0;0;0;0;2;2;1;1;0;0;0;0
Limburg;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Beheer van gezondheidsgegevens;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Limburg;Anesthesie-reanimatie;171;78;93;1;9;13;9;10;14;11;2;9;0;11;11;11;15;9;8;11;17
Limburg;Heelkunde;100;22;78;0;4;4;2;1;5;2;4;0;0;2;7;9;11;8;10;7;24
Limburg;Neurochirurgie;23;3;20;0;0;0;0;2;0;1;0;0;0;2;3;1;2;4;1;2;5
Limburg;Plastische, reconstructieve en esthetische heelkunde;16;2;14;0;2;0;0;0;0;0;0;0;0;0;2;1;0;2;3;0;6
Limburg;Urologie;31;2;29;0;1;1;0;0;0;0;0;0;0;3;3;1;4;4;5;3;6
Limburg;Orthopedische heelkunde;79;8;71;0;2;1;3;1;1;0;0;0;0;7;7;9;7;8;7;10;16
Limburg;Neurologie;42;23;19;0;4;5;5;2;2;2;1;2;0;1;2;4;3;1;2;2;4
Limburg;Psychiatrie;42;24;18;0;0;0;0;3;12;7;2;0;0;0;0;0;0;11;4;2;1
Limburg;Neuropsychiatrie;11;5;6;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;6
Limburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;35;27;8;0;1;7;6;8;1;2;2;0;0;0;2;2;1;0;1;1;1
Limburg;Psychiatrie, meer bepaald volwassenpsychiatrie;75;34;41;0;4;8;8;8;1;2;1;2;0;0;3;2;9;0;0;5;22
Limburg;Pneumologie;36;12;24;0;2;3;2;2;0;1;1;1;0;1;4;2;5;1;2;3;6
Limburg;Gastro-enterologie;48;23;25;0;3;8;3;5;0;0;2;2;0;1;2;3;3;4;2;6;4
Limburg;Cardiologie;77;9;68;0;1;2;1;1;2;1;1;0;0;5;6;9;8;8;7;10;15
Limburg;Inwendige geneeskunde;75;28;47;0;2;4;8;4;5;3;1;1;0;0;3;3;5;3;7;5;21
Limburg;Reumatologie;20;10;10;0;0;4;1;0;1;2;2;0;0;0;1;0;0;1;2;0;6
Limburg;Acute geneeskunde;14;3;11;0;0;0;0;1;1;1;0;0;1;0;1;0;3;4;0;1;1
Limburg;Gynaecologie-verloskunde;84;52;32;0;11;11;8;6;8;2;3;3;0;1;1;1;3;4;2;5;15
Limburg;Oftalmologie;77;53;24;2;6;8;9;5;11;3;3;6;1;1;0;0;3;0;5;2;12
Limburg;Otorhinolaryngologie;47;21;26;0;2;5;3;5;1;1;2;2;0;2;1;2;1;2;1;7;10
Limburg;Stomatologie;30;6;24;0;2;0;2;1;0;1;0;0;0;4;2;4;4;2;1;4;3
Limburg;Dermato-venereologie;55;40;15;0;2;7;5;7;3;10;2;4;0;0;0;1;3;1;1;1;8
Limburg;Pediatrie;78;49;29;0;11;8;7;5;5;2;1;10;0;0;1;1;2;4;3;2;16
Limburg;Fysische geneeskunde en revalidatie;42;13;29;0;2;2;1;2;3;1;2;0;0;3;2;3;5;0;1;3;12
Limburg;Klinische biologie;29;12;17;0;0;2;2;2;4;2;0;0;0;0;2;2;2;0;3;1;7
Limburg;Rontgendiagnose;113;30;83;0;4;5;2;5;4;7;1;2;0;4;10;7;9;7;15;11;20
Limburg;Radiotherapie-oncologie;16;9;7;0;0;4;3;1;1;0;0;0;0;0;1;1;0;0;0;3;2
Limburg;Nucleaire geneeskunde;19;7;12;0;0;0;1;1;3;1;0;1;0;0;0;0;1;0;3;1;7
Limburg;Pathologische anatomie;29;13;16;0;1;4;0;1;2;4;0;1;0;3;0;1;0;1;1;1;9
Limburg;Medische oncologie;12;8;4;0;0;2;4;2;0;0;0;0;0;0;0;0;0;3;1;0;0
Limburg;Klinische genetica;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Arbeidsgeneeskunde;81;35;46;0;2;0;0;8;9;6;6;4;0;1;0;1;6;2;7;12;17
Limburg;Verzekeringsgeneeskunde en medische expertise;48;12;36;0;0;0;0;1;3;4;0;4;0;0;0;0;0;1;6;11;18
Waals Brabant;Alle specialiteiten;2142;949;1193;2;81;127;96;141;118;111;113;160;0;57;70;86;105;119;157;142;457
Waals Brabant;Geriatrie;20;14;6;0;2;2;2;4;3;1;0;0;0;0;0;0;0;1;1;3;1
Waals Brabant;Urgentiegeneeskunde;31;16;15;0;4;8;2;0;2;0;0;0;0;5;5;1;2;2;0;0;0
Waals Brabant;Beheer van gezondheidsgegevens;13;5;8;0;0;0;0;0;1;1;2;1;0;0;0;0;0;1;4;2;1
Waals Brabant;Anesthesie-reanimatie;199;81;118;0;3;15;12;15;6;6;3;21;0;5;20;22;12;16;9;9;25
Waals Brabant;Heelkunde;126;25;101;0;5;3;3;0;3;2;5;4;0;3;5;6;11;9;11;8;48
Waals Brabant;Neurochirurgie;7;1;6;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;2;0;0
Waals Brabant;Plastische, reconstructieve en esthetische heelkunde;29;10;19;0;0;4;1;1;0;2;2;0;0;0;0;4;2;2;4;1;6
Waals Brabant;Urologie;31;4;27;0;1;1;0;0;1;1;0;0;0;3;1;3;5;3;3;1;8
Waals Brabant;Orthopedische heelkunde;101;7;94;0;0;0;3;2;0;1;0;1;0;9;5;6;7;11;13;10;33
Waals Brabant;Neurologie;51;30;21;0;2;6;2;6;5;2;4;3;0;0;3;1;5;3;4;2;3
Waals Brabant;Psychiatrie;90;38;52;0;0;0;0;3;8;5;8;14;0;0;1;0;3;2;6;7;33
Waals Brabant;Neuropsychiatrie;19;4;15;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;14
Waals Brabant;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;24;18;6;0;0;2;5;4;4;0;0;3;0;0;0;0;4;0;0;0;2
Waals Brabant;Psychiatrie, meer bepaald volwassenpsychiatrie;41;24;17;0;4;6;4;7;2;0;1;0;0;2;3;3;1;4;1;0;3
Waals Brabant;Pneumologie;42;22;20;0;4;1;4;3;3;1;2;4;0;2;0;0;3;2;3;5;5
Waals Brabant;Gastro-enterologie;67;22;45;0;1;6;2;2;4;3;2;2;0;1;4;2;4;4;10;8;12
Waals Brabant;Cardiologie;102;29;73;0;3;4;5;4;3;2;4;4;0;3;7;4;8;10;10;13;18
Waals Brabant;Inwendige geneeskunde;165;60;105;0;4;7;8;13;8;9;5;6;0;6;2;5;8;8;19;17;40
Waals Brabant;Reumatologie;16;7;9;0;1;1;1;1;1;0;0;2;0;0;1;0;1;0;2;0;5
Waals Brabant;Acute geneeskunde;31;11;20;0;0;0;0;2;6;1;1;1;0;0;1;0;5;4;3;2;5
Waals Brabant;Gynaecologie-verloskunde;113;73;40;1;11;7;5;14;10;9;10;6;0;0;0;1;2;7;5;6;19
Waals Brabant;Oftalmologie;82;53;29;1;5;4;9;6;2;9;6;11;0;3;2;0;3;5;5;2;9
Waals Brabant;Otorhinolaryngologie;60;26;34;0;5;7;1;5;4;3;1;0;0;1;2;1;1;3;2;8;16
Waals Brabant;Stomatologie;29;6;23;0;0;2;0;1;1;0;1;1;0;1;2;2;0;3;2;1;12
Waals Brabant;Dermato-venereologie;63;52;11;0;4;4;3;8;5;9;6;13;0;0;0;0;1;1;2;0;7
Waals Brabant;Pediatrie;153;108;45;0;9;15;10;20;11;13;15;15;0;3;0;5;3;3;4;5;22
Waals Brabant;Fysische geneeskunde en revalidatie;37;18;19;0;2;6;1;2;2;2;1;2;0;0;0;1;3;0;1;3;11
Waals Brabant;Klinische biologie;68;37;31;0;0;2;4;2;1;3;6;19;0;1;1;1;1;1;2;2;22
Waals Brabant;Rontgendiagnose;150;56;94;0;6;8;2;10;5;9;12;4;0;6;4;10;4;7;15;14;34
Waals Brabant;Radiotherapie-oncologie;14;6;8;0;0;0;0;0;0;0;2;4;0;1;0;2;1;0;1;2;1
Waals Brabant;Nucleaire geneeskunde;28;13;15;0;0;0;2;0;2;6;1;2;0;0;1;0;0;1;3;1;9
Waals Brabant;Pathologische anatomie;27;17;10;0;1;3;1;1;4;3;1;3;0;0;0;2;0;0;1;2;5
Waals Brabant;Medische oncologie;21;11;10;0;3;3;2;0;1;0;0;2;0;1;0;1;2;1;1;0;4
Waals Brabant;Klinische genetica;4;2;2;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0
Waals Brabant;Arbeidsgeneeskunde;55;33;22;0;1;0;1;5;6;8;8;4;0;0;0;0;2;3;4;1;12
Waals Brabant;Verzekeringsgeneeskunde en medische expertise;33;10;23;0;0;0;0;0;2;0;3;5;0;0;0;1;0;0;4;6;12
Henegouwen;Alle specialiteiten;2521;1032;1489;0;93;141;121;163;121;98;79;216;0;58;72;83;115;140;185;206;630
Henegouwen;Geriatrie;39;27;12;0;3;6;5;3;3;4;1;2;0;1;0;5;1;0;0;2;3
Henegouwen;Urgentiegeneeskunde;33;13;20;0;8;2;3;0;0;0;0;0;0;5;5;1;1;6;0;1;1
Henegouwen;Beheer van gezondheidsgegevens;4;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1
Henegouwen;Anesthesie-reanimatie;207;80;127;0;5;13;5;10;13;8;4;22;0;11;3;6;17;16;26;15;33
Henegouwen;Heelkunde;178;38;140;0;4;5;6;8;2;4;1;8;0;2;6;9;9;10;18;22;64
Henegouwen;Neurochirurgie;21;7;14;0;2;2;1;0;1;1;0;0;0;0;2;1;4;0;1;2;4
Henegouwen;Plastische, reconstructieve en esthetische heelkunde;19;7;12;0;1;1;1;2;0;1;1;0;0;1;1;3;1;1;2;2;1
Henegouwen;Urologie;42;8;34;0;2;0;1;2;0;0;2;1;0;0;6;2;3;3;3;5;12
Henegouwen;Orthopedische heelkunde;121;6;115;0;0;0;1;2;0;1;0;2;0;1;15;8;11;11;17;18;34
Henegouwen;Neurologie;57;19;38;0;1;3;4;5;2;1;2;1;0;2;0;4;5;2;9;4;12
Henegouwen;Psychiatrie;94;40;54;0;0;3;1;6;8;3;7;12;0;0;0;2;1;9;6;9;27
Henegouwen;Neuropsychiatrie;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
Henegouwen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;19;12;7;0;2;5;2;2;1;0;0;0;0;1;0;2;0;2;1;0;1
Henegouwen;Psychiatrie, meer bepaald volwassenpsychiatrie;34;21;13;0;2;4;7;4;3;0;1;0;0;3;0;2;3;2;2;0;1
Henegouwen;Pneumologie;77;27;50;0;2;0;4;8;2;2;1;8;0;0;0;1;3;7;8;5;26
Henegouwen;Gastro-enterologie;69;20;49;0;1;3;4;2;2;0;1;7;0;1;1;2;4;10;7;6;18
Henegouwen;Cardiologie;108;22;86;0;2;3;3;2;3;3;2;4;0;2;1;6;8;5;13;13;38
Henegouwen;Inwendige geneeskunde;190;74;116;0;8;17;11;16;11;2;2;7;0;5;4;8;7;9;18;16;49
Henegouwen;Reumatologie;30;14;16;0;2;2;2;3;0;1;1;3;0;0;1;0;0;1;2;3;9
Henegouwen;Acute geneeskunde;39;19;20;0;0;0;2;5;7;2;2;1;0;0;0;0;1;7;4;4;4
Henegouwen;Gynaecologie-verloskunde;186;97;89;0;8;20;8;13;13;14;3;18;0;1;3;5;6;10;9;12;43
Henegouwen;Oftalmologie;76;39;37;0;3;4;3;9;2;5;1;12;0;5;2;1;2;2;1;5;19
Henegouwen;Otorhinolaryngologie;61;29;32;0;3;3;4;3;4;6;2;4;0;2;0;0;4;2;3;6;15
Henegouwen;Stomatologie;22;9;13;0;0;1;0;4;1;0;1;2;0;0;1;0;1;1;3;2;5
Henegouwen;Dermato-venereologie;69;48;21;0;4;4;5;4;8;6;3;14;0;0;2;0;3;1;3;2;10
Henegouwen;Pediatrie;169;111;58;0;15;17;17;17;12;5;6;22;0;1;4;2;0;5;5;5;36
Henegouwen;Fysische geneeskunde en revalidatie;49;25;24;0;2;5;4;4;2;1;2;5;0;0;0;4;1;1;3;2;13
Henegouwen;Klinische biologie;54;24;30;0;1;2;2;0;2;2;4;11;0;3;2;1;1;0;1;5;17
Henegouwen;Rontgendiagnose;164;57;107;0;5;5;9;8;3;8;7;12;0;4;4;6;5;12;7;17;52
Henegouwen;Radiotherapie-oncologie;19;11;8;0;0;5;1;1;1;0;0;3;0;1;2;0;3;1;0;1;0
Henegouwen;Nucleaire geneeskunde;29;12;17;0;1;2;1;2;0;2;1;3;0;1;0;0;0;1;2;3;10
Henegouwen;Pathologische anatomie;37;21;16;0;4;2;0;2;2;3;1;7;0;1;3;1;2;0;1;1;7
Henegouwen;Medische oncologie;35;15;20;0;1;2;2;0;6;2;1;1;0;4;4;0;1;1;3;3;4
Henegouwen;Klinische genetica;3;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
Henegouwen;Arbeidsgeneeskunde;89;59;30;0;1;0;2;13;7;7;11;18;0;0;0;1;5;1;1;5;17
Henegouwen;Verzekeringsgeneeskunde en medische expertise;64;17;47;0;0;0;0;1;0;3;7;6;0;0;0;0;2;1;5;8;31
Luik;Alle specialiteiten;3263;1495;1768;4;179;217;196;209;177;144;119;250;1;125;131;116;146;164;197;210;678
Luik;Geriatrie;35;28;7;0;3;7;6;4;4;3;0;1;0;1;0;2;0;0;1;0;3
Luik;Urgentiegeneeskunde;51;24;27;0;8;8;3;4;1;0;0;0;0;5;7;8;4;1;2;0;0
Luik;Gerechtelijke geneeskunde;4;1;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1
Luik;Beheer van gezondheidsgegevens;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Luik;Anesthesie-reanimatie;344;124;220;1;13;24;14;22;15;12;7;16;0;30;24;18;24;34;22;21;47
Luik;Heelkunde;165;39;126;0;8;5;3;4;5;10;4;0;0;3;9;12;9;6;16;18;53
Luik;Neurochirurgie;28;4;24;0;0;2;0;0;0;1;1;0;0;5;2;1;3;2;4;2;5
Luik;Plastische, reconstructieve en esthetische heelkunde;30;7;23;0;0;1;1;2;0;1;1;1;0;1;5;5;2;3;2;1;4
Luik;Urologie;57;9;48;0;2;2;2;0;0;2;1;0;0;5;4;1;6;6;2;6;18
Luik;Orthopedische heelkunde;93;18;75;0;4;3;2;4;1;0;3;1;0;4;8;6;7;6;6;8;30
Luik;Neurologie;72;28;44;0;3;6;6;2;5;2;2;2;0;4;5;2;4;3;6;10;10
Luik;Psychiatrie;166;84;82;0;0;2;1;13;17;15;11;25;0;0;3;0;4;6;11;6;52
Luik;Neuropsychiatrie;14;3;11;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;11
Luik;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;25;19;6;0;4;6;4;3;0;1;0;1;0;2;1;1;0;0;0;2;0
Luik;Psychiatrie, meer bepaald volwassenpsychiatrie;52;34;18;0;4;5;10;10;4;1;0;0;0;2;3;3;4;3;2;0;1
Luik;Pneumologie;72;31;41;0;5;5;7;8;3;1;0;2;0;5;2;3;4;6;5;3;13
Luik;Gastro-enterologie;91;40;51;0;8;7;9;5;6;0;3;2;0;4;2;2;6;1;12;6;18
Luik;Cardiologie;165;59;106;0;8;11;9;11;7;7;5;1;0;6;4;9;12;13;10;13;39
Luik;Inwendige geneeskunde;205;99;106;0;18;17;18;13;13;5;1;14;0;10;2;7;10;13;10;13;41
Luik;Reumatologie;38;22;16;0;1;0;3;1;4;5;1;7;0;1;2;1;0;1;1;2;8
Luik;Acute geneeskunde;30;9;21;0;0;0;0;1;4;2;1;1;0;0;0;1;1;6;4;4;5
Luik;Gynaecologie-verloskunde;221;125;96;0;25;17;13;15;11;13;13;18;0;3;5;3;6;5;13;15;46
Luik;Oftalmologie;149;93;56;1;9;14;9;11;9;6;8;26;1;7;7;5;5;5;6;4;16
