gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Prov Luik;BEHEER VAN GEZONDHEIDSGEGEVENS;13;6;7;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;3;3;1
Prov Namen;NUCLEAIRE IN VITRO GENEESKUNDE;7;2;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;3
Prov Namen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;29;10;19;0;0;0;0;3;0;3;2;0;2;0;0;0;0;0;2;4;1;4;8
Prov Namen;GERIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
Prov Namen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;7;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;0
Prov Namen;INTENSIEVE ZORGEN;34;5;29;0;0;0;0;2;2;1;0;0;0;0;0;1;3;5;4;7;4;2;3
Prov Namen;PEDIATRISCHE NEUROLOGIE;7;4;3;0;0;0;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1
Prov Namen;NEFROLOGIE;13;5;8;0;0;0;3;1;0;1;0;0;0;0;0;0;1;2;2;0;0;0;3
Prov Namen;URGENTIEGENEESKUNDE;27;9;18;0;0;1;2;2;1;0;3;0;0;0;0;0;2;1;0;5;3;2;5
Prov Namen;ENDOCRINO-DIABETOLOGIE;17;9;8;0;0;2;1;1;4;0;1;0;0;0;0;1;0;1;1;1;1;1;2
Prov Namen;NEONATOLOGIE;3;3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;ONCOLOGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
Prov Namen;KLINISCHE HEMATOLOGIE;11;6;5;0;0;1;1;2;0;1;0;1;0;0;0;0;0;1;0;0;1;2;1
Prov Namen;BEHEER VAN GEZONDHEIDSGEGEVENS;9;2;7;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;4;2
Prov Luxemburg;NUCLEAIRE IN VITRO GENEESKUNDE;4;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1
Prov Luxemburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;8;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Luxemburg;GERIATRIE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Luxemburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Prov Luxemburg;INTENSIEVE ZORGEN;7;2;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;2;0;0
Prov Luxemburg;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;NEFROLOGIE;4;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Luxemburg;URGENTIEGENEESKUNDE;11;3;8;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;2;1;4
Prov Luxemburg;ENDOCRINO-DIABETOLOGIE;8;5;3;0;0;0;2;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1
Prov Luxemburg;NEONATOLOGIE;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Luxemburg;KLINISCHE HEMATOLOGIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0
Prov Luxemburg;BEHEER VAN GEZONDHEIDSGEGEVENS;4;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0
Prov Brussels hoofdstedelijk gewest;NUCLEAIRE IN VITRO GENEESKUNDE;32;15;17;0;0;0;0;0;1;2;4;5;3;0;0;0;0;0;1;2;4;4;6
Prov Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;108;41;67;0;0;0;2;2;4;5;5;10;13;0;0;0;1;0;5;5;8;10;38
Prov Brussels hoofdstedelijk gewest;GERIATRIE;10;4;6;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;1;0;1;3
Prov Brussels hoofdstedelijk gewest;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;22;12;10;0;0;1;3;0;3;2;2;1;0;0;0;0;2;1;1;0;3;1;2
Prov Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;71;23;48;0;0;3;8;2;5;1;1;0;3;0;0;1;6;5;6;13;7;4;6
Prov Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;11;9;2;0;0;1;3;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;1
Prov Brussels hoofdstedelijk gewest;NEFROLOGIE;48;21;27;0;0;3;5;5;1;4;1;0;2;0;0;2;4;4;1;4;3;2;7
Prov Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;43;15;28;0;0;0;2;1;3;3;3;1;2;0;0;0;2;5;5;1;3;5;7
Prov Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;51;23;28;0;0;3;7;3;1;2;1;3;3;0;0;1;3;1;3;0;3;3;14
Prov Brussels hoofdstedelijk gewest;NEONATOLOGIE;20;17;3;0;0;1;7;4;3;0;1;1;0;0;0;0;0;0;1;0;1;1;0
Prov Brussels hoofdstedelijk gewest;ONCOLOGIE;14;3;11;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;4;2;3;0
Prov Brussels hoofdstedelijk gewest;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;18;9;9;0;0;0;3;0;2;2;1;0;1;0;0;0;0;3;1;1;0;2;2
Prov Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;14;7;7;0;0;0;0;0;3;1;1;1;1;0;0;0;0;0;1;1;1;1;3
