territoire;spécialité;total;genre_femme;genre_homme;femme_25-29;femme_30-34;femme_35-39;femme_40-44;femme_45-49;femme_50-54;femme_55-59;femme_60-64;femme_65plus;homme_25-29;homme_30-34;homme_35-39;homme_40-44;homme_45-49;homme_50-54;homme_55-59;homme_60-64;homme_65plus
Flandre occidentale;Médecine du travail;116;61;55;0;1;2;8;13;10;14;5;8;0;0;1;2;2;4;9;6;31
Flandre occidentale;Médecine d'assurance et expertise médicale;48;10;38;0;0;0;0;4;2;1;2;1;0;0;0;0;0;0;10;13;15
Flandre orientale;Toutes les spécialités;3417;1474;1943;3;233;218;245;231;184;144;86;130;0;139;121;194;207;196;258;240;588
Flandre orientale;Gériatrie;47;28;19;0;5;4;6;5;2;2;2;2;0;1;1;1;2;1;3;4;6
Flandre orientale;Médecine d'urgence;17;10;7;0;3;3;3;0;1;0;0;0;0;3;3;1;0;0;0;0;0
Flandre orientale;Médecine légale;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Flandre orientale;Gestion de données de santé;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
Flandre orientale;Anesthésie-réanimation;328;132;196;0;25;22;15;20;20;12;7;11;0;26;19;21;32;20;25;24;29
Flandre orientale;Chirurgie;211;44;167;0;9;9;7;7;4;3;1;4;0;10;11;21;16;22;19;18;50
Flandre orientale;Neurochirurgie;33;5;28;0;2;0;0;1;1;0;0;1;0;3;2;8;1;2;3;1;8
Flandre orientale;Chirurgie plastique, reconstructrice et esthétique;45;8;37;0;0;2;0;2;1;2;0;1;0;3;3;7;2;6;6;2;8
Flandre orientale;Urologie;69;14;55;0;2;7;2;1;1;0;1;0;0;6;3;8;3;3;8;7;17
Flandre orientale;Chirurgie orthopédique;151;12;139;0;2;2;2;3;2;1;0;0;0;13;7;21;14;15;23;17;29
Flandre orientale;Neurologie;67;39;28;0;6;14;5;4;5;2;2;1;0;2;2;5;4;3;3;2;7
Flandre orientale;Psychiatrie;48;25;23;0;0;0;0;5;15;2;0;3;0;0;0;0;11;7;3;0;2
Flandre orientale;Neuropsychiatrie;23;6;17;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;1;3;13
Flandre orientale;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;47;41;6;0;13;8;8;6;1;1;2;2;0;1;2;2;0;0;0;1;0
Flandre orientale;Psychiatrie, particulièrement en psychiatrie adulte;131;66;65;0;13;17;7;8;1;3;4;13;0;2;4;9;6;0;7;11;26
Flandre orientale;Pneumologie;77;34;43;0;9;8;7;8;1;0;1;0;0;1;4;3;4;7;8;10;6
Flandre orientale;Gastro-entérologie;98;33;65;0;5;8;9;6;2;1;0;2;0;3;5;6;8;9;8;9;17
Flandre orientale;Cardiologie;148;37;111;0;8;5;9;7;5;1;1;1;0;8;9;15;15;15;14;8;27
Flandre orientale;Médecine interne;212;85;127;0;20;19;10;13;8;6;3;6;0;9;8;5;10;7;17;9;62
Flandre orientale;Rhumatologie;42;21;21;0;2;2;2;2;4;2;3;4;0;1;2;1;0;3;4;5;5
Flandre orientale;Médecine aiguë;15;8;7;0;0;0;3;1;1;2;1;0;0;0;1;1;2;1;1;0;1
Flandre orientale;Gynécologie-obstétrique;177;97;80;0;19;15;16;15;15;9;4;4;0;0;3;5;6;7;11;12;36
Flandre orientale;Ophtalmologie;160;97;63;1;13;7;15;13;9;12;9;18;0;3;5;2;4;7;9;4;29
Flandre orientale;Oto-rhino-laryngologie;86;38;48;0;4;3;11;3;7;4;3;3;0;1;2;4;5;6;4;11;15
Flandre orientale;Stomatologie;50;12;38;0;1;2;2;5;0;0;2;0;0;5;3;2;5;4;4;7;8
Flandre orientale;Dermato-vénéréologie;110;92;18;1;13;11;14;15;14;11;3;10;0;3;0;0;0;1;2;4;8
Flandre orientale;Pédiatrie;200;133;67;1;22;13;19;25;17;18;7;11;0;3;2;3;8;1;5;10;35
Flandre orientale;Médecine physique et réadaptation;89;43;46;0;8;3;8;5;7;6;3;3;0;7;3;2;5;8;9;5;7
Flandre orientale;Biologie clinique;100;51;49;0;3;8;10;10;3;6;3;8;0;0;1;2;3;7;9;5;22
Flandre orientale;Radiodiagnostic;206;59;147;0;11;8;17;9;6;4;0;4;0;16;10;14;14;24;24;17;28
Flandre orientale;Radiothérapie - oncologie;29;13;16;0;0;3;5;2;2;1;0;0;0;2;1;3;2;1;2;4;1
Flandre orientale;Médecine nucléaire;43;13;30;0;3;1;2;0;2;3;1;1;0;4;1;2;4;1;3;1;14
Flandre orientale;Anatomie pathologique;59;30;29;0;5;4;6;2;5;4;2;2;0;2;0;7;7;0;4;1;8
Flandre orientale;Oncologie médicale;31;22;9;0;5;4;5;4;3;1;0;0;0;1;1;1;2;1;1;1;1
Flandre orientale;Génétique clinique;13;6;7;0;0;0;1;3;0;0;1;1;0;0;1;1;3;1;1;0;0
Flandre orientale;Médecine du travail;173;97;76;0;2;5;18;17;16;20;11;8;0;0;2;10;7;2;7;16;32
Flandre orientale;Médecine d'assurance et expertise médicale;76;21;55;0;0;1;0;4;3;3;8;2;0;0;0;1;1;4;9;9;31
Anvers;Toutes les spécialités;3949;1628;2321;2;246;214;263;277;224;154;117;131;2;151;157;237;232;253;304;309;676
Anvers;Gériatrie;49;25;24;0;4;3;4;5;4;2;2;1;0;3;1;1;2;3;0;7;7
Anvers;Médecine d'urgence;31;21;10;0;12;6;0;2;0;1;0;0;0;3;3;2;2;0;0;0;0
Anvers;Médecine légale;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Anvers;Gestion de données de santé;6;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;0
Anvers;Anesthésie-réanimation;388;173;215;0;38;17;31;30;22;11;12;12;0;18;18;25;28;32;26;23;45
Anvers;Chirurgie;262;55;207;0;13;12;8;7;2;5;3;5;0;14;15;18;26;23;29;30;52
Anvers;Neurochirurgie;44;3;41;0;1;0;0;0;2;0;0;0;0;2;3;11;5;6;4;2;8
Anvers;Chirurgie plastique, reconstructrice et esthétique;44;13;31;0;2;2;1;0;0;1;5;2;0;2;1;3;3;5;3;7;7
Anvers;Urologie;79;12;67;0;2;3;3;2;0;2;0;0;0;4;5;12;9;4;9;7;17
Anvers;Chirurgie orthopédique;203;23;180;0;5;5;2;4;3;1;2;1;0;13;13;24;21;19;25;25;40
Anvers;Neurologie;99;46;53;0;8;13;10;4;5;1;4;1;1;5;4;4;8;5;8;10;8
Anvers;Psychiatrie;68;37;31;0;0;0;0;11;16;10;0;0;0;0;0;1;12;11;5;2;0
Anvers;Neuropsychiatrie;35;8;27;0;0;0;0;0;0;1;1;6;0;0;0;0;0;0;2;3;22
Anvers;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;79;61;18;0;9;10;18;13;3;4;2;2;0;2;2;2;3;1;0;2;6
Anvers;Psychiatrie, particulièrement en psychiatrie adulte;144;53;91;0;6;10;13;8;1;1;6;8;0;6;4;9;8;0;5;19;40
Anvers;Pneumologie;83;38;45;0;4;9;6;7;6;2;3;1;0;5;1;3;4;4;10;9;9
Anvers;Gastro-entérologie;96;32;64;0;7;8;4;5;6;1;1;0;0;5;4;11;9;7;8;8;12
Anvers;Cardiologie;168;36;132;0;6;8;7;4;6;2;0;3;0;7;13;24;15;20;15;14;24
Anvers;Médecine interne;256;108;148;0;19;18;22;17;14;7;6;5;0;7;8;10;10;15;14;17;67
Anvers;Rhumatologie;29;13;16;0;4;1;2;4;2;0;0;0;0;1;1;2;0;0;1;2;9
Anvers;Médecine aiguë;36;14;22;1;0;2;4;4;0;1;1;1;0;2;3;5;5;3;2;2;0
Anvers;Gynécologie-obstétrique;216;107;109;0;18;16;23;20;12;8;8;2;0;1;3;9;4;16;15;12;49
Anvers;Ophtalmologie;188;110;78;1;16;9;12;13;18;14;9;18;1;3;6;4;8;4;10;8;34
Anvers;Oto-rhino-laryngologie;101;49;52;0;8;11;6;6;7;3;5;3;0;1;4;6;3;7;7;8;16
Anvers;Stomatologie;56;12;44;0;4;2;0;4;0;2;0;0;0;4;5;6;4;3;9;5;8
Anvers;Dermato-vénéréologie;109;70;39;0;9;6;8;12;10;7;6;12;0;3;1;4;3;3;5;9;11
Anvers;Pédiatrie;245;161;84;0;22;16;28;29;24;20;11;11;0;6;4;8;5;8;7;6;40
Anvers;Médecine physique et réadaptation;81;41;40;0;4;3;7;6;9;6;2;4;0;3;3;5;2;5;7;3;12
Anvers;Biologie clinique;75;43;32;0;5;2;6;5;8;4;6;7;0;3;2;0;2;7;4;5;9
Anvers;Radiodiagnostic;240;64;176;0;9;7;6;10;12;7;5;8;0;18;16;14;12;16;33;19;48
Anvers;Radiothérapie - oncologie;42;21;21;0;3;1;7;2;4;2;1;1;0;2;5;1;2;2;5;2;2
Anvers;Médecine nucléaire;32;6;26;0;1;1;1;1;1;1;0;0;0;3;2;2;3;5;1;3;7
Anvers;Anatomie pathologique;67;35;32;0;1;4;6;8;6;3;5;2;0;2;3;1;3;4;2;5;12
Anvers;Oncologie médicale;25;12;13;0;2;2;2;2;2;2;0;0;0;1;1;2;1;3;2;2;1
Anvers;Génétique clinique;7;5;2;0;0;0;0;1;1;2;1;0;0;0;1;0;0;0;0;1;0
Anvers;Médecine du travail;190;96;94;0;3;6;15;27;11;14;7;13;0;2;1;7;6;6;24;15;33
Anvers;Médecine d'assurance et expertise médicale;74;23;51;0;0;1;1;4;7;5;3;2;0;0;0;1;3;4;6;16;21
Limbourg;Toutes les spécialités;1570;602;968;1;84;88;98;111;90;59;27;44;1;45;66;115;106;93;137;139;266
Limbourg;Gériatrie;25;13;12;0;5;0;4;2;2;0;0;0;0;0;0;2;1;1;2;4;2
Limbourg;Médecine d'urgence;6;4;2;0;2;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
Limbourg;Gestion de données de santé;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
Limbourg;Anesthésie-réanimation;152;65;87;0;10;6;9;12;12;5;4;7;0;10;8;13;11;8;12;11;14
Limbourg;Chirurgie;95;17;78;0;4;2;1;3;2;3;2;0;0;3;8;9;11;8;8;7;24
Limbourg;Neurochirurgie;21;4;17;0;0;0;2;0;2;0;0;0;0;1;1;3;3;1;2;4;2
Limbourg;Chirurgie plastique, reconstructrice et esthétique;14;0;14;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;2;5
Limbourg;Urologie;32;2;30;0;1;0;0;0;1;0;0;0;0;4;2;2;5;5;4;4;4
Limbourg;Chirurgie orthopédique;66;5;61;0;0;2;2;1;0;0;0;0;0;3;5;9;10;5;9;6;14
Limbourg;Neurologie;36;18;18;0;3;5;2;2;2;1;2;1;0;1;3;4;1;2;1;2;4
Limbourg;Psychiatrie;43;25;18;0;0;0;1;9;9;5;0;1;0;0;0;0;4;9;4;0;1
Limbourg;Neuropsychiatrie;11;5;6;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;6
Limbourg;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;31;24;7;0;2;7;9;1;3;2;0;0;0;0;3;0;1;1;1;0;1
Limbourg;Psychiatrie, particulièrement en psychiatrie adulte;71;30;41;0;6;7;7;4;2;2;2;0;0;0;3;7;2;0;2;5;22
Limbourg;Pneumologie;33;9;24;0;1;2;4;0;1;1;0;0;0;1;4;5;1;2;5;3;3
Limbourg;Gastro-entérologie;41;17;24;0;4;3;5;1;0;1;2;1;0;1;2;3;5;1;6;3;3
Limbourg;Cardiologie;65;7;58;0;0;2;0;3;1;1;0;0;0;2;3;13;5;9;7;7;12
Limbourg;Médecine interne;73;24;49;0;1;6;4;7;2;2;0;2;0;2;2;4;4;5;6;4;22
Limbourg;Rhumatologie;17;7;10;0;1;1;0;0;2;3;0;0;0;0;1;0;1;0;2;1;5
Limbourg;Médecine aiguë;14;3;11;0;0;0;0;2;1;0;0;0;0;0;1;1;4;3;0;2;0
Limbourg;Gynécologie-obstétrique;83;45;38;0;12;6;6;9;5;3;1;3;0;2;1;4;5;1;3;6;16
Limbourg;Ophtalmologie;68;45;23;1;6;8;6;9;4;4;2;5;1;0;0;3;0;4;2;3;10
Limbourg;Oto-rhino-laryngologie;45;21;24;0;3;5;5;3;1;1;1;2;0;3;1;2;1;1;5;7;4
Limbourg;Stomatologie;24;4;20;0;0;0;2;1;1;0;0;0;0;2;2;5;2;1;3;3;2
Limbourg;Dermato-vénéréologie;52;37;15;0;4;5;6;4;6;8;0;4;0;0;0;3;1;1;2;1;7
Limbourg;Pédiatrie;67;36;31;0;4;5;7;7;1;2;1;9;0;0;0;1;4;3;3;8;12
Limbourg;Médecine physique et réadaptation;41;10;31;0;2;0;3;0;2;2;1;0;0;1;2;3;4;1;3;4;13
Limbourg;Biologie clinique;30;12;18;0;1;2;2;2;5;0;0;0;0;0;4;2;1;2;1;5;3
Limbourg;Radiodiagnostic;110;28;82;0;3;6;3;4;5;5;1;1;0;8;6;9;9;8;15;13;14
Limbourg;Radiothérapie - oncologie;15;8;7;0;2;3;2;1;0;0;0;0;0;0;1;1;0;0;1;3;1
Limbourg;Médecine nucléaire;20;8;12;0;1;1;0;2;3;0;1;0;0;0;0;0;1;1;3;1;6
Limbourg;Anatomie pathologique;26;12;14;0;3;1;0;3;2;2;1;0;0;0;1;0;1;0;2;4;6
Limbourg;Oncologie médicale;12;9;3;0;2;2;4;1;0;0;0;0;0;0;0;0;2;1;0;0;0
Limbourg;Médecine du travail;79;36;43;0;1;0;2;13;9;5;4;2;0;0;0;6;2;3;11;8;13
Limbourg;Médecine d'assurance et expertise médicale;49;12;37;0;0;0;0;4;4;0;0;4;0;0;0;0;0;4;10;8;15
Brabant Wallon;Toutes les spécialités;2013;844;1169;3;73;92;118;121;114;110;91;122;0;33;68;92;122;139;156;153;406
Brabant Wallon;Gériatrie;18;11;7;0;0;2;4;2;3;0;0;0;0;0;0;0;0;1;2;3;1
Brabant Wallon;Médecine d'urgence;19;10;9;0;2;6;0;1;1;0;0;0;0;2;3;1;3;0;0;0;0
Brabant Wallon;Gestion de données de santé;13;5;8;0;0;0;0;1;1;2;1;0;0;0;0;0;1;2;4;0;1
Brabant Wallon;Anesthésie-réanimation;178;71;107;0;10;11;8;11;5;3;3;20;0;5;21;14;17;8;10;12;20
Brabant Wallon;Chirurgie;117;20;97;0;1;4;1;2;2;1;8;1;0;1;1;7;12;12;11;11;42
Brabant Wallon;Neurochirurgie;6;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;1
Brabant Wallon;Chirurgie plastique, reconstructrice et esthétique;25;7;18;0;2;1;1;0;1;1;1;0;0;0;3;1;2;3;3;2;4
Brabant Wallon;Urologie;29;3;26;0;0;0;1;0;2;0;0;0;0;1;5;2;4;3;1;1;9
Brabant Wallon;Chirurgie orthopédique;90;9;81;0;1;2;3;0;1;1;1;0;0;4;4;4;11;12;10;11;25
Brabant Wallon;Neurologie;51;30;21;0;3;4;5;6;2;6;1;3;0;1;0;5;4;6;2;1;2
Brabant Wallon;Psychiatrie;91;37;54;0;0;0;2;5;8;6;10;6;0;1;0;2;3;5;7;9;27
Brabant Wallon;Neuropsychiatrie;25;7;18;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;1;1;16
Brabant Wallon;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;22;18;4;0;0;6;3;6;0;0;0;3;0;0;0;2;0;0;0;1;1
Brabant Wallon;Psychiatrie, particulièrement en psychiatrie adulte;34;19;15;0;4;4;6;4;0;0;1;0;0;0;2;4;4;2;0;2;1
Brabant Wallon;Pneumologie;35;18;17;0;0;2;5;3;2;2;1;3;0;0;0;3;2;1;4;4;3
Brabant Wallon;Gastro-entérologie;63;17;46;0;1;4;1;2;3;4;1;1;0;3;2;3;3;9;8;5;13
Brabant Wallon;Cardiologie;98;24;74;0;2;2;6;3;2;2;4;3;0;3;3;10;6;12;14;7;19
Brabant Wallon;Médecine interne;153;49;104;0;6;4;5;10;11;5;6;2;0;2;6;3;12;12;20;16;33
Brabant Wallon;Rhumatologie;12;5;7;0;1;1;0;1;0;0;0;2;0;0;0;1;0;1;1;0;4
Brabant Wallon;Médecine aiguë;31;10;21;1;0;0;1;5;1;2;0;0;0;1;0;1;8;4;3;2;2
Brabant Wallon;Gynécologie-obstétrique;107;66;41;1;7;3;13;11;9;10;7;5;0;1;1;1;5;4;5;8;16
Brabant Wallon;Ophtalmologie;80;51;29;1;3;7;6;5;5;10;2;12;0;3;0;2;3;6;3;3;9
Brabant Wallon;Oto-rhino-laryngologie;52;21;31;0;5;4;3;3;2;2;2;0;0;0;1;1;3;3;4;7;12
Brabant Wallon;Stomatologie;27;4;23;0;1;0;0;1;0;1;0;1;0;0;1;2;3;2;1;5;9
Brabant Wallon;Dermato-vénéréologie;62;48;14;0;2;4;7;7;9;3;8;8;0;0;0;0;2;2;0;1;9
Brabant Wallon;Pédiatrie;154;101;53;0;11;9;21;11;16;10;10;13;0;2;2;5;4;3;6;7;24
Brabant Wallon;Médecine physique et réadaptation;35;16;19;0;3;2;3;1;2;2;0;3;0;0;1;3;0;1;2;1;11
Brabant Wallon;Biologie clinique;66;34;32;0;1;1;3;1;1;6;5;16;0;0;1;2;0;2;3;2;22
Brabant Wallon;Radiodiagnostic;144;50;94;0;5;4;5;8;7;12;5;4;0;3;9;6;5;12;14;14;31
Brabant Wallon;Radiothérapie - oncologie;15;6;9;0;0;0;0;0;0;2;2;2;0;0;1;1;1;1;1;1;3
Brabant Wallon;Médecine nucléaire;29;12;17;0;0;0;1;1;3;5;0;2;0;0;0;0;1;1;3;1;11
Brabant Wallon;Anatomie pathologique;26;15;11;0;1;1;0;3;5;1;2;2;0;0;0;1;0;1;1;4;4
Brabant Wallon;Oncologie médicale;18;8;10;0;1;4;0;0;1;0;1;1;0;0;1;2;1;2;0;1;3
Brabant Wallon;Médecine du travail;53;31;22;0;0;0;4;5;8;7;6;1;0;0;0;2;0;4;3;3;10
Brabant Wallon;Médecine d'assurance et expertise médicale;35;10;25;0;0;0;0;1;1;3;2;3;0;0;0;1;0;1;8;7;8
Hainaut;Toutes les spécialités;2443;961;1482;2;101;117;140;150;101;92;76;182;1;49;76;95;132;161;199;190;579
Hainaut;Gériatrie;33;21;12;0;3;4;3;4;1;4;0;2;0;0;3;0;3;0;2;0;4
Hainaut;Médecine d'urgence;17;4;13;0;1;2;1;0;0;0;0;0;0;4;2;1;2;2;1;1;0
Hainaut;Gestion de données de santé;4;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Hainaut;Anesthésie-réanimation;199;79;120;0;9;9;9;13;9;6;5;19;0;2;8;11;15;21;20;14;29
Hainaut;Chirurgie;180;39;141;0;6;6;9;5;4;0;3;6;0;3;10;8;12;16;14;19;59
Hainaut;Neurochirurgie;17;4;13;0;1;1;0;1;0;1;0;0;0;2;1;2;2;1;0;2;3
Hainaut;Chirurgie plastique, reconstructrice et esthétique;17;6;11;0;1;1;2;0;1;1;0;0;0;1;2;2;0;2;3;0;1
Hainaut;Urologie;41;6;35;0;0;1;2;0;0;2;1;0;0;3;2;3;4;4;5;3;11
Hainaut;Chirurgie orthopédique;119;6;113;0;0;1;2;0;1;0;0;2;0;9;9;11;9;19;16;10;30
Hainaut;Neurologie;58;22;36;0;3;3;6;4;2;1;1;2;0;0;3;4;3;5;7;6;8
Hainaut;Psychiatrie;96;40;56;0;2;3;2;9;4;4;5;11;0;0;1;2;5;6;6;11;25
Hainaut;Neuropsychiatrie;18;3;15;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;14
Hainaut;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;17;10;7;0;4;2;1;2;1;0;0;0;0;0;1;1;2;2;0;0;1
Hainaut;Psychiatrie, particulièrement en psychiatrie adulte;28;18;10;0;3;4;6;4;1;0;0;0;0;1;1;2;3;2;0;0;1
Hainaut;Pneumologie;80;27;53;0;2;3;5;5;2;1;4;5;0;0;1;4;7;5;9;9;18
Hainaut;Gastro-entérologie;69;19;50;0;4;2;1;3;1;1;0;7;0;1;0;5;9;8;5;7;15
Hainaut;Cardiologie;109;20;89;0;2;3;2;4;1;2;2;4;0;1;5;7;7;7;13;12;37
Hainaut;Médecine interne;180;61;119;0;8;12;13;10;8;1;2;7;0;5;6;6;7;16;19;17;43
Hainaut;Rhumatologie;31;13;18;0;1;2;4;1;1;0;1;3;0;1;0;0;1;1;3;4;8
Hainaut;Médecine aiguë;39;17;22;0;0;0;5;4;4;2;1;1;0;0;0;0;4;7;5;1;5
Hainaut;Gynécologie-obstétrique;183;91;92;0;16;9;11;15;13;8;6;13;0;3;4;5;8;11;7;16;38
Hainaut;Ophtalmologie;77;41;36;1;4;1;7;4;4;4;4;12;1;0;3;2;3;0;3;6;18
Hainaut;Oto-rhino-laryngologie;58;26;32;0;1;5;3;3;8;1;3;2;0;0;0;2;3;1;7;2;17
Hainaut;Stomatologie;24;9;15;0;1;0;2;2;1;1;0;2;0;0;1;0;1;3;3;0;7
Hainaut;Dermato-vénéréologie;69;48;21;0;3;7;4;5;7;4;6;12;0;2;0;2;1;0;5;2;9
Hainaut;Pédiatrie;157;101;56;0;11;18;18;17;6;7;5;19;0;3;2;0;4;4;4;4;35
Hainaut;Médecine physique et réadaptation;41;18;23;0;2;2;1;5;1;2;1;4;0;0;1;2;1;2;1;5;11
Hainaut;Biologie clinique;55;27;28;0;3;1;1;2;1;4;4;11;0;0;1;1;0;0;3;5;18
Hainaut;Radiodiagnostic;162;56;106;1;4;7;11;4;6;8;4;11;0;4;5;6;6;9;16;11;49
Hainaut;Radiothérapie - oncologie;19;10;9;0;2;2;1;1;0;1;0;3;0;0;1;2;2;0;1;1;2
Hainaut;Médecine nucléaire;30;11;19;0;1;2;1;1;1;2;1;2;0;0;0;0;0;2;4;1;12
Hainaut;Anatomie pathologique;36;18;18;0;3;0;1;3;0;5;1;5;0;2;2;1;1;0;3;0;9
Hainaut;Oncologie médicale;25;13;12;0;0;3;0;5;3;0;1;1;0;1;1;0;1;1;4;2;2
Hainaut;Médecine du travail;87;57;30;0;0;1;6;13;7;12;8;10;0;1;0;3;3;1;4;4;14
Hainaut;Médecine d'assurance et expertise médicale;68;18;50;0;0;0;0;1;2;5;7;3;0;0;0;0;3;3;4;14;26
Liège;Toutes les spécialités;3083;1343;1740;2;172;189;187;204;170;125;97;197;2;106;116;131;161;180;196;229;619
Liège;Gériatrie;33;26;7;0;6;4;5;6;3;1;1;0;0;0;1;1;0;1;0;2;2
Liège;Médecine d'urgence;30;12;18;0;7;2;1;2;0;0;0;0;0;1;8;5;2;2;0;0;0
Liège;Médecine légale;7;2;5;0;0;0;1;1;0;0;0;0;0;0;2;2;0;0;0;0;1
Liège;Gestion de données de santé;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Liège;Anesthésie-réanimation;309;112;197;0;13;20;18;22;12;11;4;12;0;17;17;27;31;23;18;20;44
Liège;Chirurgie;160;32;128;0;2;4;2;7;12;4;1;0;0;6;11;7;6;10;21;20;47
Liège;Neurochirurgie;25;4;21;0;1;1;0;0;0;2;0;0;0;3;1;2;3;3;2;2;5
Liège;Chirurgie plastique, reconstructrice et esthétique;29;8;21;0;0;2;3;0;1;0;2;0;0;4;3;5;1;2;3;0;3
Liège;Urologie;51;7;44;0;1;3;1;0;1;1;0;0;0;4;2;3;6;3;6;5;15
Liège;Chirurgie orthopédique;91;14;77;0;1;2;4;3;0;1;3;0;0;6;8;4;10;6;8;11;24
Liège;Neurologie;63;24;39;0;5;5;2;4;3;2;1;2;0;4;1;3;3;5;8;9;6
Liège;Psychiatrie;175;85;90;0;1;1;10;14;15;14;7;23;0;0;3;3;4;10;8;11;51
Liège;Neuropsychiatrie;16;3;13;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;11
Liège;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;21;15;6;0;5;6;1;1;1;0;1;0;0;2;1;1;0;0;1;1;0
Liège;Psychiatrie, particulièrement en psychiatrie adulte;48;32;16;0;3;9;6;13;1;0;0;0;0;3;3;4;2;3;0;0;1
Liège;Pneumologie;66;28;38;0;5;6;6;6;3;0;1;1;0;2;2;7;4;4;4;6;9
Liège;Gastro-entérologie;88;38;50;0;9;10;6;4;3;3;1;2;0;1;2;4;5;6;8;5;19
Liège;Cardiologie;149;47;102;0;7;8;9;8;6;6;3;0;0;3;9;8;13;14;8;15;32
Liège;Médecine interne;185;79;106;0;14;12;15;13;9;1;3;12;0;6;3;9;12;10;13;15;38
Liège;Rhumatologie;35;22;13;0;0;3;1;3;5;3;1;6;0;1;0;1;1;0;3;1;6
Liège;Médecine aiguë;32;11;21;0;0;0;0;6;3;1;1;0;0;0;1;1;5;4;5;3;2
Liège;Gynécologie-obstétrique;205;105;100;0;21;12;15;13;14;8;12;10;0;4;7;5;6;12;10;14;42
Liège;Ophtalmologie;145;91;54;2;12;10;9;9;10;8;10;21;1;8;4;5;6;5;3;4;18
Liège;Oto-rhino-laryngologie;93;46;47;0;3;8;4;12;5;2;5;7;0;4;4;2;1;6;6;3;21
Liège;Stomatologie;17;3;14;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;9
Liège;Dermato-vénéréologie;91;60;31;0;7;10;9;8;8;6;2;10;1;2;1;2;2;2;4;6;11
Liège;Pédiatrie;245;157;88;0;27;25;23;19;17;12;8;26;0;6;5;2;9;8;5;6;47
Liège;Médecine physique et réadaptation;84;41;43;0;5;4;6;4;7;4;5;6;0;3;4;4;2;4;7;7;12
Liège;Biologie clinique;70;33;37;0;1;1;2;3;3;2;4;17;0;0;1;1;1;1;6;4;23
Liège;Radiodiagnostic;195;48;147;0;6;9;4;3;8;11;4;3;0;11;9;6;17;16;21;24;43
Liège;Radiothérapie - oncologie;19;9;10;0;0;2;0;1;1;1;2;2;0;0;0;2;2;2;1;0;3
Liège;Médecine nucléaire;49;19;30;0;2;0;2;1;4;5;1;4;0;1;2;3;1;1;1;5;16
Liège;Anatomie pathologique;35;21;14;0;2;2;2;4;4;2;1;4;0;2;0;0;0;1;5;3;3
Liège;Oncologie médicale;36;22;14;0;4;3;2;6;3;1;0;3;0;1;0;1;1;6;0;1;4
Liège;Médecine du travail;101;57;44;0;1;4;15;7;5;8;6;11;0;1;0;0;3;3;4;7;26
Liège;Médecine d'assurance et expertise médicale;84;30;54;0;0;0;2;1;3;5;7;12;0;0;0;0;2;6;6;15;25
Namur;Toutes les spécialités;1349;532;817;1;53;71;83;91;60;63;41;69;1;46;61;64;90;76;104;98;277
Namur;Gériatrie;13;9;4;0;0;2;2;1;1;2;0;1;0;1;0;0;1;0;0;0;2
Namur;Médecine d'urgence;9;1;8;0;0;1;0;0;0;0;0;0;0;1;1;1;3;0;1;1;0
Namur;Médecine légale;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Namur;Gestion de données de santé;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
Namur;Anesthésie-réanimation;118;42;76;0;4;7;5;9;4;1;6;6;0;3;6;10;9;8;14;11;15
Namur;Chirurgie;95;13;82;0;1;3;0;4;2;2;1;0;0;1;6;10;9;5;12;8;31
Namur;Neurochirurgie;15;1;14;0;0;0;1;0;0;0;0;0;0;3;0;2;1;2;2;2;2
Namur;Chirurgie plastique, reconstructrice et esthétique;7;1;6;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;2;0;0
Namur;Urologie;17;4;13;0;0;0;3;0;1;0;0;0;0;2;2;0;3;2;0;2;2
Namur;Chirurgie orthopédique;70;8;62;0;1;2;2;2;0;0;0;1;0;3;8;7;6;5;8;6;19
