gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_min25;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;man_min25;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64
Oost-Vlaanderen;Oftalmologie;26;16;10;2;13;1;0;0;0;0;0;2;8;0;0;0;0;0;0;0
Oost-Vlaanderen;Otorhinolaryngologie;19;17;2;1;15;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Oost-Vlaanderen;Stomatologie;9;2;7;0;2;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0
Oost-Vlaanderen;Dermato-venereologie;20;18;2;0;16;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Oost-Vlaanderen;Pediatrie;59;44;15;4;35;5;0;0;0;0;0;2;11;2;0;0;0;0;0;0
Oost-Vlaanderen;Fysische geneeskunde en revalidatie;23;9;14;1;6;2;0;0;0;0;0;1;11;2;0;0;0;0;0;0
Oost-Vlaanderen;Klinische biologie;14;6;8;1;3;2;0;0;0;0;0;0;3;3;2;0;0;0;0;0
Oost-Vlaanderen;Rontgendiagnose;45;16;29;0;10;5;0;1;0;0;0;9;14;2;3;1;0;0;0;0
Oost-Vlaanderen;Radiotherapie-oncologie;10;4;6;0;2;2;0;0;0;0;0;0;5;0;0;0;1;0;0;0
Oost-Vlaanderen;Nucleaire geneeskunde;7;3;4;1;1;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0
Oost-Vlaanderen;Pathologische anatomie;12;8;4;0;5;2;0;1;0;0;0;0;2;1;0;1;0;0;0;0
Oost-Vlaanderen;Medische oncologie;10;8;2;0;3;4;1;0;0;0;0;0;1;1;0;0;0;0;0;0
Oost-Vlaanderen;Klinische genetica;8;4;4;1;0;2;1;0;0;0;0;0;1;1;2;0;0;0;0;0
Oost-Vlaanderen;Arbeidsgeneeskunde;9;4;5;0;0;3;0;1;0;0;0;0;1;1;1;1;0;0;1;0
Antwerpen;Alle specialiteiten;876;506;370;50;359;82;10;3;1;1;0;38;257;66;8;0;1;0;0;0
Antwerpen;Geriatrie;13;10;3;0;6;3;1;0;0;0;0;0;3;0;0;0;0;0;0;0
Antwerpen;Urgentiegeneeskunde;78;43;35;6;26;8;3;0;0;0;0;1;24;9;1;0;0;0;0;0
Antwerpen;Gerechtelijke geneeskunde;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antwerpen;Anesthesie-reanimatie;90;36;54;1;30;1;2;1;1;0;0;3;43;7;1;0;0;0;0;0
Antwerpen;Heelkunde;62;34;28;2;23;9;0;0;0;0;0;3;21;4;0;0;0;0;0;0
Antwerpen;Neurochirurgie;8;2;6;0;2;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0
Antwerpen;Plastische, reconstructieve en esthetische heelkunde;10;5;5;1;4;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0
Antwerpen;Urologie;26;12;14;0;11;1;0;0;0;0;0;1;9;4;0;0;0;0;0;0
Antwerpen;Orthopedische heelkunde;49;15;34;0;9;6;0;0;0;0;0;5;20;8;1;0;0;0;0;0
Antwerpen;Neurologie;26;19;7;2;13;3;0;1;0;0;0;2;4;1;0;0;0;0;0;0
Antwerpen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;16;15;1;2;9;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Antwerpen;Psychiatrie, meer bepaald volwassenpsychiatrie;38;16;22;2;11;3;0;0;0;0;0;5;14;3;0;0;0;0;0;0
Antwerpen;Pneumologie;10;6;4;0;4;1;1;0;0;0;0;0;3;1;0;0;0;0;0;0
Antwerpen;Gastro-enterologie;16;8;8;0;6;2;0;0;0;0;0;0;5;2;1;0;0;0;0;0
Antwerpen;Cardiologie;14;5;9;0;1;4;0;0;0;0;0;0;3;5;1;0;0;0;0;0
Antwerpen;Inwendige geneeskunde;129;77;52;12;60;5;0;0;0;0;0;9;38;3;1;0;1;0;0;0
Antwerpen;Reumatologie;3;1;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Antwerpen;Acute geneeskunde;3;1;2;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Antwerpen;Gynaecologie-verloskunde;51;47;4;3;38;5;1;0;0;0;0;0;4;0;0;0;0;0;0;0
Antwerpen;Oftalmologie;20;12;8;3;7;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0
Antwerpen;Otorhinolaryngologie;24;17;7;4;11;2;0;0;0;0;0;1;5;1;0;0;0;0;0;0
Antwerpen;Stomatologie;9;2;7;0;1;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0
Antwerpen;Dermato-venereologie;17;13;4;2;9;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0
Antwerpen;Pediatrie;68;60;8;6;47;7;0;0;0;0;0;0;8;0;0;0;0;0;0;0
Antwerpen;Fysische geneeskunde en revalidatie;13;8;5;1;6;0;0;1;0;0;0;2;1;2;0;0;0;0;0;0
Antwerpen;Klinische biologie;11;5;6;0;2;2;1;0;0;0;0;0;4;2;0;0;0;0;0;0
Antwerpen;Rontgendiagnose;25;6;19;2;3;1;0;0;0;0;0;1;16;2;0;0;0;0;0;0
Antwerpen;Radiotherapie-oncologie;9;5;4;0;4;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0
Antwerpen;Nucleaire geneeskunde;3;0;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
Antwerpen;Pathologische anatomie;11;7;4;0;6;1;0;0;0;0;0;1;2;0;1;0;0;0;0;0
Antwerpen;Medische oncologie;5;3;2;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Antwerpen;Klinische genetica;6;6;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antwerpen;Arbeidsgeneeskunde;11;8;3;0;2;4;1;0;0;1;0;0;2;1;0;0;0;0;0;0
Limburg;Alle specialiteiten;226;133;93;19;82;22;7;0;1;1;1;5;69;16;0;2;1;0;0;0
Limburg;Geriatrie;3;2;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Limburg;Urgentiegeneeskunde;16;9;7;2;6;1;0;0;0;0;0;0;3;4;0;0;0;0;0;0
Limburg;Anesthesie-reanimatie;31;18;13;1;11;5;1;0;0;0;0;0;12;1;0;0;0;0;0;0
Limburg;Heelkunde;17;8;9;1;6;1;0;0;0;0;0;1;5;3;0;0;0;0;0;0
Limburg;Neurochirurgie;8;2;6;1;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
Limburg;Plastische, reconstructieve en esthetische heelkunde;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Urologie;9;4;5;1;0;1;2;0;0;0;0;0;4;1;0;0;0;0;0;0
Limburg;Orthopedische heelkunde;12;5;7;1;3;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0
Limburg;Neurologie;4;4;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;6;5;1;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Psychiatrie, meer bepaald volwassenpsychiatrie;11;8;3;0;6;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0
Limburg;Pneumologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Gastro-enterologie;4;1;3;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Limburg;Cardiologie;7;4;3;0;2;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0
Limburg;Inwendige geneeskunde;24;15;9;6;9;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0
Limburg;Reumatologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Gynaecologie-verloskunde;20;16;4;1;13;2;0;0;0;0;0;0;3;0;0;1;0;0;0;0
Limburg;Oftalmologie;4;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Otorhinolaryngologie;4;2;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Limburg;Stomatologie;5;2;3;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Limburg;Dermato-venereologie;3;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Pediatrie;6;5;1;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Fysische geneeskunde en revalidatie;4;3;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Klinische biologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Rontgendiagnose;9;1;8;0;1;0;0;0;0;0;0;1;5;1;0;1;0;0;0;0
Limburg;Radiotherapie-oncologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Nucleaire geneeskunde;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Limburg;Medische oncologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Klinische genetica;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Arbeidsgeneeskunde;10;8;2;0;1;2;2;0;1;1;1;0;1;0;0;0;1;0;0;0
Waals Brabant;Alle specialiteiten;313;192;121;17;127;43;2;1;2;0;0;13;77;26;1;1;2;1;0;0
Waals Brabant;Geriatrie;15;10;5;0;7;3;0;0;0;0;0;0;3;2;0;0;0;0;0;0
Waals Brabant;Urgentiegeneeskunde;40;25;15;1;16;7;0;0;1;0;0;1;7;5;0;0;2;0;0;0
Waals Brabant;Beheer van gezondheidsgegevens;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Anesthesie-reanimatie;29;16;13;0;9;6;1;0;0;0;0;2;7;4;0;0;0;0;0;0
Waals Brabant;Heelkunde;19;11;8;2;7;2;0;0;0;0;0;0;5;3;0;0;0;0;0;0
Waals Brabant;Neurochirurgie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Plastische, reconstructieve en esthetische heelkunde;5;4;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Urologie;5;3;2;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Waals Brabant;Orthopedische heelkunde;16;2;14;0;1;1;0;0;0;0;0;1;10;2;1;0;0;0;0;0
Waals Brabant;Neurologie;7;4;3;1;3;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Waals Brabant;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;5;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Psychiatrie, meer bepaald volwassenpsychiatrie;9;7;2;1;5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Waals Brabant;Pneumologie;5;3;2;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Waals Brabant;Gastro-enterologie;4;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Cardiologie;5;4;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Waals Brabant;Inwendige geneeskunde;44;23;21;4;17;2;0;0;0;0;0;5;16;0;0;0;0;0;0;0
Waals Brabant;Reumatologie;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Waals Brabant;Gynaecologie-verloskunde;12;10;2;0;9;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Waals Brabant;Oftalmologie;6;1;5;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
Waals Brabant;Otorhinolaryngologie;5;4;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Stomatologie;3;1;2;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Waals Brabant;Dermato-venereologie;5;5;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Pediatrie;34;29;5;4;20;5;0;0;0;0;0;1;3;1;0;0;0;0;0;0
Waals Brabant;Fysische geneeskunde en revalidatie;6;3;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Waals Brabant;Klinische biologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Rontgendiagnose;16;6;10;0;4;2;0;0;0;0;0;1;8;1;0;0;0;0;0;0
Waals Brabant;Radiotherapie-oncologie;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Waals Brabant;Pathologische anatomie;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Medische oncologie;5;4;1;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Arbeidsgeneeskunde;5;3;2;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0
Henegouwen;Alle specialiteiten;448;272;176;29;178;49;13;1;0;1;1;20;110;39;6;0;1;0;0;0
Henegouwen;Geriatrie;10;9;1;1;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Urgentiegeneeskunde;51;31;20;1;24;3;2;0;0;1;0;1;9;10;0;0;0;0;0;0
Henegouwen;Anesthesie-reanimatie;33;17;16;1;10;6;0;0;0;0;0;2;12;1;1;0;0;0;0;0
Henegouwen;Heelkunde;36;19;17;1;9;9;0;0;0;0;0;4;10;3;0;0;0;0;0;0
Henegouwen;Neurochirurgie;5;2;3;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Henegouwen;Plastische, reconstructieve en esthetische heelkunde;3;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Henegouwen;Urologie;7;3;4;0;1;1;1;0;0;0;0;0;2;2;0;0;0;0;0;0
Henegouwen;Orthopedische heelkunde;27;14;13;0;7;7;0;0;0;0;0;0;9;4;0;0;0;0;0;0
Henegouwen;Neurologie;8;3;5;0;3;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0
Henegouwen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;13;13;0;2;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Henegouwen;Psychiatrie, meer bepaald volwassenpsychiatrie;18;15;3;1;9;3;2;0;0;0;0;1;2;0;0;0;0;0;0;0
Henegouwen;Pneumologie;4;3;1;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Henegouwen;Gastro-enterologie;7;2;5;0;0;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0
Henegouwen;Cardiologie;7;2;5;0;0;2;0;0;0;0;0;0;4;1;0;0;0;0;0;0
Henegouwen;Inwendige geneeskunde;68;33;35;7;24;2;0;0;0;0;0;9;24;2;0;0;0;0;0;0
Henegouwen;Reumatologie;5;3;2;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Henegouwen;Gynaecologie-verloskunde;27;26;1;3;23;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Oftalmologie;7;5;2;0;4;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
Henegouwen;Otorhinolaryngologie;6;2;4;0;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
Henegouwen;Stomatologie;3;1;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Henegouwen;Dermato-venereologie;13;9;4;1;8;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Henegouwen;Pediatrie;29;22;7;4;16;2;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Henegouwen;Fysische geneeskunde en revalidatie;8;5;3;1;4;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Henegouwen;Klinische biologie;5;1;4;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0
Henegouwen;Rontgendiagnose;15;8;7;1;7;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Henegouwen;Radiotherapie-oncologie;4;3;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Nucleaire geneeskunde;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Henegouwen;Pathologische anatomie;6;4;2;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Henegouwen;Klinische genetica;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Henegouwen;Arbeidsgeneeskunde;20;12;8;0;2;3;5;1;0;0;1;0;1;2;5;0;0;0;0;0
Luik;Alle specialiteiten;717;414;303;38;293;74;3;2;4;0;0;17;213;66;3;1;2;0;0;1
Luik;Geriatrie;24;19;5;4;8;7;0;0;0;0;0;0;3;2;0;0;0;0;0;0
Luik;Urgentiegeneeskunde;64;30;34;2;23;4;0;1;0;0;0;0;22;11;0;0;0;0;0;1
Luik;Gerechtelijke geneeskunde;3;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Luik;Anesthesie-reanimatie;106;50;56;7;33;9;0;1;0;0;0;2;39;12;2;0;1;0;0;0
Luik;Heelkunde;42;22;20;1;15;6;0;0;0;0;0;1;14;5;0;0;0;0;0;0
Luik;Neurochirurgie;4;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luik;Plastische, reconstructieve en esthetische heelkunde;8;6;2;0;5;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Luik;Urologie;10;5;5;0;4;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0
Luik;Orthopedische heelkunde;29;7;22;1;6;0;0;0;0;0;0;2;13;7;0;0;0;0;0;0
Luik;Neurologie;17;10;7;1;8;1;0;0;0;0;0;2;4;1;0;0;0;0;0;0
Luik;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;17;13;4;0;12;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Luik;Psychiatrie, meer bepaald volwassenpsychiatrie;15;8;7;0;5;2;1;0;0;0;0;0;6;1;0;0;0;0;0;0
Luik;Pneumologie;16;10;6;0;8;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0
Luik;Gastro-enterologie;21;15;6;1;8;5;0;0;1;0;0;0;6;0;0;0;0;0;0;0
Luik;Cardiologie;24;10;14;2;6;2;0;0;0;0;0;1;10;3;0;0;0;0;0;0
Luik;Inwendige geneeskunde;58;33;25;4;26;3;0;0;0;0;0;1;21;3;0;0;0;0;0;0
Luik;Reumatologie;7;6;1;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luik;Gynaecologie-verloskunde;35;29;6;3;21;4;1;0;0;0;0;0;5;1;0;0;0;0;0;0
Luik;Oftalmologie;15;10;5;1;9;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
Luik;Otorhinolaryngologie;16;8;8;0;7;1;0;0;0;0;0;2;5;1;0;0;0;0;0;0
Luik;Stomatologie;3;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Luik;Dermato-venereologie;9;6;3;1;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luik;Pediatrie;63;52;11;3;41;8;0;0;0;0;0;1;5;5;0;0;0;0;0;0
Luik;Fysische geneeskunde en revalidatie;18;7;11;0;5;2;0;0;0;0;0;0;10;1;0;0;0;0;0;0
Luik;Klinische biologie;7;4;3;0;3;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Luik;Rontgendiagnose;29;14;15;2;9;3;0;0;0;0;0;2;10;3;0;0;0;0;0;0
Luik;Radiotherapie-oncologie;7;5;2;0;4;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Luik;Nucleaire geneeskunde;5;2;3;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luik;Pathologische anatomie;7;4;3;0;3;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Luik;Medische oncologie;15;9;6;2;5;2;0;0;0;0;0;0;5;1;0;0;0;0;0;0
Luik;Klinische genetica;4;4;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luik;Arbeidsgeneeskunde;19;13;6;0;5;4;1;0;3;0;0;0;2;2;0;1;1;0;0;0
Namen;Alle specialiteiten;211;117;94;12;74;28;2;1;0;0;0;4;68;20;2;0;0;0;0;0
Namen;Geriatrie;6;5;1;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Urgentiegeneeskunde;27;14;13;0;9;5;0;0;0;0;0;0;6;6;1;0;0;0;0;0
Namen;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Anesthesie-reanimatie;25;11;14;0;7;3;1;0;0;0;0;1;9;3;1;0;0;0;0;0
Namen;Heelkunde;20;7;13;2;3;2;0;0;0;0;0;0;10;3;0;0;0;0;0;0
Namen;Neurochirurgie;3;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Urologie;3;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Orthopedische heelkunde;13;4;9;0;3;1;0;0;0;0;0;1;5;3;0;0;0;0;0;0
Namen;Neurologie;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;3;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Psychiatrie, meer bepaald volwassenpsychiatrie;4;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Pneumologie;5;3;2;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Namen;Gastro-enterologie;5;4;1;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Cardiologie;7;4;3;0;2;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Namen;Inwendige geneeskunde;28;13;15;3;8;2;0;0;0;0;0;1;13;1;0;0;0;0;0;0
Namen;Reumatologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Gynaecologie-verloskunde;11;9;2;2;7;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Namen;Oftalmologie;4;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Otorhinolaryngologie;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Namen;Stomatologie;4;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Namen;Dermato-venereologie;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Pediatrie;18;15;3;2;12;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Namen;Fysische geneeskunde en revalidatie;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Klinische biologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Rontgendiagnose;7;1;6;1;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
Namen;Radiotherapie-oncologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Pathologische anatomie;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Medische oncologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Arbeidsgeneeskunde;4;4;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Alle specialiteiten;65;40;25;7;29;3;0;0;0;1;0;3;18;4;0;0;0;0;0;0
Luxemburg;Geriatrie;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Luxemburg;Urgentiegeneeskunde;9;4;5;2;2;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0
Luxemburg;Anesthesie-reanimatie;6;4;2;1;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Luxemburg;Heelkunde;6;4;2;0;3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Luxemburg;Urologie;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Luxemburg;Orthopedische heelkunde;3;1;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Luxemburg;Neurologie;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Luxemburg;Psychiatrie, meer bepaald volwassenpsychiatrie;4;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Gastro-enterologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Cardiologie;3;1;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Luxemburg;Inwendige geneeskunde;10;6;4;1;4;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Luxemburg;Gynaecologie-verloskunde;6;5;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Oftalmologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Pediatrie;8;7;1;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Klinische biologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Medische oncologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Arbeidsgeneeskunde;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Alle specialiteiten;1443;793;650;41;519;203;19;7;3;0;1;28;420;171;21;5;3;1;0;1
Brussels Hoofdstedelijk Gewest;Geriatrie;29;24;5;0;11;11;1;1;0;0;0;0;3;1;1;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Urgentiegeneeskunde;125;73;52;2;42;22;4;3;0;0;0;0;27;19;2;2;2;0;0;0
Brussels Hoofdstedelijk Gewest;Gerechtelijke geneeskunde;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Anesthesie-reanimatie;128;53;75;0;33;16;4;0;0;0;0;5;48;20;2;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Heelkunde;74;36;38;2;25;9;0;0;0;0;0;1;22;14;1;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Neurochirurgie;14;5;9;1;2;2;0;0;0;0;0;0;5;4;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Plastische, reconstructieve en esthetische heelkunde;13;4;9;0;3;1;0;0;0;0;0;0;5;4;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Urologie;33;12;21;0;11;1;0;0;0;0;0;2;11;7;0;1;0;0;0;0
Brussels Hoofdstedelijk Gewest;Orthopedische heelkunde;62;11;51;0;4;7;0;0;0;0;0;2;31;17;1;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Neurologie;49;31;18;3;21;7;0;0;0;0;0;0;14;4;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;28;24;4;0;18;6;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald volwassenpsychiatrie;93;47;46;1;33;12;1;0;0;0;0;1;32;13;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Pneumologie;16;10;6;0;5;5;0;0;0;0;0;0;2;4;0;0;0;0;0;0
