territoire;specialite;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Flandre occidentale;RADIODIAGNOSTIC;23;9;14;0;7;2;0;0;0;0;0;0;0;2;12;0;0;0;0;0;0;0;0
Prov Flandre occidentale;RADIOTHERAPIE-ONCOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;7;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;ANATOMIE PATHOLOGIQUE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE INTERNE;40;23;17;0;20;2;1;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0
Prov Flandre occidentale;RHUMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;15;9;6;0;8;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE D'URGENCE;6;4;2;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE AIGUE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GERIATRIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;ONCOLOGIE MEDICALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;ANESTHESIE-REANIMATION;47;25;22;0;23;1;1;0;0;0;0;0;0;0;17;2;2;0;1;0;0;0;0
Prov Flandre orientale;CHIRURGIE;41;17;24;0;13;4;0;0;0;0;0;0;0;0;18;5;1;0;0;0;0;0;0
Prov Flandre orientale;NEUROCHIRURGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
Prov Flandre orientale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;8;3;5;0;1;2;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
Prov Flandre orientale;NEUROLOGIE;19;12;7;0;12;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0
Prov Flandre orientale;GYNECOLOGIE-OBSTETRIQUE;28;24;4;0;23;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0
Prov Flandre orientale;OPHTALMOLOGIE;14;11;3;0;11;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Flandre orientale;OTO-RHINO-LARYNGOLOGIE;11;6;5;0;5;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Flandre orientale;UROLOGIE;16;8;8;0;5;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
Prov Flandre orientale;CHIRURGIE ORTHOPEDIQUE;24;4;20;0;3;1;0;0;0;0;0;0;0;0;13;5;2;0;0;0;0;0;0
Prov Flandre orientale;STOMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;DERMATO-VENEREOLOGIE;12;10;2;1;7;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre orientale;PNEUMOLOGIE;7;6;1;0;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre orientale;GASTRO-ENTEROLOGIE;9;6;3;0;5;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Flandre orientale;PEDIATRIE;39;33;6;0;29;3;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Flandre orientale;CARDIOLOGIE;14;7;7;0;4;1;2;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE PHYSIQUE ET READAPTATION;13;9;4;0;9;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre orientale;BIOLOGIE CLINIQUE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre orientale;RADIODIAGNOSTIC;34;17;17;0;15;2;0;0;0;0;0;0;0;0;12;4;1;0;0;0;0;0;0
Prov Flandre orientale;RADIOTHERAPIE-ONCOLOGIE;7;3;4;0;1;1;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;17;1;0;13;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE NUCLEAIRE;4;3;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;ANATOMIE PATHOLOGIQUE;7;4;3;0;2;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE INTERNE;91;66;25;1;59;6;0;0;0;0;0;0;0;0;22;2;1;0;0;0;0;0;0
Prov Flandre orientale;RHUMATOLOGIE;4;3;1;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;17;16;1;0;13;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Flandre orientale;MEDECINE LEGALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE D'URGENCE;18;12;6;0;10;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE AIGUE;6;2;4;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0
Prov Flandre orientale;GERIATRIE;5;4;1;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;ONCOLOGIE MEDICALE;4;3;1;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;ANESTHESIE-REANIMATION;67;38;29;0;34;4;0;0;0;0;0;0;0;0;24;3;0;2;0;0;0;0;0
Prov Anvers;CHIRURGIE;42;11;31;0;10;1;0;0;0;0;0;0;0;0;23;6;1;1;0;0;0;0;0
Prov Anvers;NEUROCHIRURGIE;8;3;5;0;3;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Anvers;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;8;6;2;0;5;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Anvers;NEUROLOGIE;13;8;5;0;7;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Anvers;GYNECOLOGIE-OBSTETRIQUE;37;32;5;1;24;6;1;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0
Prov Anvers;OPHTALMOLOGIE;14;12;2;0;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Anvers;OTO-RHINO-LARYNGOLOGIE;10;7;3;1;6;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Anvers;UROLOGIE;12;8;4;0;6;2;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Anvers;CHIRURGIE ORTHOPEDIQUE;26;6;20;0;4;2;0;0;0;0;0;0;0;0;12;6;2;0;0;0;0;0;0
Prov Anvers;STOMATOLOGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Anvers;DERMATO-VENEREOLOGIE;10;7;3;0;7;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
Prov Anvers;PNEUMOLOGIE;6;3;3;0;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Anvers;GASTRO-ENTEROLOGIE;12;8;4;0;7;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Anvers;PEDIATRIE;39;28;11;1;26;1;0;0;0;0;0;0;0;0;6;4;1;0;0;0;0;0;0
Prov Anvers;CARDIOLOGIE;21;8;13;0;5;3;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0
Prov Anvers;MEDECINE PHYSIQUE ET READAPTATION;8;5;3;0;3;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Anvers;BIOLOGIE CLINIQUE;8;5;3;0;3;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Anvers;RADIODIAGNOSTIC;30;12;18;0;9;1;1;0;1;0;0;0;0;0;13;3;1;1;0;0;0;0;0
Prov Anvers;RADIOTHERAPIE-ONCOLOGIE;7;0;7;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;15;14;1;0;13;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE NUCLEAIRE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Anvers;ANATOMIE PATHOLOGIQUE;4;4;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE INTERNE;67;41;26;0;35;6;0;0;0;0;0;0;0;0;23;0;1;0;2;0;0;0;0
Prov Anvers;RHUMATOLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;25;12;13;1;6;4;0;0;1;0;0;0;0;0;9;3;0;1;0;0;0;0;0
Prov Anvers;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE D'URGENCE;21;15;6;0;12;3;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0
Prov Anvers;MEDECINE AIGUE;17;9;8;0;6;2;1;0;0;0;0;0;0;0;5;0;1;1;0;1;0;0;0
Prov Anvers;GERIATRIE;5;4;1;0;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;ONCOLOGIE MEDICALE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Anvers;GESTION DE DONNEES DE SANTE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Limbourg;ANESTHESIE-REANIMATION;25;16;9;0;14;1;1;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0
Prov Limbourg;CHIRURGIE;15;7;8;0;6;1;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0
Prov Limbourg;NEUROCHIRURGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;NEUROLOGIE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;GYNECOLOGIE-OBSTETRIQUE;15;13;2;0;8;3;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Limbourg;OPHTALMOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;OTO-RHINO-LARYNGOLOGIE;8;6;2;0;5;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Limbourg;UROLOGIE;5;1;4;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Limbourg;CHIRURGIE ORTHOPEDIQUE;8;2;6;0;1;1;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0
Prov Limbourg;STOMATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;DERMATO-VENEREOLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;PNEUMOLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Limbourg;GASTRO-ENTEROLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;PEDIATRIE;6;4;2;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Limbourg;CARDIOLOGIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
Prov Limbourg;MEDECINE PHYSIQUE ET READAPTATION;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;BIOLOGIE CLINIQUE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Limbourg;RADIODIAGNOSTIC;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;RADIOTHERAPIE-ONCOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;7;6;1;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE NUCLEAIRE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ANATOMIE PATHOLOGIQUE;5;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE INTERNE;17;9;8;0;9;0;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0
Prov Limbourg;RHUMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;5;3;2;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE D'URGENCE;8;5;3;0;3;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE AIGUE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Limbourg;GERIATRIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;ANESTHESIE-REANIMATION;15;9;6;0;8;1;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0
Prov Brabant wallon;CHIRURGIE;4;3;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;NEUROCHIRURGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;NEUROLOGIE;5;4;1;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;GYNECOLOGIE-OBSTETRIQUE;9;8;1;0;5;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;OPHTALMOLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;OTO-RHINO-LARYNGOLOGIE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;CHIRURGIE ORTHOPEDIQUE;9;4;5;0;2;2;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0
Prov Brabant wallon;STOMATOLOGIE;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;DERMATO-VENEREOLOGIE;5;5;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;PNEUMOLOGIE;3;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Brabant wallon;GASTRO-ENTEROLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;PEDIATRIE;16;13;3;1;11;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant wallon;CARDIOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE PHYSIQUE ET READAPTATION;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;BIOLOGIE CLINIQUE;3;3;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;RADIODIAGNOSTIC;9;5;4;0;4;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;3;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;ANATOMIE PATHOLOGIQUE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE INTERNE;19;11;8;0;11;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;4;3;1;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE D'URGENCE;7;3;4;0;2;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0
Prov Brabant wallon;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;ONCOLOGIE MEDICALE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Hainaut;ANESTHESIE-REANIMATION;17;10;7;0;8;2;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Prov Hainaut;CHIRURGIE;23;11;12;1;8;1;0;1;0;0;0;0;0;0;8;3;0;0;0;1;0;0;0
Prov Hainaut;NEUROCHIRURGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Hainaut;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;NEUROLOGIE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;GYNECOLOGIE-OBSTETRIQUE;15;14;1;0;12;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Hainaut;OPHTALMOLOGIE;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;OTO-RHINO-LARYNGOLOGIE;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;UROLOGIE;6;2;4;0;1;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Hainaut;CHIRURGIE ORTHOPEDIQUE;10;0;10;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Prov Hainaut;STOMATOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;DERMATO-VENEREOLOGIE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Hainaut;PNEUMOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;GASTRO-ENTEROLOGIE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;PEDIATRIE;16;13;3;0;13;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Hainaut;CARDIOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE PHYSIQUE ET READAPTATION;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Hainaut;BIOLOGIE CLINIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Hainaut;RADIODIAGNOSTIC;9;3;6;0;2;0;1;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0
Prov Hainaut;RADIOTHERAPIE-ONCOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;4;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;ANATOMIE PATHOLOGIQUE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE INTERNE;27;18;9;0;16;2;0;0;0;0;0;0;0;1;6;2;0;0;0;0;0;0;0
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE LEGALE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE D'URGENCE;13;5;8;0;2;3;0;0;0;0;0;0;0;0;2;2;1;1;1;1;0;0;0
Prov Hainaut;GERIATRIE;5;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;ONCOLOGIE MEDICALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Liège;ANESTHESIE-REANIMATION;49;22;27;0;17;5;0;0;0;0;0;0;0;0;20;6;0;1;0;0;0;0;0
Prov Liège;CHIRURGIE;25;10;15;0;8;2;0;0;0;0;0;0;0;0;11;3;1;0;0;0;0;0;0
Prov Liège;NEUROCHIRURGIE;8;2;6;0;2;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;0;0;0
Prov Liège;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;6;1;5;0;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Liège;NEUROLOGIE;14;6;8;0;6;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
Prov Liège;GYNECOLOGIE-OBSTETRIQUE;26;18;8;0;18;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0
Prov Liège;OPHTALMOLOGIE;16;10;6;0;10;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0
Prov Liège;OTO-RHINO-LARYNGOLOGIE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Liège;UROLOGIE;7;3;4;0;2;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Liège;CHIRURGIE ORTHOPEDIQUE;16;4;12;0;2;1;0;1;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0
Prov Liège;STOMATOLOGIE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Liège;DERMATO-VENEREOLOGIE;8;7;1;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;PNEUMOLOGIE;10;6;4;0;3;2;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Liège;GASTRO-ENTEROLOGIE;18;14;4;0;12;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1
Prov Liège;PEDIATRIE;39;33;6;0;28;5;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Prov Liège;CARDIOLOGIE;16;10;6;0;6;4;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Prov Liège;MEDECINE PHYSIQUE ET READAPTATION;8;6;2;0;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Liège;BIOLOGIE CLINIQUE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;RADIODIAGNOSTIC;27;13;14;0;8;4;1;0;0;0;0;0;0;0;8;5;1;0;0;0;0;0;0
Prov Liège;RADIOTHERAPIE-ONCOLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;9;7;2;0;5;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE NUCLEAIRE;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;ANATOMIE PATHOLOGIQUE;7;3;4;0;3;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Liège;MEDECINE INTERNE;25;17;8;1;15;0;1;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0
Prov Liège;RHUMATOLOGIE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;14;8;6;0;8;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0
Prov Liège;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE D'URGENCE;32;13;19;0;9;2;1;1;0;0;0;0;0;0;7;4;4;3;1;0;0;0;0
Prov Liège;MEDECINE AIGUE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Prov Liège;GERIATRIE;10;10;0;0;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;ONCOLOGIE MEDICALE;6;5;1;0;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
