gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_min25;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;man_min25;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64
Oost-Vlaanderen;Oftalmologie;23;16;7;2;11;3;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Oost-Vlaanderen;Otorhinolaryngologie;18;17;1;1;14;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Oost-Vlaanderen;Stomatologie;8;3;5;0;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
Oost-Vlaanderen;Dermato-venereologie;16;14;2;2;12;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Oost-Vlaanderen;Pediatrie;59;44;15;6;33;5;0;0;0;0;0;2;13;0;0;0;0;0;0;0
Oost-Vlaanderen;Fysische geneeskunde en revalidatie;24;8;16;2;6;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0
Oost-Vlaanderen;Klinische biologie;14;6;8;0;4;2;0;0;0;0;0;1;5;0;2;0;0;0;0;0
Oost-Vlaanderen;Rontgendiagnose;39;14;25;3;8;2;0;1;0;0;0;2;16;2;4;1;0;0;0;0
Oost-Vlaanderen;Radiotherapie - oncologie;9;4;5;0;3;1;0;0;0;0;0;2;2;0;0;1;0;0;0;0
Oost-Vlaanderen;Nucleaire geneeskunde;4;1;3;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0
Oost-Vlaanderen;Pathologische anatomie;14;10;4;0;5;4;0;1;0;0;0;1;3;0;0;0;0;0;0;0
Oost-Vlaanderen;Medische oncologie;10;7;3;0;3;3;1;0;0;0;0;0;2;0;1;0;0;0;0;0
Oost-Vlaanderen;Klinische genetica;5;3;2;0;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0
Oost-Vlaanderen;Arbeidsgeneeskunde;8;4;4;0;0;2;0;1;0;1;0;0;2;0;0;0;0;0;2;0
Antwerpen;Alle specialiteiten;854;487;367;48;336;88;9;4;0;2;0;23;262;73;7;0;2;0;0;0
Antwerpen;Geriatrie;9;8;1;0;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Antwerpen;Urgentiegeneeskunde;68;33;35;4;19;8;2;0;0;0;0;6;21;7;1;0;0;0;0;0
Antwerpen;Gerechtelijke geneeskunde;5;5;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antwerpen;Anesthesie-reanimatie;98;38;60;1;31;3;1;2;0;0;0;0;46;14;0;0;0;0;0;0
Antwerpen;Heelkunde;61;33;28;2;25;6;0;0;0;0;0;2;19;7;0;0;0;0;0;0
Antwerpen;Neurochirurgie;9;3;6;0;2;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0
Antwerpen;Plastische, reconstructieve en esthetische heelkunde;9;3;6;0;3;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
Antwerpen;Urologie;25;10;15;2;6;1;1;0;0;0;0;0;10;5;0;0;0;0;0;0
Antwerpen;Orthopedische heelkunde;50;19;31;1;10;8;0;0;0;0;0;2;23;5;1;0;0;0;0;0
Antwerpen;Neurologie;26;18;8;3;11;3;0;1;0;0;0;1;6;1;0;0;0;0;0;0
Antwerpen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;14;12;2;1;7;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Antwerpen;Psychiatrie, meer bepaald volwassenpsychiatrie;33;17;16;2;10;5;0;0;0;0;0;1;12;3;0;0;0;0;0;0
Antwerpen;Pneumologie;8;6;2;0;1;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0
Antwerpen;Gastro-enterologie;14;6;8;0;3;3;0;0;0;0;0;0;3;4;1;0;0;0;0;0
Antwerpen;Cardiologie;15;5;10;0;2;3;0;0;0;0;0;0;4;4;1;0;1;0;0;0
Antwerpen;Inwendige geneeskunde;119;76;43;10;63;3;0;0;0;0;0;5;35;2;1;0;0;0;0;0
Antwerpen;Reumatologie;3;2;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Antwerpen;Acute geneeskunde;6;3;3;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
Antwerpen;Gynaecologie-verloskunde;49;44;5;5;32;6;1;0;0;0;0;0;3;2;0;0;0;0;0;0
Antwerpen;Oftalmologie;20;8;12;1;7;0;0;0;0;0;0;1;9;1;0;0;1;0;0;0
Antwerpen;Otorhinolaryngologie;23;14;9;1;11;2;0;0;0;0;0;0;8;1;0;0;0;0;0;0
Antwerpen;Stomatologie;10;4;6;0;3;1;0;0;0;0;0;0;5;1;0;0;0;0;0;0
Antwerpen;Dermato-venereologie;14;9;5;1;6;2;0;0;0;0;0;1;3;1;0;0;0;0;0;0
Antwerpen;Pediatrie;68;61;7;8;48;4;1;0;0;0;0;0;7;0;0;0;0;0;0;0
Antwerpen;Fysische geneeskunde en revalidatie;14;8;6;1;6;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0
Antwerpen;Klinische biologie;14;8;6;0;4;3;1;0;0;0;0;0;5;1;0;0;0;0;0;0
Antwerpen;Rontgendiagnose;30;5;25;1;3;1;0;0;0;0;0;3;20;2;0;0;0;0;0;0
Antwerpen;Radiotherapie - oncologie;7;4;3;0;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Antwerpen;Nucleaire geneeskunde;4;2;2;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Antwerpen;Pathologische anatomie;8;6;2;0;4;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Antwerpen;Medische oncologie;4;1;3;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Antwerpen;Klinische genetica;4;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antwerpen;Arbeidsgeneeskunde;13;12;1;0;4;5;1;0;0;2;0;0;1;0;0;0;0;0;0;0
Limburg;Alle specialiteiten;233;127;106;17;82;22;4;0;1;0;1;13;79;12;0;1;1;0;0;0
Limburg;Geriatrie;4;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Urgentiegeneeskunde;16;8;8;0;6;2;0;0;0;0;0;0;5;3;0;0;0;0;0;0
Limburg;Anesthesie-reanimatie;31;14;17;2;7;4;1;0;0;0;0;3;11;2;0;0;1;0;0;0
Limburg;Heelkunde;24;11;13;2;7;2;0;0;0;0;0;3;9;1;0;0;0;0;0;0
Limburg;Neurochirurgie;7;1;6;0;1;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0
Limburg;Plastische, reconstructieve en esthetische heelkunde;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Urologie;6;2;4;0;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Limburg;Orthopedische heelkunde;11;4;7;0;4;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0
Limburg;Neurologie;4;4;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;8;7;1;1;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Psychiatrie, meer bepaald volwassenpsychiatrie;14;9;5;0;7;1;1;0;0;0;0;0;4;1;0;0;0;0;0;0
Limburg;Pneumologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Gastro-enterologie;4;2;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Limburg;Cardiologie;3;1;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Limburg;Inwendige geneeskunde;27;12;15;3;9;0;0;0;0;0;0;3;12;0;0;0;0;0;0;0
Limburg;Reumatologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Acute geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Gynaecologie-verloskunde;16;13;3;1;12;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Limburg;Oftalmologie;5;4;1;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Otorhinolaryngologie;8;5;3;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Limburg;Stomatologie;5;1;4;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Limburg;Dermato-venereologie;4;4;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Pediatrie;9;7;2;2;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Limburg;Fysische geneeskunde en revalidatie;4;2;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Limburg;Klinische biologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Rontgendiagnose;7;1;6;0;1;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0
Limburg;Radiotherapie - oncologie;3;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Nucleaire geneeskunde;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Pathologische anatomie;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Limburg;Arbeidsgeneeskunde;4;4;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
Waals Brabant;Alle specialiteiten;316;191;125;21;131;37;1;0;1;0;0;9;87;24;1;1;2;1;0;0
Waals Brabant;Geriatrie;16;12;4;1;7;4;0;0;0;0;0;1;1;2;0;0;0;0;0;0
Waals Brabant;Urgentiegeneeskunde;34;17;17;2;10;4;0;0;1;0;0;0;11;4;0;0;2;0;0;0
Waals Brabant;Anesthesie-reanimatie;26;16;10;0;12;4;0;0;0;0;0;2;6;2;0;0;0;0;0;0
Waals Brabant;Heelkunde;20;11;9;2;8;1;0;0;0;0;0;1;7;0;0;1;0;0;0;0
Waals Brabant;Neurochirurgie;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Plastische, reconstructieve en esthetische heelkunde;3;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Urologie;6;4;2;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Waals Brabant;Orthopedische heelkunde;19;3;16;0;2;1;0;0;0;0;0;1;9;5;1;0;0;0;0;0
Waals Brabant;Neurologie;8;4;4;2;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
Waals Brabant;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;6;6;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Psychiatrie, meer bepaald volwassenpsychiatrie;10;7;3;1;5;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Waals Brabant;Pneumologie;5;2;3;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0
Waals Brabant;Gastro-enterologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Cardiologie;3;0;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Waals Brabant;Inwendige geneeskunde;52;37;15;5;29;3;0;0;0;0;0;1;13;1;0;0;0;0;0;0
Waals Brabant;Reumatologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Gynaecologie-verloskunde;15;13;2;1;9;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Waals Brabant;Oftalmologie;6;1;5;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
Waals Brabant;Otorhinolaryngologie;4;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Stomatologie;4;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Waals Brabant;Dermato-venereologie;4;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Pediatrie;28;23;5;3;19;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0
Waals Brabant;Fysische geneeskunde en revalidatie;6;3;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Waals Brabant;Klinische biologie;3;2;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Rontgendiagnose;18;7;11;1;5;1;0;0;0;0;0;0;9;2;0;0;0;0;0;0
Waals Brabant;Radiotherapie - oncologie;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Waals Brabant;Nucleaire geneeskunde;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waals Brabant;Pathologische anatomie;4;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Waals Brabant;Medische oncologie;5;3;2;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Waals Brabant;Klinische genetica;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Waals Brabant;Arbeidsgeneeskunde;3;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Henegouwen;Alle specialiteiten;421;255;166;39;164;41;9;0;1;0;1;17;111;32;3;2;1;0;0;0
Henegouwen;Geriatrie;10;9;1;2;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Urgentiegeneeskunde;42;24;18;4;17;3;0;0;0;0;0;1;11;6;0;0;0;0;0;0
Henegouwen;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Anesthesie-reanimatie;29;14;15;3;7;4;0;0;0;0;0;2;13;0;0;0;0;0;0;0
Henegouwen;Heelkunde;35;22;13;1;15;6;0;0;0;0;0;2;10;1;0;0;0;0;0;0
Henegouwen;Neurochirurgie;4;1;3;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Henegouwen;Plastische, reconstructieve en esthetische heelkunde;4;2;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Henegouwen;Urologie;6;3;3;0;2;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0
Henegouwen;Orthopedische heelkunde;24;13;11;0;7;6;0;0;0;0;0;0;7;3;0;0;1;0;0;0
Henegouwen;Neurologie;14;7;7;2;4;1;0;0;0;0;0;0;4;3;0;0;0;0;0;0
Henegouwen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;8;7;1;2;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Henegouwen;Psychiatrie, meer bepaald volwassenpsychiatrie;18;13;5;1;7;3;2;0;0;0;0;1;3;1;0;0;0;0;0;0
Henegouwen;Pneumologie;5;4;1;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Gastro-enterologie;4;3;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Cardiologie;7;2;5;0;1;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0
Henegouwen;Inwendige geneeskunde;61;28;33;12;14;2;0;0;0;0;0;5;25;2;0;1;0;0;0;0
Henegouwen;Reumatologie;4;2;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Henegouwen;Gynaecologie-verloskunde;22;21;1;1;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Oftalmologie;8;7;1;1;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Henegouwen;Otorhinolaryngologie;9;5;4;0;4;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0
Henegouwen;Stomatologie;4;0;4;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0
Henegouwen;Dermato-venereologie;13;10;3;5;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Henegouwen;Pediatrie;33;26;7;4;20;2;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Henegouwen;Fysische geneeskunde en revalidatie;7;4;3;1;3;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
Henegouwen;Klinische biologie;6;1;5;0;1;0;0;0;0;0;0;1;3;0;0;1;0;0;0;0
Henegouwen;Rontgendiagnose;16;9;7;0;7;2;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Henegouwen;Radiotherapie - oncologie;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Henegouwen;Nucleaire geneeskunde;3;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Henegouwen;Pathologische anatomie;5;3;2;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Henegouwen;Medische oncologie;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Henegouwen;Klinische genetica;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Henegouwen;Arbeidsgeneeskunde;14;9;5;0;2;1;4;0;1;0;1;0;0;2;3;0;0;0;0;0
Luik;Alle specialiteiten;720;405;315;26;308;59;7;3;2;0;0;17;217;66;9;1;4;1;0;0
Luik;Geriatrie;22;18;4;1;12;5;0;0;0;0;0;0;1;3;0;0;0;0;0;0
Luik;Urgentiegeneeskunde;68;32;36;0;22;8;2;0;0;0;0;0;24;9;1;0;1;1;0;0
Luik;Gerechtelijke geneeskunde;3;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Luik;Anesthesie-reanimatie;108;44;64;1;36;6;0;1;0;0;0;3;42;12;4;1;2;0;0;0
Luik;Heelkunde;43;26;17;4;15;6;1;0;0;0;0;2;9;5;1;0;0;0;0;0
Luik;Neurochirurgie;4;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luik;Plastische, reconstructieve en esthetische heelkunde;8;5;3;1;2;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0
Luik;Urologie;10;4;6;0;4;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0
Luik;Orthopedische heelkunde;28;7;21;0;6;1;0;0;0;0;0;2;13;6;0;0;0;0;0;0
Luik;Neurologie;16;11;5;1;9;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0
Luik;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;17;12;5;0;12;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0
Luik;Psychiatrie, meer bepaald volwassenpsychiatrie;16;9;7;1;4;2;1;1;0;0;0;0;7;0;0;0;0;0;0;0
Luik;Pneumologie;18;9;9;1;7;1;0;0;0;0;0;1;6;2;0;0;0;0;0;0
Luik;Gastro-enterologie;21;15;6;0;11;3;0;1;0;0;0;0;5;1;0;0;0;0;0;0
Luik;Cardiologie;26;11;15;0;8;3;0;0;0;0;0;2;10;3;0;0;0;0;0;0
Luik;Inwendige geneeskunde;62;33;29;1;27;4;1;0;0;0;0;2;24;3;0;0;0;0;0;0
Luik;Reumatologie;5;4;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luik;Acute geneeskunde;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luik;Gynaecologie-verloskunde;39;32;7;4;27;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0
Luik;Oftalmologie;16;11;5;2;8;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0
Luik;Otorhinolaryngologie;14;9;5;1;8;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
Luik;Stomatologie;4;1;3;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Luik;Dermato-venereologie;8;5;3;1;3;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luik;Pediatrie;56;45;11;3;36;6;0;0;0;0;0;0;9;2;0;0;0;0;0;0
Luik;Fysische geneeskunde en revalidatie;18;8;10;0;6;2;0;0;0;0;0;2;6;2;0;0;0;0;0;0
Luik;Klinische biologie;8;5;3;0;5;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Luik;Rontgendiagnose;27;13;14;0;10;3;0;0;0;0;0;1;11;2;0;0;0;0;0;0
Luik;Radiotherapie - oncologie;7;5;2;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Luik;Nucleaire geneeskunde;6;2;4;0;1;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0
Luik;Pathologische anatomie;9;4;5;0;4;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0
Luik;Medische oncologie;14;8;6;2;5;1;0;0;0;0;0;0;4;2;0;0;0;0;0;0
Luik;Klinische genetica;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luik;Arbeidsgeneeskunde;16;12;4;0;7;2;1;0;2;0;0;0;1;1;1;0;1;0;0;0
Namen;Alle specialiteiten;222;113;109;9;77;24;2;0;0;1;0;6;83;17;2;1;0;0;0;0
Namen;Geriatrie;8;6;2;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Namen;Urgentiegeneeskunde;30;15;15;1;9;4;0;0;0;1;0;0;9;6;0;0;0;0;0;0
Namen;Anesthesie-reanimatie;30;11;19;1;7;2;1;0;0;0;0;0;13;5;1;0;0;0;0;0
Namen;Heelkunde;21;3;18;0;3;0;0;0;0;0;0;0;15;3;0;0;0;0;0;0
Namen;Neurochirurgie;3;2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Namen;Urologie;4;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Orthopedische heelkunde;11;3;8;0;2;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0
Namen;Neurologie;4;2;2;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Namen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;3;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Psychiatrie, meer bepaald volwassenpsychiatrie;4;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Pneumologie;7;4;3;0;1;3;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Namen;Gastro-enterologie;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Cardiologie;5;4;1;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Inwendige geneeskunde;28;11;17;2;7;2;0;0;0;0;0;3;14;0;0;0;0;0;0;0
Namen;Reumatologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Acute geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Gynaecologie-verloskunde;10;8;2;1;7;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Namen;Oftalmologie;4;2;2;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Namen;Otorhinolaryngologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Stomatologie;4;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Namen;Dermato-venereologie;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Pediatrie;20;16;4;3;12;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Namen;Fysische geneeskunde en revalidatie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Klinische biologie;3;1;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Namen;Rontgendiagnose;7;2;5;0;1;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0
Namen;Radiotherapie - oncologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Namen;Nucleaire geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Namen;Pathologische anatomie;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Namen;Medische oncologie;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Arbeidsgeneeskunde;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Luxemburg;Alle specialiteiten;58;32;26;5;24;2;1;0;0;0;0;2;22;2;0;0;0;0;0;0
Luxemburg;Urgentiegeneeskunde;7;4;3;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luxemburg;Anesthesie-reanimatie;5;2;3;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Luxemburg;Heelkunde;4;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Neurochirurgie;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Luxemburg;Orthopedische heelkunde;4;2;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Luxemburg;Neurologie;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Luxemburg;Psychiatrie, meer bepaald volwassenpsychiatrie;3;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Pneumologie;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Luxemburg;Gastro-enterologie;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Inwendige geneeskunde;12;5;7;1;4;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0
Luxemburg;Reumatologie;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Acute geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Gynaecologie-verloskunde;5;4;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Oftalmologie;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Pediatrie;6;5;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Luxemburg;Klinische biologie;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Medische oncologie;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Arbeidsgeneeskunde;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Alle specialiteiten;1397;789;608;33;538;186;21;6;3;2;0;25;392;169;13;5;3;0;0;1
Brussels Hoofdstedelijk Gewest;Geriatrie;28;22;6;1;9;10;2;0;0;0;0;0;3;2;1;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Urgentiegeneeskunde;125;67;58;3;36;22;5;1;0;0;0;0;30;20;3;3;2;0;0;0
Brussels Hoofdstedelijk Gewest;Gerechtelijke geneeskunde;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Anesthesie-reanimatie;130;60;70;1;40;14;5;0;0;0;0;1;46;23;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Heelkunde;72;35;37;1;25;9;0;0;0;0;0;2;22;12;1;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Neurochirurgie;14;5;9;0;5;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Plastische, reconstructieve en esthetische heelkunde;14;6;8;1;2;3;0;0;0;0;0;0;4;4;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Urologie;24;10;14;0;8;2;0;0;0;0;0;0;8;6;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Orthopedische heelkunde;62;16;46;1;10;5;0;0;0;0;0;0;30;15;0;1;0;0;0;0
