Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Prov Brabant flamand;RHUMATOLOGIE;25;8;17;0;0;1;2;2;1;1;0;0;1;0;0;0;1;4;2;0;2;0;8
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;136;57;79;0;0;6;23;12;1;4;4;5;2;0;0;5;9;8;2;2;8;17;28
Prov Brabant flamand;MEDECINE LEGALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Brabant flamand;MEDECINE D'URGENCE;16;8;8;0;0;4;2;0;2;0;0;0;0;0;0;2;2;2;0;1;1;0;0
Prov Brabant flamand;MEDECINE AIGUE;39;16;23;0;2;3;1;3;5;1;1;0;0;0;0;0;2;5;10;4;0;1;1
Prov Brabant flamand;GERIATRIE;38;27;11;0;0;2;6;7;5;2;3;2;0;0;0;0;0;1;1;2;2;1;4
Prov Brabant flamand;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;95;36;59;0;0;0;1;4;5;13;8;4;1;0;0;0;0;3;4;13;16;14;9
Prov Brabant flamand;ONCOLOGIE MEDICALE;34;15;19;0;0;2;2;2;3;4;1;1;0;0;0;0;2;5;4;3;1;2;2
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;2;1;2
Prov Flandre occidentale;MEDECINE DU TRAVAIL;118;58;60;0;0;0;9;11;6;18;6;7;1;0;0;0;4;2;1;10;8;14;21
Prov Flandre occidentale;ANESTHESIE-REANIMATION;248;78;170;0;0;6;17;14;14;11;5;3;8;0;0;9;18;26;23;24;17;21;32
Prov Flandre occidentale;CHIRURGIE;134;19;115;0;0;4;7;4;0;1;1;1;1;0;0;5;7;9;11;14;13;17;39
Prov Flandre occidentale;NEUROCHIRURGIE;19;1;18;0;0;0;0;1;0;0;0;0;0;0;0;2;3;2;1;1;4;2;3
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;26;4;22;0;0;1;0;0;1;1;0;1;0;0;0;1;6;3;1;4;0;2;5
Prov Flandre occidentale;NEUROLOGIE;51;17;34;0;0;6;4;3;3;1;0;0;0;0;0;2;4;7;0;9;5;4;3
Prov Flandre occidentale;PSYCHIATRIE;34;14;20;0;0;0;1;1;6;5;1;0;0;0;0;0;0;3;6;8;1;0;2
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;123;44;79;0;0;7;11;9;9;6;1;0;1;0;0;5;0;4;3;9;9;11;38
Prov Flandre occidentale;OPHTALMOLOGIE;121;67;54;0;0;1;7;12;11;10;7;10;9;0;1;1;3;2;4;5;5;5;28
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;70;14;56;0;0;1;2;0;5;5;1;0;0;0;0;2;5;7;2;5;7;5;23
Prov Flandre occidentale;UROLOGIE;52;2;50;0;0;0;0;1;1;0;0;0;0;0;0;2;2;9;7;4;6;10;10
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;132;6;126;0;0;0;3;1;1;1;0;0;0;0;0;7;14;11;14;17;21;10;32
Prov Flandre occidentale;STOMATOLOGIE;34;2;32;0;0;1;0;0;0;0;1;0;0;0;0;4;6;4;5;3;3;1;6
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;77;43;34;0;0;3;4;10;5;3;4;5;9;0;1;1;0;2;0;8;3;2;17
Prov Flandre occidentale;PNEUMOLOGIE;50;18;32;0;0;3;9;1;2;3;0;0;0;0;0;2;1;2;2;5;6;8;6
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;58;9;49;0;0;4;2;1;2;0;0;0;0;0;0;3;6;6;4;7;7;10;6
Prov Flandre occidentale;PEDIATRIE;125;75;50;0;0;7;17;11;13;4;4;12;7;0;0;2;1;1;7;1;6;4;28
Prov Flandre occidentale;CARDIOLOGIE;85;9;76;0;0;1;3;1;2;1;0;0;1;0;0;4;5;12;9;7;9;9;21
Prov Flandre occidentale;NEUROPSYCHIATRIE;32;3;29;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;4;25
Prov Flandre occidentale;MEDECINE PHYSIQUE ET READAPTATION;64;23;41;0;0;3;6;4;4;4;2;0;0;0;0;4;1;3;1;5;7;5;15
Prov Flandre occidentale;BIOLOGIE CLINIQUE;58;22;36;0;0;2;3;6;0;3;0;1;7;0;0;1;4;2;3;1;5;6;14
Prov Flandre occidentale;RADIODIAGNOSTIC;177;30;147;0;0;6;7;5;4;4;2;2;0;0;0;1;15;7;17;30;25;21;31
Prov Flandre occidentale;RADIOTHERAPIE-ONCOLOGIE;23;15;8;0;0;0;4;5;3;2;0;1;0;0;0;0;2;2;0;1;1;0;2
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;20;15;5;0;0;1;6;2;0;0;0;4;2;0;0;0;0;1;0;1;1;2;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE;29;8;21;0;0;1;2;3;1;1;0;0;0;0;0;0;2;0;1;2;1;3;12
Prov Flandre occidentale;ANATOMIE PATHOLOGIQUE;35;10;25;0;0;1;2;3;1;0;0;2;1;0;0;1;3;3;2;1;2;3;10
Prov Flandre occidentale;MEDECINE INTERNE;114;27;87;0;0;6;7;6;3;3;2;0;0;0;0;3;4;8;7;6;5;8;46
Prov Flandre occidentale;RHUMATOLOGIE;22;6;16;0;0;0;0;1;2;1;0;2;0;0;0;0;2;1;0;1;1;4;7
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;75;27;48;0;0;7;9;1;0;0;2;5;3;0;0;2;2;4;0;4;4;6;26
Prov Flandre occidentale;MEDECINE AIGUE;21;5;16;0;0;0;1;2;1;1;0;0;0;0;0;2;4;3;3;2;2;0;0
Prov Flandre occidentale;GERIATRIE;37;17;20;0;0;1;5;5;1;2;1;2;0;0;0;2;1;1;0;3;2;5;6
Prov Flandre occidentale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;48;8;40;0;0;0;0;3;2;0;2;1;0;0;0;0;0;0;0;11;11;9;9
Prov Flandre occidentale;ONCOLOGIE MEDICALE;21;12;9;0;0;1;3;4;2;0;1;1;0;0;0;1;0;2;3;1;0;1;1
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Prov Flandre orientale;MEDECINE DU TRAVAIL;160;87;73;0;0;2;15;16;12;20;12;7;3;0;0;2;7;8;3;6;13;14;20
Prov Flandre orientale;ANESTHESIE-REANIMATION;286;109;177;0;0;17;19;18;19;17;4;7;8;0;1;13;23;31;23;25;24;13;24
Prov Flandre orientale;CHIRURGIE;198;37;161;0;0;6;12;4;7;1;3;2;2;0;0;6;19;17;20;15;22;18;44
Prov Flandre orientale;NEUROCHIRURGIE;31;3;28;0;0;0;0;1;1;0;0;0;1;0;0;1;7;4;2;1;4;3;6
Prov Flandre orientale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;38;6;32;0;0;0;0;2;1;1;1;0;1;0;0;2;7;2;3;8;2;2;6
Prov Flandre orientale;NEUROLOGIE;56;31;25;0;0;7;8;5;6;2;1;2;0;0;0;2;2;6;2;4;1;6;2
Prov Flandre orientale;PSYCHIATRIE;48;26;22;0;0;0;0;3;15;5;0;3;0;0;0;0;1;7;6;6;0;1;1
Prov Flandre orientale;GYNECOLOGIE-OBSTETRIQUE;163;77;86;0;0;9;17;14;17;10;4;2;4;0;0;1;3;6;5;14;12;12;33
Prov Flandre orientale;OPHTALMOLOGIE;154;92;62;0;2;9;14;17;6;10;14;8;12;0;0;3;2;4;6;10;4;6;27
Prov Flandre orientale;OTO-RHINO-LARYNGOLOGIE;78;35;43;0;0;4;6;7;6;5;2;2;3;0;0;1;3;5;6;3;9;6;10
Prov Flandre orientale;UROLOGIE;55;7;48;0;0;2;1;1;2;0;1;0;0;0;0;1;9;4;2;8;7;5;12
Prov Flandre orientale;CHIRURGIE ORTHOPEDIQUE;145;12;133;0;0;2;3;2;3;2;0;0;0;0;0;2;19;14;15;21;22;13;27
Prov Flandre orientale;STOMATOLOGIE;48;13;35;0;0;1;3;6;1;0;2;0;0;0;0;1;3;4;4;3;8;2;10
Prov Flandre orientale;DERMATO-VENEREOLOGIE;99;82;17;0;2;8;15;12;18;9;5;7;6;0;0;2;0;0;0;2;3;1;9
Prov Flandre orientale;PNEUMOLOGIE;63;23;40;0;0;5;7;9;1;0;0;1;0;0;0;1;4;4;6;4;13;3;5
Prov Flandre orientale;GASTRO-ENTEROLOGIE;85;23;62;0;0;1;10;6;3;0;1;1;1;0;0;5;6;6;9;10;9;6;11
Prov Flandre orientale;PEDIATRIE;186;113;73;0;0;12;22;22;16;21;7;6;7;0;0;0;6;6;3;5;7;9;37
Prov Flandre orientale;CARDIOLOGIE;130;30;100;0;0;5;6;8;6;3;1;0;1;0;0;3;13;15;15;15;10;13;16
Prov Flandre orientale;NEUROPSYCHIATRIE;26;6;20;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;4;2;14
Prov Flandre orientale;MEDECINE PHYSIQUE ET READAPTATION;76;36;40;0;0;3;6;6;6;6;6;0;3;0;0;3;2;5;5;13;3;5;4
Prov Flandre orientale;BIOLOGIE CLINIQUE;102;47;55;0;0;1;10;11;4;7;3;4;7;0;0;1;2;4;7;9;5;12;15
Prov Flandre orientale;RADIODIAGNOSTIC;190;46;144;0;0;7;13;11;5;4;1;2;3;0;0;10;13;14;18;30;23;14;22
Prov Flandre orientale;RADIOTHERAPIE-ONCOLOGIE;29;14;15;0;0;3;5;3;2;1;0;0;0;0;0;1;4;0;3;1;5;0;1
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;30;25;5;0;0;4;9;6;2;0;1;2;1;0;0;1;2;1;0;0;1;0;0
Prov Flandre orientale;MEDECINE NUCLEAIRE;42;12;30;0;0;2;3;0;2;2;2;1;0;0;0;1;1;3;3;2;2;4;14
Prov Flandre orientale;ANATOMIE PATHOLOGIQUE;52;25;27;0;0;3;5;3;4;4;2;4;0;0;0;0;5;7;1;4;0;1;9
Prov Flandre orientale;MEDECINE INTERNE;193;66;127;0;0;15;14;11;5;7;7;1;6;0;0;4;9;12;8;17;6;8;63
Prov Flandre orientale;RHUMATOLOGIE;39;19;20;0;0;1;3;2;3;2;4;1;3;0;0;2;1;0;2;4;5;1;5
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;120;54;66;0;0;11;13;8;1;2;4;10;5;0;0;2;8;5;0;2;16;10;23
Prov Flandre orientale;MEDECINE LEGALE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
Prov Flandre orientale;MEDECINE D'URGENCE;6;4;2;0;0;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE AIGUE;17;10;7;0;0;0;4;2;1;1;2;0;0;0;0;1;1;2;1;0;1;1;0
Prov Flandre orientale;GERIATRIE;40;21;19;0;0;1;5;7;2;2;2;2;0;0;0;1;0;1;3;2;5;3;4
Prov Flandre orientale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;74;21;53;0;0;0;0;4;4;3;7;2;1;0;0;0;1;0;4;8;5;23;12
Prov Flandre orientale;ONCOLOGIE MEDICALE;24;17;7;0;0;2;4;6;2;2;1;0;0;0;0;1;1;1;0;2;0;2;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;4;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Anvers;MEDECINE DU TRAVAIL;190;95;95;0;0;3;14;27;12;14;10;13;2;0;0;0;5;6;8;20;16;21;19
Prov Anvers;ANESTHESIE-REANIMATION;348;137;211;0;0;15;26;35;19;14;12;6;10;0;0;15;22;26;36;26;25;24;37
Prov Anvers;CHIRURGIE;236;40;196;0;0;5;9;11;2;5;2;3;3;0;0;10;18;25;22;22;34;20;45
Prov Anvers;NEUROCHIRURGIE;42;2;40;0;0;0;0;0;2;0;0;0;0;0;0;3;8;4;7;4;3;5;6
Prov Anvers;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;39;11;28;0;0;2;1;0;0;1;5;1;1;0;0;1;2;3;6;3;5;3;5
Prov Anvers;NEUROLOGIE;77;35;42;0;0;11;7;6;4;2;3;2;0;0;0;1;5;4;8;6;8;5;5
Prov Anvers;PSYCHIATRIE;70;37;33;0;0;0;0;8;18;10;1;0;0;0;0;0;1;11;10;8;3;0;0
Prov Anvers;GYNECOLOGIE-OBSTETRIQUE;200;89;111;0;0;11;20;21;15;9;10;0;3;0;0;3;7;7;12;15;11;14;42
Prov Anvers;OPHTALMOLOGIE;180;98;82;0;1;10;12;13;13;18;7;13;11;0;0;5;5;8;3;11;8;12;30
Prov Anvers;OTO-RHINO-LARYNGOLOGIE;95;38;57;0;0;4;10;4;7;3;4;5;1;0;0;3;4;4;5;9;9;7;16
Prov Anvers;UROLOGIE;69;11;58;0;0;2;4;2;1;1;1;0;0;0;0;0;9;11;4;9;4;8;13
Prov Anvers;CHIRURGIE ORTHOPEDIQUE;183;18;165;0;0;4;1;3;6;1;2;0;1;0;0;6;17;24;19;27;22;16;34
Prov Anvers;STOMATOLOGIE;46;8;38;0;0;0;2;3;1;2;0;0;0;0;0;2;5;4;4;8;5;2;8
Prov Anvers;DERMATO-VENEREOLOGIE;97;60;37;0;2;4;9;10;12;4;7;6;6;0;0;2;2;4;2;6;6;5;10
Prov Anvers;PNEUMOLOGIE;72;33;39;0;0;4;11;6;5;2;4;0;1;0;0;0;3;3;5;9;6;9;4
Prov Anvers;GASTRO-ENTEROLOGIE;80;21;59;0;0;5;4;4;4;3;1;0;0;0;0;1;12;9;3;12;8;6;8
Prov Anvers;PEDIATRIE;227;144;83;0;0;11;26;33;26;22;10;10;6;0;0;4;8;4;6;5;9;7;40
Prov Anvers;CARDIOLOGIE;143;25;118;0;0;4;4;7;4;3;0;1;2;0;0;10;18;17;16;14;14;13;16
Prov Anvers;NEUROPSYCHIATRIE;41;9;32;0;0;0;0;0;0;1;1;2;5;0;0;0;0;0;0;1;5;5;21
Prov Anvers;MEDECINE PHYSIQUE ET READAPTATION;78;39;39;0;0;3;6;6;9;8;3;0;4;0;0;3;3;4;4;8;2;7;8
Prov Anvers;BIOLOGIE CLINIQUE;64;36;28;0;0;1;5;3;8;4;5;3;7;0;0;2;0;1;5;6;5;2;7
Prov Anvers;RADIODIAGNOSTIC;222;55;167;0;1;4;6;8;15;7;5;6;3;0;0;15;15;13;11;33;22;21;37
Prov Anvers;RADIOTHERAPIE-ONCOLOGIE;36;17;19;0;0;0;6;2;4;2;2;0;1;0;0;3;2;2;2;4;3;1;2
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;68;52;16;0;0;6;17;16;4;5;2;2;0;0;0;1;2;4;0;1;1;5;2
Prov Anvers;MEDECINE NUCLEAIRE;28;4;24;0;0;0;1;1;1;1;0;0;0;0;0;2;1;3;5;2;4;2;5
Prov Anvers;ANATOMIE PATHOLOGIQUE;62;30;32;0;0;3;4;5;7;3;4;2;2;0;0;1;2;3;1;5;3;5;12
Prov Anvers;MEDECINE INTERNE;237;87;150;0;0;8;27;16;13;9;8;4;2;0;0;4;6;10;16;15;9;26;64
Prov Anvers;RHUMATOLOGIE;23;9;14;0;0;0;3;4;2;0;0;0;0;0;0;0;2;0;0;1;1;4;6
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;132;43;89;0;0;5;13;9;0;0;4;7;5;0;1;3;6;11;1;3;16;16;32
Prov Anvers;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;MEDECINE D'URGENCE;9;3;6;0;0;2;0;1;0;0;0;0;0;0;0;2;1;1;2;0;0;0;0
Prov Anvers;MEDECINE AIGUE;28;11;17;0;0;1;2;5;0;1;1;0;1;0;0;1;5;3;3;2;3;0;0
Prov Anvers;GERIATRIE;43;21;22;0;0;1;2;6;7;2;2;1;0;0;0;1;2;1;1;3;5;8;1
Prov Anvers;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;75;25;50;0;0;0;2;2;9;5;4;1;2;0;0;0;0;2;2;7;14;11;14
Prov Anvers;ONCOLOGIE MEDICALE;21;9;12;0;0;1;1;3;1;2;1;0;0;0;0;0;1;3;3;2;2;1;0
Prov Anvers;GESTION DE DONNEES DE SANTE;7;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;2;0;1
Prov Limbourg;MEDECINE DU TRAVAIL;81;35;46;0;0;0;2;11;7;9;3;2;1;0;0;0;5;2;1;12;9;10;7
Prov Limbourg;ANESTHESIE-REANIMATION;133;56;77;0;0;7;8;10;13;7;3;4;4;0;0;3;14;10;10;12;11;6;11
Prov Limbourg;CHIRURGIE;90;15;75;0;0;2;0;5;2;3;2;1;0;0;0;2;11;15;6;11;5;7;18
Prov Limbourg;NEUROCHIRURGIE;18;3;15;0;0;0;0;2;0;1;0;0;0;0;0;0;2;3;2;1;4;1;2
Prov Limbourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;16;1;15;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;2;2;2;4;2
Prov Limbourg;NEUROLOGIE;26;12;14;0;0;4;1;1;1;2;1;2;0;0;0;1;2;3;0;2;1;3;2
Prov Limbourg;PSYCHIATRIE;44;25;19;0;0;0;0;8;8;8;0;0;1;0;0;0;0;2;11;5;0;1;0
Prov Limbourg;GYNECOLOGIE-OBSTETRIQUE;73;30;43;0;0;2;7;8;7;2;2;2;0;0;0;0;3;4;4;4;5;7;16
Prov Limbourg;OPHTALMOLOGIE;61;37;24;0;0;4;7;6;8;3;2;3;4;0;0;1;1;2;1;4;4;6;5
Prov Limbourg;OTO-RHINO-LARYNGOLOGIE;37;15;22;0;0;2;3;5;0;1;2;0;2;0;0;2;2;1;1;4;8;1;3
Prov Limbourg;UROLOGIE;30;1;29;0;0;0;0;0;1;0;0;0;0;0;0;2;1;6;6;5;4;2;3
Prov Limbourg;CHIRURGIE ORTHOPEDIQUE;69;4;65;0;0;1;1;2;0;0;0;0;0;0;0;2;11;7;7;9;11;6;12
Prov Limbourg;STOMATOLOGIE;21;4;17;0;0;0;1;1;1;0;0;0;1;0;0;2;4;3;1;2;3;1;1
Prov Limbourg;DERMATO-VENEREOLOGIE;53;36;17;0;1;4;7;6;5;7;2;1;3;0;1;0;1;2;1;1;2;1;8
Prov Limbourg;PNEUMOLOGIE;27;6;21;0;0;0;4;0;1;1;0;0;0;0;0;2;5;2;1;3;5;3;0
Prov Limbourg;GASTRO-ENTEROLOGIE;35;12;23;0;0;2;5;2;0;1;0;1;1;0;0;0;4;4;3;5;4;2;1
Prov Limbourg;PEDIATRIE;69;34;35;0;0;3;5;8;3;3;1;5;6;0;0;0;2;3;3;4;6;6;11
Prov Limbourg;CARDIOLOGIE;64;6;58;0;0;1;0;2;2;1;0;0;0;0;0;1;14;6;6;9;7;3;12
Prov Limbourg;NEUROPSYCHIATRIE;12;5;7;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;2;5
Prov Limbourg;MEDECINE PHYSIQUE ET READAPTATION;40;10;30;0;1;1;3;0;2;1;2;0;0;0;0;0;2;6;1;3;4;2;12
Prov Limbourg;BIOLOGIE CLINIQUE;34;11;23;0;0;1;1;3;4;1;0;0;1;0;0;3;2;2;2;2;4;2;6
Prov Limbourg;RADIODIAGNOSTIC;100;23;77;0;0;4;2;4;5;6;0;2;0;0;0;2;10;9;5;14;14;11;12
Prov Limbourg;RADIOTHERAPIE-ONCOLOGIE;11;5;6;0;0;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;4;1;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;27;21;6;0;0;7;5;4;3;1;1;0;0;0;0;2;0;1;0;2;0;1;0
Prov Limbourg;MEDECINE NUCLEAIRE;21;7;14;0;0;1;0;1;3;1;0;1;0;0;0;0;0;1;0;4;1;3;5
Prov Limbourg;ANATOMIE PATHOLOGIQUE;25;11;14;0;0;2;0;3;3;2;1;0;0;0;0;0;1;1;0;2;3;3;4
Prov Limbourg;MEDECINE INTERNE;72;23;49;0;0;3;5;8;1;1;2;1;2;0;0;3;3;3;6;6;3;6;19
Prov Limbourg;RHUMATOLOGIE;17;7;10;0;0;1;1;0;1;3;1;0;0;0;0;0;0;0;1;2;0;2;5
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;64;24;40;0;0;4;8;6;1;1;3;1;0;0;0;1;4;6;0;2;5;9;13
Prov Limbourg;MEDECINE D'URGENCE;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE AIGUE;13;4;9;0;0;0;0;3;1;0;0;0;0;0;0;0;1;3;3;0;1;1;0
Prov Limbourg;GERIATRIE;20;8;12;0;0;0;1;5;1;1;0;0;0;0;0;0;2;1;1;2;4;2;0
Prov Limbourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;48;12;36;0;0;0;0;3;4;1;0;2;2;0;0;0;0;0;4;6;8;15;3
Prov Limbourg;ONCOLOGIE MEDICALE;10;6;4;0;0;0;5;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1
Prov Limbourg;GESTION DE DONNEES DE SANTE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
Prov Brabant wallon;MEDECINE DU TRAVAIL;50;30;20;0;0;0;2;6;6;6;8;1;1;0;0;0;1;0;3;2;3;7;4
Prov Brabant wallon;ANESTHESIE-REANIMATION;144;57;87;0;0;3;11;10;5;3;2;7;16;0;0;7;13;14;9;11;12;9;12
Prov Brabant wallon;CHIRURGIE;110;16;94;0;0;1;1;2;2;0;7;2;1;0;0;0;5;11;11;12;8;18;29
Prov Brabant wallon;NEUROCHIRURGIE;9;2;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;1;2;0;0;2
Prov Brabant wallon;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;25;6;19;0;0;0;1;2;1;1;1;0;0;0;0;3;1;1;4;4;1;2;3
Prov Brabant wallon;NEUROLOGIE;47;25;22;0;0;3;3;5;5;6;1;2;0;0;0;0;6;2;7;2;1;3;1
Prov Brabant wallon;PSYCHIATRIE;88;36;52;0;0;0;1;5;8;2;11;4;5;0;0;0;1;4;4;5;8;9;21
Prov Brabant wallon;GYNECOLOGIE-OBSTETRIQUE;91;53;38;0;0;3;9;8;10;6;9;5;3;0;0;1;0;3;7;5;4;7;11
Prov Brabant wallon;OPHTALMOLOGIE;72;46;26;0;0;5;6;5;4;11;2;2;11;0;0;0;1;2;4;4;4;3;8
Prov Brabant wallon;OTO-RHINO-LARYNGOLOGIE;48;15;33;0;0;3;2;1;4;2;3;0;0;0;0;1;1;3;1;4;5;4;14
Prov Brabant wallon;UROLOGIE;27;3;24;0;0;0;1;0;1;1;0;0;0;0;0;3;2;4;2;2;1;2;8
Prov Brabant wallon;CHIRURGIE ORTHOPEDIQUE;79;5;74;0;0;1;0;1;1;1;1;0;0;0;0;1;2;9;10;13;13;5;21
Prov Brabant wallon;STOMATOLOGIE;25;3;22;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;3;1;4;2;10
Prov Brabant wallon;DERMATO-VENEREOLOGIE;60;46;14;0;0;3;8;6;8;5;8;4;4;0;0;0;0;1;0;1;0;4;8
Prov Brabant wallon;PNEUMOLOGIE;32;15;17;0;0;0;4;3;3;1;0;1;3;0;0;0;3;0;3;2;6;1;2
Prov Brabant wallon;GASTRO-ENTEROLOGIE;53;13;40;0;0;2;1;2;2;3;2;0;1;0;0;1;4;4;5;7;6;5;8
Prov Brabant wallon;PEDIATRIE;136;84;52;0;0;6;17;10;16;10;11;4;10;0;0;2;4;4;4;3;9;3;23
Prov Brabant wallon;CARDIOLOGIE;82;19;63;0;0;0;5;3;1;3;4;0;3;0;0;0;9;4;12;12;7;4;15
Prov Brabant wallon;NEUROPSYCHIATRIE;23;6;17;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;1;0;2;14
Prov Brabant wallon;MEDECINE PHYSIQUE ET READAPTATION;31;13;18;0;0;2;1;2;2;2;0;0;4;0;0;0;3;0;1;1;2;2;9
Prov Brabant wallon;BIOLOGIE CLINIQUE;67;32;35;0;0;1;2;0;1;5;6;4;13;0;0;0;1;1;1;3;2;6;21
Prov Brabant wallon;RADIODIAGNOSTIC;137;45;92;0;0;2;5;6;8;11;9;2;2;0;0;4;7;3;11;14;12;12;29
Prov Brabant wallon;RADIOTHERAPIE-ONCOLOGIE;20;6;14;0;0;0;0;0;0;1;3;1;1;0;0;1;2;1;1;2;2;1;4
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;14;4;0;0;3;4;3;1;0;0;1;2;0;0;0;1;1;0;0;0;1;1
Prov Brabant wallon;MEDECINE NUCLEAIRE;30;12;18;0;0;0;1;0;3;6;0;2;0;0;0;0;0;1;1;3;1;5;7
Prov Brabant wallon;ANATOMIE PATHOLOGIQUE;21;12;9;0;0;1;0;2;4;1;2;1;1;0;0;0;0;0;0;1;2;2;4
Prov Brabant wallon;MEDECINE INTERNE;147;43;104;0;0;4;8;10;7;6;5;2;1;0;0;4;3;12;8;23;16;12;26
Prov Brabant wallon;RHUMATOLOGIE;12;5;7;0;0;0;1;1;1;0;0;0;2;0;0;0;0;1;0;2;0;1;3
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;28;15;13;0;0;3;5;6;0;0;1;0;0;0;0;0;4;2;3;0;1;2;1
Prov Brabant wallon;MEDECINE D'URGENCE;7;4;3;0;0;2;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0
Prov Brabant wallon;MEDECINE AIGUE;36;13;23;0;0;0;2;3;5;1;2;0;0;0;0;0;1;8;5;5;2;1;1
Prov Brabant wallon;GERIATRIE;18;11;7;0;0;1;4;3;3;0;0;0;0;0;0;0;0;0;1;1;4;1;0
Prov Brabant wallon;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;33;10;23;0;0;0;0;1;1;1;3;2;2;0;0;0;0;0;0;7;4;9;3
Prov Brabant wallon;ONCOLOGIE MEDICALE;15;5;10;0;0;1;0;0;2;0;1;0;1;0;0;0;2;2;1;1;1;0;3
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;13;5;8;0;0;0;0;0;2;1;2;0;0;0;0;0;0;1;2;3;1;0;1
Prov Hainaut;MEDECINE DU TRAVAIL;78;49;29;0;0;0;4;9;8;8;9;5;6;0;0;0;1;5;1;2;4;5;11
Prov Hainaut;ANESTHESIE-REANIMATION;198;72;126;0;0;5;8;13;9;8;3;10;16;0;0;7;10;12;20;30;12;16;19
