gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Prov Vlaams Brabant;RONTGENDIAGNOSE;260;91;169;0;0;11;12;19;17;13;5;7;7;0;0;11;16;16;25;32;18;22;29
Prov Vlaams Brabant;RADIOTHERAPIE-ONCOLOGIE;33;20;13;0;0;2;4;5;4;5;0;0;0;0;0;0;1;2;1;4;2;1;2
Prov Vlaams Brabant;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;62;52;10;0;0;10;18;11;1;3;3;3;3;0;0;0;0;3;0;4;0;1;2
Prov Vlaams Brabant;NUCLEAIRE GENEESKUNDE;45;19;26;0;0;5;3;2;5;2;0;2;0;0;0;0;3;3;5;3;1;4;7
Prov Vlaams Brabant;PATHOLOGISCHE ANATOMIE;59;33;26;0;0;3;8;4;4;6;5;1;2;0;0;0;4;1;1;1;6;2;11
Prov Vlaams Brabant;INWENDIGE GENEESKUNDE;266;92;174;0;0;13;26;18;8;10;11;3;3;0;0;6;8;26;18;20;17;14;65
Prov Vlaams Brabant;REUMATOLOGIE;23;7;16;0;0;0;1;2;2;1;0;0;1;0;0;0;1;4;1;0;2;1;7
Prov Vlaams Brabant;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;134;56;78;0;0;9;24;9;0;5;5;2;2;0;0;6;8;6;2;3;12;16;25
Prov Vlaams Brabant;GERECHTELIJKE GENEESKUNDE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Vlaams Brabant;URGENTIEGENEESKUNE;11;6;5;0;0;2;1;1;2;0;0;0;0;0;0;2;1;2;0;0;0;0;0
Prov Vlaams Brabant;ACUTE GENEESKUNDE;40;16;24;0;2;2;2;6;2;2;0;0;0;0;0;0;2;7;9;4;0;1;1
Prov Vlaams Brabant;GERIATRIE;38;26;12;0;0;2;5;8;4;2;4;1;0;0;0;0;0;1;2;2;3;0;4
Prov Vlaams Brabant;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;95;36;59;0;0;0;1;7;7;11;5;4;1;0;0;0;0;3;7;14;14;13;8
Prov Vlaams Brabant;MEDISCHE ONCOLOGIE;32;15;17;0;0;2;2;2;4;3;1;1;0;0;0;0;1;5;3;3;2;1;2
Prov Vlaams Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;11;6;5;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;2;0;2
Prov West-Vlaanderen;ARBEIDSGENEESKUNDE;113;54;59;0;0;1;7;11;10;13;4;8;0;0;0;1;2;2;4;9;7;18;16
Prov West-Vlaanderen;ANESTHESIE-REANIMATIE;247;76;171;0;0;7;16;15;15;9;3;3;8;0;0;11;27;19;24;20;25;14;31
Prov West-Vlaanderen;HEELKUNDE;132;16;116;0;0;3;5;4;0;1;1;1;1;0;0;4;9;9;11;14;13;16;40
Prov West-Vlaanderen;NEUROCHIRURGIE;17;1;16;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;2;2;2;3
Prov West-Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;25;4;21;0;0;1;0;0;1;1;1;0;0;0;0;3;2;3;1;4;1;1;6
Prov West-Vlaanderen;NEUROLOGIE;50;17;33;0;0;7;3;3;4;0;0;0;0;0;0;2;5;5;2;8;6;3;2
Prov West-Vlaanderen;PSYCHIATRIE;33;14;19;0;0;0;1;1;7;4;1;0;0;0;0;0;0;3;6;7;1;0;2
Prov West-Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;123;43;80;0;0;6;11;10;9;5;1;0;1;0;0;5;0;4;5;10;8;9;39
Prov West-Vlaanderen;OFTALMOLOGIE;123;68;55;0;0;5;4;15;7;13;7;10;7;0;0;1;4;2;5;5;4;7;27
Prov West-Vlaanderen;OTORHINOLARYNGOLOGIE;69;13;56;0;0;1;1;2;7;1;1;0;0;0;0;3;5;7;3;5;5;6;22
Prov West-Vlaanderen;UROLOGIE;51;2;49;0;0;0;0;1;1;0;0;0;0;0;0;2;5;9;5;4;8;9;7
Prov West-Vlaanderen;ORTHOPEDISCHE HEELKUNDE;130;7;123;0;0;0;3;1;2;1;0;0;0;0;0;7;12;13;12;24;15;10;30
Prov West-Vlaanderen;STOMATOLOGIE;33;2;31;0;0;1;0;0;0;0;1;0;0;0;0;4;5;4;5;3;2;3;5
Prov West-Vlaanderen;DERMATO-VENEREOLOGIE;74;41;33;0;1;3;4;9;6;1;5;4;8;0;0;1;2;0;5;3;4;2;16
Prov West-Vlaanderen;PNEUMOLOGIE;48;16;32;0;0;3;7;1;2;3;0;0;0;0;0;2;2;1;5;4;4;8;6
Prov West-Vlaanderen;GASTRO-ENTEROLOGIE;55;8;47;0;0;3;2;1;2;0;0;0;0;0;0;2;8;6;1;8;7;10;5
Prov West-Vlaanderen;PEDIATRIE;122;73;49;0;0;11;13;10;13;3;7;9;7;0;0;2;1;2;6;3;5;3;27
Prov West-Vlaanderen;CARDIOLOGIE;85;9;76;0;0;4;0;2;1;1;0;1;0;0;0;4;5;14;7;7;12;6;21
Prov West-Vlaanderen;NEUROPSYCHIATRIE;30;2;28;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;5;23
Prov West-Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;65;23;42;0;0;4;6;4;4;4;1;0;0;0;0;4;1;3;2;5;7;6;14
Prov West-Vlaanderen;KLINISCHE BIOLOGIE;60;22;38;0;0;3;2;6;0;3;0;2;6;0;0;3;3;1;3;3;4;7;14
Prov West-Vlaanderen;RONTGENDIAGNOSE;174;26;148;0;0;3;7;7;3;2;4;0;0;0;0;3;15;6;21;26;31;17;29
Prov West-Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;23;15;8;0;0;1;3;6;3;1;1;0;0;0;0;1;1;2;0;1;1;0;2
Prov West-Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;21;15;6;0;0;2;5;2;0;0;1;3;2;0;0;0;1;0;0;1;2;1;1
Prov West-Vlaanderen;NUCLEAIRE GENEESKUNDE;30;8;22;0;0;1;3;2;1;1;0;0;0;0;0;1;1;0;1;2;1;3;13
Prov West-Vlaanderen;PATHOLOGISCHE ANATOMIE;37;10;27;0;0;1;3;2;1;0;0;2;1;0;0;1;3;5;1;0;5;2;10
Prov West-Vlaanderen;INWENDIGE GENEESKUNDE;115;25;90;0;0;6;7;6;2;3;1;0;0;0;0;2;4;10;8;6;5;8;47
Prov West-Vlaanderen;REUMATOLOGIE;22;6;16;0;0;0;0;1;3;0;0;2;0;0;0;1;1;1;0;1;1;4;7
Prov West-Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;74;26;48;0;0;6;9;1;0;0;3;4;3;0;0;3;2;2;1;3;6;7;24
Prov West-Vlaanderen;ACUTE GENEESKUNDE;21;5;16;0;0;0;1;2;2;0;0;0;0;0;0;2;4;4;3;1;2;0;0
Prov West-Vlaanderen;GERIATRIE;35;15;20;0;0;1;6;3;3;0;2;0;0;0;0;2;1;1;1;2;2;7;4
Prov West-Vlaanderen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;48;8;40;0;0;0;0;4;1;1;1;1;0;0;0;0;0;0;0;14;11;7;8
Prov West-Vlaanderen;MEDISCHE ONCOLOGIE;21;12;9;0;0;2;2;4;2;1;1;0;0;0;0;1;0;2;3;1;0;1;1
Prov West-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Oost-Vlaanderen;ARBEIDSGENEESKUNDE;154;85;69;0;0;4;16;15;12;19;11;6;2;0;0;3;7;5;2;7;15;11;19
Prov Oost-Vlaanderen;ANESTHESIE-REANIMATIE;277;105;172;0;0;17;18;20;19;11;8;5;7;0;0;14;20;33;22;26;25;9;23
Prov Oost-Vlaanderen;HEELKUNDE;201;35;166;0;0;8;8;7;4;3;1;2;2;0;0;8;20;18;21;19;20;16;44
Prov Oost-Vlaanderen;NEUROCHIRURGIE;30;3;27;0;0;0;0;1;1;0;0;0;1;0;0;1;9;1;2;3;2;3;6
Prov Oost-Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;38;6;32;0;0;0;0;2;1;2;0;0;1;0;0;4;5;2;6;5;2;2;6
Prov Oost-Vlaanderen;NEUROLOGIE;51;28;23;0;0;9;5;4;5;2;2;1;0;0;0;0;3;5;3;3;2;5;2
Prov Oost-Vlaanderen;PSYCHIATRIE;48;26;22;0;0;0;0;5;15;3;0;3;0;0;0;0;1;9;6;4;0;1;1
Prov Oost-Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;160;74;86;0;0;11;15;15;15;9;3;2;4;0;0;2;5;6;6;12;13;11;31
Prov Oost-Vlaanderen;OFTALMOLOGIE;147;88;59;0;2;8;15;13;9;12;9;8;12;0;0;2;0;4;8;9;4;8;24
Prov Oost-Vlaanderen;OTORHINOLARYNGOLOGIE;78;32;46;0;0;2;9;3;7;4;3;1;3;0;0;1;3;5;6;4;10;5;12
Prov Oost-Vlaanderen;UROLOGIE;54;7;47;0;0;2;2;1;1;0;1;0;0;0;0;2;8;3;3;8;7;6;10
Prov Oost-Vlaanderen;ORTHOPEDISCHE HEELKUNDE;144;12;132;0;0;2;4;3;2;1;0;0;0;0;0;4;21;12;16;22;19;12;26
Prov Oost-Vlaanderen;STOMATOLOGIE;49;12;37;0;0;2;2;6;0;0;2;0;0;0;0;2;2;5;4;4;6;3;11
Prov Oost-Vlaanderen;DERMATO-VENEREOLOGIE;96;79;17;0;2;8;13;15;14;11;3;8;5;0;0;1;0;0;0;2;4;0;10
Prov Oost-Vlaanderen;PNEUMOLOGIE;60;20;40;0;0;2;7;9;1;0;1;0;0;0;0;2;3;4;6;8;10;2;5
Prov Oost-Vlaanderen;GASTRO-ENTEROLOGIE;83;23;60;0;0;4;9;5;2;1;0;1;1;0;0;4;6;8;9;8;9;7;9
Prov Oost-Vlaanderen;PEDIATRIE;184;110;74;0;0;14;19;27;13;18;6;9;4;0;0;1;5;8;2;6;9;6;37
Prov Oost-Vlaanderen;CARDIOLOGIE;128;28;100;0;0;4;7;8;6;1;1;0;1;0;0;5;12;14;16;16;8;16;13
Prov Oost-Vlaanderen;NEUROPSYCHIATRIE;29;6;23;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;1;4;1;17
Prov Oost-Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;76;36;40;0;0;2;7;5;7;8;3;1;3;0;0;2;2;6;8;9;5;3;5
Prov Oost-Vlaanderen;KLINISCHE BIOLOGIE;102;47;55;0;0;4;9;11;3;7;3;4;6;0;0;1;3;3;7;9;6;11;15
Prov Oost-Vlaanderen;RONTGENDIAGNOSE;186;43;143;0;0;7;13;8;6;4;0;2;3;0;0;8;15;14;24;26;18;15;23
Prov Oost-Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;30;14;16;0;0;3;6;2;2;1;0;0;0;0;0;1;4;2;1;2;4;0;2
Prov Oost-Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;28;23;5;0;0;5;8;5;1;0;2;1;1;0;0;2;1;1;0;0;1;0;0
Prov Oost-Vlaanderen;NUCLEAIRE GENEESKUNDE;42;12;30;0;0;3;2;0;2;3;1;1;0;0;0;1;2;4;1;3;1;7;11
Prov Oost-Vlaanderen;PATHOLOGISCHE ANATOMIE;49;24;25;0;0;3;5;2;5;4;2;3;0;0;0;0;4;7;0;4;0;2;8
Prov Oost-Vlaanderen;INWENDIGE GENEESKUNDE;187;61;126;0;0;13;11;11;9;6;4;1;6;0;0;6;6;12;7;17;7;10;61
Prov Oost-Vlaanderen;REUMATOLOGIE;38;18;20;0;0;0;3;2;4;2;3;1;3;0;0;1;1;0;3;4;4;1;6
Prov Oost-Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;117;52;65;0;0;13;8;8;1;3;5;13;1;0;0;2;8;4;0;7;12;10;22
Prov Oost-Vlaanderen;GERECHTELIJKE GENEESKUNDE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
Prov Oost-Vlaanderen;URGENTIEGENEESKUNE;4;3;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Oost-Vlaanderen;ACUTE GENEESKUNDE;15;9;6;0;0;0;3;2;1;2;1;0;0;0;0;1;1;1;1;1;0;1;0
Prov Oost-Vlaanderen;GERIATRIE;40;21;19;0;0;2;6;5;2;2;2;2;0;0;0;1;1;2;1;3;5;2;4
Prov Oost-Vlaanderen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;75;21;54;0;0;0;0;5;3;3;8;1;1;0;0;0;1;1;4;7;9;24;8
Prov Oost-Vlaanderen;MEDISCHE ONCOLOGIE;22;15;7;0;0;1;6;3;3;2;0;0;0;0;0;1;1;1;1;1;1;1;0
Prov Oost-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Antwerpen;ARBEIDSGENEESKUNDE;191;94;97;0;0;4;14;28;11;15;8;13;1;0;0;0;6;7;7;24;15;23;15
Prov Antwerpen;ANESTHESIE-REANIMATIE;338;133;205;0;0;14;30;32;20;12;12;5;8;0;0;12;23;29;32;27;25;24;33
Prov Antwerpen;HEELKUNDE;240;41;199;0;0;7;11;8;2;5;3;2;3;0;0;12;17;27;24;24;35;15;45
Prov Antwerpen;NEUROCHIRURGIE;41;2;39;0;0;0;0;0;2;0;0;0;0;0;0;2;9;5;6;4;3;5;5
Prov Antwerpen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;37;10;27;0;0;1;1;0;0;1;5;1;1;0;0;0;3;3;5;3;6;2;5
Prov Antwerpen;NEUROLOGIE;75;33;42;0;0;10;9;3;5;1;4;1;0;0;0;3;3;6;7;7;8;3;5
Prov Antwerpen;PSYCHIATRIE;70;37;33;0;0;0;0;11;16;10;0;0;0;0;0;0;1;13;11;6;2;0;0
Prov Antwerpen;GYNAECOLOGIE-VERLOSKUNDE;191;82;109;0;0;9;20;21;14;6;9;0;3;0;0;2;9;3;16;14;11;14;40
Prov Antwerpen;OFTALMOLOGIE;177;95;82;0;2;8;11;14;17;14;9;12;8;0;1;6;5;8;4;10;8;11;29
Prov Antwerpen;OTORHINOLARYNGOLOGIE;96;38;58;0;0;7;7;6;7;3;5;2;1;0;0;4;5;2;7;8;9;6;17
Prov Antwerpen;UROLOGIE;70;9;61;0;0;2;3;2;0;2;0;0;0;0;0;0;12;8;4;10;8;6;13
Prov Antwerpen;ORTHOPEDISCHE HEELKUNDE;180;17;163;0;0;3;2;4;4;1;2;0;1;0;0;7;19;23;19;25;25;15;30
Prov Antwerpen;STOMATOLOGIE;49;8;41;0;0;0;2;4;0;2;0;0;0;0;0;3;6;3;3;9;5;2;10
Prov Antwerpen;DERMATO-VENEREOLOGIE;98;59;39;0;1;6;7;11;10;7;7;5;5;0;1;1;3;3;3;6;10;1;11
Prov Antwerpen;PNEUMOLOGIE;69;30;39;0;0;7;6;5;6;2;3;0;1;0;0;0;3;4;5;10;8;5;4
Prov Antwerpen;GASTRO-ENTEROLOGIE;79;19;60;0;0;4;4;3;6;1;1;0;0;0;0;3;12;9;7;8;8;7;6
Prov Antwerpen;PEDIATRIE;228;144;84;0;0;12;31;32;25;19;12;8;5;0;0;5;7;3;7;5;9;6;42
Prov Antwerpen;CARDIOLOGIE;142;25;117;0;0;5;6;4;5;2;0;2;1;0;0;10;20;12;18;15;15;13;14
Prov Antwerpen;NEUROPSYCHIATRIE;43;9;34;0;0;0;0;0;0;1;2;2;4;0;0;0;0;0;0;3;4;4;23
Prov Antwerpen;FYSISCHE GENEESKUNDE EN REVALIDATIE;77;38;39;0;0;3;9;5;9;6;2;0;4;0;0;2;4;3;5;8;3;9;5
Prov Antwerpen;KLINISCHE BIOLOGIE;64;36;28;0;0;0;5;4;8;4;5;2;8;0;0;2;0;1;7;4;5;3;6
Prov Antwerpen;RONTGENDIAGNOSE;210;50;160;0;0;3;5;10;12;6;6;6;2;0;0;13;14;9;15;33;20;24;32
Prov Antwerpen;RADIOTHERAPIE-ONCOLOGIE;35;17;18;0;0;1;6;2;4;2;1;1;0;0;0;3;1;2;2;5;2;1;2
Prov Antwerpen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;65;49;16;0;0;7;18;12;3;5;2;2;0;0;0;1;3;3;1;0;2;4;2
Prov Antwerpen;NUCLEAIRE GENEESKUNDE;27;4;23;0;0;1;0;1;1;1;0;0;0;0;0;1;1;3;5;2;4;2;5
Prov Antwerpen;PATHOLOGISCHE ANATOMIE;63;29;34;0;0;3;5;6;6;2;5;0;2;0;0;2;2;3;4;2;5;3;13
Prov Antwerpen;INWENDIGE GENEESKUNDE;235;86;149;0;1;15;20;16;14;8;6;4;2;0;0;4;9;8;14;14;18;21;61
Prov Antwerpen;REUMATOLOGIE;23;9;14;0;0;1;2;4;2;0;0;0;0;0;0;0;2;0;0;1;2;4;5
Prov Antwerpen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;127;40;87;0;0;5;10;8;0;0;6;7;4;0;0;3;7;9;0;5;18;17;28
Prov Antwerpen;URGENTIEGENEESKUNE;6;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
Prov Antwerpen;ACUTE GENEESKUNDE;29;11;18;0;0;2;3;3;0;1;1;0;1;0;0;3;5;4;2;2;2;0;0
Prov Antwerpen;GERIATRIE;42;21;21;0;0;1;4;6;4;3;2;1;0;0;0;1;2;2;2;0;7;6;1
Prov Antwerpen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;75;25;50;0;0;1;1;4;8;5;3;3;0;0;0;0;0;3;3;6;16;11;11
Prov Antwerpen;MEDISCHE ONCOLOGIE;22;9;13;0;0;1;2;2;2;2;0;0;0;0;0;0;2;2;3;2;2;1;1
Prov Antwerpen;BEHEER VAN GEZONDHEIDSGEGEVENS;7;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;1;0
Prov Limburg;ARBEIDSGENEESKUNDE;79;35;44;0;0;0;4;12;8;5;4;1;1;0;0;0;4;1;3;11;9;10;6
Prov Limburg;ANESTHESIE-REANIMATIE;131;54;77;0;0;5;10;11;12;5;4;3;4;0;0;5;14;10;8;13;11;6;10
Prov Limburg;HEELKUNDE;87;15;72;0;0;2;2;3;2;3;2;1;0;0;0;3;10;11;8;9;5;9;17
Prov Limburg;NEUROCHIRURGIE;18;3;15;0;0;0;2;0;1;0;0;0;0;0;0;0;3;3;1;2;4;0;2
Prov Limburg;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;17;1;16;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;3;4;3;3
Prov Limburg;NEUROLOGIE;26;12;14;0;0;5;0;1;2;1;2;1;0;0;0;1;3;2;1;1;2;3;1
Prov Limburg;PSYCHIATRIE;44;25;19;0;0;0;1;9;9;5;0;0;1;0;0;0;0;3;10;5;0;1;0
Prov Limburg;GYNAECOLOGIE-VERLOSKUNDE;75;32;43;0;0;2;10;9;5;3;1;2;0;0;0;1;4;5;1;4;6;7;15
Prov Limburg;OFTALMOLOGIE;60;38;22;0;0;7;6;9;4;4;2;2;4;0;0;0;3;0;4;2;2;6;5
Prov Limburg;OTORHINOLARYNGOLOGIE;38;15;23;0;0;2;5;3;1;1;1;0;2;0;0;2;2;1;1;5;7;1;4
Prov Limburg;UROLOGIE;29;1;28;0;0;0;0;0;1;0;0;0;0;0;0;1;2;6;6;4;4;1;4
Prov Limburg;ORTHOPEDISCHE HEELKUNDE;68;4;64;0;0;2;1;1;0;0;0;0;0;0;0;5;8;10;5;9;10;6;11
Prov Limburg;STOMATOLOGIE;20;4;16;0;0;0;1;1;1;0;0;0;1;0;0;1;5;2;1;2;3;1;1
Prov Limburg;DERMATO-VENEREOLOGIE;49;33;16;0;0;4;7;4;6;8;0;2;2;0;0;0;2;1;1;2;2;0;8
Prov Limburg;PNEUMOLOGIE;26;6;20;0;0;0;4;0;1;1;0;0;0;0;0;2;5;1;2;4;3;3;0
Prov Limburg;GASTRO-ENTEROLOGIE;35;11;24;0;0;2;5;1;0;1;1;1;0;0;0;2;3;5;1;6;3;2;2
Prov Limburg;PEDIATRIE;69;35;34;0;0;5;7;7;2;2;2;4;6;0;0;1;1;4;3;3;8;5;9
Prov Limburg;CARDIOLOGIE;66;6;60;0;0;1;0;3;1;1;0;0;0;0;0;2;16;4;10;6;7;3;12
Prov Limburg;NEUROPSYCHIATRIE;13;5;8;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;1;1;6
Prov Limburg;FYSISCHE GENEESKUNDE EN REVALIDATIE;40;8;32;0;0;0;3;0;2;2;1;0;0;0;0;0;4;4;1;3;4;5;11
Prov Limburg;KLINISCHE BIOLOGIE;33;11;22;0;0;2;1;2;5;0;0;0;1;0;0;3;2;2;2;1;5;2;5
Prov Limburg;RONTGENDIAGNOSE;98;20;78;0;0;2;3;4;5;5;1;0;0;0;0;3;10;9;7;15;14;8;12
Prov Limburg;RADIOTHERAPIE-ONCOLOGIE;10;4;6;0;0;1;2;1;0;0;0;0;0;0;0;0;1;0;0;1;3;1;0
Prov Limburg;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;24;18;6;0;0;5;7;1;3;1;1;0;0;0;0;2;0;1;1;1;0;1;0
Prov Limburg;NUCLEAIRE GENEESKUNDE;20;6;14;0;0;0;0;2;3;0;0;1;0;0;0;0;0;1;1;3;1;3;5
Prov Limburg;PATHOLOGISCHE ANATOMIE;23;9;14;0;0;0;0;4;2;2;1;0;0;0;0;0;1;1;0;2;4;3;3
Prov Limburg;INWENDIGE GENEESKUNDE;74;24;50;0;0;5;4;8;2;1;2;0;2;0;0;3;4;4;5;6;4;5;19
Prov Limburg;REUMATOLOGIE;16;6;10;0;0;0;1;0;2;3;0;0;0;0;0;0;0;1;0;2;1;2;4
Prov Limburg;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;60;21;39;0;0;5;7;4;1;2;2;0;0;0;0;2;6;2;0;2;5;11;11
Prov Limburg;ACUTE GENEESKUNDE;13;4;9;0;0;0;0;3;1;0;0;0;0;0;0;0;1;3;3;0;2;0;0
Prov Limburg;GERIATRIE;19;7;12;0;0;0;3;2;2;0;0;0;0;0;0;0;2;1;1;2;4;2;0
Prov Limburg;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;48;12;36;0;0;0;0;4;4;0;0;3;1;0;0;0;0;0;4;9;8;13;2
Prov Limburg;MEDISCHE ONCOLOGIE;10;6;4;0;0;1;4;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
Prov Waals Brabant;ARBEIDSGENEESKUNDE;50;30;20;0;0;0;4;4;8;6;6;1;1;0;0;0;1;0;3;2;3;7;4
Prov Waals Brabant;ANESTHESIE-REANIMATIE;139;58;81;0;0;6;7;11;5;3;3;7;16;0;0;7;11;14;6;12;12;8;11
Prov Waals Brabant;HEELKUNDE;107;16;91;0;0;1;1;2;2;1;7;1;1;0;0;0;3;12;11;11;11;15;28
Prov Waals Brabant;NEUROCHIRURGIE;9;2;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;1;0;0;2
Prov Waals Brabant;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;23;5;18;0;0;0;2;0;1;1;1;0;0;0;0;3;1;1;5;3;2;1;2
Prov Waals Brabant;NEUROLOGIE;41;20;21;0;0;0;3;6;3;5;1;2;0;0;0;0;6;3;6;2;1;2;1
Prov Waals Brabant;PSYCHIATRIE;89;38;51;0;0;0;3;4;7;6;10;3;5;0;0;0;2;3;5;5;10;7;19
Prov Waals Brabant;GYNAECOLOGIE-VERLOSKUNDE;87;49;38;0;0;1;9;9;8;10;5;4;3;0;0;1;1;5;4;4;8;4;11
Prov Waals Brabant;OFTALMOLOGIE;72;44;28;0;0;5;5;5;5;9;2;2;11;0;0;0;2;1;6;2;3;4;10
Prov Waals Brabant;OTORHINOLARYNGOLOGIE;49;15;34;0;0;3;2;3;2;3;2;0;0;0;0;1;1;4;1;4;7;6;10
Prov Waals Brabant;UROLOGIE;25;3;22;0;0;0;1;0;2;0;0;0;0;0;0;2;1;4;3;1;1;4;6
Prov Waals Brabant;ORTHOPEDISCHE HEELKUNDE;79;5;74;0;0;1;1;0;1;1;1;0;0;0;0;2;2;12;11;10;13;8;16
Prov Waals Brabant;STOMATOLOGIE;24;3;21;0;0;0;0;1;0;1;0;0;1;0;0;0;1;3;0;1;5;2;9
Prov Waals Brabant;DERMATO-VENEREOLOGIE;60;45;15;0;0;3;8;6;11;3;8;3;3;0;0;0;0;1;0;1;1;3;9
Prov Waals Brabant;PNEUMOLOGIE;33;16;17;0;0;0;5;3;3;1;1;0;3;0;0;0;3;2;1;4;4;1;2
Prov Waals Brabant;GASTRO-ENTEROLOGIE;53;13;40;0;0;2;1;2;3;3;1;0;1;0;0;2;4;4;6;8;3;5;8
Prov Waals Brabant;PEDIATRIE;133;84;49;0;0;4;19;10;16;10;10;4;11;0;0;1;4;3;4;6;7;3;21
Prov Waals Brabant;CARDIOLOGIE;80;19;61;0;0;0;6;2;1;3;4;1;2;0;0;0;7;7;12;12;5;6;12
Prov Waals Brabant;NEUROPSYCHIATRIE;24;6;18;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;1;2;1;14
Prov Waals Brabant;FYSISCHE GENEESKUNDE EN REVALIDATIE;28;10;18;0;0;1;2;1;1;2;0;0;3;0;0;1;3;0;1;1;1;4;7
Prov Waals Brabant;KLINISCHE BIOLOGIE;66;31;35;0;0;0;2;0;1;5;6;4;13;0;0;0;1;0;1;3;2;7;21
Prov Waals Brabant;RONTGENDIAGNOSE;138;44;94;0;0;2;4;8;8;13;5;4;0;0;0;3;7;4;12;15;14;11;28
Prov Waals Brabant;RADIOTHERAPIE-ONCOLOGIE;21;7;14;0;0;0;0;1;0;2;2;1;1;0;0;1;2;0;1;2;3;1;4
Prov Waals Brabant;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;18;14;4;0;0;4;3;4;0;0;0;1;2;0;0;0;2;0;0;0;1;0;1
Prov Waals Brabant;NUCLEAIRE GENEESKUNDE;32;13;19;0;0;0;1;1;3;6;0;2;0;0;0;0;0;1;1;5;1;5;6
Prov Waals Brabant;PATHOLOGISCHE ANATOMIE;20;12;8;0;0;1;1;2;4;0;2;2;0;0;0;0;0;0;0;1;2;2;3
Prov Waals Brabant;INWENDIGE GENEESKUNDE;147;41;106;0;0;3;7;10;9;3;6;1;2;0;0;3;4;12;12;21;18;10;26
