territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;139;59;80;0;0;2;25;16;1;1;6;6;2;0;0;4;8;9;2;0;10;15;32
Prov Brabant flamand;MEDECINE LEGALE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Brabant flamand;MEDECINE D'URGENCE;17;7;10;0;0;2;1;2;1;1;0;0;0;0;0;3;3;2;0;1;1;0;0
Prov Brabant flamand;MEDECINE AIGUE;48;18;30;0;0;6;2;3;5;1;1;0;0;0;2;1;2;6;10;6;1;1;1
Prov Brabant flamand;GERIATRIE;40;28;12;0;0;3;4;9;5;2;3;2;0;0;0;1;0;1;1;1;3;1;4
Prov Brabant flamand;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;94;36;58;0;0;0;0;5;6;12;8;3;2;0;0;0;0;3;3;10;15;14;13
Prov Brabant flamand;ONCOLOGIE MEDICALE;36;18;18;0;0;1;4;4;3;3;2;1;0;0;0;0;2;2;5;3;1;2;3
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;2;1;2
Prov Flandre occidentale;MEDECINE DU TRAVAIL;116;56;60;0;0;0;5;13;6;16;8;7;1;0;0;0;3;3;1;6;12;11;24
Prov Flandre occidentale;ANESTHESIE-REANIMATION;256;82;174;0;0;7;16;16;14;13;5;2;9;0;0;13;18;22;21;23;22;22;33
Prov Flandre occidentale;CHIRURGIE;132;18;114;0;0;2;7;4;1;1;0;2;1;0;0;3;9;9;11;14;10;16;42
Prov Flandre occidentale;NEUROCHIRURGIE;21;1;20;0;0;0;0;0;1;0;0;0;0;0;0;2;2;4;1;1;3;4;3
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;22;4;18;0;0;1;0;0;1;1;0;1;0;0;0;0;4;3;1;4;0;2;4
Prov Flandre occidentale;NEUROLOGIE;52;18;34;0;0;7;4;3;1;3;0;0;0;0;0;2;4;6;1;6;6;6;3
Prov Flandre occidentale;PSYCHIATRIE;33;13;20;0;0;0;1;0;7;4;1;0;0;0;0;0;0;2;5;9;2;0;2
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;126;46;80;0;0;10;8;7;12;7;1;0;1;0;0;5;2;2;5;7;10;8;41
Prov Flandre occidentale;OPHTALMOLOGIE;129;75;54;0;1;5;7;11;11;9;9;9;13;0;0;3;3;2;3;5;5;4;29
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;75;15;60;0;0;3;1;0;4;6;1;0;0;0;0;3;5;7;3;4;8;5;25
Prov Flandre occidentale;UROLOGIE;51;2;49;0;0;0;0;1;1;0;0;0;0;0;0;3;3;9;6;4;5;9;10
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;139;7;132;0;0;0;4;0;1;1;1;0;0;0;0;9;14;9;11;23;19;14;33
Prov Flandre occidentale;STOMATOLOGIE;34;3;31;0;0;2;0;0;0;0;1;0;0;0;0;2;7;3;5;4;3;0;7
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;81;47;34;0;1;5;2;12;5;3;2;6;11;0;0;2;0;2;0;6;4;3;17
Prov Flandre occidentale;PNEUMOLOGIE;53;21;32;0;0;5;10;0;3;3;0;0;0;0;0;1;2;2;1;4;7;6;9
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;64;13;51;0;0;7;3;0;1;2;0;0;0;0;0;3;4;9;4;3;10;10;8
Prov Flandre occidentale;PEDIATRIE;135;84;51;0;0;12;17;12;9;10;1;12;11;0;1;0;2;2;5;3;4;5;29
Prov Flandre occidentale;CARDIOLOGIE;91;10;81;0;0;1;4;1;2;1;0;0;1;0;0;7;7;11;9;9;5;12;21
Prov Flandre occidentale;NEUROPSYCHIATRIE;29;3;26;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;2;24
Prov Flandre occidentale;MEDECINE PHYSIQUE ET READAPTATION;67;24;43;0;0;3;5;3;7;4;2;0;0;0;0;6;2;3;1;3;8;4;16
Prov Flandre occidentale;BIOLOGIE CLINIQUE;56;20;36;0;0;2;2;5;1;3;0;1;6;0;0;1;3;2;4;1;4;9;12
Prov Flandre occidentale;RADIODIAGNOSTIC;186;31;155;0;0;5;6;5;7;4;2;2;0;0;0;5;11;11;15;28;21;28;36
Prov Flandre occidentale;RADIOTHERAPIE-ONCOLOGIE;24;16;8;0;0;0;5;5;2;3;0;1;0;0;0;0;2;2;0;0;2;0;2
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;23;17;6;0;0;2;5;2;1;1;0;4;2;0;0;0;0;1;0;1;1;2;1
Prov Flandre occidentale;MEDECINE NUCLEAIRE;28;8;20;0;0;1;2;3;1;1;0;0;0;0;0;0;2;0;1;2;1;3;11
Prov Flandre occidentale;ANATOMIE PATHOLOGIQUE;36;10;26;0;0;1;2;3;0;1;0;2;1;0;0;0;4;4;2;1;2;1;12
Prov Flandre occidentale;MEDECINE INTERNE;116;31;85;0;0;5;13;6;2;3;1;1;0;0;0;3;3;6;8;5;5;8;47
Prov Flandre occidentale;RHUMATOLOGIE;22;7;15;0;0;1;0;1;2;1;0;2;0;0;0;0;2;1;0;1;0;2;9
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;77;30;47;0;0;8;10;1;0;0;2;5;4;0;0;3;2;4;0;3;3;5;27
Prov Flandre occidentale;MEDECINE D'URGENCE;3;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE AIGUE;20;5;15;0;0;0;1;2;0;2;0;0;0;0;0;0;5;4;2;2;1;1;0
Prov Flandre occidentale;GERIATRIE;39;19;20;0;0;2;5;4;3;2;1;2;0;0;0;2;1;1;0;3;2;4;7
Prov Flandre occidentale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;47;9;38;0;0;0;0;2;2;2;2;1;0;0;0;0;0;0;0;5;11;12;10
Prov Flandre occidentale;ONCOLOGIE MEDICALE;23;14;9;0;0;2;3;4;3;0;1;1;0;0;0;1;0;1;3;1;1;0;2
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Prov Flandre orientale;MEDECINE DU TRAVAIL;163;89;74;0;0;2;13;17;13;20;12;6;6;0;0;2;6;10;2;7;8;16;23
Prov Flandre orientale;ANESTHESIE-REANIMATION;293;114;179;0;2;16;21;17;19;19;5;6;9;0;0;15;22;29;24;23;23;17;26
Prov Flandre orientale;CHIRURGIE;206;40;166;0;0;6;11;6;8;2;2;3;2;0;0;9;19;21;16;18;22;18;43
Prov Flandre orientale;NEUROCHIRURGIE;28;3;25;0;0;0;0;1;1;0;0;0;1;0;0;1;5;5;2;1;3;2;6
Prov Flandre orientale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;44;8;36;0;0;2;0;1;2;1;1;0;1;0;0;2;8;4;3;8;1;3;7
Prov Flandre orientale;NEUROLOGIE;58;33;25;0;1;5;10;6;4;3;2;2;0;0;0;1;1;6;3;4;2;4;4
Prov Flandre orientale;PSYCHIATRIE;47;25;22;0;0;0;0;2;12;7;1;3;0;0;0;0;1;4;8;7;0;0;2
Prov Flandre orientale;GYNECOLOGIE-OBSTETRIQUE;167;79;88;0;0;11;18;12;17;13;4;1;3;0;0;2;3;4;6;11;13;14;35
Prov Flandre orientale;OPHTALMOLOGIE;150;89;61;0;0;10;13;15;8;9;15;7;12;0;1;2;2;4;5;7;7;5;28
Prov Flandre orientale;OTO-RHINO-LARYNGOLOGIE;81;36;45;0;0;4;8;7;4;6;3;2;2;0;0;2;3;4;6;4;10;5;11
Prov Flandre orientale;UROLOGIE;59;9;50;0;0;1;4;1;2;0;0;1;0;0;0;2;7;5;2;9;4;8;13
Prov Flandre orientale;CHIRURGIE ORTHOPEDIQUE;144;11;133;0;0;2;1;3;3;1;1;0;0;0;0;4;14;19;12;22;22;12;28
Prov Flandre orientale;STOMATOLOGIE;47;13;34;0;0;1;3;5;2;0;1;1;0;0;0;0;3;5;4;3;7;3;9
Prov Flandre orientale;DERMATO-VENEREOLOGIE;99;82;17;0;2;7;17;9;19;9;7;7;5;0;0;2;0;0;0;1;3;2;9
Prov Flandre orientale;PNEUMOLOGIE;66;25;41;0;0;5;7;8;4;0;0;1;0;0;0;0;5;5;4;7;13;2;5
Prov Flandre orientale;GASTRO-ENTEROLOGIE;88;25;63;0;0;3;7;8;4;0;1;1;1;0;0;4;6;7;7;11;6;10;12
Prov Flandre orientale;PEDIATRIE;188;114;74;0;0;11;20;22;18;21;9;5;8;0;0;2;5;4;6;5;7;9;36
Prov Flandre orientale;CARDIOLOGIE;136;32;104;0;0;5;8;7;7;3;0;1;1;0;0;7;12;14;13;18;10;10;20
Prov Flandre orientale;NEUROPSYCHIATRIE;26;6;20;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;4;1;15
Prov Flandre orientale;MEDECINE PHYSIQUE ET READAPTATION;76;36;40;0;0;3;4;6;7;4;8;1;3;0;0;3;3;4;3;14;2;7;4
Prov Flandre orientale;BIOLOGIE CLINIQUE;101;47;54;0;0;1;10;9;5;6;4;5;7;0;0;0;2;4;7;5;10;9;17
Prov Flandre orientale;RADIODIAGNOSTIC;192;50;142;0;0;8;11;15;6;3;2;2;3;0;0;7;12;16;15;26;27;15;24
Prov Flandre orientale;RADIOTHERAPIE-ONCOLOGIE;27;12;15;0;0;2;4;3;2;1;0;0;0;0;0;1;2;2;3;0;5;1;1
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;35;30;5;0;0;8;7;8;2;1;1;1;2;0;0;0;3;1;0;0;0;1;0
Prov Flandre orientale;MEDECINE NUCLEAIRE;39;12;27;0;0;2;1;2;2;1;3;1;0;0;0;1;1;2;4;0;3;5;11
Prov Flandre orientale;ANATOMIE PATHOLOGIQUE;52;25;27;0;0;1;6;3;5;4;2;4;0;0;0;0;5;7;1;2;2;1;9
Prov Flandre orientale;MEDECINE INTERNE;193;68;125;0;1;14;17;11;4;6;6;3;6;0;0;7;6;13;9;13;10;10;57
Prov Flandre orientale;RHUMATOLOGIE;40;20;20;0;0;2;2;3;2;3;3;1;4;0;0;2;1;0;2;3;5;2;5
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;120;55;65;0;0;9;16;8;1;2;2;7;10;0;0;2;4;9;1;1;12;12;24
Prov Flandre orientale;MEDECINE LEGALE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
Prov Flandre orientale;MEDECINE D'URGENCE;10;6;4;0;0;4;1;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE AIGUE;16;9;7;0;0;0;1;4;0;2;2;0;0;0;0;0;1;2;2;0;1;1;0
Prov Flandre orientale;GERIATRIE;40;23;17;0;0;2;4;4;6;3;2;2;0;0;0;1;0;1;3;1;3;5;3
Prov Flandre orientale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;79;23;56;0;0;0;0;3;6;3;7;3;1;0;0;0;0;1;4;8;3;24;16
Prov Flandre orientale;ONCOLOGIE MEDICALE;25;17;8;0;0;0;5;7;1;3;1;0;0;0;0;1;1;2;0;2;0;2;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;3;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Anvers;MEDECINE DU TRAVAIL;191;97;94;0;0;2;13;24;17;10;14;13;4;0;0;0;4;6;8;14;21;21;20
Prov Anvers;ANESTHESIE-REANIMATION;359;146;213;0;0;20;26;29;22;20;10;6;13;0;0;17;21;26;33;27;27;23;39
Prov Anvers;CHIRURGIE;242;44;198;0;0;5;12;9;5;3;3;4;3;0;0;9;22;22;21;24;33;18;49
Prov Anvers;NEUROCHIRURGIE;44;2;42;0;0;0;0;0;1;1;0;0;0;0;0;3;9;4;6;6;3;4;7
Prov Anvers;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;41;12;29;0;0;3;0;1;0;0;5;1;2;0;0;2;2;3;4;5;4;4;5
Prov Anvers;NEUROLOGIE;88;42;46;0;0;15;9;6;5;2;2;3;0;0;0;3;7;4;5;8;9;5;5
Prov Anvers;PSYCHIATRIE;70;37;33;0;0;0;0;4;17;15;1;0;0;0;0;0;0;8;10;12;3;0;0
Prov Anvers;GYNECOLOGIE-OBSTETRIQUE;204;93;111;0;0;14;19;19;16;11;7;4;3;0;1;1;7;5;10;17;11;13;46
Prov Anvers;OPHTALMOLOGIE;184;104;80;0;2;9;14;12;14;17;11;12;13;0;0;4;5;4;6;10;9;12;30
Prov Anvers;OTO-RHINO-LARYNGOLOGIE;89;38;51;0;0;1;10;6;7;4;4;5;1;0;0;3;2;5;5;7;9;7;13
Prov Anvers;UROLOGIE;70;10;60;0;0;2;2;3;1;1;1;0;0;0;0;1;9;10;4;9;3;11;13
Prov Anvers;CHIRURGIE ORTHOPEDIQUE;191;20;171;0;0;4;3;3;6;1;1;1;1;0;0;8;17;23;17;30;20;21;35
Prov Anvers;STOMATOLOGIE;49;8;41;0;0;0;2;3;1;2;0;0;0;0;0;5;6;3;2;7;6;3;9
Prov Anvers;DERMATO-VENEREOLOGIE;102;65;37;0;1;8;9;9;12;6;7;6;7;0;0;1;2;5;2;5;4;8;10
Prov Anvers;PNEUMOLOGIE;75;35;40;0;0;3;14;5;6;2;4;0;1;0;0;1;1;3;6;9;5;10;5
Prov Anvers;GASTRO-ENTEROLOGIE;84;25;59;0;0;8;4;5;3;4;1;0;0;0;0;0;12;9;3;12;8;5;10
Prov Anvers;PEDIATRIE;231;149;82;0;0;15;21;32;29;24;9;13;6;0;0;5;8;5;7;3;8;7;39
Prov Anvers;CARDIOLOGIE;154;31;123;0;0;7;4;8;5;4;0;1;2;0;0;5;22;18;15;15;13;17;18
Prov Anvers;NEUROPSYCHIATRIE;40;9;31;0;0;0;0;0;0;1;1;2;5;0;0;0;0;0;0;1;3;4;23
Prov Anvers;MEDECINE PHYSIQUE ET READAPTATION;78;39;39;0;0;3;5;7;8;8;4;0;4;0;0;2;4;3;5;7;3;6;9
Prov Anvers;BIOLOGIE CLINIQUE;68;40;28;0;0;3;6;3;8;5;3;4;8;0;0;1;1;1;3;8;4;3;7
Prov Anvers;RADIODIAGNOSTIC;233;62;171;0;0;11;7;8;12;10;4;7;3;0;0;13;15;14;13;32;22;21;41
Prov Anvers;RADIOTHERAPIE-ONCOLOGIE;39;19;20;0;0;1;5;3;5;2;1;1;1;0;0;4;3;2;2;3;4;0;2
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;70;54;16;0;0;5;18;18;3;4;4;1;1;0;0;0;3;4;0;1;1;4;3
Prov Anvers;MEDECINE NUCLEAIRE;27;4;23;0;0;0;1;1;0;2;0;0;0;0;0;1;2;2;5;3;2;2;6
Prov Anvers;ANATOMIE PATHOLOGIQUE;62;31;31;0;0;2;5;5;9;3;3;3;1;0;0;0;3;2;2;5;3;4;12
Prov Anvers;MEDECINE INTERNE;246;96;150;0;0;15;24;17;15;10;8;5;2;0;0;5;8;8;15;14;10;25;65
Prov Anvers;RHUMATOLOGIE;23;9;14;0;0;0;3;2;2;2;0;0;0;0;0;0;0;2;0;1;1;4;6
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;134;46;88;0;0;7;13;9;1;0;3;6;7;0;0;3;6;11;2;1;16;15;34
Prov Anvers;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;MEDECINE D'URGENCE;10;3;7;0;0;2;0;0;1;0;0;0;0;0;0;3;1;1;2;0;0;0;0
Prov Anvers;MEDECINE AIGUE;29;11;18;0;0;1;1;5;1;1;1;0;1;0;0;2;4;4;3;2;3;0;0
Prov Anvers;GERIATRIE;45;22;23;0;0;3;2;5;6;2;2;2;0;0;0;1;1;3;1;3;4;8;2
Prov Anvers;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;74;24;50;0;0;0;1;1;7;6;5;2;2;0;0;0;0;2;2;6;10;16;14
Prov Anvers;ONCOLOGIE MEDICALE;23;10;13;0;0;1;2;3;1;1;2;0;0;0;0;1;0;4;2;2;3;1;0
Prov Anvers;GESTION DE DONNEES DE SANTE;8;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;2;1;1;1
Prov Limbourg;MEDECINE DU TRAVAIL;80;35;45;0;0;0;2;8;8;11;3;2;1;0;0;0;1;6;1;8;10;13;6
Prov Limbourg;ANESTHESIE-REANIMATION;138;57;81;0;0;7;6;11;12;10;3;3;5;0;0;5;12;13;8;14;9;9;11
Prov Limbourg;CHIRURGIE;92;16;76;0;0;3;1;3;2;3;3;1;0;0;0;3;7;13;10;9;6;9;19
Prov Limbourg;NEUROCHIRURGIE;18;3;15;0;0;0;0;2;0;1;0;0;0;0;0;0;1;3;3;1;4;1;2
Prov Limbourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;3;3
Prov Limbourg;NEUROLOGIE;30;14;16;0;0;3;3;1;2;2;1;1;1;0;0;1;4;2;1;2;1;2;3
Prov Limbourg;PSYCHIATRIE;43;25;18;0;0;0;0;5;11;7;1;0;1;0;0;0;0;1;12;2;2;1;0
Prov Limbourg;GYNECOLOGIE-OBSTETRIQUE;76;33;43;0;0;4;7;8;7;2;3;1;1;0;0;0;2;4;4;3;7;7;16
Prov Limbourg;OPHTALMOLOGIE;65;40;25;0;1;5;7;5;9;3;3;3;4;0;0;0;3;2;1;4;3;6;6
Prov Limbourg;OTO-RHINO-LARYNGOLOGIE;40;18;22;0;0;5;3;5;0;1;2;0;2;0;0;2;1;1;2;3;8;2;3
Prov Limbourg;UROLOGIE;29;1;28;0;0;0;0;0;0;1;0;0;0;0;0;2;1;5;5;5;4;3;3
Prov Limbourg;CHIRURGIE ORTHOPEDIQUE;69;4;65;0;0;0;2;2;0;0;0;0;0;0;0;2;11;6;8;7;10;9;12
Prov Limbourg;STOMATOLOGIE;21;3;18;0;0;0;1;1;0;1;0;0;0;0;0;1;3;4;2;3;3;1;1
Prov Limbourg;DERMATO-VENEREOLOGIE;54;37;17;0;0;5;8;6;4;8;2;1;3;0;0;1;1;2;1;1;2;1;8
Prov Limbourg;PNEUMOLOGIE;29;7;22;0;0;1;2;2;1;0;1;0;0;0;0;1;4;4;1;3;5;3;1
Prov Limbourg;GASTRO-ENTEROLOGIE;36;13;23;0;0;1;6;2;0;0;2;1;1;0;0;0;3;5;3;3;5;3;1
Prov Limbourg;PEDIATRIE;68;35;33;0;0;3;5;6;6;2;2;5;6;0;0;0;1;2;4;3;5;7;11
Prov Limbourg;CARDIOLOGIE;66;6;60;0;0;1;0;1;3;0;1;0;0;0;0;3;11;7;7;8;9;3;12
Prov Limbourg;NEUROPSYCHIATRIE;11;5;6;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;6
Prov Limbourg;MEDECINE PHYSIQUE ET READAPTATION;42;10;32;0;0;2;2;1;2;1;2;0;0;0;0;3;2;6;0;4;2;2;13
Prov Limbourg;BIOLOGIE CLINIQUE;32;12;20;0;0;1;2;3;3;2;0;0;1;0;0;3;1;3;2;2;3;3;3
Prov Limbourg;RADIODIAGNOSTIC;103;26;77;0;0;6;3;4;4;6;1;2;0;0;0;3;10;7;6;16;9;12;14
Prov Limbourg;RADIOTHERAPIE-ONCOLOGIE;13;6;7;0;0;3;2;0;1;0;0;0;0;0;0;1;1;0;0;0;3;2;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;30;22;8;0;0;6;7;4;2;2;1;0;0;0;0;3;1;1;0;1;1;1;0
Prov Limbourg;MEDECINE NUCLEAIRE;21;7;14;0;0;1;0;1;3;1;0;1;0;0;0;0;0;1;0;4;1;3;5
Prov Limbourg;ANATOMIE PATHOLOGIQUE;27;12;15;0;0;3;0;2;4;2;1;0;0;0;0;0;1;2;0;2;2;2;6
Prov Limbourg;MEDECINE INTERNE;70;23;47;0;0;3;5;4;5;2;1;1;2;0;0;2;4;3;4;6;5;3;20
Prov Limbourg;RHUMATOLOGIE;18;8;10;0;0;2;1;0;1;3;1;0;0;0;0;0;0;0;1;2;0;2;5
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;67;24;43;0;0;3;8;7;1;1;2;2;0;0;0;1;3;8;0;3;4;8;16
Prov Limbourg;MEDECINE D'URGENCE;5;5;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE AIGUE;13;4;9;0;0;0;0;3;0;1;0;0;0;0;0;0;0;3;4;0;1;1;0
Prov Limbourg;GERIATRIE;20;8;12;0;0;0;1;4;2;1;0;0;0;0;0;0;1;1;2;1;4;3;0
Prov Limbourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;49;12;37;0;0;0;0;3;1;4;0;2;2;0;0;0;0;0;4;4;10;15;4
Prov Limbourg;ONCOLOGIE MEDICALE;11;7;4;0;0;0;6;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1
Prov Limbourg;GESTION DE DONNEES DE SANTE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
Prov Brabant wallon;MEDECINE DU TRAVAIL;52;30;22;0;0;0;1;4;6;7;10;1;1;0;0;0;0;2;2;3;2;6;7
Prov Brabant wallon;ANESTHESIE-REANIMATION;150;61;89;0;0;3;13;9;6;4;2;8;16;0;0;6;13;13;11;10;12;9;15
Prov Brabant wallon;CHIRURGIE;111;18;93;0;0;1;2;0;3;1;5;4;2;0;0;0;4;11;11;13;9;15;30
Prov Brabant wallon;NEUROCHIRURGIE;9;2;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;3;0;0;2
Prov Brabant wallon;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;21;4;17;0;0;0;0;1;1;1;1;0;0;0;0;0;3;1;3;4;1;2;3
Prov Brabant wallon;NEUROLOGIE;50;27;23;0;0;4;3;6;4;4;3;2;1;0;1;0;3;5;6;2;2;2;2
Prov Brabant wallon;PSYCHIATRIE;90;37;53;0;0;0;1;4;8;2;12;5;5;0;0;1;0;5;3;7;3;14;20
Prov Brabant wallon;GYNECOLOGIE-OBSTETRIQUE;95;56;39;0;0;7;8;7;10;6;10;4;4;0;0;1;0;1;9;4;6;6;12
Prov Brabant wallon;OPHTALMOLOGIE;72;48;24;0;0;5;8;5;4;10;3;2;11;0;0;0;0;3;2;6;3;3;7
Prov Brabant wallon;OTO-RHINO-LARYNGOLOGIE;50;17;33;0;0;5;2;1;4;2;3;0;0;0;0;0;2;2;2;3;6;4;14
Prov Brabant wallon;UROLOGIE;27;3;24;0;0;0;0;1;1;1;0;0;0;0;0;2;3;4;2;3;1;2;7
Prov Brabant wallon;CHIRURGIE ORTHOPEDIQUE;86;7;79;0;0;0;2;2;1;1;1;0;0;0;0;2;3;10;9;14;13;6;22
Prov Brabant wallon;STOMATOLOGIE;28;3;25;0;0;0;0;1;0;0;1;0;1;0;0;1;2;1;3;0;2;4;12
Prov Brabant wallon;DERMATO-VENEREOLOGIE;60;46;14;0;1;3;4;8;7;7;6;6;4;0;0;0;0;1;0;1;0;3;9
Prov Brabant wallon;PNEUMOLOGIE;34;18;16;0;0;1;5;2;3;3;0;1;3;0;0;0;1;1;3;1;6;2;2
Prov Brabant wallon;GASTRO-ENTEROLOGIE;56;14;42;0;0;1;2;2;2;3;3;0;1;0;0;1;3;5;3;10;6;5;9
Prov Brabant wallon;PEDIATRIE;141;87;54;0;0;9;11;17;12;12;13;4;9;0;0;1;5;3;5;4;9;3;24
Prov Brabant wallon;CARDIOLOGIE;86;19;67;0;0;0;3;4;2;3;4;0;3;0;0;2;8;5;11;13;8;3;17
Prov Brabant wallon;NEUROPSYCHIATRIE;23;6;17;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;1;1;15
Prov Brabant wallon;MEDECINE PHYSIQUE ET READAPTATION;31;13;18;0;0;3;1;2;2;1;1;0;3;0;0;0;1;2;0;2;2;2;9
Prov Brabant wallon;BIOLOGIE CLINIQUE;66;32;34;0;0;1;3;0;1;4;5;4;14;0;0;1;1;1;0;3;3;4;21
Prov Brabant wallon;RADIODIAGNOSTIC;138;45;93;0;0;4;3;8;7;10;10;2;1;0;0;6;4;6;7;15;14;10;31
Prov Brabant wallon;RADIOTHERAPIE-ONCOLOGIE;21;7;14;0;0;1;0;0;0;1;3;0;2;0;0;0;2;2;1;1;3;1;4
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;20;16;4;0;0;1;6;3;3;0;0;1;2;0;0;0;0;2;0;0;0;1;1
Prov Brabant wallon;MEDECINE NUCLEAIRE;31;12;19;0;0;0;1;0;2;6;1;1;1;0;0;0;0;0;1;4;1;4;9
Prov Brabant wallon;ANATOMIE PATHOLOGIQUE;22;13;9;0;0;0;1;2;3;3;2;1;1;0;0;0;0;0;0;1;2;2;4
Prov Brabant wallon;MEDECINE INTERNE;153;46;107;0;0;5;6;11;7;8;5;2;2;0;0;2;5;10;9;21;19;12;29
Prov Brabant wallon;RHUMATOLOGIE;11;4;7;0;0;0;1;1;0;0;0;0;2;0;0;0;0;1;0;2;0;1;3
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;29;15;14;0;0;3;4;6;1;0;1;0;0;0;0;0;4;2;3;1;1;2;1
Prov Brabant wallon;MEDECINE D'URGENCE;12;5;7;0;0;2;1;1;1;0;0;0;0;0;0;2;1;3;0;1;0;0;0
Prov Brabant wallon;MEDECINE AIGUE;35;14;21;0;0;0;1;3;7;1;1;1;0;0;0;0;1;5;6;4;2;1;2
Prov Brabant wallon;GERIATRIE;18;11;7;0;0;1;3;3;4;0;0;0;0;0;0;0;0;0;1;1;3;2;0
Prov Brabant wallon;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;35;10;25;0;0;0;0;1;1;1;3;2;2;0;0;0;0;0;0;5;6;11;3
Prov Brabant wallon;ONCOLOGIE MEDICALE;16;6;10;0;0;1;1;0;2;0;0;1;1;0;0;0;2;2;1;1;0;1;3
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;13;5;8;0;0;0;0;0;1;2;2;0;0;0;0;0;0;1;2;2;2;0;1
Prov Hainaut;MEDECINE DU TRAVAIL;79;50;29;0;0;0;2;11;6;6;13;6;6;0;0;0;1;5;1;2;2;4;14
Prov Hainaut;ANESTHESIE-REANIMATION;198;72;126;0;0;8;5;13;12;8;4;8;14;0;0;9;8;14;17;29;17;14;18
