territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Namur;CHIRURGIE ORALE ET MAXILLO-FACIALE;8;1;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;2;1;0;0;1
Prov Namur;SOINS INTENSIFS;37;6;31;0;0;1;0;1;3;1;0;0;0;0;0;2;3;5;3;7;4;2;5
Prov Namur;NEUROLOGIE PEDIATRIQUE;7;4;3;0;0;0;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1
Prov Namur;NEPHROLOGIE;16;7;9;0;0;2;3;1;0;1;0;0;0;0;0;0;1;2;3;0;0;0;3
Prov Namur;MEDECINE D'URGENCE;29;10;19;0;0;1;2;3;0;1;3;0;0;0;0;1;2;1;0;2;5;2;6
Prov Namur;ENDOCRINO-DIABETOLOGIE;17;9;8;0;0;2;1;1;4;0;1;0;0;0;0;0;1;1;1;1;1;1;2
Prov Namur;NEONATOLOGIE;4;3;1;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Namur;ONCOLOGIE;8;3;5;0;0;0;3;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1;0
Prov Namur;HEMATOLOGIE CLINIQUE;11;6;5;0;0;1;1;2;0;1;0;1;0;0;0;0;0;1;0;0;0;2;2
Prov Namur;GESTION DE DONNEES DE SANTE;8;2;6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;4;1
Prov Luxembourg;MEDECINE NUCLEAIRE IN VITRO;4;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1
Prov Luxembourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;8;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Luxembourg;GERIATRIE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Luxembourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Prov Luxembourg;SOINS INTENSIFS;7;2;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;2;1;0
Prov Luxembourg;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;NEPHROLOGIE;4;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1
Prov Luxembourg;MEDECINE D'URGENCE;10;3;7;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;2;1;3
Prov Luxembourg;ENDOCRINO-DIABETOLOGIE;8;5;3;0;0;0;2;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1
Prov Luxembourg;NEONATOLOGIE;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Luxembourg;ONCOLOGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
Prov Luxembourg;HEMATOLOGIE CLINIQUE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0
Prov Luxembourg;GESTION DE DONNEES DE SANTE;4;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;32;16;16;0;0;0;0;0;1;1;5;5;4;0;0;0;0;0;0;2;5;2;7
Prov Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;108;42;66;0;0;0;3;2;5;2;5;11;14;0;0;0;1;1;6;1;9;12;36
Prov Région de Bruxelles-capitale;GERIATRIE;10;4;6;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;4
Prov Région de Bruxelles-capitale;CHIRURGIE ORALE ET MAXILLO-FACIALE;22;12;10;0;0;1;2;1;3;2;2;1;0;0;0;0;1;1;1;1;2;1;3
Prov Région de Bruxelles-capitale;SOINS INTENSIFS;79;25;54;0;0;4;8;3;6;0;0;1;3;0;0;4;9;6;5;9;9;6;6
Prov Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;11;9;2;0;0;1;3;0;0;1;0;2;2;0;0;0;0;1;0;0;0;0;1
Prov Région de Bruxelles-capitale;NEPHROLOGIE;48;21;27;0;0;3;5;5;2;3;0;1;2;0;0;2;3;4;2;4;3;2;7
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;41;16;25;0;0;0;3;1;2;4;2;2;2;0;0;0;0;4;6;1;1;6;7
Prov Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;52;25;27;0;0;4;5;6;1;2;1;2;4;0;0;1;2;2;4;0;2;3;13
Prov Région de Bruxelles-capitale;NEONATOLOGIE;24;21;3;0;0;4;5;5;4;1;1;0;1;0;0;0;0;0;1;0;1;1;0
Prov Région de Bruxelles-capitale;ONCOLOGIE;20;6;14;0;0;1;1;3;1;0;0;0;0;0;0;0;3;1;1;3;3;3;0
Prov Région de Bruxelles-capitale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;6;5;1;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0
Prov Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;17;9;8;0;0;0;3;0;2;1;2;0;1;0;0;0;0;2;2;1;0;1;2
Prov Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;13;7;6;0;0;0;0;0;3;1;1;0;2;0;0;0;0;0;0;1;2;1;2
