territoire;spécialité;total;genre_femme;genre_homme;femme_25-29;femme_30-34;femme_35-39;femme_40-44;femme_45-49;femme_50-54;femme_55-59;femme_60-64;femme_65plus;homme_25-29;homme_30-34;homme_35-39;homme_40-44;homme_45-49;homme_50-54;homme_55-59;homme_60-64;homme_65plus
Flandre occidentale;Génétique clinique;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Flandre occidentale;Médecine du travail;114;62;52;0;2;0;7;13;8;15;9;8;0;0;0;2;3;1;6;11;29
Flandre occidentale;Médecine d'assurance et expertise médicale;52;10;42;0;0;0;0;2;2;2;3;1;0;0;0;0;1;0;4;11;26
Flandre orientale;Toutes les spécialités;3559;1564;1995;2;236;215;264;233;201;153;106;154;0;168;136;169;215;181;239;242;645
Flandre orientale;Gériatrie;54;34;20;0;8;5;5;4;5;3;2;2;0;1;2;0;1;3;1;3;9
Flandre orientale;Médecine d'urgence;33;18;15;0;9;5;2;1;1;0;0;0;0;9;2;3;1;0;0;0;0
Flandre orientale;Médecine légale;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Flandre orientale;Gestion de données de santé;4;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0
Flandre orientale;Anesthésie-réanimation;349;133;216;0;19;23;20;15;19;18;5;14;0;37;21;21;26;25;22;23;41
Flandre orientale;Chirurgie;207;46;161;0;7;7;9;6;8;2;2;5;0;7;10;20;16;17;18;20;53
Flandre orientale;Neurochirurgie;31;4;27;0;0;2;0;1;1;0;0;0;0;1;4;5;4;2;1;3;7
Flandre orientale;Chirurgie plastique, reconstructrice et esthétique;47;8;39;0;0;2;0;1;2;1;1;1;0;3;3;6;5;3;9;0;10
Flandre orientale;Urologie;75;18;57;0;5;3;6;1;2;0;0;1;0;9;5;6;5;2;8;4;18
Flandre orientale;Chirurgie orthopédique;167;16;151;0;5;2;2;2;3;1;1;0;0;15;13;15;18;12;24;22;32
Flandre orientale;Neurologie;79;45;34;1;7;8;12;6;4;3;2;2;0;3;5;2;8;2;4;2;8
Flandre orientale;Psychiatrie;48;25;23;0;0;0;0;2;12;7;1;3;0;0;0;0;5;9;7;1;1
Flandre orientale;Neuropsychiatrie;19;5;14;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;3;11
Flandre orientale;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;48;42;6;0;8;13;6;8;2;1;1;3;0;1;0;4;0;0;0;0;1
Flandre orientale;Psychiatrie, particulièrement en psychiatrie adulte;134;70;64;0;9;13;18;8;2;2;2;16;0;3;4;3;11;1;1;12;29
Flandre orientale;Pneumologie;85;35;50;0;4;11;8;8;3;0;0;1;0;5;3;4;5;5;7;13;8
Flandre orientale;Gastro-entérologie;109;38;71;0;8;7;9;8;4;0;0;2;0;8;7;4;7;7;10;7;21
Flandre orientale;Cardiologie;152;36;116;0;2;8;8;7;7;2;0;2;0;7;12;16;15;15;15;10;26
Flandre orientale;Médecine interne;213;93;120;0;26;15;17;13;4;6;6;6;0;10;6;6;11;8;13;10;56
Flandre orientale;Rhumatologie;42;21;21;0;1;3;2;2;2;3;3;5;0;0;3;1;0;2;3;5;7
Flandre orientale;Médecine aiguë;15;8;7;0;0;0;1;3;0;2;2;0;0;0;0;1;3;1;0;1;1
Flandre orientale;Gynécologie-obstétrique;188;106;82;0;21;17;18;12;17;13;4;4;0;4;2;3;5;5;12;12;39
Flandre orientale;Ophtalmologie;153;95;58;0;12;7;13;15;8;8;15;17;0;3;1;4;4;5;6;7;28
Flandre orientale;Oto-rhino-laryngologie;92;42;50;0;6;4;8;7;4;6;3;4;0;2;2;3;5;6;4;12;16
Flandre orientale;Stomatologie;55;15;40;0;2;2;3;4;2;0;1;1;0;4;4;3;5;4;3;7;10
Flandre orientale;Dermato-vénéréologie;110;94;16;0;16;7;17;9;18;9;7;11;0;1;2;0;0;0;2;3;8
Flandre orientale;Pédiatrie;217;152;65;0;36;15;20;20;19;21;9;12;0;3;4;3;5;5;3;6;36
Flandre orientale;Médecine physique et réadaptation;90;43;47;0;4;7;4;7;8;2;7;4;0;7;4;3;4;4;13;3;9
Flandre orientale;Biologie clinique;97;49;48;0;1;3;12;8;6;6;4;9;0;1;0;1;4;7;5;9;21
Flandre orientale;Radiodiagnostic;212;61;151;1;9;9;12;15;6;3;2;4;0;14;11;15;13;15;26;24;33
Flandre orientale;Radiothérapie - oncologie;29;13;16;0;0;2;4;4;2;1;0;0;0;1;2;2;1;3;0;5;2
Flandre orientale;Médecine nucléaire;42;14;28;0;2;3;1;1;2;1;3;1;0;3;2;1;2;4;0;3;13
Flandre orientale;Anatomie pathologique;61;32;29;0;4;3;7;3;6;4;2;3;0;2;0;4;9;1;2;2;9
Flandre orientale;Oncologie médicale;35;24;11;0;5;3;5;7;1;2;1;0;0;3;1;1;2;0;2;0;2
Flandre orientale;Génétique clinique;13;6;7;0;0;0;0;3;1;0;0;2;0;0;0;2;2;2;1;0;0
Flandre orientale;Médecine du travail;178;100;78;0;0;5;15;20;14;21;13;12;0;1;1;7;11;2;7;7;42
Flandre orientale;Médecine d'assurance et expertise médicale;74;21;53;0;0;1;0;1;6;3;6;4;0;0;0;0;1;4;9;2;37
Anvers;Toutes les spécialités;4141;1776;2365;9;268;245;253;277;242;187;116;179;2;172;172;218;233;220;307;280;761
Anvers;Gériatrie;55;29;26;0;6;4;2;5;6;2;2;2;0;2;3;1;2;2;3;4;9
Anvers;Médecine d'urgence;51;29;22;0;13;11;2;1;1;1;0;0;0;12;5;3;1;1;0;0;0
Anvers;Médecine légale;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Anvers;Gestion de données de santé;6;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;1
Anvers;Anesthésie-réanimation;416;192;224;0;39;30;26;29;21;20;10;17;0;20;25;21;26;31;25;25;51
Anvers;Chirurgie;271;58;213;0;13;9;8;11;4;3;3;7;0;18;12;23;24;21;25;31;59
Anvers;Neurochirurgie;48;5;43;0;3;0;0;0;1;1;0;0;0;0;5;9;5;6;6;3;9
Anvers;Chirurgie plastique, reconstructrice et esthétique;46;15;31;0;1;4;0;1;0;0;5;4;0;0;4;2;3;4;5;4;9
Anvers;Urologie;85;15;70;0;5;3;2;3;1;1;0;0;0;6;4;11;10;4;9;3;23
Anvers;Chirurgie orthopédique;209;28;181;0;7;7;2;2;6;1;1;2;0;8;17;19;23;17;29;19;49
Anvers;Neurologie;108;54;54;0;10;19;8;7;4;2;2;2;0;5;3;8;4;6;8;10;10
Anvers;Psychiatrie;68;37;31;0;0;0;0;4;17;15;1;0;0;0;0;0;8;9;11;3;0
Anvers;Neuropsychiatrie;32;6;26;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;4;22
Anvers;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;81;65;16;0;5;10;19;19;2;4;4;2;0;1;0;3;4;0;1;1;6
Anvers;Psychiatrie, particulièrement en psychiatrie adulte;149;59;90;0;10;8;13;10;3;1;3;11;0;9;2;7;10;2;1;16;43
Anvers;Pneumologie;88;41;47;0;3;6;12;6;7;2;4;1;0;4;5;2;3;5;9;5;14
Anvers;Gastro-entérologie;104;37;67;0;7;12;3;7;3;4;1;0;0;6;4;12;9;3;12;8;13
Anvers;Cardiologie;171;36;135;0;4;9;5;7;5;3;0;3;0;13;10;21;20;15;17;11;28
Anvers;Médecine interne;259;114;145;0;18;19;24;16;15;9;7;6;0;9;9;6;9;14;14;10;74
Anvers;Rhumatologie;28;12;16;0;1;2;3;2;2;2;0;0;0;0;2;0;2;0;1;1;10
Anvers;Médecine aiguë;36;15;21;0;2;1;2;7;0;0;2;1;0;0;3;4;5;4;2;3;0
Anvers;Gynécologie-obstétrique;239;131;108;1;32;19;21;20;15;10;7;6;0;5;2;7;5;11;15;11;52
Anvers;Ophtalmologie;202;121;81;4;15;12;15;13;12;18;10;22;1;6;6;5;4;6;9;9;35
Anvers;Oto-rhino-laryngologie;102;52;50;1;11;4;10;6;7;4;4;5;0;0;4;3;6;6;6;8;17
Anvers;Stomatologie;56;12;44;0;3;2;1;3;1;2;0;0;0;3;7;6;3;3;6;6;10
Anvers;Dermato-vénéréologie;117;75;42;2;3;11;9;10;13;7;6;14;1;3;2;3;4;2;5;4;18
Anvers;Pédiatrie;258;174;84;1;25;19;21;31;28;24;9;16;0;6;5;9;6;7;4;8;39
Anvers;Médecine physique et réadaptation;88;45;43;0;6;3;4;7;9;8;4;4;0;5;2;4;3;5;8;3;13
Anvers;Biologie clinique;74;44;30;0;3;5;6;3;7;5;3;12;0;2;1;2;1;3;8;3;10
Anvers;Radiodiagnostic;248;71;177;0;7;10;7;10;12;11;4;10;0;16;16;12;14;15;32;22;50
Anvers;Radiothérapie - oncologie;44;22;22;0;5;0;5;3;5;2;0;2;0;1;5;3;2;2;3;4;2
Anvers;Médecine nucléaire;32;5;27;0;1;0;1;1;0;2;0;0;0;3;2;3;2;4;3;2;8
Anvers;Anatomie pathologique;67;34;33;0;2;1;6;5;8;3;4;5;0;3;1;4;2;2;5;3;13
Anvers;Oncologie médicale;30;14;16;0;4;1;2;3;1;1;2;0;0;3;3;0;3;1;2;3;1
Anvers;Génétique clinique;10;8;2;0;0;0;2;1;1;2;1;1;0;0;1;0;0;0;0;1;0
Anvers;Médecine du travail;188;95;93;0;2;4;11;23;18;9;12;16;0;3;1;5;6;7;14;21;36
Anvers;Médecine d'assurance et expertise médicale;73;24;49;0;1;0;1;1;7;6;5;3;0;0;0;0;3;2;7;10;27
Limbourg;Toutes les spécialités;1649;658;991;0;89;104;99;105;94;79;39;49;0;60;66;92;115;96;126;139;297
Limbourg;Gériatrie;29;16;13;0;5;3;1;4;2;1;0;0;0;1;0;1;1;2;1;4;3
Limbourg;Médecine d'urgence;11;6;5;0;1;4;0;1;0;0;0;0;0;2;2;0;1;0;0;0;0
Limbourg;Gestion de données de santé;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Limbourg;Anesthésie-réanimation;160;73;87;0;11;10;7;12;12;11;3;7;0;8;8;13;12;8;12;9;17
Limbourg;Chirurgie;103;22;81;0;4;4;2;3;3;3;3;0;0;2;9;10;12;8;8;7;25
Limbourg;Neurochirurgie;21;3;18;0;0;0;0;2;0;1;0;0;0;2;1;1;3;3;1;4;3
Limbourg;Chirurgie plastique, reconstructrice et esthétique;15;0;15;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;3;1;6
Limbourg;Urologie;31;2;29;0;2;0;0;0;0;0;0;0;0;4;2;1;4;4;5;4;5
Limbourg;Chirurgie orthopédique;76;8;68;0;2;2;2;2;0;0;0;0;0;7;4;11;6;8;7;10;15
Limbourg;Neurologie;38;19;19;0;4;3;4;1;2;2;1;2;0;2;2;4;2;1;3;1;4
Limbourg;Psychiatrie;42;24;18;0;0;0;0;5;11;7;1;0;0;0;0;0;1;12;2;2;1
Limbourg;Neuropsychiatrie;11;5;6;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;6
Limbourg;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;32;24;8;0;1;6;8;4;2;2;1;0;0;0;3;1;1;0;1;1;1
Limbourg;Psychiatrie, particulièrement en psychiatrie adulte;72;32;40;0;3;7;9;7;1;2;2;1;0;0;2;3;8;0;2;4;21
Limbourg;Pneumologie;33;9;24;0;1;2;2;2;1;0;1;0;0;2;3;3;4;1;2;5;4
Limbourg;Gastro-entérologie;48;23;25;0;6;5;6;2;0;0;2;2;0;1;1;3;5;3;3;5;4
Limbourg;Cardiologie;76;9;67;0;1;3;0;1;3;0;1;0;0;6;6;10;7;7;8;9;14
Limbourg;Médecine interne;79;27;52;0;3;4;7;4;4;3;1;1;0;1;3;5;3;4;7;5;24
Limbourg;Rhumatologie;20;10;10;0;1;3;1;0;1;3;1;0;0;0;1;0;0;1;2;0;6
Limbourg;Médecine aiguë;13;3;10;0;0;0;0;2;0;1;0;0;0;0;1;0;3;4;0;1;1
Limbourg;Gynécologie-obstétrique;85;52;33;0;16;6;7;8;7;2;3;3;0;2;0;1;3;4;3;6;14
Limbourg;Ophtalmologie;74;50;24;0;9;6;9;5;9;3;3;6;0;2;0;1;2;1;4;3;11
Limbourg;Oto-rhino-laryngologie;45;21;24;0;3;5;3;5;0;1;2;2;0;2;2;1;1;2;3;8;5
Limbourg;Stomatologie;27;4;23;0;0;0;2;1;0;1;0;0;0;4;2;3;4;2;3;3;2
Limbourg;Dermato-vénéréologie;54;39;15;0;3;5;7;6;4;8;2;4;0;0;0;2;2;1;1;2;7
Limbourg;Pédiatrie;70;42;28;0;6;6;7;6;4;2;2;9;0;0;0;1;3;4;3;5;12
Limbourg;Médecine physique et réadaptation;41;12;29;0;1;2;2;1;3;1;2;0;0;2;3;2;5;0;4;2;11
Limbourg;Biologie clinique;29;11;18;0;0;1;2;3;3;2;0;0;0;0;3;1;3;1;2;3;5
Limbourg;Radiodiagnostic;111;29;82;0;2;7;3;4;4;6;1;2;0;8;5;10;7;7;16;9;20
Limbourg;Radiothérapie - oncologie;15;8;7;0;1;5;1;0;1;0;0;0;0;0;1;1;0;0;0;3;2
Limbourg;Médecine nucléaire;19;7;12;0;0;1;0;1;3;1;0;1;0;0;0;0;1;0;4;1;6
Limbourg;Anatomie pathologique;27;12;15;0;0;4;0;1;4;2;1;0;0;1;0;1;1;0;2;2;8
Limbourg;Oncologie médicale;12;8;4;0;2;0;5;1;0;0;0;0;0;0;0;0;1;2;1;0;0
Limbourg;Génétique clinique;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limbourg;Médecine du travail;79;35;44;0;1;0;1;8;9;10;3;3;0;1;0;1;7;1;8;10;16
Limbourg;Médecine d'assurance et expertise médicale;48;12;36;0;0;0;0;3;1;4;0;4;0;0;0;0;0;4;4;10;18
Brabant Wallon;Toutes les spécialités;2082;898;1184;1;74;113;110;127;122;105;109;137;0;53;64;84;114;124;166;138;441
Brabant Wallon;Gériatrie;18;12;6;0;1;1;3;3;4;0;0;0;0;0;0;0;0;1;1;3;1
Brabant Wallon;Médecine d'urgence;24;14;10;0;2;9;1;1;1;0;0;0;0;3;3;1;3;0;0;0;0
Brabant Wallon;Gestion de données de santé;13;5;8;0;0;0;0;0;1;2;2;0;0;0;0;0;1;2;2;2;1
Brabant Wallon;Anesthésie-réanimation;193;74;119;0;3;11;13;13;6;5;2;21;0;7;24;19;14;13;9;11;22
Brabant Wallon;Chirurgie;129;24;105;0;3;3;3;0;3;2;6;4;0;2;4;6;12;11;13;8;49
Brabant Wallon;Neurochirurgie;7;1;6;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;2;0;0
Brabant Wallon;Chirurgie plastique, reconstructrice et esthétique;28;9;19;0;1;3;1;1;1;1;1;0;0;0;0;4;2;3;4;1;5
Brabant Wallon;Urologie;30;4;26;0;0;1;0;1;1;1;0;0;0;2;2;3;5;2;3;1;8
Brabant Wallon;Chirurgie orthopédique;93;7;86;0;0;1;2;2;0;1;1;0;0;7;4;2;9;11;14;12;27
Brabant Wallon;Neurologie;50;29;21;0;2;6;3;6;4;3;2;3;0;2;1;2;4;5;2;2;3
Brabant Wallon;Psychiatrie;90;38;52;0;0;0;1;3;9;3;13;9;0;0;1;0;3;3;7;5;33
Brabant Wallon;Neuropsychiatrie;20;5;15;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;14
Brabant Wallon;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;24;18;6;0;0;3;6;3;3;0;0;3;0;0;0;0;4;0;0;0;2
Brabant Wallon;Psychiatrie, particulièrement en psychiatrie adulte;37;21;16;0;3;5;5;6;1;0;1;0;0;1;2;3;3;3;1;1;2
Brabant Wallon;Pneumologie;40;21;19;0;3;1;5;2;3;3;0;4;0;1;0;1;2;3;2;6;4
Brabant Wallon;Gastro-entérologie;64;19;45;0;2;4;2;2;2;3;3;1;0;2;3;3;4;5;10;6;12
Brabant Wallon;Cardiologie;99;26;73;0;4;3;4;3;3;2;4;3;0;3;6;8;6;10;13;9;18
Brabant Wallon;Médecine interne;164;58;106;0;3;8;8;11;11;8;5;4;0;6;3;4;9;9;22;16;37
Brabant Wallon;Rhumatologie;14;6;8;0;2;0;1;1;0;0;0;2;0;1;0;0;1;0;2;0;4
Brabant Wallon;Médecine aiguë;30;9;21;0;0;0;0;2;5;1;1;0;0;1;0;1;5;5;4;1;4
Brabant Wallon;Gynécologie-obstétrique;110;70;40;0;8;8;10;10;11;7;10;6;0;1;1;0;2;8;4;6;18
Brabant Wallon;Ophtalmologie;81;52;29;1;5;5;8;5;5;10;2;11;0;4;0;0;4;4;6;1;10
Brabant Wallon;Oto-rhino-laryngologie;56;23;33;0;5;6;3;2;4;2;1;0;0;1;0;2;2;3;2;7;16
Brabant Wallon;Stomatologie;30;6;24;0;0;2;0;2;0;0;1;1;0;2;1;2;1;3;1;2;12
Brabant Wallon;Dermato-vénéréologie;62;50;12;0;3;3;4;9;7;6;6;12;0;0;0;0;1;1;2;0;8
Brabant Wallon;Pédiatrie;148;102;46;0;10;13;12;17;11;13;14;12;0;1;1;4;4;2;4;8;22
Brabant Wallon;Médecine physique et réadaptation;36;17;19;0;3;4;2;2;2;1;1;2;0;0;0;2;2;0;2;2;11
Brabant Wallon;Biologie clinique;67;35;32;0;1;1;3;2;1;6;4;17;0;0;1;1;1;1;3;2;23
Brabant Wallon;Radiodiagnostic;146;55;91;0;7;6;3;10;8;8;9;4;0;3;7;7;5;8;15;14;32
Brabant Wallon;Radiothérapie - oncologie;15;6;9;0;0;0;0;0;0;1;3;2;0;1;0;2;1;1;1;1;2
Brabant Wallon;Médecine nucléaire;28;13;15;0;0;0;2;0;2;6;1;2;0;0;0;0;0;1;3;1;10
Brabant Wallon;Anatomie pathologique;25;15;10;0;1;2;1;2;3;2;2;2;0;0;0;2;0;0;1;1;6
Brabant Wallon;Oncologie médicale;19;9;10;0;1;4;1;0;1;0;0;2;0;1;0;2;1;1;1;0;4
Brabant Wallon;Génétique clinique;4;2;2;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0
Brabant Wallon;Médecine du travail;55;33;22;0;1;0;2;5;6;7;10;2;0;0;0;0;2;3;4;2;11
Brabant Wallon;Médecine d'assurance et expertise médicale;33;10;23;0;0;0;0;1;1;1;3;4;0;0;0;1;0;0;6;6;10
Hainaut;Toutes les spécialités;2492;1007;1485;2;100;134;121;158;114;90;83;205;2;58;76;80;132;141;178;205;613
Hainaut;Gériatrie;36;24;12;0;4;5;4;2;2;4;1;2;0;0;1;4;2;0;0;2;3
Hainaut;Médecine d'urgence;25;9;16;0;5;3;1;0;0;0;0;0;0;3;4;2;1;4;0;1;1
Hainaut;Gestion de données de santé;4;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1
Hainaut;Anesthésie-réanimation;201;80;121;0;9;9;7;12;11;8;4;20;0;5;6;9;13;14;26;16;32
Hainaut;Chirurgie;179;36;143;0;4;5;7;6;1;4;2;7;0;4;7;8;11;14;15;22;62
Hainaut;Neurochirurgie;19;5;14;0;1;1;1;0;1;1;0;0;0;1;2;2;3;0;1;2;3
Hainaut;Chirurgie plastique, reconstructrice et esthétique;19;7;12;0;1;1;1;1;1;0;1;1;0;1;2;2;1;2;1;2;1
Hainaut;Urologie;44;8;36;0;2;0;1;2;0;0;2;1;0;2;4;4;2;4;3;4;13
Hainaut;Chirurgie orthopédique;122;6;116;0;0;1;1;1;0;1;0;2;0;5;13;10;8;17;14;16;33
Hainaut;Neurologie;57;19;38;0;0;5;3;6;2;0;2;1;0;2;1;3;6;4;6;4;12
Hainaut;Psychiatrie;92;38;54;0;0;4;0;7;7;2;7;11;0;0;1;1;3;7;7;9;26
Hainaut;Neuropsychiatrie;17;2;15;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;14
Hainaut;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;18;11;7;0;3;4;1;2;1;0;0;0;0;1;0;2;1;2;0;0;1
Hainaut;Psychiatrie, particulièrement en psychiatrie adulte;31;21;10;0;3;4;6;5;2;0;1;0;0;1;0;2;4;0;2;0;1
Hainaut;Pneumologie;78;27;51;0;2;1;5;6;3;1;2;7;0;0;1;1;5;9;5;8;22
Hainaut;Gastro-entérologie;69;20;49;0;2;4;2;3;1;0;1;7;0;2;0;2;9;6;7;8;15
Hainaut;Cardiologie;105;21;84;0;2;4;2;2;2;3;2;4;0;1;2;6;10;4;13;11;37
Hainaut;Médecine interne;186;71;115;1;10;14;13;13;10;1;3;6;0;6;5;5;8;9;22;13;47
Hainaut;Rhumatologie;30;14;16;0;1;2;3;3;1;0;1;3;0;0;1;0;0;1;2;4;8
Hainaut;Médecine aiguë;38;18;20;0;0;0;3;5;5;3;1;1;0;0;0;0;2;8;3;4;3
Hainaut;Gynécologie-obstétrique;186;95;91;1;11;15;10;13;16;9;3;17;0;3;3;3;9;8;8;15;42
Hainaut;Ophtalmologie;77;41;36;0;4;3;6;6;3;5;2;12;2;2;2;1;2;2;2;6;17
Hainaut;Oto-rhino-laryngologie;62;27;35;0;1;4;4;3;6;3;2;4;0;2;0;0;5;1;5;4;18
Hainaut;Stomatologie;23;9;14;0;1;0;2;2;1;1;0;2;0;0;1;0;1;2;2;2;6
Hainaut;Dermato-vénéréologie;72;50;22;0;4;6;3;5;8;5;6;13;0;0;2;1;2;1;4;2;10
Hainaut;Pédiatrie;163;108;55;0;12;17;17;19;10;6;5;22;0;3;3;1;1;5;3;3;36
Hainaut;Médecine physique et réadaptation;49;24;25;0;3;5;2;5;2;1;1;5;0;1;1;3;1;1;3;4;11
Hainaut;Biologie clinique;57;26;31;0;2;1;2;1;1;3;3;13;0;3;0;1;1;0;2;4;20
Hainaut;Radiodiagnostic;162;56;106;0;6;6;8;8;1;10;6;11;0;2;6;5;6;12;7;17;51
Hainaut;Radiothérapie - oncologie;19;10;9;0;1;3;1;1;1;0;0;3;0;1;2;0;3;1;0;1;1
Hainaut;Médecine nucléaire;28;11;17;0;0;3;0;2;0;2;1;3;0;1;0;0;0;1;2;3;10
Hainaut;Anatomie pathologique;38;21;17;0;4;2;1;1;2;3;1;7;0;3;3;0;2;0;1;1;7
Hainaut;Oncologie médicale;29;13;16;0;1;1;1;0;6;2;1;1;0;3;2;0;2;1;4;1;3
Hainaut;Génétique clinique;3;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
Hainaut;Médecine du travail;89;58;31;0;1;1;3;13;7;7;13;13;0;0;1;2;5;1;2;4;16
Hainaut;Médecine d'assurance et expertise médicale;65;17;48;0;0;0;0;1;0;4;8;4;0;0;0;0;3;0;5;10;30
Liège;Toutes les spécialités;3214;1451;1763;3;181;212;188;214;171;135;114;233;6;125;126;120;155;166;196;211;658
Liège;Gériatrie;33;27;6;0;3;6;4;5;6;2;0;1;0;0;1;1;0;1;0;1;2
Liège;Médecine d'urgence;45;20;25;0;8;6;2;3;1;0;0;0;0;4;12;3;3;2;1;0;0
Liège;Médecine légale;5;1;4;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;1
Liège;Gestion de données de santé;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
Liège;Anesthésie-réanimation;333;118;215;0;11;26;14;20;14;13;4;16;1;31;21;21;26;28;22;23;42
Liège;Chirurgie;165;36;129;0;4;5;4;6;5;8;4;0;0;5;8;10;9;6;18;21;52
Liège;Neurochirurgie;27;4;23;0;1;1;0;0;0;1;1;0;0;4;3;0;3;3;4;1;5
Liège;Chirurgie plastique, reconstructrice et esthétique;29;8;21;0;0;2;1;2;0;1;1;1;0;1;5;5;1;3;2;1;3
Liège;Urologie;54;8;46;0;1;2;2;0;1;1;1;0;0;4;3;4;5;4;4;6;16
Liège;Chirurgie orthopédique;96;19;77;0;5;2;2;6;0;0;3;1;0;3;10;6;8;7;6;9;28
Liège;Neurologie;73;27;46;0;4;5;6;3;4;1;2;2;0;6;4;2;5;4;6;9;10
Liège;Psychiatrie;170;86;84;0;1;2;4;13;17;13;12;24;0;0;3;1;5;5;11;5;54
Liège;Neuropsychiatrie;14;3;11;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;11
Liège;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;22;16;6;0;4;4;5;1;1;0;1;0;0;2;1;1;0;0;1;1;0
Liège;Psychiatrie, particulièrement en psychiatrie adulte;54;34;20;0;5;7;8;11;2;1;0;0;1;2;3;4;3;4;1;0;2
Liège;Pneumologie;72;30;42;0;4;7;5;9;2;1;1;1;0;4;2;5;4;7;4;3;13
Liège;Gastro-entérologie;90;39;51;0;8;9;6;7;4;1;2;2;0;3;2;4;4;1;13;5;19
Liège;Cardiologie;157;53;104;0;5;11;11;9;7;6;4;0;0;3;6;8;15;14;8;12;38
Liège;Médecine interne;197;95;102;0;23;12;18;12;12;3;2;13;0;6;1;8;11;11;12;14;39
Liège;Rhumatologie;37;22;15;0;1;1;2;2;4;5;0;7;0;2;1;1;0;1;1;3;6
Liège;Médecine aiguë;30;9;21;0;0;0;0;2;3;2;2;0;0;0;1;0;1;6;6;2;5
Liège;Gynécologie-obstétrique;216;120;96;2;21;18;14;15;13;9;13;15;0;3;5;4;7;9;10;14;44
Liège;Ophtalmologie;148;93;55;1;12;11;10;9;9;6;10;25;2;9;4;5;5;6;4;4;16
Liège;Oto-rhino-laryngologie;96;51;45;0;6;6;7;9;7;4;3;9;0;4;3;3;3;4;6;4;18
Liège;Stomatologie;18;4;14;0;1;0;2;0;0;0;0;1;0;1;0;0;1;0;2;1;9
Liège;Dermato-vénéréologie;90;60;30;0;6;8;9;5;11;6;3;12;0;2;2;2;1;2;3;5;13
Liège;Pédiatrie;252;174;78;0;28;34;21;28;14;11;10;28;0;4;5;3;7;7;6;6;40
Liège;Médecine physique et réadaptation;82;42;40;0;1;7;6;4;8;4;4;8;0;3;2;5;4;2;6;8;10
Liège;Biologie clinique;64;31;33;0;0;1;3;0;4;2;3;18;0;0;1;1;0;0;5;6;20
Liège;Radiodiagnostic;202;52;150;0;7;7;8;3;5;13;3;6;1;13;12;6;15;12;17;22;52
Liège;Radiothérapie - oncologie;21;10;11;0;1;2;0;1;0;1;2;3;0;1;0;1;2;3;0;1;3
Liège;Médecine nucléaire;52;20;32;0;3;0;2;1;2;5;3;4;0;2;2;3;1;2;0;5;17
Liège;Anatomie pathologique;35;21;14;0;2;2;2;2;5;3;2;3;1;2;0;1;0;0;4;2;4
Liège;Oncologie médicale;38;23;15;0;4;3;0;7;2;3;1;3;0;0;1;1;1;2;4;2;4
Liège;Génétique clinique;10;6;4;0;0;2;1;1;1;0;0;1;0;0;0;0;2;1;1;0;0
Liège;Médecine du travail;102;59;43;0;1;3;8;16;6;5;8;12;0;1;0;0;2;3;3;3;31
Liège;Médecine d'assurance et expertise médicale;83;30;53;0;0;0;1;1;1;4;9;14;0;0;0;0;1;5;5;12;30
Namur;Toutes les spécialités;1413;584;829;4;62;76;85;94;70;59;49;85;1;40;64;72;94;71;94;96;297
Namur;Gériatrie;17;12;5;0;3;0;2;2;2;2;0;1;0;1;0;0;1;1;0;0;2
Namur;Médecine d'urgence;13;3;10;0;1;2;0;0;0;0;0;0;0;1;2;1;2;2;1;1;0
Namur;Médecine légale;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Namur;Gestion de données de santé;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Namur;Anesthésie-réanimation;128;47;81;0;5;8;7;10;4;2;5;6;0;10;4;7;11;11;12;14;12
