Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Prov Namur;MEDECINE D'URGENCE;27;9;18;0;0;1;2;2;1;0;3;0;0;0;0;0;2;1;0;5;3;2;5
Prov Namur;ENDOCRINO-DIABETOLOGIE;17;9;8;0;0;2;1;1;4;0;1;0;0;0;0;1;0;1;1;1;1;1;2
Prov Namur;NEONATOLOGIE;3;3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;ONCOLOGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
Prov Namur;HEMATOLOGIE CLINIQUE;11;6;5;0;0;1;1;2;0;1;0;1;0;0;0;0;0;1;0;0;1;2;1
Prov Namur;GESTION DE DONNEES DE SANTE;9;2;7;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;4;2
Prov Luxembourg;MEDECINE NUCLEAIRE IN VITRO;4;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1
Prov Luxembourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;8;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Luxembourg;GERIATRIE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Luxembourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Prov Luxembourg;SOINS INTENSIFS;7;2;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;2;0;0
Prov Luxembourg;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;NEPHROLOGIE;4;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Luxembourg;MEDECINE D'URGENCE;11;3;8;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;2;1;4
Prov Luxembourg;ENDOCRINO-DIABETOLOGIE;8;5;3;0;0;0;2;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1
Prov Luxembourg;NEONATOLOGIE;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Luxembourg;HEMATOLOGIE CLINIQUE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0
Prov Luxembourg;GESTION DE DONNEES DE SANTE;4;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;32;15;17;0;0;0;0;0;1;2;4;5;3;0;0;0;0;0;1;2;4;4;6
Prov Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;108;41;67;0;0;0;2;2;4;5;5;10;13;0;0;0;1;0;5;5;8;10;38
Prov Région de Bruxelles-capitale;GERIATRIE;10;4;6;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;1;0;1;3
Prov Région de Bruxelles-capitale;CHIRURGIE ORALE ET MAXILLO-FACIALE;22;12;10;0;0;1;3;0;3;2;2;1;0;0;0;0;2;1;1;0;3;1;2
Prov Région de Bruxelles-capitale;SOINS INTENSIFS;71;23;48;0;0;3;8;2;5;1;1;0;3;0;0;1;6;5;6;13;7;4;6
Prov Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;11;9;2;0;0;1;3;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;1
Prov Région de Bruxelles-capitale;NEPHROLOGIE;48;21;27;0;0;3;5;5;1;4;1;0;2;0;0;2;4;4;1;4;3;2;7
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;43;15;28;0;0;0;2;1;3;3;3;1;2;0;0;0;2;5;5;1;3;5;7
Prov Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;51;23;28;0;0;3;7;3;1;2;1;3;3;0;0;1;3;1;3;0;3;3;14
Prov Région de Bruxelles-capitale;NEONATOLOGIE;20;17;3;0;0;1;7;4;3;0;1;1;0;0;0;0;0;0;1;0;1;1;0
Prov Région de Bruxelles-capitale;ONCOLOGIE;14;3;11;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;4;2;3;0
Prov Région de Bruxelles-capitale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;18;9;9;0;0;0;3;0;2;2;1;0;1;0;0;0;0;3;1;1;0;2;2
Prov Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;14;7;7;0;0;0;0;0;3;1;1;1;1;0;0;0;0;0;1;1;1;1;3
