gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Prov Vlaams Brabant;RADIOTHERAPIE-ONCOLOGIE;37;25;12;0;0;5;5;4;5;4;2;0;0;0;0;1;1;0;3;3;2;0;2
Prov Vlaams Brabant;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;55;44;11;0;0;12;15;4;2;1;6;2;2;0;0;1;2;1;1;3;1;1;1
Prov Vlaams Brabant;NUCLEAIRE GENEESKUNDE;40;15;25;0;0;4;1;4;3;1;2;0;0;0;0;2;1;4;6;1;2;2;7
Prov Vlaams Brabant;PATHOLOGISCHE ANATOMIE;59;33;26;0;0;6;6;2;7;5;4;2;1;0;0;3;2;1;1;5;4;0;10
Prov Vlaams Brabant;INWENDIGE GENEESKUNDE;275;93;182;0;0;19;24;14;12;16;3;2;3;0;0;7;19;16;22;21;16;19;62
Prov Vlaams Brabant;REUMATOLOGIE;24;8;16;0;0;2;0;3;1;1;0;1;0;0;0;0;2;3;0;1;1;3;6
Prov Vlaams Brabant;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;114;46;68;0;0;16;14;1;2;5;6;0;2;0;0;4;9;2;1;6;15;18;13
Prov Vlaams Brabant;GERECHTELIJKE GENEESKUNDE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Prov Vlaams Brabant;URGENTIEGENEESKUNE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;ACUTE GENEESKUNDE;42;18;24;0;0;2;5;7;2;2;0;0;0;0;0;1;6;8;6;1;1;0;1
Prov Vlaams Brabant;GERIATRIE;31;19;12;0;0;2;6;6;2;1;2;0;0;0;0;0;1;1;3;2;1;2;2
Prov Vlaams Brabant;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;96;37;59;0;0;0;4;7;11;8;4;3;0;0;0;0;3;3;11;16;14;11;1
Prov Vlaams Brabant;MEDISCHE ONCOLOGIE;27;10;17;0;0;1;2;3;3;1;0;0;0;0;0;1;2;4;3;1;3;3;0
Prov Vlaams Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;10;5;5;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;2;1;2;0
Prov West-Vlaanderen;ARBEIDSGENEESKUNDE;102;47;55;0;0;1;13;6;16;5;5;1;0;0;0;2;1;1;6;12;10;11;12
Prov West-Vlaanderen;ANESTHESIE-REANIMATIE;227;67;160;0;0;12;14;14;13;4;1;4;5;0;0;14;20;21;22;22;21;11;29
Prov West-Vlaanderen;HEELKUNDE;132;12;120;0;0;4;3;1;1;0;2;0;1;0;0;6;7;12;14;10;19;16;36
Prov West-Vlaanderen;NEUROCHIRURGIE;15;1;14;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;1;1;4;2;1
Prov West-Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;21;3;18;0;0;0;0;1;1;0;1;0;0;0;0;2;3;1;4;0;1;1;6
Prov West-Vlaanderen;NEUROLOGIE;33;9;24;0;0;3;2;1;3;0;0;0;0;0;0;3;6;1;6;2;4;1;1
Prov West-Vlaanderen;PSYCHIATRIE;31;13;18;0;0;0;0;7;5;1;0;0;0;0;0;0;2;5;9;1;0;0;1
Prov West-Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;119;37;82;0;0;8;7;12;7;1;0;1;1;0;0;2;2;4;8;11;9;14;32
Prov West-Vlaanderen;OFTALMOLOGIE;118;65;53;0;0;7;12;11;8;8;9;5;5;0;0;3;1;3;5;5;4;4;28
Prov West-Vlaanderen;OTORHINOLARYNGOLOGIE;67;13;54;0;0;0;2;4;6;1;0;0;0;0;0;4;6;3;4;7;5;5;20
Prov West-Vlaanderen;UROLOGIE;46;2;44;0;0;0;1;1;0;0;0;0;0;0;0;2;7;7;3;5;10;3;7
Prov West-Vlaanderen;ORTHOPEDISCHE HEELKUNDE;120;6;114;0;0;1;1;1;2;1;0;0;0;0;0;13;10;10;21;17;12;8;23
Prov West-Vlaanderen;STOMATOLOGIE;32;4;28;0;0;0;1;2;0;1;0;0;0;0;0;6;2;5;5;3;0;3;4
Prov West-Vlaanderen;DERMATO-VENEREOLOGIE;68;37;31;0;1;3;10;5;2;2;4;4;6;0;0;0;2;0;5;4;3;4;13
Prov West-Vlaanderen;PNEUMOLOGIE;41;14;27;0;0;8;0;3;3;0;0;0;0;0;0;0;2;1;4;6;6;4;4
Prov West-Vlaanderen;GASTRO-ENTEROLOGIE;54;5;49;0;0;2;0;1;2;0;0;0;0;0;0;3;8;4;3;10;9;4;8
Prov West-Vlaanderen;PEDIATRIE;115;66;49;0;0;11;13;9;8;0;13;5;7;0;0;0;2;5;3;4;5;6;24
Prov West-Vlaanderen;CARDIOLOGIE;77;7;70;0;0;2;1;2;1;0;0;1;0;0;0;5;9;7;10;6;13;4;16
Prov West-Vlaanderen;NEUROPSYCHIATRIE;38;2;36;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;4;10;19
Prov West-Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;58;19;39;0;0;4;2;7;4;2;0;0;0;0;0;1;2;1;4;8;5;7;11
Prov West-Vlaanderen;KLINISCHE BIOLOGIE;54;18;36;0;0;1;5;0;4;0;1;3;4;0;0;0;2;4;1;4;6;5;14
Prov West-Vlaanderen;RONTGENDIAGNOSE;165;25;140;0;0;4;4;7;4;2;2;1;1;0;0;9;9;16;25;22;25;11;23
Prov West-Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;22;13;9;0;0;3;5;1;3;0;1;0;0;0;0;2;2;0;0;2;0;0;3
Prov West-Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;18;12;6;0;0;3;3;1;0;0;3;2;0;0;0;0;1;0;1;1;2;1;0
Prov West-Vlaanderen;NUCLEAIRE GENEESKUNDE;31;8;23;0;0;2;3;1;1;0;1;0;0;0;0;1;0;1;2;1;3;7;8
Prov West-Vlaanderen;PATHOLOGISCHE ANATOMIE;37;7;30;0;0;0;3;0;1;0;2;0;1;0;0;3;5;2;1;2;3;5;9
Prov West-Vlaanderen;INWENDIGE GENEESKUNDE;112;22;90;0;0;7;6;2;4;1;1;0;1;0;0;2;7;8;6;5;10;10;42
Prov West-Vlaanderen;REUMATOLOGIE;20;6;14;0;0;0;1;2;1;0;2;0;0;0;0;1;1;0;1;0;1;4;6
Prov West-Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;65;22;43;0;0;9;2;0;0;1;5;3;2;0;0;1;3;0;3;5;5;5;21
Prov West-Vlaanderen;ACUTE GENEESKUNDE;17;4;13;0;0;1;1;0;2;0;0;0;0;0;0;3;3;3;2;1;1;0;0
Prov West-Vlaanderen;GERIATRIE;32;16;16;0;0;5;3;4;1;0;2;1;0;0;0;1;1;0;2;2;3;3;4
Prov West-Vlaanderen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;46;8;38;0;0;0;2;2;1;2;1;0;0;0;0;0;0;0;4;13;11;6;4
Prov West-Vlaanderen;MEDISCHE ONCOLOGIE;21;11;10;0;0;3;4;3;0;1;0;0;0;0;0;0;1;3;3;1;0;2;0
Prov West-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Oost-Vlaanderen;ARBEIDSGENEESKUNDE;137;75;62;0;0;4;15;10;20;12;8;5;1;0;0;3;8;2;4;6;16;12;11
Prov Oost-Vlaanderen;ANESTHESIE-REANIMATIE;256;94;162;0;0;17;17;19;20;5;7;3;6;0;0;13;27;24;23;26;16;10;23
Prov Oost-Vlaanderen;HEELKUNDE;186;29;157;0;0;5;6;8;3;2;3;2;0;0;0;11;19;18;18;23;16;9;43
Prov Oost-Vlaanderen;NEUROCHIRURGIE;26;3;23;0;0;0;1;1;0;0;0;0;1;0;0;2;5;3;1;4;2;2;4
Prov Oost-Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;34;6;28;0;0;0;1;2;1;1;0;1;0;0;0;3;4;3;7;1;3;4;3
Prov Oost-Vlaanderen;NEUROLOGIE;41;23;18;0;0;7;8;4;3;1;0;0;0;0;0;1;6;3;4;1;1;1;1
Prov Oost-Vlaanderen;PSYCHIATRIE;50;27;23;0;0;0;2;13;8;1;3;0;0;0;0;0;5;9;7;0;0;1;1
Prov Oost-Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;164;68;96;0;0;14;13;17;13;5;2;2;2;0;0;4;7;5;11;12;14;9;34
Prov Oost-Vlaanderen;OFTALMOLOGIE;137;78;59;0;0;9;15;8;11;14;7;7;7;0;0;0;3;5;7;7;5;9;23
Prov Oost-Vlaanderen;OTORHINOLARYNGOLOGIE;76;27;49;0;0;4;6;3;6;3;2;1;2;0;0;3;4;6;4;10;5;3;14
Prov Oost-Vlaanderen;UROLOGIE;51;5;46;0;0;1;1;2;0;0;1;0;0;0;0;4;5;3;9;4;7;8;6
Prov Oost-Vlaanderen;ORTHOPEDISCHE HEELKUNDE;143;8;135;0;0;0;3;3;1;1;0;0;0;0;0;9;19;13;23;24;15;15;17
Prov Oost-Vlaanderen;STOMATOLOGIE;42;8;34;0;0;1;4;1;0;1;1;0;0;0;0;2;4;3;2;6;4;1;12
Prov Oost-Vlaanderen;DERMATO-VENEREOLOGIE;92;73;19;0;0;14;8;19;9;8;8;3;4;0;0;0;0;0;2;3;2;2;10
Prov Oost-Vlaanderen;PNEUMOLOGIE;55;18;37;0;0;6;8;3;0;0;1;0;0;0;0;0;5;3;7;12;2;3;5
Prov Oost-Vlaanderen;GASTRO-ENTEROLOGIE;73;21;52;0;0;6;9;3;0;1;1;1;0;0;0;3;7;7;10;6;10;5;4
Prov Oost-Vlaanderen;PEDIATRIE;164;92;72;0;0;11;20;17;21;9;4;6;4;0;0;3;3;5;5;5;8;14;29
Prov Oost-Vlaanderen;CARDIOLOGIE;121;25;96;0;0;5;7;7;3;1;1;0;1;0;0;9;14;15;17;8;10;13;10
Prov Oost-Vlaanderen;NEUROPSYCHIATRIE;41;9;32;0;0;0;0;0;1;2;3;1;2;0;0;0;0;0;0;6;4;8;14
Prov Oost-Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;78;34;44;0;0;4;6;7;4;8;1;3;1;0;0;3;4;4;15;3;7;2;6
Prov Oost-Vlaanderen;KLINISCHE BIOLOGIE;99;44;55;0;0;5;9;6;5;5;5;2;7;0;0;2;3;7;5;9;10;5;14
Prov Oost-Vlaanderen;RONTGENDIAGNOSE;178;34;144;0;0;6;12;6;3;2;2;1;2;0;0;11;16;15;29;23;18;8;24
Prov Oost-Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;28;12;16;0;0;4;4;2;1;1;0;0;0;0;0;2;1;3;0;5;1;0;4
Prov Oost-Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;19;16;3;0;0;5;6;1;0;1;1;2;0;0;0;1;1;0;0;0;1;0;0
Prov Oost-Vlaanderen;NUCLEAIRE GENEESKUNDE;40;11;29;0;0;1;2;2;1;3;1;0;1;0;0;1;2;3;0;3;5;5;10
Prov Oost-Vlaanderen;PATHOLOGISCHE ANATOMIE;46;24;22;0;0;5;4;5;4;2;4;0;0;0;0;1;7;1;2;1;0;3;7
Prov Oost-Vlaanderen;INWENDIGE GENEESKUNDE;193;59;134;0;0;21;11;6;7;6;2;2;4;0;0;4;14;10;14;10;11;15;56
Prov Oost-Vlaanderen;REUMATOLOGIE;38;18;20;0;0;1;3;2;3;3;1;1;4;0;0;1;0;2;3;5;3;2;4
Prov Oost-Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;106;42;64;0;0;12;8;1;2;1;8;9;1;0;0;6;5;1;1;13;12;13;13
Prov Oost-Vlaanderen;GERECHTELIJKE GENEESKUNDE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
Prov Oost-Vlaanderen;URGENTIEGENEESKUNE;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;ACUTE GENEESKUNDE;16;10;6;0;0;1;5;0;2;2;0;0;0;0;0;0;1;3;0;1;1;0;0
Prov Oost-Vlaanderen;GERIATRIE;30;17;13;0;0;1;4;4;3;2;3;0;0;0;0;0;1;2;1;3;4;2;0
Prov Oost-Vlaanderen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;79;22;57;0;0;0;2;6;3;8;2;1;0;0;0;0;1;4;8;5;23;12;4
Prov Oost-Vlaanderen;MEDISCHE ONCOLOGIE;17;13;4;0;0;2;7;1;3;0;0;0;0;0;0;1;1;0;1;0;1;0;0
Prov Oost-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Antwerpen;ARBEIDSGENEESKUNDE;167;79;88;0;0;4;21;15;9;14;12;3;1;0;0;1;1;7;14;19;23;11;12
Prov Antwerpen;ANESTHESIE-REANIMATIE;314;122;192;0;0;23;29;20;20;10;6;8;6;0;0;14;24;32;27;27;26;15;27
Prov Antwerpen;HEELKUNDE;240;38;202;0;0;9;11;5;3;3;4;1;2;0;0;17;25;22;24;34;21;21;38
Prov Antwerpen;NEUROCHIRURGIE;39;3;36;0;0;0;0;2;1;0;0;0;0;0;0;5;4;6;6;3;4;5;3
Prov Antwerpen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;34;9;25;0;0;0;1;0;0;5;1;2;0;0;0;1;2;4;5;4;4;0;5
Prov Antwerpen;NEUROLOGIE;50;23;27;0;1;7;6;5;1;2;1;0;0;0;0;5;4;5;7;2;1;0;3
Prov Antwerpen;PSYCHIATRIE;66;37;29;0;0;0;3;17;15;1;0;1;0;0;0;0;5;10;11;3;0;0;0
Prov Antwerpen;GYNAECOLOGIE-VERLOSKUNDE;184;74;110;0;0;15;19;15;10;7;4;0;4;0;0;7;4;11;16;11;13;15;33
Prov Antwerpen;OFTALMOLOGIE;170;90;80;0;0;12;12;12;16;11;12;9;6;0;0;4;6;5;10;9;12;7;27
Prov Antwerpen;OTORHINOLARYNGOLOGIE;90;35;55;0;0;9;5;7;4;4;5;1;0;0;0;2;5;5;7;11;7;4;14
Prov Antwerpen;UROLOGIE;68;6;62;0;0;1;2;1;1;1;0;0;0;0;0;7;10;4;9;4;11;6;11
Prov Antwerpen;ORTHOPEDISCHE HEELKUNDE;167;12;155;0;0;0;4;4;1;1;1;1;0;0;0;10;19;17;30;19;21;10;29
Prov Antwerpen;STOMATOLOGIE;46;7;39;0;0;1;3;1;2;0;0;0;0;0;0;3;4;3;6;6;3;2;12
Prov Antwerpen;DERMATO-VENEREOLOGIE;93;56;37;0;1;8;8;12;7;7;6;2;5;0;0;1;4;2;6;4;8;1;11
Prov Antwerpen;PNEUMOLOGIE;59;22;37;0;0;5;4;5;2;4;0;1;1;0;0;0;4;6;9;6;7;2;3
Prov Antwerpen;GASTRO-ENTEROLOGIE;65;15;50;0;0;2;5;3;4;1;0;0;0;0;0;8;8;3;10;8;5;5;3
Prov Antwerpen;PEDIATRIE;214;129;85;0;0;13;33;29;24;9;13;2;6;0;0;5;5;7;3;8;7;9;41
Prov Antwerpen;CARDIOLOGIE;128;25;103;0;0;3;9;5;5;0;1;2;0;0;0;12;15;14;14;14;15;6;13
Prov Antwerpen;NEUROPSYCHIATRIE;65;14;51;0;0;0;0;0;2;2;4;1;5;0;0;0;0;0;2;11;7;8;23
Prov Antwerpen;FYSISCHE GENEESKUNDE EN REVALIDATIE;73;34;39;0;0;5;6;7;8;4;0;0;4;0;0;4;4;5;7;4;6;5;4
Prov Antwerpen;KLINISCHE BIOLOGIE;67;36;31;0;0;5;3;7;5;3;4;4;5;0;0;0;2;3;8;5;4;2;7
Prov Antwerpen;RONTGENDIAGNOSE;211;47;164;0;0;4;8;12;9;4;7;2;1;0;0;14;11;14;33;23;22;14;33
Prov Antwerpen;RADIOTHERAPIE-ONCOLOGIE;31;16;15;0;0;3;3;5;2;1;1;1;0;0;0;1;1;3;3;4;1;1;1
Prov Antwerpen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;55;40;15;0;0;10;17;3;5;3;1;1;0;0;0;2;4;0;1;1;4;1;2
Prov Antwerpen;NUCLEAIRE GENEESKUNDE;27;4;23;0;0;1;1;0;2;0;0;0;0;0;0;3;2;4;3;3;2;4;2
Prov Antwerpen;PATHOLOGISCHE ANATOMIE;58;26;32;0;0;3;5;7;3;3;3;0;2;0;0;2;1;2;5;4;4;4;10
Prov Antwerpen;INWENDIGE GENEESKUNDE;253;80;173;0;0;19;16;14;12;11;6;0;2;0;0;5;10;14;15;13;35;16;65
Prov Antwerpen;REUMATOLOGIE;27;9;18;0;0;2;2;2;3;0;0;0;0;0;0;0;2;0;1;1;3;4;7
Prov Antwerpen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;124;38;86;0;0;10;9;1;0;4;7;5;2;0;0;4;10;2;1;16;15;21;17
Prov Antwerpen;URGENTIEGENEESKUNE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;ACUTE GENEESKUNDE;21;8;13;0;0;0;6;0;1;0;0;0;1;0;1;1;3;3;2;3;0;0;0
Prov Antwerpen;GERIATRIE;24;13;11;0;0;1;4;5;1;1;1;0;0;0;0;0;1;0;1;2;5;1;1
Prov Antwerpen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;75;26;49;0;0;1;2;7;7;5;2;2;0;0;0;0;2;2;6;10;16;8;5
Prov Antwerpen;MEDISCHE ONCOLOGIE;19;8;11;0;0;1;3;1;1;2;0;0;0;0;0;0;2;2;2;3;1;0;1
Prov Antwerpen;BEHEER VAN GEZONDHEIDSGEGEVENS;6;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0
Prov Limburg;ARBEIDSGENEESKUNDE;71;30;41;0;0;1;6;7;9;3;3;1;0;0;0;0;5;1;7;10;11;2;5
Prov Limburg;ANESTHESIE-REANIMATIE;121;51;70;0;0;5;12;12;10;4;3;1;4;0;0;9;11;7;14;9;9;2;9
Prov Limburg;HEELKUNDE;84;16;68;0;0;1;6;2;3;3;1;0;0;0;0;5;11;8;9;6;9;5;15
Prov Limburg;NEUROCHIRURGIE;18;3;15;0;0;0;2;0;1;0;0;0;0;0;0;1;3;3;1;4;1;0;2
Prov Limburg;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;3;2;2
Prov Limburg;NEUROLOGIE;14;6;8;0;0;2;1;1;2;0;0;0;0;0;0;3;0;2;1;0;0;2;0
Prov Limburg;PSYCHIATRIE;42;23;19;0;0;0;4;11;6;1;0;0;1;0;0;0;1;12;3;2;1;0;0
Prov Limburg;GYNAECOLOGIE-VERLOSKUNDE;69;27;42;0;0;5;7;7;2;4;1;1;0;0;0;0;2;4;3;7;7;4;15
Prov Limburg;OFTALMOLOGIE;59;35;24;0;0;6;5;10;3;4;3;1;3;0;0;1;2;1;4;3;6;2;5
Prov Limburg;OTORHINOLARYNGOLOGIE;37;13;24;0;0;3;5;0;1;2;0;1;1;0;0;1;1;2;3;8;2;0;7
Prov Limburg;UROLOGIE;28;1;27;0;0;0;0;0;1;0;0;0;0;0;0;0;6;4;5;5;3;2;2
Prov Limburg;ORTHOPEDISCHE HEELKUNDE;61;2;59;0;0;0;2;0;0;0;0;0;0;0;0;6;6;7;7;11;9;6;7
Prov Limburg;STOMATOLOGIE;18;3;15;0;0;0;1;0;1;0;0;0;1;0;0;3;3;1;3;3;1;1;0
Prov Limburg;DERMATO-VENEREOLOGIE;48;33;15;0;0;8;7;3;9;2;1;1;2;0;0;1;2;1;1;1;1;1;7
Prov Limburg;PNEUMOLOGIE;21;5;16;0;0;2;1;1;0;1;0;0;0;0;0;0;3;1;2;5;2;2;1
Prov Limburg;GASTRO-ENTEROLOGIE;33;9;24;0;0;4;2;0;0;1;1;1;0;0;0;3;5;3;3;5;3;2;0
Prov Limburg;PEDIATRIE;65;29;36;0;0;3;6;5;2;2;5;2;4;0;0;0;3;4;4;5;7;2;11
Prov Limburg;CARDIOLOGIE;62;6;56;0;0;1;1;3;0;1;0;0;0;0;0;6;8;8;7;9;3;6;9
Prov Limburg;NEUROPSYCHIATRIE;22;8;14;0;0;0;0;0;0;4;1;2;1;0;0;0;0;0;1;1;3;4;5
Prov Limburg;FYSISCHE GENEESKUNDE EN REVALIDATIE;37;8;29;0;0;2;1;2;1;2;0;0;0;0;0;1;6;0;3;2;2;11;4
Prov Limburg;KLINISCHE BIOLOGIE;30;10;20;0;0;1;3;3;2;0;0;0;1;0;0;0;2;2;2;3;4;2;5
Prov Limburg;RONTGENDIAGNOSE;95;19;76;0;0;2;4;4;7;1;1;0;0;0;0;7;7;5;16;9;14;7;11
Prov Limburg;RADIOTHERAPIE-ONCOLOGIE;11;4;7;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;3;2;0;1
Prov Limburg;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;17;13;4;0;0;4;4;2;2;1;0;0;0;0;0;0;1;0;1;1;1;0;0
Prov Limburg;NUCLEAIRE GENEESKUNDE;21;6;15;0;0;0;1;3;1;0;1;0;0;0;0;0;1;1;4;1;3;1;4
Prov Limburg;PATHOLOGISCHE ANATOMIE;23;8;15;0;0;0;1;4;2;1;0;0;0;0;0;0;2;0;2;2;2;3;4
Prov Limburg;INWENDIGE GENEESKUNDE;71;18;53;0;0;4;4;4;2;2;1;0;1;0;0;5;3;4;6;6;6;9;14
Prov Limburg;REUMATOLOGIE;15;5;10;0;0;0;0;1;3;1;0;0;0;0;0;0;0;1;2;0;2;1;4
Prov Limburg;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;51;14;37;0;0;4;5;1;1;2;1;0;0;0;0;2;5;0;2;4;9;7;8
Prov Limburg;ACUTE GENEESKUNDE;14;5;9;0;0;0;4;0;1;0;0;0;0;0;0;0;3;4;0;1;1;0;0
Prov Limburg;GERIATRIE;15;6;9;0;0;0;3;2;1;0;0;0;0;0;0;0;1;2;1;4;1;0;0
Prov Limburg;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;49;12;37;0;0;0;3;1;4;0;2;2;0;0;0;0;0;4;4;10;15;3;1
Prov Limburg;MEDISCHE ONCOLOGIE;5;3;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
Prov Waals Brabant;ARBEIDSGENEESKUNDE;51;30;21;0;0;2;3;7;7;8;1;1;1;0;0;0;1;2;2;3;6;3;4
Prov Waals Brabant;ANESTHESIE-REANIMATIE;125;50;75;0;1;8;6;6;4;2;7;4;12;0;0;6;12;9;11;13;9;8;7
Prov Waals Brabant;HEELKUNDE;108;13;95;0;0;0;0;2;1;5;3;2;0;0;0;1;10;10;13;9;14;10;28
Prov Waals Brabant;NEUROCHIRURGIE;9;3;6;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;3;0;0;1;1
Prov Waals Brabant;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;22;5;17;0;0;0;1;2;1;1;0;0;0;0;0;2;2;4;4;1;2;0;2
Prov Waals Brabant;NEUROLOGIE;31;15;16;0;0;3;4;5;3;0;0;0;0;0;0;2;6;6;1;0;0;0;1
Prov Waals Brabant;PSYCHIATRIE;91;37;54;0;0;2;1;8;3;12;5;2;4;0;0;0;5;3;6;3;15;6;16
Prov Waals Brabant;GYNAECOLOGIE-VERLOSKUNDE;80;45;35;0;0;7;7;9;5;8;4;2;3;0;0;0;0;7;4;4;6;5;9
Prov Waals Brabant;OFTALMOLOGIE;70;39;31;0;0;5;4;4;10;3;2;1;10;0;0;0;3;2;6;2;5;2;11
Prov Waals Brabant;OTORHINOLARYNGOLOGIE;48;11;37;0;0;2;1;4;2;2;0;0;0;0;0;2;3;2;1;7;4;8;10
Prov Waals Brabant;UROLOGIE;22;2;20;0;0;0;0;1;1;0;0;0;0;0;0;1;3;2;4;1;2;3;4
Prov Waals Brabant;ORTHOPEDISCHE HEELKUNDE;75;4;71;0;0;0;1;1;1;1;0;0;0;0;0;2;8;9;13;12;9;7;11
Prov Waals Brabant;STOMATOLOGIE;25;3;22;0;0;0;1;0;0;1;0;1;0;0;0;1;1;2;0;2;4;2;10
Prov Waals Brabant;DERMATO-VENEREOLOGIE;50;37;13;0;0;3;5;8;7;5;5;2;2;0;0;0;1;0;1;0;3;3;5
Prov Waals Brabant;PNEUMOLOGIE;25;13;12;0;0;3;2;3;1;0;1;1;2;0;0;0;0;2;0;6;2;1;1
Prov Waals Brabant;GASTRO-ENTEROLOGIE;48;10;38;0;0;1;2;1;2;3;0;1;0;0;0;2;4;2;7;5;6;5;7
Prov Waals Brabant;PEDIATRIE;130;80;50;0;0;9;17;13;12;11;5;0;13;0;0;4;2;5;4;6;3;3;23
Prov Waals Brabant;CARDIOLOGIE;76;17;59;0;0;3;2;2;3;4;0;1;2;0;0;5;5;12;12;8;2;4;11
Prov Waals Brabant;NEUROPSYCHIATRIE;32;10;22;0;0;0;0;0;0;4;2;1;3;0;0;0;0;0;0;3;3;4;12
Prov Waals Brabant;FYSISCHE GENEESKUNDE EN REVALIDATIE;26;10;16;0;0;1;2;1;1;1;0;1;3;0;0;1;1;0;2;2;2;4;4
Prov Waals Brabant;KLINISCHE BIOLOGIE;64;29;35;0;0;1;0;0;4;5;5;1;13;0;0;1;1;0;3;2;4;4;20
Prov Waals Brabant;RONTGENDIAGNOSE;127;40;87;0;0;2;8;7;9;11;2;1;0;0;0;2;3;7;14;16;10;10;25
Prov Waals Brabant;RADIOTHERAPIE-ONCOLOGIE;22;9;13;0;0;1;1;0;1;3;0;2;1;0;0;0;1;2;1;4;1;0;4
Prov Waals Brabant;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;10;6;4;0;0;2;1;0;0;0;1;1;1;0;0;0;2;0;0;0;1;1;0
Prov Waals Brabant;NUCLEAIRE GENEESKUNDE;31;11;20;0;0;1;0;1;5;2;1;1;0;0;0;0;0;1;5;1;5;3;5
Prov Waals Brabant;PATHOLOGISCHE ANATOMIE;19;8;11;0;0;0;1;2;1;2;1;1;0;0;0;0;0;0;2;1;2;4;2
Prov Waals Brabant;INWENDIGE GENEESKUNDE;146;37;109;0;0;5;10;6;7;4;2;1;2;0;0;2;9;11;22;19;11;6;29
Prov Waals Brabant;REUMATOLOGIE;11;4;7;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2;0;1;2;2
