Gebied-Specialiteit;Unnamed: 1;Totaal;Geslacht;Unnamed: 4;Vrouw;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Man;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21
;Neurologie;26.0;19;7;2;13;3;0;1;0;0;0;2;4;1;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";16.0;15;1;2;9;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";38.0;16;22;2;11;3;0;0;0;0;0;5;14;3;0;0;0;0;0;0
;Pneumologie;10.0;6;4;0;4;1;1;0;0;0;0;0;3;1;0;0;0;0;0;0
;Gastro-enterologie;16.0;8;8;0;6;2;0;0;0;0;0;0;5;2;1;0;0;0;0;0
;Cardiologie;14.0;5;9;0;1;4;0;0;0;0;0;0;3;5;1;0;0;0;0;0
;Inwendige geneeskunde;129.0;77;52;12;60;5;0;0;0;0;0;9;38;3;1;0;1;0;0;0
;Reumatologie;3.0;1;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Acute geneeskunde;3.0;1;2;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
;Gynaecologie-verloskunde;51.0;47;4;3;38;5;1;0;0;0;0;0;4;0;0;0;0;0;0;0
;Oftalmologie;20.0;12;8;3;7;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0
;Otorhinolaryngologie;24.0;17;7;4;11;2;0;0;0;0;0;1;5;1;0;0;0;0;0;0
;Stomatologie;9.0;2;7;0;1;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0
;Dermato-venereologie;17.0;13;4;2;9;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0
;Pediatrie;68.0;60;8;6;47;7;0;0;0;0;0;0;8;0;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;13.0;8;5;1;6;0;0;1;0;0;0;2;1;2;0;0;0;0;0;0
;Klinische biologie;11.0;5;6;0;2;2;1;0;0;0;0;0;4;2;0;0;0;0;0;0
;Rontgendiagnose;25.0;6;19;2;3;1;0;0;0;0;0;1;16;2;0;0;0;0;0;0
;Radiotherapie-oncologie;9.0;5;4;0;4;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0
;Nucleaire geneeskunde;3.0;0;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
;Pathologische anatomie;11.0;7;4;0;6;1;0;0;0;0;0;1;2;0;1;0;0;0;0;0
;Medische oncologie;5.0;3;2;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;Klinische genetica;6.0;6;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;11.0;8;3;0;2;4;1;0;0;1;0;0;2;1;0;0;0;0;0;0
Limburg;Alle specialiteiten;226.0;133;93;19;82;22;7;0;1;1;1;5;69;16;0;2;1;0;0;0
;Geriatrie;3.0;2;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Urgentiegeneeskunde;16.0;9;7;2;6;1;0;0;0;0;0;0;3;4;0;0;0;0;0;0
;Anesthesie-reanimatie;31.0;18;13;1;11;5;1;0;0;0;0;0;12;1;0;0;0;0;0;0
;Heelkunde;17.0;8;9;1;6;1;0;0;0;0;0;1;5;3;0;0;0;0;0;0
;Neurochirurgie;8.0;2;6;1;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
;"Plastische, reconstructieve en esthetische
heelkunde";1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Urologie;9.0;4;5;1;0;1;2;0;0;0;0;0;4;1;0;0;0;0;0;0
;Orthopedische heelkunde;12.0;5;7;1;3;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0
;Neurologie;4.0;4;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";6.0;5;1;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";11.0;8;3;0;6;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0
;Pneumologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gastro-enterologie;4.0;1;3;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Cardiologie;7.0;4;3;0;2;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0
;Inwendige geneeskunde;24.0;15;9;6;9;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0
;Reumatologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gynaecologie-verloskunde;20.0;16;4;1;13;2;0;0;0;0;0;0;3;0;0;1;0;0;0;0
;Oftalmologie;4.0;3;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Otorhinolaryngologie;4.0;2;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Stomatologie;5.0;2;3;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Dermato-venereologie;3.0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pediatrie;6.0;5;1;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;4.0;3;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Klinische biologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Rontgendiagnose;9.0;1;8;0;1;0;0;0;0;0;0;1;5;1;0;1;0;0;0;0
;Radiotherapie-oncologie;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Nucleaire geneeskunde;2.0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Medische oncologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Klinische genetica;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;10.0;8;2;0;1;2;2;0;1;1;1;0;1;0;0;0;1;0;0;0
Waals Brabant;Alle specialiteiten;313.0;192;121;17;127;43;2;1;2;0;0;13;77;26;1;1;2;1;0;0
;Geriatrie;15.0;10;5;0;7;3;0;0;0;0;0;0;3;2;0;0;0;0;0;0
;Urgentiegeneeskunde;40.0;25;15;1;16;7;0;0;1;0;0;1;7;5;0;0;2;0;0;0
;Beheer van gezondheidsgegevens;1.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
;Anesthesie-reanimatie;29.0;16;13;0;9;6;1;0;0;0;0;2;7;4;0;0;0;0;0;0
;Heelkunde;19.0;11;8;2;7;2;0;0;0;0;0;0;5;3;0;0;0;0;0;0
;Neurochirurgie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Plastische, reconstructieve en esthetische
heelkunde";5.0;4;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Urologie;5.0;3;2;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Orthopedische heelkunde;16.0;2;14;0;1;1;0;0;0;0;0;1;10;2;1;0;0;0;0;0
;Neurologie;7.0;4;3;1;3;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";5.0;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";9.0;7;2;1;5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Pneumologie;5.0;3;2;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;Gastro-enterologie;4.0;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Cardiologie;5.0;4;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Inwendige geneeskunde;44.0;23;21;4;17;2;0;0;0;0;0;5;16;0;0;0;0;0;0;0
;Reumatologie;1.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Gynaecologie-verloskunde;12.0;10;2;0;9;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Oftalmologie;6.0;1;5;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
;Otorhinolaryngologie;5.0;4;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Stomatologie;3.0;1;2;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
;Dermato-venereologie;5.0;5;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pediatrie;34.0;29;5;4;20;5;0;0;0;0;0;1;3;1;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;6.0;3;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Klinische biologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Rontgendiagnose;16.0;6;10;0;4;2;0;0;0;0;0;1;8;1;0;0;0;0;0;0
;Radiotherapie-oncologie;2.0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Pathologische anatomie;2.0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Medische oncologie;5.0;4;1;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;5.0;3;2;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0
Henegouwen;Alle specialiteiten;448.0;272;176;29;178;49;13;1;0;1;1;20;110;39;6;0;1;0;0;0
;Geriatrie;10.0;9;1;1;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Urgentiegeneeskunde;51.0;31;20;1;24;3;2;0;0;1;0;1;9;10;0;0;0;0;0;0
;Anesthesie-reanimatie;33.0;17;16;1;10;6;0;0;0;0;0;2;12;1;1;0;0;0;0;0
;Heelkunde;36.0;19;17;1;9;9;0;0;0;0;0;4;10;3;0;0;0;0;0;0
;Neurochirurgie;5.0;2;3;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;"Plastische, reconstructieve en esthetische
heelkunde";3.0;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Urologie;7.0;3;4;0;1;1;1;0;0;0;0;0;2;2;0;0;0;0;0;0
;Orthopedische heelkunde;27.0;14;13;0;7;7;0;0;0;0;0;0;9;4;0;0;0;0;0;0
;Neurologie;8.0;3;5;0;3;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";13.0;13;0;2;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";18.0;15;3;1;9;3;2;0;0;0;0;1;2;0;0;0;0;0;0;0
;Pneumologie;4.0;3;1;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Gastro-enterologie;7.0;2;5;0;0;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0
;Cardiologie;7.0;2;5;0;0;2;0;0;0;0;0;0;4;1;0;0;0;0;0;0
;Inwendige geneeskunde;68.0;33;35;7;24;2;0;0;0;0;0;9;24;2;0;0;0;0;0;0
;Reumatologie;5.0;3;2;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;Gynaecologie-verloskunde;27.0;26;1;3;23;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Oftalmologie;7.0;5;2;0;4;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
;Otorhinolaryngologie;6.0;2;4;0;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
;Stomatologie;3.0;1;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Dermato-venereologie;13.0;9;4;1;8;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
;Pediatrie;29.0;22;7;4;16;2;0;0;0;0;0;1;6;0;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;8.0;5;3;1;4;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Klinische biologie;5.0;1;4;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0
;Rontgendiagnose;15.0;8;7;1;7;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0
;Radiotherapie-oncologie;4.0;3;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Nucleaire geneeskunde;2.0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pathologische anatomie;6.0;4;2;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Klinische genetica;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;20.0;12;8;0;2;3;5;1;0;0;1;0;1;2;5;0;0;0;0;0
Luik;Alle specialiteiten;717.0;414;303;38;293;74;3;2;4;0;0;17;213;66;3;1;2;0;0;1
;Geriatrie;24.0;19;5;4;8;7;0;0;0;0;0;0;3;2;0;0;0;0;0;0
;Urgentiegeneeskunde;64.0;30;34;2;23;4;0;1;0;0;0;0;22;11;0;0;0;0;0;1
;Gerechtelijke geneeskunde;3.0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Anesthesie-reanimatie;106.0;50;56;7;33;9;0;1;0;0;0;2;39;12;2;0;1;0;0;0
;Heelkunde;42.0;22;20;1;15;6;0;0;0;0;0;1;14;5;0;0;0;0;0;0
;Neurochirurgie;4.0;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;"Plastische, reconstructieve en esthetische
heelkunde";8.0;6;2;0;5;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;Urologie;10.0;5;5;0;4;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0
;Orthopedische heelkunde;29.0;7;22;1;6;0;0;0;0;0;0;2;13;7;0;0;0;0;0;0
;Neurologie;17.0;10;7;1;8;1;0;0;0;0;0;2;4;1;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";17.0;13;4;0;12;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";15.0;8;7;0;5;2;1;0;0;0;0;0;6;1;0;0;0;0;0;0
;Pneumologie;16.0;10;6;0;8;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0
;Gastro-enterologie;21.0;15;6;1;8;5;0;0;1;0;0;0;6;0;0;0;0;0;0;0
;Cardiologie;24.0;10;14;2;6;2;0;0;0;0;0;1;10;3;0;0;0;0;0;0
;Inwendige geneeskunde;58.0;33;25;4;26;3;0;0;0;0;0;1;21;3;0;0;0;0;0;0
;Reumatologie;7.0;6;1;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gynaecologie-verloskunde;35.0;29;6;3;21;4;1;0;0;0;0;0;5;1;0;0;0;0;0;0
;Oftalmologie;15.0;10;5;1;9;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
;Otorhinolaryngologie;16.0;8;8;0;7;1;0;0;0;0;0;2;5;1;0;0;0;0;0;0
;Stomatologie;3.0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Dermato-venereologie;9.0;6;3;1;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Pediatrie;63.0;52;11;3;41;8;0;0;0;0;0;1;5;5;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;18.0;7;11;0;5;2;0;0;0;0;0;0;10;1;0;0;0;0;0;0
;Klinische biologie;7.0;4;3;0;3;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0
;Rontgendiagnose;29.0;14;15;2;9;3;0;0;0;0;0;2;10;3;0;0;0;0;0;0
;Radiotherapie-oncologie;7.0;5;2;0;4;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
;Nucleaire geneeskunde;5.0;2;3;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Pathologische anatomie;7.0;4;3;0;3;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Medische oncologie;15.0;9;6;2;5;2;0;0;0;0;0;0;5;1;0;0;0;0;0;0
;Klinische genetica;4.0;4;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;19.0;13;6;0;5;4;1;0;3;0;0;0;2;2;0;1;1;0;0;0
Namen;Alle specialiteiten;211.0;117;94;12;74;28;2;1;0;0;0;4;68;20;2;0;0;0;0;0
;Geriatrie;6.0;5;1;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Urgentiegeneeskunde;27.0;14;13;0;9;5;0;0;0;0;0;0;6;6;1;0;0;0;0;0
;Gerechtelijke geneeskunde;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Anesthesie-reanimatie;25.0;11;14;0;7;3;1;0;0;0;0;1;9;3;1;0;0;0;0;0
;Heelkunde;20.0;7;13;2;3;2;0;0;0;0;0;0;10;3;0;0;0;0;0;0
;Neurochirurgie;3.0;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Urologie;3.0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Orthopedische heelkunde;13.0;4;9;0;3;1;0;0;0;0;0;1;5;3;0;0;0;0;0;0
;Neurologie;2.0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";3.0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";4.0;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pneumologie;5.0;3;2;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Gastro-enterologie;5.0;4;1;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Cardiologie;7.0;4;3;0;2;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0
;Inwendige geneeskunde;28.0;13;15;3;8;2;0;0;0;0;0;1;13;1;0;0;0;0;0;0
;Reumatologie;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Gynaecologie-verloskunde;11.0;9;2;2;7;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Oftalmologie;4.0;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Otorhinolaryngologie;1.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Stomatologie;4.0;1;3;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Dermato-venereologie;2.0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Pediatrie;18.0;15;3;2;12;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;2.0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Klinische biologie;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Rontgendiagnose;7.0;1;6;1;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
;Radiotherapie-oncologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Pathologische anatomie;2.0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Medische oncologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;4.0;4;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Alle specialiteiten;65.0;40;25;7;29;3;0;0;0;1;0;3;18;4;0;0;0;0;0;0
;Geriatrie;1.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;Urgentiegeneeskunde;9.0;4;5;2;2;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0
;Anesthesie-reanimatie;6.0;4;2;1;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Heelkunde;6.0;4;2;0;3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
;Urologie;2.0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Orthopedische heelkunde;3.0;1;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Neurologie;2.0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";4.0;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Gastro-enterologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Cardiologie;3.0;1;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
;Inwendige geneeskunde;10.0;6;4;1;4;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0
;Gynaecologie-verloskunde;6.0;5;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Oftalmologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Pediatrie;8.0;7;1;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Klinische biologie;1.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Medische oncologie;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;1.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Brussels Hoofdstedelijk
Gewest";Alle specialiteiten;1443.0;793;650;41;519;203;19;7;3;0;1;28;420;171;21;5;3;1;0;1
;Geriatrie;29.0;24;5;0;11;11;1;1;0;0;0;0;3;1;1;0;0;0;0;0
;Urgentiegeneeskunde;125.0;73;52;2;42;22;4;3;0;0;0;0;27;19;2;2;2;0;0;0
;Gerechtelijke geneeskunde;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Anesthesie-reanimatie;128.0;53;75;0;33;16;4;0;0;0;0;5;48;20;2;0;0;0;0;0
;Heelkunde;74.0;36;38;2;25;9;0;0;0;0;0;1;22;14;1;0;0;0;0;0
;Neurochirurgie;14.0;5;9;1;2;2;0;0;0;0;0;0;5;4;0;0;0;0;0;0
;"Plastische, reconstructieve en esthetische
heelkunde";13.0;4;9;0;3;1;0;0;0;0;0;0;5;4;0;0;0;0;0;0
;Urologie;33.0;12;21;0;11;1;0;0;0;0;0;2;11;7;0;1;0;0;0;0
;Orthopedische heelkunde;62.0;11;51;0;4;7;0;0;0;0;0;2;31;17;1;0;0;0;0;0
;Neurologie;49.0;31;18;3;21;7;0;0;0;0;0;0;14;4;0;0;0;0;0;0
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";28.0;24;4;0;18;6;0;0;0;0;0;0;4;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";93.0;47;46;1;33;12;1;0;0;0;0;1;32;13;0;0;0;0;0;0
;Pneumologie;16.0;10;6;0;5;5;0;0;0;0;0;0;2;4;0;0;0;0;0;0
;Gastro-enterologie;31.0;18;13;0;9;8;1;0;0;0;0;0;8;5;0;0;0;0;0;0
;Cardiologie;39.0;17;22;0;7;10;0;0;0;0;0;0;13;6;3;0;0;0;0;0
;Inwendige geneeskunde;180.0;89;91;12;62;14;1;0;0;0;0;8;69;13;1;0;0;0;0;0
;Reumatologie;10.0;7;3;0;2;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0
;Gynaecologie-verloskunde;74.0;66;8;3;46;16;1;0;0;0;0;0;5;3;0;0;0;0;0;0
;Oftalmologie;49.0;18;31;0;15;2;1;0;0;0;0;4;22;2;3;0;0;0;0;0
;Otorhinolaryngologie;29.0;15;14;1;13;1;0;0;0;0;0;2;10;2;0;0;0;0;0;0
;Stomatologie;17.0;6;11;0;5;1;0;0;0;0;0;0;9;2;0;0;0;0;0;0
;Dermato-venereologie;37.0;29;8;2;24;3;0;0;0;0;0;1;5;2;0;0;0;0;0;0
;Pediatrie;112.0;92;20;6;66;20;0;0;0;0;0;1;14;5;0;0;0;0;0;0
;Fysische geneeskunde en revalidatie;21.0;8;13;0;8;0;0;0;0;0;0;1;8;4;0;0;0;0;0;0
;Klinische biologie;15.0;7;8;1;5;0;1;0;0;0;0;0;7;0;1;0;0;0;0;0
;Rontgendiagnose;79.0;43;36;6;27;8;2;0;0;0;0;0;25;9;2;0;0;0;0;0
;Radiotherapie-oncologie;11.0;5;6;0;5;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0
;Nucleaire geneeskunde;12.0;3;9;0;3;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0
;Pathologische anatomie;14.0;10;4;1;6;3;0;0;0;0;0;0;3;1;0;0;0;0;0;0
;Medische oncologie;15.0;9;6;0;4;5;0;0;0;0;0;0;3;3;0;0;0;0;0;0
;Klinische genetica;5.0;4;1;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;28.0;16;12;0;2;5;2;3;3;0;1;0;3;0;4;2;1;1;0;1
