Gebied-Specialiteit;Unnamed: 1;Totaal;Geslacht;Unnamed: 4;Vrouw;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Man;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22
;"Plastische, reconstructieve en
esthetische heelkunde";51.0;11;40;0;2;1;2;0;2;2;1;1;0;2;4;5;4;5;7;3;10
;Urologie;87.0;21;66;0;4;5;7;2;1;1;0;1;0;10;10;3;8;5;3;8;19
;Orthopedische heelkunde;177.0;19;158;0;4;4;4;1;4;1;1;0;0;14;22;9;20;13;16;26;38
;Neurologie;88.0;51;37;0;13;7;13;5;3;6;1;3;0;4;4;5;6;3;4;3;8
;Psychiatrie;50.0;26;24;0;0;0;0;0;7;14;2;3;0;0;0;0;1;10;8;3;2
;Neuropsychiatrie;17.0;4;13;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;13
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";53.0;46;7;0;4;16;8;7;6;1;0;4;0;1;1;3;1;0;0;0;1
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";148.0;79;69;0;12;16;17;9;4;0;3;18;0;7;3;3;11;2;0;9;34
;Pneumologie;86.0;37;49;0;1;14;6;8;7;0;0;1;0;4;2;6;3;4;7;9;14
;Gastro-enterologie;115.0;42;73;0;8;11;7;8;7;0;0;1;0;10;4;7;6;8;9;7;22
;Cardiologie;157.0;40;117;0;3;9;5;10;7;4;1;1;0;11;11;12;15;14;14;12;28
;Inwendige geneeskunde;223.0;104;119;0;18;23;19;13;10;8;6;7;0;11;7;7;6;9;10;16;53
;Reumatologie;50.0;27;23;0;6;3;3;1;4;2;3;5;0;0;1;2;1;0;4;3;12
;Acute geneeskunde;16.0;9;7;0;0;0;0;4;0;1;3;1;0;0;0;1;1;3;0;1;1
;Gynaecologie-verloskunde;194.0;118;76;0;25;19;20;13;15;14;8;4;0;3;2;3;5;6;7;12;38
;Oftalmologie;162.0;102;60;4;9;12;12;10;13;8;11;23;1;2;4;4;2;5;7;8;27
;Otorhinolaryngologie;93.0;46;47;0;7;6;6;10;2;6;4;5;0;0;3;1;6;4;5;8;20
;Stomatologie;58.0;17;41;0;2;4;3;1;5;0;1;1;0;5;5;3;3;4;5;5;11
;Dermato-venereologie;116.0;99;17;0;15;9;13;11;14;12;12;13;0;0;3;0;1;0;2;1;10
;Pediatrie;224.0;161;63;0;33;26;16;16;23;20;14;13;0;2;5;2;4;9;0;6;35
;Fysische geneeskunde en revalidatie;98.0;44;54;0;4;5;5;6;6;6;6;6;0;12;4;4;4;5;9;4;12
;Klinische biologie;102.0;50;52;0;2;3;10;7;9;4;6;9;0;3;1;1;4;2;10;6;25
;Röntgendiagnose;229.0;66;163;0;9;13;10;12;10;5;3;4;3;19;17;10;15;10;26;23;40
;Radiotherapie-oncologie;30.0;14;16;0;1;0;6;2;2;2;1;0;0;0;1;2;3;2;1;2;5
;Nucleaire geneeskunde;44.0;15;29;0;1;4;1;2;1;1;4;1;0;2;3;2;1;4;2;3;12
;Pathologische anatomie;64.0;34;30;1;4;4;5;5;3;6;2;4;0;1;2;3;6;5;2;2;9
;Medische oncologie;42.0;29;13;0;4;9;4;4;4;3;1;0;0;1;4;2;0;2;2;0;2
;Klinische genetica;12.0;5;7;0;0;0;0;0;3;0;0;2;0;0;0;2;0;3;2;0;0
;Arbeidsgeneeskunde;180.0;99;81;0;0;3;11;19;16;19;16;15;0;1;1;3;13;5;8;4;46
;"Verzekeringsgeneeskunde en
medische expertise";73.0;22;51;0;1;0;1;0;5;2;5;8;0;0;0;0;2;3;4;7;35
Antwerpen;Alle specialiteiten;4350.0;1939;2411;8;277;314;226;270;281;197;139;227;4;180;214;172;235;237;256;302;811
;Geriatrie;62.0;36;26;0;9;6;3;4;7;2;3;2;0;1;3;2;1;3;3;1;12
;Urgentiegeneeskunde;64.0;38;26;0;13;16;6;0;2;1;0;0;0;10;10;2;2;2;0;0;0
;Gerechtelijke geneeskunde;2.0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
;Beheer van gezondheidsgegevens;6.0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1
;Anesthesie-reanimatie;435.0;200;235;1;22;45;22;30;29;18;10;23;0;27;25;20;22;35;26;25;55
;Heelkunde;271.0;63;208;0;9;13;12;7;9;1;4;8;0;11;15;17;22;25;24;31;63
;Neurochirurgie;49.0;4;45;0;0;2;0;0;1;1;0;0;0;4;4;6;6;7;4;4;10
;"Plastische, reconstructieve en
esthetische heelkunde";50.0;18;32;0;3;3;2;1;0;0;3;6;0;3;3;1;3;5;3;6;8
;Urologie;82.0;15;67;0;5;2;3;3;1;0;1;0;0;4;8;7;8;7;6;6;21
;Orthopedische heelkunde;216.0;34;182;0;8;8;6;1;6;1;2;2;0;12;15;17;25;18;20;20;55
;Neurologie;121.0;60;61;0;11;17;10;12;2;3;1;4;0;8;5;6;6;7;6;8;15
;Psychiatrie;69.0;37;32;0;0;0;0;0;14;14;9;0;0;0;0;0;1;13;11;6;1
;Neuropsychiatrie;29.0;6;23;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;3;20
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";88.0;70;18;0;7;12;14;18;8;3;5;3;0;1;1;3;3;2;1;0;7
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";159.0;66;93;0;12;7;11;14;6;2;0;14;0;9;5;4;12;6;0;9;48
;Pneumologie;94.0;47;47;0;7;6;10;7;9;3;3;2;0;1;7;3;3;5;5;8;15
;Gastro-enterologie;116.0;42;74;0;9;12;4;4;5;5;1;2;0;6;10;5;12;6;8;10;17
;Cardiologie;188.0;43;145;0;7;8;7;7;5;5;1;3;0;11;19;14;25;12;19;12;33
;Inwendige geneeskunde;260.0;119;141;0;14;22;17;20;18;13;5;10;0;6;13;3;10;11;16;11;71
;Reumatologie;31.0;15;16;0;1;5;1;2;4;2;0;0;0;1;1;1;2;0;0;1;10
;Acute geneeskunde;34.0;14;20;0;2;1;2;5;2;0;0;2;0;0;2;2;4;7;1;3;1
;Gynaecologie-verloskunde;254.0;146;108;0;32;31;15;23;16;13;7;9;0;4;3;6;7;5;18;10;55
;Oftalmologie;219.0;133;86;4;20;17;11;12;12;16;15;26;3;9;5;5;5;7;7;8;37
;Otorhinolaryngologie;112.0;60;52;2;12;7;12;3;9;5;4;6;0;2;4;3;7;4;7;5;20
;Stomatologie;63.0;16;47;0;4;3;3;1;3;0;2;0;0;5;5;8;4;3;3;9;10
;Dermato-venereologie;118.0;78;40;0;6;10;7;11;13;8;5;18;0;1;5;3;1;4;4;4;18
;Pediatrie;263.0;186;77;0;31;26;13;29;30;26;12;19;0;6;4;4;10;4;7;8;34
;Fysische geneeskunde en revalidatie;96.0;50;46;0;6;6;3;7;10;6;6;6;0;6;3;2;6;2;7;6;14
;Klinische biologie;81.0;49;32;0;6;6;4;5;4;7;3;14;1;1;4;2;0;3;8;3;10
;Röntgendiagnose;263.0;77;186;0;5;13;6;9;9;12;11;12;0;17;19;13;14;15;19;32;57
;Radiotherapie-oncologie;44.0;22;22;0;1;4;3;5;3;4;0;2;0;2;6;3;0;3;0;7;1
;Nucleaire geneeskunde;33.0;8;25;0;2;0;1;2;1;1;1;0;0;1;3;3;1;4;4;2;7
;Pathologische anatomie;69.0;38;31;0;4;1;3;7;11;3;5;4;0;4;1;3;2;2;5;3;11
;Medische oncologie;36.0;16;20;0;5;2;2;1;3;1;2;0;0;6;3;1;3;0;2;4;1
;Klinische genetica;11.0;9;2;0;0;0;2;1;1;2;1;2;0;0;0;1;0;0;0;0;1
;Arbeidsgeneeskunde;189.0;98;91;1;2;3;10;18;22;13;11;18;0;1;1;2;7;6;6;27;41
;"Verzekeringsgeneeskunde en
medische expertise";73.0;24;49;0;1;0;1;1;6;5;5;5;0;0;1;0;1;3;4;9;31
Limburg;Alle specialiteiten;1766.0;733;1033;2;88;134;102;102;108;85;49;63;1;62;86;84;114;102;103;139;342
;Geriatrie;35.0;20;15;0;3;8;1;5;1;2;0;0;0;3;0;1;1;1;1;3;5
;Urgentiegeneeskunde;17.0;8;9;0;2;4;1;1;0;0;0;0;0;4;3;1;0;1;0;0;0
;Beheer van gezondheidsgegevens;2.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
;Anesthesie-reanimatie;180.0;83;97;1;12;15;7;10;13;10;6;9;0;14;11;10;13;11;11;9;18
;Heelkunde;108.0;24;84;0;4;5;3;1;4;2;3;2;0;4;11;8;9;11;7;10;24
;Neurochirurgie;23.0;3;20;0;0;0;0;2;0;1;0;0;0;1;3;1;3;3;1;2;6
;"Plastische, reconstructieve en
esthetische heelkunde";19.0;3;16;0;2;1;0;0;0;0;0;0;0;0;4;0;1;2;1;2;6
;Urologie;36.0;6;30;0;3;3;0;0;0;0;0;0;0;3;3;2;2;6;4;4;6
;Orthopedische heelkunde;80.0;8;72;0;2;0;4;1;1;0;0;0;0;5;8;9;8;8;6;10;18
;Neurologie;42.0;23;19;0;3;5;6;2;1;3;1;2;0;1;2;4;3;1;2;1;5
;Psychiatrie;42.0;24;18;0;0;0;0;1;10;10;3;0;0;0;0;0;0;6;7;4;1
;Neuropsychiatrie;10.0;4;6;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;6
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";36.0;28;8;0;2;6;6;8;2;2;2;0;0;0;1;3;0;1;1;1;1
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";81.0;37;44;0;4;9;9;7;2;2;2;2;0;3;2;4;8;1;0;5;21
;Pneumologie;38.0;13;25;0;3;2;3;2;0;1;1;1;0;1;3;3;5;1;3;3;6
;Gastro-enterologie;50.0;24;26;0;4;7;4;5;0;0;2;2;0;2;2;2;3;5;2;5;5
;Cardiologie;81.0;11;70;0;0;4;2;0;3;1;1;0;0;6;4;10;9;7;8;9;17
;Inwendige geneeskunde;80.0;31;49;0;4;3;8;4;7;3;1;1;0;0;2;3;7;3;6;7;21
;Reumatologie;20.0;10;10;0;0;4;0;1;1;2;2;0;0;0;1;0;0;1;1;1;6
;Acute geneeskunde;14.0;3;11;0;0;0;0;1;1;1;0;0;0;1;0;1;2;3;2;0;2
;Gynaecologie-verloskunde;87.0;55;32;0;10;13;7;6;11;2;3;3;0;0;2;1;2;5;2;5;15
;Oftalmologie;82.0;56;26;1;8;9;9;6;11;2;3;7;1;3;0;0;3;0;5;2;12
;Otorhinolaryngologie;49.0;23;26;0;3;3;4;5;3;1;1;3;0;0;3;1;2;2;1;4;13
;Stomatologie;29.0;6;23;0;2;0;2;0;1;1;0;0;0;2;3;2;6;2;0;4;4
;Dermato-venereologie;55.0;40;15;0;2;5;6;6;3;9;5;4;0;0;0;1;3;1;0;2;8
;Pediatrie;76.0;50;26;0;8;8;8;8;5;1;2;10;0;0;1;1;1;4;3;2;14
;Fysische geneeskunde en revalidatie;39.0;11;28;0;1;2;0;3;2;1;1;1;0;1;3;2;5;1;1;3;12
;Klinische biologie;30.0;12;18;0;0;2;2;1;4;3;0;0;0;0;1;3;2;0;2;2;8
;Röntgendiagnose;116.0;29;87;0;3;5;2;5;2;7;3;2;0;5;11;8;9;8;8;14;24
;Radiotherapie-oncologie;17.0;10;7;0;1;3;3;2;1;0;0;0;0;0;0;2;0;0;0;2;3
;Nucleaire geneeskunde;19.0;7;12;0;0;0;1;1;2;2;0;1;0;0;0;0;0;1;2;2;7
;Pathologische anatomie;28.0;13;15;0;1;4;0;0;3;3;1;1;0;2;1;1;0;1;0;2;8
;Medische oncologie;12.0;8;4;0;0;2;3;2;1;0;0;0;0;0;0;0;0;2;2;0;0
;Klinische genetica;1.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;83.0;37;46;0;1;2;0;6;9;9;5;5;0;0;1;0;6;2;7;11;19
;"Verzekeringsgeneeskunde en
medische expertise";49.0;12;37;0;0;0;0;0;4;4;0;4;0;1;0;0;0;1;6;8;21
Waals Brabant;Alle specialiteiten;2205.0;990;1215;0;96;125;109;126;119;118;117;180;2;56;77;86;101;127;136;156;474
;Geriatrie;22.0;16;6;0;3;2;3;3;2;3;0;0;0;0;0;0;0;1;0;4;1
;Urgentiegeneeskunde;34.0;17;17;0;3;8;4;0;2;0;0;0;0;5;6;2;1;3;0;0;0
;Beheer van gezondheidsgegevens;11.0;4;7;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;2;3;1
;Anesthesie-reanimatie;202.0;83;119;0;2;16;12;13;10;5;3;22;0;7;17;22;15;14;9;10;25
;Heelkunde;126.0;26;100;0;3;6;3;0;2;3;4;5;0;2;6;5;7;13;11;9;47
;Neurochirurgie;9.0;2;7;0;0;0;1;0;1;0;0;0;0;1;1;0;2;2;1;0;0
;"Plastische, reconstructieve en
esthetische heelkunde";28.0;10;18;0;0;3;2;1;0;2;2;0;0;0;0;3;2;3;2;3;5
;Urologie;35.0;7;28;0;3;2;0;0;0;2;0;0;0;1;3;3;4;5;3;1;8
;Orthopedische heelkunde;105.0;10;95;0;2;0;4;1;0;2;0;1;0;10;5;6;5;14;11;10;34
;Neurologie;53.0;32;21;0;3;3;4;6;5;4;3;4;0;1;2;1;5;3;5;2;2
;Psychiatrie;90.0;38;52;0;0;0;0;3;4;8;8;15;0;0;1;0;4;1;6;6;34
;Neuropsychiatrie;17.0;4;13;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;12
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";24.0;18;6;0;1;2;4;2;6;0;0;3;0;0;0;0;2;2;0;0;2
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";42.0;24;18;0;3;7;4;7;2;0;0;1;0;3;1;5;1;3;2;0;3
;Pneumologie;42.0;22;20;0;3;1;3;5;3;1;2;4;0;0;2;0;3;2;2;5;6
;Gastro-enterologie;71.0;23;48;0;1;5;3;1;3;3;4;3;0;0;4;3;5;4;6;12;14
;Cardiologie;107.0;29;78;0;2;4;4;5;3;2;5;4;0;3;8;4;9;9;11;11;23
;Inwendige geneeskunde;165.0;61;104;0;4;8;8;10;10;10;3;8;0;7;2;5;6;9;16;19;40
;Reumatologie;16.0;7;9;0;1;1;1;1;1;0;0;2;0;1;1;0;1;0;1;1;4
;Acute geneeskunde;30.0;10;20;0;0;0;0;1;6;0;2;1;0;0;1;0;2;6;3;3;5
;Gynaecologie-verloskunde;117.0;76;41;0;13;8;6;11;11;9;11;7;0;0;0;1;2;6;4;5;23
;Oftalmologie;87.0;53;34;0;7;2;9;6;3;7;8;11;2;3;3;0;2;5;7;2;10
;Otorhinolaryngologie;58.0;24;34;0;2;6;3;5;2;4;0;2;0;0;2;1;1;2;3;6;19
;Stomatologie;30.0;7;23;0;0;3;0;1;1;0;1;1;0;0;2;2;1;3;2;1;12
;Dermato-venereologie;67.0;56;11;0;7;4;4;7;6;9;7;12;0;0;0;0;1;1;2;0;7
;Pediatrie;165.0;118;47;0;16;15;12;18;11;15;11;20;0;1;2;5;4;2;4;4;25
;Fysische geneeskunde en revalidatie;37.0;18;19;0;2;4;1;3;2;1;2;3;0;0;0;1;3;0;1;2;12
;Klinische biologie;67.0;36;31;0;1;2;2;2;1;3;6;19;0;0;2;0;2;1;1;3;22
;Röntgendiagnose;157.0;61;96;0;5;8;4;8;7;9;14;6;0;8;4;9;5;7;10;18;35
;Radiotherapie-oncologie;14.0;6;8;0;0;0;0;0;0;0;2;4;0;1;0;2;1;0;1;2;1
;Nucleaire geneeskunde;27.0;13;14;0;0;0;1;1;1;4;4;2;0;0;1;0;0;1;2;2;8
;Pathologische anatomie;33.0;20;13;0;4;3;1;1;4;3;0;4;0;1;1;3;0;0;1;2;5
;Medische oncologie;23.0;13;10;0;4;2;4;0;1;0;0;2;0;1;0;1;2;1;1;0;4
;Klinische genetica;4.0;2;2;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0
;Arbeidsgeneeskunde;57.0;34;23;0;1;0;1;4;5;9;10;4;0;0;0;0;2;3;4;2;12
;"Verzekeringsgeneeskunde en
medische expertise";33.0;10;23;0;0;0;0;0;2;0;2;6;0;0;0;0;1;0;2;7;13
Henegouwen;Alle specialiteiten;2559.0;1064;1495;4;93;145;123;155;134;96;91;223;1;63;81;88;103;137;174;198;650
;Geriatrie;41.0;28;13;0;3;6;6;2;4;3;2;2;0;1;1;4;1;1;0;2;3
;Urgentiegeneeskunde;37.0;14;23;0;7;3;4;0;0;0;0;0;0;5;6;3;1;5;1;1;1
;Beheer van gezondheidsgegevens;4.0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1
;Anesthesie-reanimatie;218.0;87;131;0;9;11;9;9;12;7;6;24;0;9;6;10;13;16;22;18;37
;Heelkunde;178.0;43;135;0;6;8;6;5;5;4;1;8;0;3;6;8;8;12;15;17;66
;Neurochirurgie;22.0;6;16;0;1;3;0;0;1;0;1;0;0;1;3;1;3;1;1;1;5
;"Plastische, reconstructieve en
esthetische heelkunde";18.0;6;12;0;1;0;1;2;0;1;1;0;0;0;2;3;1;1;1;3;1
;Urologie;41.0;8;33;0;2;0;1;2;0;0;2;1;0;0;5;2;3;4;3;4;12
;Orthopedische heelkunde;123.0;9;114;0;1;1;1;3;0;1;0;2;0;3;15;8;11;10;16;17;34
;Neurologie;57.0;20;37;0;1;3;3;6;2;2;2;1;0;1;1;4;4;3;8;4;12
;Psychiatrie;92.0;40;52;0;1;2;2;5;8;4;6;12;0;0;0;1;2;7;5;10;27
;Neuropsychiatrie;15.0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";19.0;12;7;0;1;6;2;0;3;0;0;0;0;1;0;1;1;1;2;0;1
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";36.0;23;13;0;1;6;6;5;4;0;1;0;0;2;1;1;3;3;2;0;1
;Pneumologie;84.0;28;56;0;1;2;4;5;4;2;2;8;0;3;0;2;4;7;7;6;27
;Gastro-enterologie;66.0;19;47;0;0;4;3;1;3;1;1;6;0;1;1;1;5;9;8;3;19
;Cardiologie;107.0;23;84;0;3;3;3;1;4;2;3;4;0;2;1;4;8;6;10;15;38
;Inwendige geneeskunde;193.0;77;116;0;9;17;11;18;8;5;2;7;0;5;3;9;7;6;19;15;52
;Reumatologie;31.0;14;17;0;3;1;2;4;0;1;0;3;0;1;1;0;0;1;2;3;9
;Acute geneeskunde;39.0;18;21;0;0;0;2;5;6;2;1;2;0;1;0;0;1;5;6;4;4
;Gynaecologie-verloskunde;188.0;101;87;0;12;18;10;12;13;14;5;17;0;0;4;5;5;8;11;9;45
;Oftalmologie;81.0;43;38;2;2;5;3;9;3;4;2;13;1;5;1;3;2;2;0;5;19
;Otorhinolaryngologie;63.0;29;34;0;2;3;4;3;4;7;2;4;0;4;0;0;2;4;2;6;16
;Stomatologie;22.0;9;13;0;0;1;0;2;2;1;1;2;0;0;0;1;0;2;3;2;5
;Dermato-venereologie;70.0;47;23;0;3;2;7;4;6;7;3;15;0;2;3;0;2;1;1;5;9
;Pediatrie;175.0;114;61;1;14;18;11;23;11;7;7;22;0;2;5;2;0;5;6;4;37
;Fysische geneeskunde en revalidatie;48.0;22;26;0;1;3;5;2;4;1;2;4;0;2;0;4;2;1;3;0;14
;Klinische biologie;53.0;25;28;0;0;3;1;1;2;1;5;12;0;1;3;1;1;0;1;3;18
;Röntgendiagnose;162.0;58;104;0;4;5;9;10;3;6;8;13;0;3;5;6;5;7;8;20;50
;Radiotherapie-oncologie;19.0;11;8;0;0;4;2;1;1;0;0;3;0;1;1;1;2;2;0;1;0
;Nucleaire geneeskunde;31.0;13;18;1;1;1;2;1;1;2;1;3;0;1;0;0;0;0;3;3;11
;Pathologische anatomie;36.0;21;15;0;2;4;0;2;2;0;4;7;0;0;2;2;2;0;1;1;7
;Medische oncologie;34.0;15;19;0;1;2;2;0;6;2;0;2;0;3;4;0;0;2;3;2;5
;Klinische genetica;3.0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
;Arbeidsgeneeskunde;90.0;60;30;0;1;0;1;9;12;7;11;19;0;0;1;1;3;3;1;5;16
;"Verzekeringsgeneeskunde en
medische expertise";63.0;17;46;0;0;0;0;1;0;2;7;7;0;0;0;0;1;2;3;6;34
Luik;Alle specialiteiten;3333.0;1551;1782;5;184;229;195;202;195;156;115;270;3;128;145;112;141;161;189;198;705
;Geriatrie;35.0;28;7;0;2;8;5;4;4;4;0;1;0;1;0;2;0;0;1;0;3
;Urgentiegeneeskunde;58.0;27;31;0;8;10;3;2;4;0;0;0;0;8;6;8;4;3;2;0;0
;Gerechtelijke geneeskunde;4.0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
;Beheer van gezondheidsgegevens;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
;Anesthesie-reanimatie;351.0;129;222;0;17;20;17;18;21;12;7;17;0;29;28;15;27;31;20;21;51
;Heelkunde;161.0;38;123;0;5;6;3;4;5;11;3;1;0;3;7;9;9;8;14;16;57
;Neurochirurgie;28.0;4;24;0;0;2;0;0;0;1;1;0;0;4;3;1;2;3;3;2;6
;"Plastische, reconstructieve en
esthetische heelkunde";32.0;8;24;0;1;1;1;2;0;1;1;1;0;3;4;5;2;1;2;3;4
;Urologie;55.0;9;46;0;2;1;3;0;0;2;1;0;0;4;5;1;5;5;3;5;18
;Orthopedische heelkunde;95.0;18;77;0;4;2;3;2;3;0;1;3;0;5;6;9;7;7;5;8;30
;Neurologie;73.0;28;45;0;2;7;5;1;5;4;1;3;0;4;7;1;5;1;7;10;10
;Psychiatrie;163.0;81;82;0;0;2;1;12;15;14;12;25;0;0;2;1;4;4;11;7;53
;Neuropsychiatrie;10.0;1;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";26.0;19;7;0;4;5;5;3;0;1;0;1;0;1;3;0;1;0;0;2;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";62.0;41;21;0;6;8;10;8;8;1;0;0;0;4;2;3;5;3;3;0;1
;Pneumologie;74.0;33;41;0;3;7;8;5;5;3;0;2;0;6;2;2;5;5;5;3;13
;Gastro-enterologie;93.0;43;50;0;6;10;10;6;4;2;3;2;0;4;2;1;7;1;9;8;18
;Cardiologie;170.0;58;112;0;8;8;9;12;7;7;5;2;0;8;7;10;8;14;12;8;45
;Inwendige geneeskunde;210.0;102;108;0;16;18;15;16;15;6;1;15;0;10;6;5;8;12;13;13;41
;Reumatologie;38.0;22;16;0;1;0;3;1;2;6;2;7;0;1;2;1;0;1;0;3;8
;Acute geneeskunde;30.0;9;21;0;0;0;0;0;4;3;1;1;0;0;0;1;1;5;4;4;6
;Gynaecologie-verloskunde;228.0;135;93;0;28;21;9;16;16;11;12;22;0;1;6;5;5;5;13;9;49
;Oftalmologie;154.0;97;57;5;8;13;11;9;10;7;6;28;3;6;7;4;5;6;6;2;18
;Otorhinolaryngologie;98.0;54;44;0;10;3;8;6;10;3;4;10;0;3;3;4;2;1;8;5;18
;Stomatologie;17.0;3;14;0;0;0;2;0;0;0;0;1;0;2;0;0;1;0;2;1;8
;Dermato-venereologie;89.0;60;29;0;5;5;9;8;10;6;5;12;0;1;3;1;2;1;3;5;13
;Pediatrie;264.0;187;77;0;24;36;30;23;19;11;14;30;0;1;8;4;3;8;6;5;42
;Fysische geneeskunde en revalidatie;84.0;48;36;0;5;8;3;7;5;5;5;10;0;1;3;5;4;2;5;7;9
;Klinische biologie;68.0;36;32;0;4;1;2;2;3;4;1;19;0;2;1;1;0;0;2;6;20
;Röntgendiagnose;211.0;59;152;0;6;11;8;6;4;10;7;7;0;10;14;8;9;19;12;25;55
;Radiotherapie-oncologie;22.0;11;11;0;2;1;1;1;0;1;1;4;0;1;1;1;1;3;1;1;2
;Nucleaire geneeskunde;53.0;19;34;0;2;1;1;2;1;3;4;5;0;3;2;2;2;1;1;1;22
;Pathologische anatomie;39.0;23;16;0;3;3;1;3;4;3;2;4;0;2;3;0;1;0;2;3;5
;Medische oncologie;39.0;25;14;0;2;6;1;4;4;4;1;3;0;0;1;0;2;0;6;1;4
;Klinische genetica;10.0;6;4;0;0;2;1;0;1;1;0;1;0;0;0;0;1;2;1;0;0
;Arbeidsgeneeskunde;107.0;60;47;0;0;3;7;16;5;5;7;17;0;0;1;1;2;4;2;4;33
;"Verzekeringsgeneeskunde en
medische expertise";81.0;29;52;0;0;0;0;2;1;4;7;15;0;0;0;0;0;4;5;10;33
Namen;Alle specialiteiten;1459.0;615;844;1;61;86;77;88;80;60;60;102;1;52;70;59;79;84;87;90;322
;Geriatrie;21.0;15;6;0;3;3;2;2;1;2;1;1;0;0;1;0;1;2;0;0;2
;Urgentiegeneeskunde;15.0;5;10;0;2;1;2;0;0;0;0;0;0;2;1;1;2;2;1;1;0
;Gerechtelijke geneeskunde;2.0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
;Beheer van gezondheidsgegevens;3.0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
;Anesthesie-reanimatie;141.0;51;90;1;6;9;6;9;5;4;3;8;0;13;12;4;11;9;14;10;17
;Heelkunde;95.0;16;79;0;2;2;3;1;4;1;2;1;0;4;0;7;10;7;5;12;34
;Neurochirurgie;15.0;1;14;0;0;0;0;1;0;0;0;0;0;0;2;1;2;1;3;1;4
;"Plastische, reconstructieve en
esthetische heelkunde";9.0;2;7;0;0;0;0;0;1;0;0;1;0;1;0;2;1;0;2;1;0
;Urologie;20.0;5;15;0;1;0;0;3;0;1;0;0;0;0;3;2;0;3;2;0;5
;Orthopedische heelkunde;72.0;7;65;0;0;2;1;2;1;0;0;1;0;2;8;10;7;2;7;5;24
;Neurologie;31.0;22;9;0;5;2;1;3;5;1;4;1;0;0;1;0;0;1;2;1;4
;Psychiatrie;44.0;16;28;0;0;0;2;1;4;5;3;1;0;0;0;0;1;6;3;4;14
;Neuropsychiatrie;3.0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";10.0;6;4;0;0;2;2;0;1;0;0;1;0;1;0;0;1;0;1;0;1
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";27.0;16;11;0;1;2;5;4;2;0;1;1;0;0;4;3;3;1;0;0;0
;Pneumologie;39.0;16;23;0;3;5;2;2;1;1;1;1;0;2;4;1;1;3;4;4;4
;Gastro-enterologie;40.0;13;27;0;1;3;3;3;0;1;1;1;0;0;2;0;1;4;2;5;13
;Cardiologie;60.0;16;44;0;1;3;3;1;3;4;1;0;0;3;7;3;2;7;3;6;13
;Inwendige geneeskunde;104.0;41;63;0;4;6;7;4;8;4;3;5;0;4;2;5;7;10;7;4;24
;Reumatologie;18.0;8;10;0;1;1;1;1;3;1;0;0;0;0;0;1;0;1;0;3;5
;Acute geneeskunde;32.0;20;12;0;2;0;1;5;7;2;1;2;0;1;1;0;3;2;2;2;1
;Gynaecologie-verloskunde;76.0;47;29;0;4;6;10;8;4;4;3;8;0;2;1;0;4;2;2;3;15
;Oftalmologie;55.0;27;28;0;1;4;2;4;2;2;0;12;0;2;4;3;2;2;4;3;8
