Territoire;Specialite;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;10;2;8;0;1;1;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Prov Flandre occidentale;STOMATOLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PNEUMOLOGIE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PEDIATRIE;20;16;4;0;14;1;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
Prov Flandre occidentale;CARDIOLOGIE;6;2;4;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE PHYSIQUE ET READAPTATION;7;3;4;0;2;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre occidentale;BIOLOGIE CLINIQUE;5;2;3;0;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Prov Flandre occidentale;RADIODIAGNOSTIC;11;5;6;0;3;2;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0
Prov Flandre occidentale;RADIOTHERAPIE-ONCOLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Flandre occidentale;ANATOMIE PATHOLOGIQUE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE INTERNE;35;20;15;0;19;1;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0
Prov Flandre occidentale;RHUMATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;17;10;7;0;9;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE D'URGENCE;3;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE AIGUE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GERIATRIE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE DU TRAVAIL;5;4;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Flandre orientale;ANESTHESIE-REANIMATION;42;20;22;1;14;4;1;0;0;0;0;0;0;0;15;4;1;1;1;0;0;0;0
Prov Flandre orientale;CHIRURGIE;35;18;17;1;12;5;0;0;0;0;0;0;0;0;11;6;0;0;0;0;0;0;0
Prov Flandre orientale;NEUROCHIRURGIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Flandre orientale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;6;1;5;0;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
Prov Flandre orientale;NEUROLOGIE;13;12;1;1;9;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;GYNECOLOGIE-OBSTETRIQUE;23;18;5;0;16;0;1;0;0;1;0;0;0;0;3;1;1;0;0;0;0;0;0
Prov Flandre orientale;OPHTALMOLOGIE;17;13;4;0;11;2;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
Prov Flandre orientale;OTO-RHINO-LARYNGOLOGIE;15;10;5;0;7;3;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Flandre orientale;UROLOGIE;7;2;5;0;1;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Flandre orientale;CHIRURGIE ORTHOPEDIQUE;20;2;18;0;1;1;0;0;0;0;0;0;0;0;11;5;2;0;0;0;0;0;0
Prov Flandre orientale;STOMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;DERMATO-VENEREOLOGIE;10;8;2;0;6;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre orientale;PNEUMOLOGIE;7;3;4;0;1;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Prov Flandre orientale;GASTRO-ENTEROLOGIE;8;1;7;0;1;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0
Prov Flandre orientale;PEDIATRIE;24;22;2;0;17;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Flandre orientale;CARDIOLOGIE;10;6;4;0;2;3;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE PHYSIQUE ET READAPTATION;10;7;3;0;6;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Flandre orientale;BIOLOGIE CLINIQUE;6;6;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;RADIODIAGNOSTIC;26;16;10;0;11;5;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0
Prov Flandre orientale;RADIOTHERAPIE-ONCOLOGIE;5;2;3;0;1;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;14;14;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE NUCLEAIRE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;ANATOMIE PATHOLOGIQUE;5;3;2;0;1;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE INTERNE;81;59;22;1;50;6;2;0;0;0;0;0;0;0;17;2;2;0;1;0;0;0;0
Prov Flandre orientale;RHUMATOLOGIE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;18;15;3;0;11;4;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE D'URGENCE;7;3;4;0;3;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE AIGUE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
Prov Flandre orientale;GERIATRIE;7;5;2;0;2;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre orientale;ONCOLOGIE MEDICALE;4;3;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE DU TRAVAIL;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Prov Anvers;ANESTHESIE-REANIMATION;48;23;25;1;22;0;0;0;0;0;0;0;0;1;19;2;1;2;0;0;0;0;0
Prov Anvers;CHIRURGIE;36;12;24;0;9;3;0;0;0;0;0;0;0;0;16;8;0;0;0;0;0;0;0
Prov Anvers;NEUROCHIRURGIE;7;0;7;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0
Prov Anvers;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;7;4;3;0;4;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Prov Anvers;NEUROLOGIE;15;8;7;0;8;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0
Prov Anvers;GYNECOLOGIE-OBSTETRIQUE;27;23;4;0;16;4;2;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
Prov Anvers;OPHTALMOLOGIE;11;8;3;0;8;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Anvers;OTO-RHINO-LARYNGOLOGIE;10;5;5;0;3;2;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Anvers;UROLOGIE;10;5;5;0;3;2;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Anvers;CHIRURGIE ORTHOPEDIQUE;26;5;21;0;4;1;0;0;0;0;0;0;0;0;13;6;2;0;0;0;0;0;0
Prov Anvers;STOMATOLOGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Anvers;DERMATO-VENEREOLOGIE;7;6;1;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;PNEUMOLOGIE;8;8;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;GASTRO-ENTEROLOGIE;8;4;4;0;2;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Prov Anvers;PEDIATRIE;38;28;10;0;22;6;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0
Prov Anvers;CARDIOLOGIE;27;7;20;0;7;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0
Prov Anvers;MEDECINE PHYSIQUE ET READAPTATION;8;6;2;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Anvers;BIOLOGIE CLINIQUE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Anvers;RADIODIAGNOSTIC;31;8;23;0;6;1;0;1;0;0;0;0;0;0;18;4;1;0;0;0;0;0;0
Prov Anvers;RADIOTHERAPIE-ONCOLOGIE;5;1;4;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;16;15;1;0;11;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;MEDECINE NUCLEAIRE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;ANATOMIE PATHOLOGIQUE;2;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE INTERNE;60;40;20;0;36;4;0;0;0;0;0;0;0;0;16;2;1;1;0;0;0;0;0
Prov Anvers;RHUMATOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;17;10;7;0;5;4;0;1;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0
Prov Anvers;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE D'URGENCE;18;10;8;1;7;2;0;0;0;0;0;0;0;0;3;3;1;1;0;0;0;0;0
Prov Anvers;MEDECINE AIGUE;9;3;6;0;2;1;0;0;0;0;0;0;0;0;3;2;0;1;0;0;0;0;0
Prov Anvers;GERIATRIE;6;4;2;0;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Anvers;ONCOLOGIE MEDICALE;3;2;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;ANESTHESIE-REANIMATION;13;7;6;0;7;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0
Prov Limbourg;CHIRURGIE;9;4;5;0;4;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Limbourg;NEUROCHIRURGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Limbourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;NEUROLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Limbourg;GYNECOLOGIE-OBSTETRIQUE;8;8;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;OPHTALMOLOGIE;3;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;OTO-RHINO-LARYNGOLOGIE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;CHIRURGIE ORTHOPEDIQUE;11;1;10;0;1;0;0;0;0;0;0;0;0;1;7;2;0;0;0;0;0;0;0
Prov Limbourg;DERMATO-VENEREOLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;PNEUMOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Limbourg;GASTRO-ENTEROLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Limbourg;PEDIATRIE;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;CARDIOLOGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE PHYSIQUE ET READAPTATION;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Limbourg;BIOLOGIE CLINIQUE;6;3;3;0;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Limbourg;RADIODIAGNOSTIC;7;4;3;0;4;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Limbourg;RADIOTHERAPIE-ONCOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;11;9;2;0;8;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE NUCLEAIRE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ANATOMIE PATHOLOGIQUE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE INTERNE;19;8;11;0;8;0;0;0;0;0;0;0;0;1;9;1;0;0;0;0;0;0;0
Prov Limbourg;RHUMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;6;4;2;0;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE D'URGENCE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE AIGUE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE DU TRAVAIL;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
Prov Brabant wallon;ANESTHESIE-REANIMATION;12;8;4;0;4;2;2;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0
Prov Brabant wallon;CHIRURGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant wallon;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brabant wallon;NEUROLOGIE;4;4;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;GYNECOLOGIE-OBSTETRIQUE;12;11;1;0;8;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;OPHTALMOLOGIE;5;5;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;OTO-RHINO-LARYNGOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;UROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;CHIRURGIE ORTHOPEDIQUE;7;3;4;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant wallon;STOMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;DERMATO-VENEREOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;PNEUMOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Brabant wallon;GASTRO-ENTEROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;PEDIATRIE;14;12;2;0;10;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE PHYSIQUE ET READAPTATION;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;BIOLOGIE CLINIQUE;5;5;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;RADIODIAGNOSTIC;8;4;4;0;4;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
Prov Brabant wallon;RADIOTHERAPIE-ONCOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;6;6;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;ANATOMIE PATHOLOGIQUE;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE INTERNE;15;12;3;0;12;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;4;3;1;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE D'URGENCE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant wallon;MEDECINE AIGUE;4;2;2;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant wallon;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;ONCOLOGIE MEDICALE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE DU TRAVAIL;6;5;1;0;0;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Hainaut;ANESTHESIE-REANIMATION;17;10;7;0;9;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Prov Hainaut;CHIRURGIE;17;6;11;0;4;1;1;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0
Prov Hainaut;NEUROCHIRURGIE;5;1;4;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Prov Hainaut;NEUROLOGIE;6;4;2;0;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Prov Hainaut;GYNECOLOGIE-OBSTETRIQUE;17;12;5;0;11;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Hainaut;OPHTALMOLOGIE;7;6;1;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Hainaut;OTO-RHINO-LARYNGOLOGIE;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;UROLOGIE;5;2;3;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Hainaut;CHIRURGIE ORTHOPEDIQUE;8;0;8;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Prov Hainaut;STOMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;DERMATO-VENEREOLOGIE;7;6;1;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Hainaut;GASTRO-ENTEROLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;PEDIATRIE;14;11;3;0;10;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE PHYSIQUE ET READAPTATION;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Hainaut;RADIODIAGNOSTIC;12;7;5;0;6;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Hainaut;RADIOTHERAPIE-ONCOLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE NUCLEAIRE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;ANATOMIE PATHOLOGIQUE;4;1;3;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Hainaut;MEDECINE INTERNE;25;17;8;1;11;5;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;7;5;2;0;4;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Prov Hainaut;MEDECINE D'URGENCE;10;5;5;0;4;1;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0
Prov Hainaut;MEDECINE AIGUE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Hainaut;GERIATRIE;7;6;1;0;2;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Hainaut;ONCOLOGIE MEDICALE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE DU TRAVAIL;7;3;4;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0
Prov Liège;ANESTHESIE-REANIMATION;48;23;25;0;19;1;1;1;1;0;0;0;0;0;17;3;4;0;1;0;0;0;0
Prov Liège;CHIRURGIE;21;6;15;0;4;1;1;0;0;0;0;0;0;0;11;4;0;0;0;0;0;0;0
Prov Liège;NEUROCHIRURGIE;5;1;4;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Liège;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;6;1;5;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Liège;NEUROLOGIE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Liège;GYNECOLOGIE-OBSTETRIQUE;20;16;4;0;11;5;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Liège;OPHTALMOLOGIE;11;7;4;0;6;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0
Prov Liège;OTO-RHINO-LARYNGOLOGIE;11;7;4;0;7;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Liège;UROLOGIE;5;3;2;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;CHIRURGIE ORTHOPEDIQUE;16;5;11;1;2;1;1;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0
Prov Liège;STOMATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;DERMATO-VENEREOLOGIE;7;5;2;0;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;PNEUMOLOGIE;9;5;4;0;3;1;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Liège;GASTRO-ENTEROLOGIE;14;12;2;0;10;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;PEDIATRIE;30;27;3;0;24;3;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Liège;CARDIOLOGIE;18;8;10;0;7;1;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0
Prov Liège;MEDECINE PHYSIQUE ET READAPTATION;13;9;4;0;8;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Prov Liège;BIOLOGIE CLINIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;RADIODIAGNOSTIC;22;11;11;0;7;4;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0
Prov Liège;RADIOTHERAPIE-ONCOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;6;5;1;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE NUCLEAIRE;4;2;2;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;ANATOMIE PATHOLOGIQUE;6;5;1;0;3;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE INTERNE;20;16;4;1;13;2;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
Prov Liège;RHUMATOLOGIE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
