territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Brabant flamand;MEDECINE LEGALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Brabant flamand;MEDECINE D'URGENCE;11;6;5;0;0;2;1;1;2;0;0;0;0;0;0;2;1;2;0;0;0;0;0
Prov Brabant flamand;MEDECINE AIGUE;40;16;24;0;2;2;2;6;2;2;0;0;0;0;0;0;2;7;9;4;0;1;1
Prov Brabant flamand;GERIATRIE;38;26;12;0;0;2;5;8;4;2;4;1;0;0;0;0;0;1;2;2;3;0;4
Prov Brabant flamand;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;95;36;59;0;0;0;1;7;7;11;5;4;1;0;0;0;0;3;7;14;14;13;8
Prov Brabant flamand;ONCOLOGIE MEDICALE;32;15;17;0;0;2;2;2;4;3;1;1;0;0;0;0;1;5;3;3;2;1;2
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;2;0;2
Prov Flandre occidentale;MEDECINE DU TRAVAIL;113;54;59;0;0;1;7;11;10;13;4;8;0;0;0;1;2;2;4;9;7;18;16
Prov Flandre occidentale;ANESTHESIE-REANIMATION;247;76;171;0;0;7;16;15;15;9;3;3;8;0;0;11;27;19;24;20;25;14;31
Prov Flandre occidentale;CHIRURGIE;132;16;116;0;0;3;5;4;0;1;1;1;1;0;0;4;9;9;11;14;13;16;40
Prov Flandre occidentale;NEUROCHIRURGIE;17;1;16;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;2;2;2;3
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;25;4;21;0;0;1;0;0;1;1;1;0;0;0;0;3;2;3;1;4;1;1;6
Prov Flandre occidentale;NEUROLOGIE;50;17;33;0;0;7;3;3;4;0;0;0;0;0;0;2;5;5;2;8;6;3;2
Prov Flandre occidentale;PSYCHIATRIE;33;14;19;0;0;0;1;1;7;4;1;0;0;0;0;0;0;3;6;7;1;0;2
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;123;43;80;0;0;6;11;10;9;5;1;0;1;0;0;5;0;4;5;10;8;9;39
Prov Flandre occidentale;OPHTALMOLOGIE;123;68;55;0;0;5;4;15;7;13;7;10;7;0;0;1;4;2;5;5;4;7;27
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;69;13;56;0;0;1;1;2;7;1;1;0;0;0;0;3;5;7;3;5;5;6;22
Prov Flandre occidentale;UROLOGIE;51;2;49;0;0;0;0;1;1;0;0;0;0;0;0;2;5;9;5;4;8;9;7
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;130;7;123;0;0;0;3;1;2;1;0;0;0;0;0;7;12;13;12;24;15;10;30
Prov Flandre occidentale;STOMATOLOGIE;33;2;31;0;0;1;0;0;0;0;1;0;0;0;0;4;5;4;5;3;2;3;5
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;74;41;33;0;1;3;4;9;6;1;5;4;8;0;0;1;2;0;5;3;4;2;16
Prov Flandre occidentale;PNEUMOLOGIE;48;16;32;0;0;3;7;1;2;3;0;0;0;0;0;2;2;1;5;4;4;8;6
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;55;8;47;0;0;3;2;1;2;0;0;0;0;0;0;2;8;6;1;8;7;10;5
Prov Flandre occidentale;PEDIATRIE;122;73;49;0;0;11;13;10;13;3;7;9;7;0;0;2;1;2;6;3;5;3;27
Prov Flandre occidentale;CARDIOLOGIE;85;9;76;0;0;4;0;2;1;1;0;1;0;0;0;4;5;14;7;7;12;6;21
Prov Flandre occidentale;NEUROPSYCHIATRIE;30;2;28;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;5;23
Prov Flandre occidentale;MEDECINE PHYSIQUE ET READAPTATION;65;23;42;0;0;4;6;4;4;4;1;0;0;0;0;4;1;3;2;5;7;6;14
Prov Flandre occidentale;BIOLOGIE CLINIQUE;60;22;38;0;0;3;2;6;0;3;0;2;6;0;0;3;3;1;3;3;4;7;14
Prov Flandre occidentale;RADIODIAGNOSTIC;174;26;148;0;0;3;7;7;3;2;4;0;0;0;0;3;15;6;21;26;31;17;29
Prov Flandre occidentale;RADIOTHERAPIE-ONCOLOGIE;23;15;8;0;0;1;3;6;3;1;1;0;0;0;0;1;1;2;0;1;1;0;2
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;21;15;6;0;0;2;5;2;0;0;1;3;2;0;0;0;1;0;0;1;2;1;1
Prov Flandre occidentale;MEDECINE NUCLEAIRE;30;8;22;0;0;1;3;2;1;1;0;0;0;0;0;1;1;0;1;2;1;3;13
Prov Flandre occidentale;ANATOMIE PATHOLOGIQUE;37;10;27;0;0;1;3;2;1;0;0;2;1;0;0;1;3;5;1;0;5;2;10
Prov Flandre occidentale;MEDECINE INTERNE;115;25;90;0;0;6;7;6;2;3;1;0;0;0;0;2;4;10;8;6;5;8;47
Prov Flandre occidentale;RHUMATOLOGIE;22;6;16;0;0;0;0;1;3;0;0;2;0;0;0;1;1;1;0;1;1;4;7
Prov Flandre occidentale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;74;26;48;0;0;6;9;1;0;0;3;4;3;0;0;3;2;2;1;3;6;7;24
Prov Flandre occidentale;MEDECINE AIGUE;21;5;16;0;0;0;1;2;2;0;0;0;0;0;0;2;4;4;3;1;2;0;0
Prov Flandre occidentale;GERIATRIE;35;15;20;0;0;1;6;3;3;0;2;0;0;0;0;2;1;1;1;2;2;7;4
Prov Flandre occidentale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;48;8;40;0;0;0;0;4;1;1;1;1;0;0;0;0;0;0;0;14;11;7;8
Prov Flandre occidentale;ONCOLOGIE MEDICALE;21;12;9;0;0;2;2;4;2;1;1;0;0;0;0;1;0;2;3;1;0;1;1
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Flandre orientale;MEDECINE DU TRAVAIL;154;85;69;0;0;4;16;15;12;19;11;6;2;0;0;3;7;5;2;7;15;11;19
Prov Flandre orientale;ANESTHESIE-REANIMATION;277;105;172;0;0;17;18;20;19;11;8;5;7;0;0;14;20;33;22;26;25;9;23
Prov Flandre orientale;CHIRURGIE;201;35;166;0;0;8;8;7;4;3;1;2;2;0;0;8;20;18;21;19;20;16;44
Prov Flandre orientale;NEUROCHIRURGIE;30;3;27;0;0;0;0;1;1;0;0;0;1;0;0;1;9;1;2;3;2;3;6
Prov Flandre orientale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;38;6;32;0;0;0;0;2;1;2;0;0;1;0;0;4;5;2;6;5;2;2;6
Prov Flandre orientale;NEUROLOGIE;51;28;23;0;0;9;5;4;5;2;2;1;0;0;0;0;3;5;3;3;2;5;2
Prov Flandre orientale;PSYCHIATRIE;48;26;22;0;0;0;0;5;15;3;0;3;0;0;0;0;1;9;6;4;0;1;1
Prov Flandre orientale;GYNECOLOGIE-OBSTETRIQUE;160;74;86;0;0;11;15;15;15;9;3;2;4;0;0;2;5;6;6;12;13;11;31
Prov Flandre orientale;OPHTALMOLOGIE;147;88;59;0;2;8;15;13;9;12;9;8;12;0;0;2;0;4;8;9;4;8;24
Prov Flandre orientale;OTO-RHINO-LARYNGOLOGIE;78;32;46;0;0;2;9;3;7;4;3;1;3;0;0;1;3;5;6;4;10;5;12
Prov Flandre orientale;UROLOGIE;54;7;47;0;0;2;2;1;1;0;1;0;0;0;0;2;8;3;3;8;7;6;10
Prov Flandre orientale;CHIRURGIE ORTHOPEDIQUE;144;12;132;0;0;2;4;3;2;1;0;0;0;0;0;4;21;12;16;22;19;12;26
Prov Flandre orientale;STOMATOLOGIE;49;12;37;0;0;2;2;6;0;0;2;0;0;0;0;2;2;5;4;4;6;3;11
Prov Flandre orientale;DERMATO-VENEREOLOGIE;96;79;17;0;2;8;13;15;14;11;3;8;5;0;0;1;0;0;0;2;4;0;10
Prov Flandre orientale;PNEUMOLOGIE;60;20;40;0;0;2;7;9;1;0;1;0;0;0;0;2;3;4;6;8;10;2;5
Prov Flandre orientale;GASTRO-ENTEROLOGIE;83;23;60;0;0;4;9;5;2;1;0;1;1;0;0;4;6;8;9;8;9;7;9
Prov Flandre orientale;PEDIATRIE;184;110;74;0;0;14;19;27;13;18;6;9;4;0;0;1;5;8;2;6;9;6;37
Prov Flandre orientale;CARDIOLOGIE;128;28;100;0;0;4;7;8;6;1;1;0;1;0;0;5;12;14;16;16;8;16;13
Prov Flandre orientale;NEUROPSYCHIATRIE;29;6;23;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;1;4;1;17
Prov Flandre orientale;MEDECINE PHYSIQUE ET READAPTATION;76;36;40;0;0;2;7;5;7;8;3;1;3;0;0;2;2;6;8;9;5;3;5
Prov Flandre orientale;BIOLOGIE CLINIQUE;102;47;55;0;0;4;9;11;3;7;3;4;6;0;0;1;3;3;7;9;6;11;15
Prov Flandre orientale;RADIODIAGNOSTIC;186;43;143;0;0;7;13;8;6;4;0;2;3;0;0;8;15;14;24;26;18;15;23
Prov Flandre orientale;RADIOTHERAPIE-ONCOLOGIE;30;14;16;0;0;3;6;2;2;1;0;0;0;0;0;1;4;2;1;2;4;0;2
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;28;23;5;0;0;5;8;5;1;0;2;1;1;0;0;2;1;1;0;0;1;0;0
Prov Flandre orientale;MEDECINE NUCLEAIRE;42;12;30;0;0;3;2;0;2;3;1;1;0;0;0;1;2;4;1;3;1;7;11
Prov Flandre orientale;ANATOMIE PATHOLOGIQUE;49;24;25;0;0;3;5;2;5;4;2;3;0;0;0;0;4;7;0;4;0;2;8
Prov Flandre orientale;MEDECINE INTERNE;187;61;126;0;0;13;11;11;9;6;4;1;6;0;0;6;6;12;7;17;7;10;61
Prov Flandre orientale;RHUMATOLOGIE;38;18;20;0;0;0;3;2;4;2;3;1;3;0;0;1;1;0;3;4;4;1;6
Prov Flandre orientale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;117;52;65;0;0;13;8;8;1;3;5;13;1;0;0;2;8;4;0;7;12;10;22
Prov Flandre orientale;MEDECINE LEGALE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
Prov Flandre orientale;MEDECINE D'URGENCE;4;3;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE AIGUE;15;9;6;0;0;0;3;2;1;2;1;0;0;0;0;1;1;1;1;1;0;1;0
Prov Flandre orientale;GERIATRIE;40;21;19;0;0;2;6;5;2;2;2;2;0;0;0;1;1;2;1;3;5;2;4
Prov Flandre orientale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;75;21;54;0;0;0;0;5;3;3;8;1;1;0;0;0;1;1;4;7;9;24;8
Prov Flandre orientale;ONCOLOGIE MEDICALE;22;15;7;0;0;1;6;3;3;2;0;0;0;0;0;1;1;1;1;1;1;1;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Anvers;MEDECINE DU TRAVAIL;191;94;97;0;0;4;14;28;11;15;8;13;1;0;0;0;6;7;7;24;15;23;15
Prov Anvers;ANESTHESIE-REANIMATION;338;133;205;0;0;14;30;32;20;12;12;5;8;0;0;12;23;29;32;27;25;24;33
Prov Anvers;CHIRURGIE;240;41;199;0;0;7;11;8;2;5;3;2;3;0;0;12;17;27;24;24;35;15;45
Prov Anvers;NEUROCHIRURGIE;41;2;39;0;0;0;0;0;2;0;0;0;0;0;0;2;9;5;6;4;3;5;5
Prov Anvers;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;37;10;27;0;0;1;1;0;0;1;5;1;1;0;0;0;3;3;5;3;6;2;5
Prov Anvers;NEUROLOGIE;75;33;42;0;0;10;9;3;5;1;4;1;0;0;0;3;3;6;7;7;8;3;5
Prov Anvers;PSYCHIATRIE;70;37;33;0;0;0;0;11;16;10;0;0;0;0;0;0;1;13;11;6;2;0;0
Prov Anvers;GYNECOLOGIE-OBSTETRIQUE;191;82;109;0;0;9;20;21;14;6;9;0;3;0;0;2;9;3;16;14;11;14;40
Prov Anvers;OPHTALMOLOGIE;177;95;82;0;2;8;11;14;17;14;9;12;8;0;1;6;5;8;4;10;8;11;29
Prov Anvers;OTO-RHINO-LARYNGOLOGIE;96;38;58;0;0;7;7;6;7;3;5;2;1;0;0;4;5;2;7;8;9;6;17
Prov Anvers;UROLOGIE;70;9;61;0;0;2;3;2;0;2;0;0;0;0;0;0;12;8;4;10;8;6;13
Prov Anvers;CHIRURGIE ORTHOPEDIQUE;180;17;163;0;0;3;2;4;4;1;2;0;1;0;0;7;19;23;19;25;25;15;30
Prov Anvers;STOMATOLOGIE;49;8;41;0;0;0;2;4;0;2;0;0;0;0;0;3;6;3;3;9;5;2;10
Prov Anvers;DERMATO-VENEREOLOGIE;98;59;39;0;1;6;7;11;10;7;7;5;5;0;1;1;3;3;3;6;10;1;11
Prov Anvers;PNEUMOLOGIE;69;30;39;0;0;7;6;5;6;2;3;0;1;0;0;0;3;4;5;10;8;5;4
Prov Anvers;GASTRO-ENTEROLOGIE;79;19;60;0;0;4;4;3;6;1;1;0;0;0;0;3;12;9;7;8;8;7;6
Prov Anvers;PEDIATRIE;228;144;84;0;0;12;31;32;25;19;12;8;5;0;0;5;7;3;7;5;9;6;42
Prov Anvers;CARDIOLOGIE;142;25;117;0;0;5;6;4;5;2;0;2;1;0;0;10;20;12;18;15;15;13;14
Prov Anvers;NEUROPSYCHIATRIE;43;9;34;0;0;0;0;0;0;1;2;2;4;0;0;0;0;0;0;3;4;4;23
Prov Anvers;MEDECINE PHYSIQUE ET READAPTATION;77;38;39;0;0;3;9;5;9;6;2;0;4;0;0;2;4;3;5;8;3;9;5
Prov Anvers;BIOLOGIE CLINIQUE;64;36;28;0;0;0;5;4;8;4;5;2;8;0;0;2;0;1;7;4;5;3;6
Prov Anvers;RADIODIAGNOSTIC;210;50;160;0;0;3;5;10;12;6;6;6;2;0;0;13;14;9;15;33;20;24;32
Prov Anvers;RADIOTHERAPIE-ONCOLOGIE;35;17;18;0;0;1;6;2;4;2;1;1;0;0;0;3;1;2;2;5;2;1;2
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;65;49;16;0;0;7;18;12;3;5;2;2;0;0;0;1;3;3;1;0;2;4;2
Prov Anvers;MEDECINE NUCLEAIRE;27;4;23;0;0;1;0;1;1;1;0;0;0;0;0;1;1;3;5;2;4;2;5
Prov Anvers;ANATOMIE PATHOLOGIQUE;63;29;34;0;0;3;5;6;6;2;5;0;2;0;0;2;2;3;4;2;5;3;13
Prov Anvers;MEDECINE INTERNE;235;86;149;0;1;15;20;16;14;8;6;4;2;0;0;4;9;8;14;14;18;21;61
Prov Anvers;RHUMATOLOGIE;23;9;14;0;0;1;2;4;2;0;0;0;0;0;0;0;2;0;0;1;2;4;5
Prov Anvers;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;127;40;87;0;0;5;10;8;0;0;6;7;4;0;0;3;7;9;0;5;18;17;28
Prov Anvers;MEDECINE D'URGENCE;6;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
Prov Anvers;MEDECINE AIGUE;29;11;18;0;0;2;3;3;0;1;1;0;1;0;0;3;5;4;2;2;2;0;0
Prov Anvers;GERIATRIE;42;21;21;0;0;1;4;6;4;3;2;1;0;0;0;1;2;2;2;0;7;6;1
Prov Anvers;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;75;25;50;0;0;1;1;4;8;5;3;3;0;0;0;0;0;3;3;6;16;11;11
Prov Anvers;ONCOLOGIE MEDICALE;22;9;13;0;0;1;2;2;2;2;0;0;0;0;0;0;2;2;3;2;2;1;1
Prov Anvers;GESTION DE DONNEES DE SANTE;7;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;1;0
Prov Limbourg;MEDECINE DU TRAVAIL;79;35;44;0;0;0;4;12;8;5;4;1;1;0;0;0;4;1;3;11;9;10;6
Prov Limbourg;ANESTHESIE-REANIMATION;131;54;77;0;0;5;10;11;12;5;4;3;4;0;0;5;14;10;8;13;11;6;10
Prov Limbourg;CHIRURGIE;87;15;72;0;0;2;2;3;2;3;2;1;0;0;0;3;10;11;8;9;5;9;17
Prov Limbourg;NEUROCHIRURGIE;18;3;15;0;0;0;2;0;1;0;0;0;0;0;0;0;3;3;1;2;4;0;2
Prov Limbourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;17;1;16;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;3;4;3;3
Prov Limbourg;NEUROLOGIE;26;12;14;0;0;5;0;1;2;1;2;1;0;0;0;1;3;2;1;1;2;3;1
Prov Limbourg;PSYCHIATRIE;44;25;19;0;0;0;1;9;9;5;0;0;1;0;0;0;0;3;10;5;0;1;0
Prov Limbourg;GYNECOLOGIE-OBSTETRIQUE;75;32;43;0;0;2;10;9;5;3;1;2;0;0;0;1;4;5;1;4;6;7;15
Prov Limbourg;OPHTALMOLOGIE;60;38;22;0;0;7;6;9;4;4;2;2;4;0;0;0;3;0;4;2;2;6;5
Prov Limbourg;OTO-RHINO-LARYNGOLOGIE;38;15;23;0;0;2;5;3;1;1;1;0;2;0;0;2;2;1;1;5;7;1;4
Prov Limbourg;UROLOGIE;29;1;28;0;0;0;0;0;1;0;0;0;0;0;0;1;2;6;6;4;4;1;4
Prov Limbourg;CHIRURGIE ORTHOPEDIQUE;68;4;64;0;0;2;1;1;0;0;0;0;0;0;0;5;8;10;5;9;10;6;11
Prov Limbourg;STOMATOLOGIE;20;4;16;0;0;0;1;1;1;0;0;0;1;0;0;1;5;2;1;2;3;1;1
Prov Limbourg;DERMATO-VENEREOLOGIE;49;33;16;0;0;4;7;4;6;8;0;2;2;0;0;0;2;1;1;2;2;0;8
Prov Limbourg;PNEUMOLOGIE;26;6;20;0;0;0;4;0;1;1;0;0;0;0;0;2;5;1;2;4;3;3;0
Prov Limbourg;GASTRO-ENTEROLOGIE;35;11;24;0;0;2;5;1;0;1;1;1;0;0;0;2;3;5;1;6;3;2;2
Prov Limbourg;PEDIATRIE;69;35;34;0;0;5;7;7;2;2;2;4;6;0;0;1;1;4;3;3;8;5;9
Prov Limbourg;CARDIOLOGIE;66;6;60;0;0;1;0;3;1;1;0;0;0;0;0;2;16;4;10;6;7;3;12
Prov Limbourg;NEUROPSYCHIATRIE;13;5;8;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;1;1;6
Prov Limbourg;MEDECINE PHYSIQUE ET READAPTATION;40;8;32;0;0;0;3;0;2;2;1;0;0;0;0;0;4;4;1;3;4;5;11
Prov Limbourg;BIOLOGIE CLINIQUE;33;11;22;0;0;2;1;2;5;0;0;0;1;0;0;3;2;2;2;1;5;2;5
Prov Limbourg;RADIODIAGNOSTIC;98;20;78;0;0;2;3;4;5;5;1;0;0;0;0;3;10;9;7;15;14;8;12
Prov Limbourg;RADIOTHERAPIE-ONCOLOGIE;10;4;6;0;0;1;2;1;0;0;0;0;0;0;0;0;1;0;0;1;3;1;0
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;24;18;6;0;0;5;7;1;3;1;1;0;0;0;0;2;0;1;1;1;0;1;0
Prov Limbourg;MEDECINE NUCLEAIRE;20;6;14;0;0;0;0;2;3;0;0;1;0;0;0;0;0;1;1;3;1;3;5
Prov Limbourg;ANATOMIE PATHOLOGIQUE;23;9;14;0;0;0;0;4;2;2;1;0;0;0;0;0;1;1;0;2;4;3;3
Prov Limbourg;MEDECINE INTERNE;74;24;50;0;0;5;4;8;2;1;2;0;2;0;0;3;4;4;5;6;4;5;19
Prov Limbourg;RHUMATOLOGIE;16;6;10;0;0;0;1;0;2;3;0;0;0;0;0;0;0;1;0;2;1;2;4
Prov Limbourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;60;21;39;0;0;5;7;4;1;2;2;0;0;0;0;2;6;2;0;2;5;11;11
Prov Limbourg;MEDECINE AIGUE;13;4;9;0;0;0;0;3;1;0;0;0;0;0;0;0;1;3;3;0;2;0;0
Prov Limbourg;GERIATRIE;19;7;12;0;0;0;3;2;2;0;0;0;0;0;0;0;2;1;1;2;4;2;0
Prov Limbourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;48;12;36;0;0;0;0;4;4;0;0;3;1;0;0;0;0;0;4;9;8;13;2
Prov Limbourg;ONCOLOGIE MEDICALE;10;6;4;0;0;1;4;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
Prov Limbourg;GESTION DE DONNEES DE SANTE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
Prov Brabant wallon;MEDECINE DU TRAVAIL;50;30;20;0;0;0;4;4;8;6;6;1;1;0;0;0;1;0;3;2;3;7;4
Prov Brabant wallon;ANESTHESIE-REANIMATION;139;58;81;0;0;6;7;11;5;3;3;7;16;0;0;7;11;14;6;12;12;8;11
Prov Brabant wallon;CHIRURGIE;107;16;91;0;0;1;1;2;2;1;7;1;1;0;0;0;3;12;11;11;11;15;28
Prov Brabant wallon;NEUROCHIRURGIE;9;2;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;1;0;0;2
Prov Brabant wallon;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;23;5;18;0;0;0;2;0;1;1;1;0;0;0;0;3;1;1;5;3;2;1;2
Prov Brabant wallon;NEUROLOGIE;41;20;21;0;0;0;3;6;3;5;1;2;0;0;0;0;6;3;6;2;1;2;1
Prov Brabant wallon;PSYCHIATRIE;89;38;51;0;0;0;3;4;7;6;10;3;5;0;0;0;2;3;5;5;10;7;19
Prov Brabant wallon;GYNECOLOGIE-OBSTETRIQUE;87;49;38;0;0;1;9;9;8;10;5;4;3;0;0;1;1;5;4;4;8;4;11
Prov Brabant wallon;OPHTALMOLOGIE;72;44;28;0;0;5;5;5;5;9;2;2;11;0;0;0;2;1;6;2;3;4;10
Prov Brabant wallon;OTO-RHINO-LARYNGOLOGIE;49;15;34;0;0;3;2;3;2;3;2;0;0;0;0;1;1;4;1;4;7;6;10
Prov Brabant wallon;UROLOGIE;25;3;22;0;0;0;1;0;2;0;0;0;0;0;0;2;1;4;3;1;1;4;6
Prov Brabant wallon;CHIRURGIE ORTHOPEDIQUE;79;5;74;0;0;1;1;0;1;1;1;0;0;0;0;2;2;12;11;10;13;8;16
Prov Brabant wallon;STOMATOLOGIE;24;3;21;0;0;0;0;1;0;1;0;0;1;0;0;0;1;3;0;1;5;2;9
Prov Brabant wallon;DERMATO-VENEREOLOGIE;60;45;15;0;0;3;8;6;11;3;8;3;3;0;0;0;0;1;0;1;1;3;9
Prov Brabant wallon;PNEUMOLOGIE;33;16;17;0;0;0;5;3;3;1;1;0;3;0;0;0;3;2;1;4;4;1;2
Prov Brabant wallon;GASTRO-ENTEROLOGIE;53;13;40;0;0;2;1;2;3;3;1;0;1;0;0;2;4;4;6;8;3;5;8
Prov Brabant wallon;PEDIATRIE;133;84;49;0;0;4;19;10;16;10;10;4;11;0;0;1;4;3;4;6;7;3;21
Prov Brabant wallon;CARDIOLOGIE;80;19;61;0;0;0;6;2;1;3;4;1;2;0;0;0;7;7;12;12;5;6;12
Prov Brabant wallon;NEUROPSYCHIATRIE;24;6;18;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;1;2;1;14
Prov Brabant wallon;MEDECINE PHYSIQUE ET READAPTATION;28;10;18;0;0;1;2;1;1;2;0;0;3;0;0;1;3;0;1;1;1;4;7
Prov Brabant wallon;BIOLOGIE CLINIQUE;66;31;35;0;0;0;2;0;1;5;6;4;13;0;0;0;1;0;1;3;2;7;21
Prov Brabant wallon;RADIODIAGNOSTIC;138;44;94;0;0;2;4;8;8;13;5;4;0;0;0;3;7;4;12;15;14;11;28
Prov Brabant wallon;RADIOTHERAPIE-ONCOLOGIE;21;7;14;0;0;0;0;1;0;2;2;1;1;0;0;1;2;0;1;2;3;1;4
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;14;4;0;0;4;3;4;0;0;0;1;2;0;0;0;2;0;0;0;1;0;1
Prov Brabant wallon;MEDECINE NUCLEAIRE;32;13;19;0;0;0;1;1;3;6;0;2;0;0;0;0;0;1;1;5;1;5;6
Prov Brabant wallon;ANATOMIE PATHOLOGIQUE;20;12;8;0;0;1;1;2;4;0;2;2;0;0;0;0;0;0;0;1;2;2;3
Prov Brabant wallon;MEDECINE INTERNE;147;41;106;0;0;3;7;10;9;3;6;1;2;0;0;3;4;12;12;21;18;10;26
Prov Brabant wallon;RHUMATOLOGIE;12;5;7;0;0;1;0;2;0;0;0;0;2;0;0;0;1;0;1;1;0;1;3
Prov Brabant wallon;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;27;15;12;0;0;4;6;4;0;0;1;0;0;0;0;0;4;3;1;0;2;1;1
Prov Brabant wallon;MEDECINE D'URGENCE;4;2;2;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Prov Brabant wallon;MEDECINE AIGUE;36;14;22;0;0;1;2;6;2;2;1;0;0;0;0;0;2;7;5;4;2;1;1
Prov Brabant wallon;GERIATRIE;17;10;7;0;0;1;4;2;3;0;0;0;0;0;0;0;0;0;1;2;3;1;0
Prov Brabant wallon;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;33;10;23;0;0;0;0;1;1;2;2;2;2;0;0;0;0;0;0;7;6;9;1
Prov Brabant wallon;ONCOLOGIE MEDICALE;15;5;10;0;0;2;0;0;2;0;1;0;0;0;0;1;1;2;2;0;1;0;3
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;13;5;8;0;0;0;0;1;1;2;1;0;0;0;0;0;0;1;2;4;0;1;0
Prov Hainaut;MEDECINE DU TRAVAIL;75;46;29;0;0;0;4;8;7;11;6;4;6;0;0;0;3;3;1;3;4;4;11
Prov Hainaut;ANESTHESIE-REANIMATION;194;71;123;0;0;3;9;13;10;6;5;10;15;0;0;4;8;18;25;20;12;14;22
Prov Hainaut;CHIRURGIE;190;29;161;0;0;0;11;6;4;0;3;3;2;0;0;6;9;13;17;16;23;22;55
Prov Hainaut;NEUROCHIRURGIE;14;3;11;0;0;1;0;1;0;1;0;0;0;0;0;1;1;2;0;0;4;0;3
Prov Hainaut;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;10;4;6;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;1;2;0;1;0
Prov Hainaut;NEUROLOGIE;47;16;31;0;0;0;5;5;2;1;1;1;1;0;0;2;1;3;4;7;6;2;6
