gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;vrouw_60-64;vrouw_65plus;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64;man_65plus
West-Vlaanderen;Stomatologie;37;6;31;0;1;1;1;0;2;0;0;1;0;0;3;4;3;4;6;6;5
West-Vlaanderen;Dermato-venereologie;82;53;29;0;7;8;2;6;11;4;1;14;0;0;2;2;2;0;4;2;17
West-Vlaanderen;Pediatrie;166;110;56;0;15;17;13;13;11;15;2;24;0;1;4;3;1;4;3;5;35
West-Vlaanderen;Fysische geneeskunde en revalidatie;74;30;44;0;5;4;4;5;5;4;2;1;0;3;5;3;1;3;3;3;23
West-Vlaanderen;Klinische biologie;59;23;36;0;4;2;2;4;2;2;1;6;0;2;1;3;3;2;2;5;18
West-Vlaanderen;Röntgendiagnose;221;42;179;0;9;7;4;6;7;3;3;3;0;19;11;11;11;10;24;26;67
West-Vlaanderen;Radiotherapie-oncologie;31;19;12;0;2;1;2;7;2;3;1;1;0;1;0;2;4;1;0;1;3
West-Vlaanderen;Nucleaire geneeskunde;29;9;20;0;1;0;2;2;3;0;1;0;0;0;3;0;1;0;1;2;13
West-Vlaanderen;Pathologische anatomie;41;16;25;0;4;1;4;2;2;1;0;2;0;1;0;2;4;4;1;1;12
West-Vlaanderen;Medische oncologie;34;25;9;0;4;5;6;1;4;3;1;1;0;0;0;1;0;3;2;1;2
West-Vlaanderen;Klinische genetica;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
West-Vlaanderen;Arbeidsgeneeskunde;117;63;54;0;2;2;4;10;9;12;13;11;0;0;1;1;3;1;4;10;34
West-Vlaanderen;Verzekeringsgeneeskunde en medische expertise;50;10;40;0;0;0;0;0;4;2;2;2;0;0;0;0;0;1;0;12;27
Oost-Vlaanderen;Alle specialiteiten;3769;1702;2067;5;235;279;257;215;225;177;129;180;4;179;182;148;199;197;220;237;701
Oost-Vlaanderen;Geriatrie;54;32;22;0;5;5;6;4;5;2;2;3;0;4;1;1;1;3;0;3;9
Oost-Vlaanderen;Urgentiegeneeskunde;54;31;23;0;17;9;3;1;0;1;0;0;0;9;6;6;2;0;0;0;0
Oost-Vlaanderen;Gerechtelijke geneeskunde;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Oost-Vlaanderen;Beheer van gezondheidsgegevens;4;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0
Oost-Vlaanderen;Anesthesie-reanimatie;377;145;232;0;14;28;23;17;18;21;9;15;0;36;32;20;21;31;22;20;50
Oost-Vlaanderen;Heelkunde;207;51;156;0;7;9;11;6;8;3;2;5;0;4;14;12;18;15;22;19;52
Oost-Vlaanderen;Neurochirurgie;32;4;28;0;0;2;0;0;1;1;0;0;0;1;5;4;5;2;2;2;7
Oost-Vlaanderen;Plastische, reconstructieve en esthetische heelkunde;51;11;40;0;2;1;2;0;2;2;1;1;0;2;4;5;4;5;7;3;10
Oost-Vlaanderen;Urologie;87;21;66;0;4;5;7;2;1;1;0;1;0;10;10;3;8;5;3;8;19
Oost-Vlaanderen;Orthopedische heelkunde;177;19;158;0;4;4;4;1;4;1;1;0;0;14;22;9;20;13;16;26;38
Oost-Vlaanderen;Neurologie;88;51;37;0;13;7;13;5;3;6;1;3;0;4;4;5;6;3;4;3;8
Oost-Vlaanderen;Psychiatrie;50;26;24;0;0;0;0;0;7;14;2;3;0;0;0;0;1;10;8;3;2
Oost-Vlaanderen;Neuropsychiatrie;17;4;13;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;13
Oost-Vlaanderen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;53;46;7;0;4;16;8;7;6;1;0;4;0;1;1;3;1;0;0;0;1
Oost-Vlaanderen;Psychiatrie, meer bepaald volwassenpsychiatrie;148;79;69;0;12;16;17;9;4;0;3;18;0;7;3;3;11;2;0;9;34
Oost-Vlaanderen;Pneumologie;86;37;49;0;1;14;6;8;7;0;0;1;0;4;2;6;3;4;7;9;14
Oost-Vlaanderen;Gastro-enterologie;115;42;73;0;8;11;7;8;7;0;0;1;0;10;4;7;6;8;9;7;22
Oost-Vlaanderen;Cardiologie;157;40;117;0;3;9;5;10;7;4;1;1;0;11;11;12;15;14;14;12;28
Oost-Vlaanderen;Inwendige geneeskunde;223;104;119;0;18;23;19;13;10;8;6;7;0;11;7;7;6;9;10;16;53
Oost-Vlaanderen;Reumatologie;50;27;23;0;6;3;3;1;4;2;3;5;0;0;1;2;1;0;4;3;12
Oost-Vlaanderen;Acute geneeskunde;16;9;7;0;0;0;0;4;0;1;3;1;0;0;0;1;1;3;0;1;1
Oost-Vlaanderen;Gynaecologie-verloskunde;194;118;76;0;25;19;20;13;15;14;8;4;0;3;2;3;5;6;7;12;38
Oost-Vlaanderen;Oftalmologie;162;102;60;4;9;12;12;10;13;8;11;23;1;2;4;4;2;5;7;8;27
Oost-Vlaanderen;Otorhinolaryngologie;93;46;47;0;7;6;6;10;2;6;4;5;0;0;3;1;6;4;5;8;20
Oost-Vlaanderen;Stomatologie;58;17;41;0;2;4;3;1;5;0;1;1;0;5;5;3;3;4;5;5;11
Oost-Vlaanderen;Dermato-venereologie;116;99;17;0;15;9;13;11;14;12;12;13;0;0;3;0;1;0;2;1;10
Oost-Vlaanderen;Pediatrie;224;161;63;0;33;26;16;16;23;20;14;13;0;2;5;2;4;9;0;6;35
Oost-Vlaanderen;Fysische geneeskunde en revalidatie;98;44;54;0;4;5;5;6;6;6;6;6;0;12;4;4;4;5;9;4;12
Oost-Vlaanderen;Klinische biologie;102;50;52;0;2;3;10;7;9;4;6;9;0;3;1;1;4;2;10;6;25
Oost-Vlaanderen;Röntgendiagnose;229;66;163;0;9;13;10;12;10;5;3;4;3;19;17;10;15;10;26;23;40
Oost-Vlaanderen;Radiotherapie-oncologie;30;14;16;0;1;0;6;2;2;2;1;0;0;0;1;2;3;2;1;2;5
Oost-Vlaanderen;Nucleaire geneeskunde;44;15;29;0;1;4;1;2;1;1;4;1;0;2;3;2;1;4;2;3;12
Oost-Vlaanderen;Pathologische anatomie;64;34;30;1;4;4;5;5;3;6;2;4;0;1;2;3;6;5;2;2;9
Oost-Vlaanderen;Medische oncologie;42;29;13;0;4;9;4;4;4;3;1;0;0;1;4;2;0;2;2;0;2
Oost-Vlaanderen;Klinische genetica;12;5;7;0;0;0;0;0;3;0;0;2;0;0;0;2;0;3;2;0;0
Oost-Vlaanderen;Arbeidsgeneeskunde;180;99;81;0;0;3;11;19;16;19;16;15;0;1;1;3;13;5;8;4;46
Oost-Vlaanderen;Verzekeringsgeneeskunde en medische expertise;73;22;51;0;1;0;1;0;5;2;5;8;0;0;0;0;2;3;4;7;35
Antwerpen;Alle specialiteiten;4350;1939;2411;8;277;314;226;270;281;197;139;227;4;180;214;172;235;237;256;302;811
Antwerpen;Geriatrie;62;36;26;0;9;6;3;4;7;2;3;2;0;1;3;2;1;3;3;1;12
Antwerpen;Urgentiegeneeskunde;64;38;26;0;13;16;6;0;2;1;0;0;0;10;10;2;2;2;0;0;0
Antwerpen;Gerechtelijke geneeskunde;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Antwerpen;Beheer van gezondheidsgegevens;6;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1
Antwerpen;Anesthesie-reanimatie;435;200;235;1;22;45;22;30;29;18;10;23;0;27;25;20;22;35;26;25;55
Antwerpen;Heelkunde;271;63;208;0;9;13;12;7;9;1;4;8;0;11;15;17;22;25;24;31;63
Antwerpen;Neurochirurgie;49;4;45;0;0;2;0;0;1;1;0;0;0;4;4;6;6;7;4;4;10
Antwerpen;Plastische, reconstructieve en esthetische heelkunde;50;18;32;0;3;3;2;1;0;0;3;6;0;3;3;1;3;5;3;6;8
Antwerpen;Urologie;82;15;67;0;5;2;3;3;1;0;1;0;0;4;8;7;8;7;6;6;21
Antwerpen;Orthopedische heelkunde;216;34;182;0;8;8;6;1;6;1;2;2;0;12;15;17;25;18;20;20;55
Antwerpen;Neurologie;121;60;61;0;11;17;10;12;2;3;1;4;0;8;5;6;6;7;6;8;15
Antwerpen;Psychiatrie;69;37;32;0;0;0;0;0;14;14;9;0;0;0;0;0;1;13;11;6;1
Antwerpen;Neuropsychiatrie;29;6;23;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;3;20
Antwerpen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;88;70;18;0;7;12;14;18;8;3;5;3;0;1;1;3;3;2;1;0;7
Antwerpen;Psychiatrie, meer bepaald volwassenpsychiatrie;159;66;93;0;12;7;11;14;6;2;0;14;0;9;5;4;12;6;0;9;48
Antwerpen;Pneumologie;94;47;47;0;7;6;10;7;9;3;3;2;0;1;7;3;3;5;5;8;15
Antwerpen;Gastro-enterologie;116;42;74;0;9;12;4;4;5;5;1;2;0;6;10;5;12;6;8;10;17
Antwerpen;Cardiologie;188;43;145;0;7;8;7;7;5;5;1;3;0;11;19;14;25;12;19;12;33
Antwerpen;Inwendige geneeskunde;260;119;141;0;14;22;17;20;18;13;5;10;0;6;13;3;10;11;16;11;71
Antwerpen;Reumatologie;31;15;16;0;1;5;1;2;4;2;0;0;0;1;1;1;2;0;0;1;10
Antwerpen;Acute geneeskunde;34;14;20;0;2;1;2;5;2;0;0;2;0;0;2;2;4;7;1;3;1
Antwerpen;Gynaecologie-verloskunde;254;146;108;0;32;31;15;23;16;13;7;9;0;4;3;6;7;5;18;10;55
Antwerpen;Oftalmologie;219;133;86;4;20;17;11;12;12;16;15;26;3;9;5;5;5;7;7;8;37
Antwerpen;Otorhinolaryngologie;112;60;52;2;12;7;12;3;9;5;4;6;0;2;4;3;7;4;7;5;20
Antwerpen;Stomatologie;63;16;47;0;4;3;3;1;3;0;2;0;0;5;5;8;4;3;3;9;10
Antwerpen;Dermato-venereologie;118;78;40;0;6;10;7;11;13;8;5;18;0;1;5;3;1;4;4;4;18
Antwerpen;Pediatrie;263;186;77;0;31;26;13;29;30;26;12;19;0;6;4;4;10;4;7;8;34
Antwerpen;Fysische geneeskunde en revalidatie;96;50;46;0;6;6;3;7;10;6;6;6;0;6;3;2;6;2;7;6;14
Antwerpen;Klinische biologie;81;49;32;0;6;6;4;5;4;7;3;14;1;1;4;2;0;3;8;3;10
Antwerpen;Röntgendiagnose;263;77;186;0;5;13;6;9;9;12;11;12;0;17;19;13;14;15;19;32;57
Antwerpen;Radiotherapie-oncologie;44;22;22;0;1;4;3;5;3;4;0;2;0;2;6;3;0;3;0;7;1
Antwerpen;Nucleaire geneeskunde;33;8;25;0;2;0;1;2;1;1;1;0;0;1;3;3;1;4;4;2;7
Antwerpen;Pathologische anatomie;69;38;31;0;4;1;3;7;11;3;5;4;0;4;1;3;2;2;5;3;11
Antwerpen;Medische oncologie;36;16;20;0;5;2;2;1;3;1;2;0;0;6;3;1;3;0;2;4;1
Antwerpen;Klinische genetica;11;9;2;0;0;0;2;1;1;2;1;2;0;0;0;1;0;0;0;0;1
Antwerpen;Arbeidsgeneeskunde;189;98;91;1;2;3;10;18;22;13;11;18;0;1;1;2;7;6;6;27;41
Antwerpen;Verzekeringsgeneeskunde en medische expertise;73;24;49;0;1;0;1;1;6;5;5;5;0;0;1;0;1;3;4;9;31
Limburg;Alle specialiteiten;1766;733;1033;2;88;134;102;102;108;85;49;63;1;62;86;84;114;102;103;139;342
Limburg;Geriatrie;35;20;15;0;3;8;1;5;1;2;0;0;0;3;0;1;1;1;1;3;5
Limburg;Urgentiegeneeskunde;17;8;9;0;2;4;1;1;0;0;0;0;0;4;3;1;0;1;0;0;0
Limburg;Beheer van gezondheidsgegevens;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Limburg;Anesthesie-reanimatie;180;83;97;1;12;15;7;10;13;10;6;9;0;14;11;10;13;11;11;9;18
Limburg;Heelkunde;108;24;84;0;4;5;3;1;4;2;3;2;0;4;11;8;9;11;7;10;24
Limburg;Neurochirurgie;23;3;20;0;0;0;0;2;0;1;0;0;0;1;3;1;3;3;1;2;6
Limburg;Plastische, reconstructieve en esthetische heelkunde;19;3;16;0;2;1;0;0;0;0;0;0;0;0;4;0;1;2;1;2;6
Limburg;Urologie;36;6;30;0;3;3;0;0;0;0;0;0;0;3;3;2;2;6;4;4;6
Limburg;Orthopedische heelkunde;80;8;72;0;2;0;4;1;1;0;0;0;0;5;8;9;8;8;6;10;18
Limburg;Neurologie;42;23;19;0;3;5;6;2;1;3;1;2;0;1;2;4;3;1;2;1;5
Limburg;Psychiatrie;42;24;18;0;0;0;0;1;10;10;3;0;0;0;0;0;0;6;7;4;1
Limburg;Neuropsychiatrie;10;4;6;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;6
Limburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;36;28;8;0;2;6;6;8;2;2;2;0;0;0;1;3;0;1;1;1;1
Limburg;Psychiatrie, meer bepaald volwassenpsychiatrie;81;37;44;0;4;9;9;7;2;2;2;2;0;3;2;4;8;1;0;5;21
Limburg;Pneumologie;38;13;25;0;3;2;3;2;0;1;1;1;0;1;3;3;5;1;3;3;6
Limburg;Gastro-enterologie;50;24;26;0;4;7;4;5;0;0;2;2;0;2;2;2;3;5;2;5;5
Limburg;Cardiologie;81;11;70;0;0;4;2;0;3;1;1;0;0;6;4;10;9;7;8;9;17
Limburg;Inwendige geneeskunde;80;31;49;0;4;3;8;4;7;3;1;1;0;0;2;3;7;3;6;7;21
Limburg;Reumatologie;20;10;10;0;0;4;0;1;1;2;2;0;0;0;1;0;0;1;1;1;6
Limburg;Acute geneeskunde;14;3;11;0;0;0;0;1;1;1;0;0;0;1;0;1;2;3;2;0;2
Limburg;Gynaecologie-verloskunde;87;55;32;0;10;13;7;6;11;2;3;3;0;0;2;1;2;5;2;5;15
Limburg;Oftalmologie;82;56;26;1;8;9;9;6;11;2;3;7;1;3;0;0;3;0;5;2;12
Limburg;Otorhinolaryngologie;49;23;26;0;3;3;4;5;3;1;1;3;0;0;3;1;2;2;1;4;13
Limburg;Stomatologie;29;6;23;0;2;0;2;0;1;1;0;0;0;2;3;2;6;2;0;4;4
Limburg;Dermato-venereologie;55;40;15;0;2;5;6;6;3;9;5;4;0;0;0;1;3;1;0;2;8
Limburg;Pediatrie;76;50;26;0;8;8;8;8;5;1;2;10;0;0;1;1;1;4;3;2;14
Limburg;Fysische geneeskunde en revalidatie;39;11;28;0;1;2;0;3;2;1;1;1;0;1;3;2;5;1;1;3;12
Limburg;Klinische biologie;30;12;18;0;0;2;2;1;4;3;0;0;0;0;1;3;2;0;2;2;8
Limburg;Röntgendiagnose;116;29;87;0;3;5;2;5;2;7;3;2;0;5;11;8;9;8;8;14;24
Limburg;Radiotherapie-oncologie;17;10;7;0;1;3;3;2;1;0;0;0;0;0;0;2;0;0;0;2;3
Limburg;Nucleaire geneeskunde;19;7;12;0;0;0;1;1;2;2;0;1;0;0;0;0;0;1;2;2;7
Limburg;Pathologische anatomie;28;13;15;0;1;4;0;0;3;3;1;1;0;2;1;1;0;1;0;2;8
Limburg;Medische oncologie;12;8;4;0;0;2;3;2;1;0;0;0;0;0;0;0;0;2;2;0;0
Limburg;Klinische genetica;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Limburg;Arbeidsgeneeskunde;83;37;46;0;1;2;0;6;9;9;5;5;0;0;1;0;6;2;7;11;19
Limburg;Verzekeringsgeneeskunde en medische expertise;49;12;37;0;0;0;0;0;4;4;0;4;0;1;0;0;0;1;6;8;21
Waals Brabant;Alle specialiteiten;2205;990;1215;0;96;125;109;126;119;118;117;180;2;56;77;86;101;127;136;156;474
Waals Brabant;Geriatrie;22;16;6;0;3;2;3;3;2;3;0;0;0;0;0;0;0;1;0;4;1
Waals Brabant;Urgentiegeneeskunde;34;17;17;0;3;8;4;0;2;0;0;0;0;5;6;2;1;3;0;0;0
Waals Brabant;Beheer van gezondheidsgegevens;11;4;7;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;2;3;1
Waals Brabant;Anesthesie-reanimatie;202;83;119;0;2;16;12;13;10;5;3;22;0;7;17;22;15;14;9;10;25
Waals Brabant;Heelkunde;126;26;100;0;3;6;3;0;2;3;4;5;0;2;6;5;7;13;11;9;47
Waals Brabant;Neurochirurgie;9;2;7;0;0;0;1;0;1;0;0;0;0;1;1;0;2;2;1;0;0
Waals Brabant;Plastische, reconstructieve en esthetische heelkunde;28;10;18;0;0;3;2;1;0;2;2;0;0;0;0;3;2;3;2;3;5
Waals Brabant;Urologie;35;7;28;0;3;2;0;0;0;2;0;0;0;1;3;3;4;5;3;1;8
Waals Brabant;Orthopedische heelkunde;105;10;95;0;2;0;4;1;0;2;0;1;0;10;5;6;5;14;11;10;34
Waals Brabant;Neurologie;53;32;21;0;3;3;4;6;5;4;3;4;0;1;2;1;5;3;5;2;2
Waals Brabant;Psychiatrie;90;38;52;0;0;0;0;3;4;8;8;15;0;0;1;0;4;1;6;6;34
Waals Brabant;Neuropsychiatrie;17;4;13;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;12
Waals Brabant;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;24;18;6;0;1;2;4;2;6;0;0;3;0;0;0;0;2;2;0;0;2
Waals Brabant;Psychiatrie, meer bepaald volwassenpsychiatrie;42;24;18;0;3;7;4;7;2;0;0;1;0;3;1;5;1;3;2;0;3
Waals Brabant;Pneumologie;42;22;20;0;3;1;3;5;3;1;2;4;0;0;2;0;3;2;2;5;6
Waals Brabant;Gastro-enterologie;71;23;48;0;1;5;3;1;3;3;4;3;0;0;4;3;5;4;6;12;14
Waals Brabant;Cardiologie;107;29;78;0;2;4;4;5;3;2;5;4;0;3;8;4;9;9;11;11;23
Waals Brabant;Inwendige geneeskunde;165;61;104;0;4;8;8;10;10;10;3;8;0;7;2;5;6;9;16;19;40
Waals Brabant;Reumatologie;16;7;9;0;1;1;1;1;1;0;0;2;0;1;1;0;1;0;1;1;4
Waals Brabant;Acute geneeskunde;30;10;20;0;0;0;0;1;6;0;2;1;0;0;1;0;2;6;3;3;5
Waals Brabant;Gynaecologie-verloskunde;117;76;41;0;13;8;6;11;11;9;11;7;0;0;0;1;2;6;4;5;23
Waals Brabant;Oftalmologie;87;53;34;0;7;2;9;6;3;7;8;11;2;3;3;0;2;5;7;2;10
Waals Brabant;Otorhinolaryngologie;58;24;34;0;2;6;3;5;2;4;0;2;0;0;2;1;1;2;3;6;19
Waals Brabant;Stomatologie;30;7;23;0;0;3;0;1;1;0;1;1;0;0;2;2;1;3;2;1;12
Waals Brabant;Dermato-venereologie;67;56;11;0;7;4;4;7;6;9;7;12;0;0;0;0;1;1;2;0;7
Waals Brabant;Pediatrie;165;118;47;0;16;15;12;18;11;15;11;20;0;1;2;5;4;2;4;4;25
Waals Brabant;Fysische geneeskunde en revalidatie;37;18;19;0;2;4;1;3;2;1;2;3;0;0;0;1;3;0;1;2;12
Waals Brabant;Klinische biologie;67;36;31;0;1;2;2;2;1;3;6;19;0;0;2;0;2;1;1;3;22
Waals Brabant;Röntgendiagnose;157;61;96;0;5;8;4;8;7;9;14;6;0;8;4;9;5;7;10;18;35
Waals Brabant;Radiotherapie-oncologie;14;6;8;0;0;0;0;0;0;0;2;4;0;1;0;2;1;0;1;2;1
Waals Brabant;Nucleaire geneeskunde;27;13;14;0;0;0;1;1;1;4;4;2;0;0;1;0;0;1;2;2;8
Waals Brabant;Pathologische anatomie;33;20;13;0;4;3;1;1;4;3;0;4;0;1;1;3;0;0;1;2;5
Waals Brabant;Medische oncologie;23;13;10;0;4;2;4;0;1;0;0;2;0;1;0;1;2;1;1;0;4
Waals Brabant;Klinische genetica;4;2;2;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0
Waals Brabant;Arbeidsgeneeskunde;57;34;23;0;1;0;1;4;5;9;10;4;0;0;0;0;2;3;4;2;12
Waals Brabant;Verzekeringsgeneeskunde en medische expertise;33;10;23;0;0;0;0;0;2;0;2;6;0;0;0;0;1;0;2;7;13
Henegouwen;Alle specialiteiten;2559;1064;1495;4;93;145;123;155;134;96;91;223;1;63;81;88;103;137;174;198;650
Henegouwen;Geriatrie;41;28;13;0;3;6;6;2;4;3;2;2;0;1;1;4;1;1;0;2;3
Henegouwen;Urgentiegeneeskunde;37;14;23;0;7;3;4;0;0;0;0;0;0;5;6;3;1;5;1;1;1
Henegouwen;Beheer van gezondheidsgegevens;4;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1
Henegouwen;Anesthesie-reanimatie;218;87;131;0;9;11;9;9;12;7;6;24;0;9;6;10;13;16;22;18;37
Henegouwen;Heelkunde;178;43;135;0;6;8;6;5;5;4;1;8;0;3;6;8;8;12;15;17;66
Henegouwen;Neurochirurgie;22;6;16;0;1;3;0;0;1;0;1;0;0;1;3;1;3;1;1;1;5
Henegouwen;Plastische, reconstructieve en esthetische heelkunde;18;6;12;0;1;0;1;2;0;1;1;0;0;0;2;3;1;1;1;3;1
Henegouwen;Urologie;41;8;33;0;2;0;1;2;0;0;2;1;0;0;5;2;3;4;3;4;12
Henegouwen;Orthopedische heelkunde;123;9;114;0;1;1;1;3;0;1;0;2;0;3;15;8;11;10;16;17;34
Henegouwen;Neurologie;57;20;37;0;1;3;3;6;2;2;2;1;0;1;1;4;4;3;8;4;12
Henegouwen;Psychiatrie;92;40;52;0;1;2;2;5;8;4;6;12;0;0;0;1;2;7;5;10;27
Henegouwen;Neuropsychiatrie;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
Henegouwen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;19;12;7;0;1;6;2;0;3;0;0;0;0;1;0;1;1;1;2;0;1
Henegouwen;Psychiatrie, meer bepaald volwassenpsychiatrie;36;23;13;0;1;6;6;5;4;0;1;0;0;2;1;1;3;3;2;0;1
Henegouwen;Pneumologie;84;28;56;0;1;2;4;5;4;2;2;8;0;3;0;2;4;7;7;6;27
Henegouwen;Gastro-enterologie;66;19;47;0;0;4;3;1;3;1;1;6;0;1;1;1;5;9;8;3;19
Henegouwen;Cardiologie;107;23;84;0;3;3;3;1;4;2;3;4;0;2;1;4;8;6;10;15;38
Henegouwen;Inwendige geneeskunde;193;77;116;0;9;17;11;18;8;5;2;7;0;5;3;9;7;6;19;15;52
Henegouwen;Reumatologie;31;14;17;0;3;1;2;4;0;1;0;3;0;1;1;0;0;1;2;3;9
Henegouwen;Acute geneeskunde;39;18;21;0;0;0;2;5;6;2;1;2;0;1;0;0;1;5;6;4;4
Henegouwen;Gynaecologie-verloskunde;188;101;87;0;12;18;10;12;13;14;5;17;0;0;4;5;5;8;11;9;45
Henegouwen;Oftalmologie;81;43;38;2;2;5;3;9;3;4;2;13;1;5;1;3;2;2;0;5;19
Henegouwen;Otorhinolaryngologie;63;29;34;0;2;3;4;3;4;7;2;4;0;4;0;0;2;4;2;6;16
Henegouwen;Stomatologie;22;9;13;0;0;1;0;2;2;1;1;2;0;0;0;1;0;2;3;2;5
Henegouwen;Dermato-venereologie;70;47;23;0;3;2;7;4;6;7;3;15;0;2;3;0;2;1;1;5;9
Henegouwen;Pediatrie;175;114;61;1;14;18;11;23;11;7;7;22;0;2;5;2;0;5;6;4;37
Henegouwen;Fysische geneeskunde en revalidatie;48;22;26;0;1;3;5;2;4;1;2;4;0;2;0;4;2;1;3;0;14
Henegouwen;Klinische biologie;53;25;28;0;0;3;1;1;2;1;5;12;0;1;3;1;1;0;1;3;18
Henegouwen;Röntgendiagnose;162;58;104;0;4;5;9;10;3;6;8;13;0;3;5;6;5;7;8;20;50
Henegouwen;Radiotherapie-oncologie;19;11;8;0;0;4;2;1;1;0;0;3;0;1;1;1;2;2;0;1;0
Henegouwen;Nucleaire geneeskunde;31;13;18;1;1;1;2;1;1;2;1;3;0;1;0;0;0;0;3;3;11
Henegouwen;Pathologische anatomie;36;21;15;0;2;4;0;2;2;0;4;7;0;0;2;2;2;0;1;1;7
Henegouwen;Medische oncologie;34;15;19;0;1;2;2;0;6;2;0;2;0;3;4;0;0;2;3;2;5
Henegouwen;Klinische genetica;3;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
Henegouwen;Arbeidsgeneeskunde;90;60;30;0;1;0;1;9;12;7;11;19;0;0;1;1;3;3;1;5;16
Henegouwen;Verzekeringsgeneeskunde en medische expertise;63;17;46;0;0;0;0;1;0;2;7;7;0;0;0;0;1;2;3;6;34
Luik;Alle specialiteiten;3333;1551;1782;5;184;229;195;202;195;156;115;270;3;128;145;112;141;161;189;198;705
Luik;Geriatrie;35;28;7;0;2;8;5;4;4;4;0;1;0;1;0;2;0;0;1;0;3
Luik;Urgentiegeneeskunde;58;27;31;0;8;10;3;2;4;0;0;0;0;8;6;8;4;3;2;0;0
Luik;Gerechtelijke geneeskunde;4;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
Luik;Beheer van gezondheidsgegevens;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Luik;Anesthesie-reanimatie;351;129;222;0;17;20;17;18;21;12;7;17;0;29;28;15;27;31;20;21;51
Luik;Heelkunde;161;38;123;0;5;6;3;4;5;11;3;1;0;3;7;9;9;8;14;16;57
Luik;Neurochirurgie;28;4;24;0;0;2;0;0;0;1;1;0;0;4;3;1;2;3;3;2;6
Luik;Plastische, reconstructieve en esthetische heelkunde;32;8;24;0;1;1;1;2;0;1;1;1;0;3;4;5;2;1;2;3;4
Luik;Urologie;55;9;46;0;2;1;3;0;0;2;1;0;0;4;5;1;5;5;3;5;18
Luik;Orthopedische heelkunde;95;18;77;0;4;2;3;2;3;0;1;3;0;5;6;9;7;7;5;8;30
Luik;Neurologie;73;28;45;0;2;7;5;1;5;4;1;3;0;4;7;1;5;1;7;10;10
Luik;Psychiatrie;163;81;82;0;0;2;1;12;15;14;12;25;0;0;2;1;4;4;11;7;53
Luik;Neuropsychiatrie;10;1;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9
Luik;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;26;19;7;0;4;5;5;3;0;1;0;1;0;1;3;0;1;0;0;2;0
Luik;Psychiatrie, meer bepaald volwassenpsychiatrie;62;41;21;0;6;8;10;8;8;1;0;0;0;4;2;3;5;3;3;0;1
Luik;Pneumologie;74;33;41;0;3;7;8;5;5;3;0;2;0;6;2;2;5;5;5;3;13
Luik;Gastro-enterologie;93;43;50;0;6;10;10;6;4;2;3;2;0;4;2;1;7;1;9;8;18
Luik;Cardiologie;170;58;112;0;8;8;9;12;7;7;5;2;0;8;7;10;8;14;12;8;45
Luik;Inwendige geneeskunde;210;102;108;0;16;18;15;16;15;6;1;15;0;10;6;5;8;12;13;13;41
Luik;Reumatologie;38;22;16;0;1;0;3;1;2;6;2;7;0;1;2;1;0;1;0;3;8
Luik;Acute geneeskunde;30;9;21;0;0;0;0;0;4;3;1;1;0;0;0;1;1;5;4;4;6
Luik;Gynaecologie-verloskunde;228;135;93;0;28;21;9;16;16;11;12;22;0;1;6;5;5;5;13;9;49
Luik;Oftalmologie;154;97;57;5;8;13;11;9;10;7;6;28;3;6;7;4;5;6;6;2;18
Luik;Otorhinolaryngologie;98;54;44;0;10;3;8;6;10;3;4;10;0;3;3;4;2;1;8;5;18
Luik;Stomatologie;17;3;14;0;0;0;2;0;0;0;0;1;0;2;0;0;1;0;2;1;8
